permutation_index,evidence_application_order,canonical_active_factor_signature,final_possible_joint_world_count,order_independent
35473,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35474,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35475,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35476,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35477,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35478,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35479,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35480,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>corridor>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35481,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35482,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35483,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>shared_and_topology>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35484,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35485,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35486,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35487,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35488,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35489,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35490,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35491,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35492,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35493,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35494,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35495,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35496,timing_relation_set>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35497,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35498,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35499,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35500,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35501,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35502,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35503,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35504,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35505,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35506,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35507,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35508,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35509,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>corridor>optical_raw_definite_order_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35510,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35511,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35512,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35513,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35514,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35515,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35516,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35517,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35518,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35519,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35520,timing_relation_set>lifecycle>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35521,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35522,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35523,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35524,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35525,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35526,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35527,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35528,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35529,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35530,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35531,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35532,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35533,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35534,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35535,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35536,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35537,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35538,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35539,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35540,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35541,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35542,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35543,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35544,timing_relation_set>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35545,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35546,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35547,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35548,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35549,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35550,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35551,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35552,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>corridor>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35553,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35554,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35555,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35556,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35557,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35558,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35559,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35560,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35561,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35562,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35563,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35564,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35565,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35566,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35567,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35568,timing_relation_set>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35569,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35570,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35571,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35572,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35573,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35574,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>corridor>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35575,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
