segment_id,run_id,track_id,family_id,physical_observable_membership_signature_sha256,r0_constraint_signature_sha256,full_observational_signature_sha256,true_observational_equivalence_class_size,true_observational_equivalence_merge_allowed,r0_compatibility_status_alone_used_to_merge
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_147918147F98A3DA750B,08534b524a7cd4dabd885a71e79a3e96dc7d1b7f4664363e2300b9560c9710d7,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,a2da295f083fc90b44d7d135c94fd5465743be92b08ecf3bae8eb22a67545ff4,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_38E38D9EB578A507B697,7328d2d868ba65c0b48611f51f8815fb22cbe51fe46779bf0a7f77d359b1d464,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,5171c35813991166ca82337818af42e153658fe84138c3dc9f5756269fa683b8,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_6918EE09B68C4529AD37,13756416ffccedea8361403a5f73288328b5a2d2ae04e6afdadd186722404af9,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,552060b7169b013a1b8e2b2d2b6d2ad6164200ed9d7454c1d3ff182ab571c4c1,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_6730F59D004A20F6292F,5a74b9db9a8a40ba61a89a8584e72a0bda589a379a40c8820a99896ed9407670,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,ae84de5ebad8119c186b92105dcaf369f02f6f2c0a7810cb04ff28520f77a22c,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_DDF699126CD73AF83069,b3cf6d914a74c664d713557d395b906ffae32ba9c3d1814af2aa6ba84b9a6f3f,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,3e8c48ce3630d0361e854a010ef573f2153750e564004cc37d25d42840dd3f7f,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_01D7BC8FA8895F0A55B4,cf0fa3f102f6a666f0477a8487d34ca4ebab0001833e58047e1853015b90f61a,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,c7fb34b34ee03def74a5ae6f422d5a24403a8827ec044b8ac18dff1aff41a5b6,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_0CB68B51CE3D9D862960,1f82929b772757078782eb0110ebde73557437a5f39b0bb2c1766343028cb2eb,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,308308b0b2f92061ee8058e3627bf0c9889573ae61bc3717df5059ded709927e,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_6CC4ECB1506500DE0DB9,e9f1eff1fc30f949e45f761617c75063bcc4670222d250a0df740c24c2db7694,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,412e9f35de2dfc3a8dc16e1a7cfc2048a7c45222d6f74cfdb74ea2f843cded8b,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_71D206F2F6AD708BDE4A,e7518510373206bb037631f3170c0e685ac124c5fbf724998d04f67f287c09eb,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,9f7e4dc27cfbe0122d53f4c4a4431fce904d1d0b1145d3be13aedba4a9aebd99,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D2BA8201B0A8EA8543C9,2db39c329a37e659a729451e92557a43960c6952c09e2bfeddaa04262403001b,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,40a87f6c095ae024ee85468df3600084266fa14634bdb27d51a682f988cc933f,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_59F37D351420F34ABED6,b52c5397dd7f60cf17809ff1ee19ee900001f57bedd7f072ed956da95ca2535a,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,6c89234ed1ec67586e3a717948ae377bbef4e2452a3dab81be1145beb3ceb0aa,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D95EE46DFB3DF9C25A0B,74d67fed455af3aeb906e85d0f7bf53960f3a1153c706f21963cb20b108b7d0f,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,97b4c70ddb254c4691aa024065c77538d04cce99a89f6760bec5fe1729e87118,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_75D80C737E90ABC7782C,af1ff48bd124bab100109000e662b4b0e33860ebc80910670857059d392fa846,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,34f60bc188655c500783816b24d435be3accb73f04831a15737f0a133dbd5caa,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_E4CE2BBD5179FAF69C5F,4c35dd91bfce8949e853e90aefedbbd91b6192132d850462d9de66b710d4b511,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,438d0cebd2f2092ff1a11c66ff2155cdbe5a3ce4c6bfb6c4ba177790520890cc,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_3CA1485F55FDF8064CFE,0876085ebdf16a35b561a04c03430a51bdb217477c84302b2aaeba3c4e2940f4,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,8803ec703a559068fb25a91669ff22127eeaaeb2d091a4b201ba1937b9f0fae2,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_71FE3431D2116682AAE7,9d76cb974308b91d6b3438ba2071c22165f143cf3e44b9a7dfe004a296919431,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,5eec1af0934edbcd87974c1be1aa291a363b6998907272cdf18fbc2caf2afc9a,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_FC00B364A5E56C0CAE2B,45e94f0a9b17450d93eba9a7436ea4c1e48515695a9949d54032f07921ceceec,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,393abc01dfaaacd97bc51ac63c24d96e8628a3e20fd1ab13197962c620c83ab8,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_2D2E6DD036EC52906392,10f5803a3ab98beceefd604749425881fcdd55f3ae567622f55f934167466972,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,55059a2ddc03b7622ac8c1338c4d40c8afc2b244b0e8f5546cc9b25ff83219a6,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_998B12BFD5D29C1713DF,3f8a9b9ba54368655ab05ea2d7f9c4468de62ae3303c176cb16d78ce124679ed,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,e07e2108a1f65ae6b8d105f2eff249137dae6cc8a197b102ac5ff1570abf2f2c,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_F96F71E1E7CC51F77ECC,c50ffb18964f9e7a8ef658ac06c4723f2572e80602e764fc298744fdc936ae89,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,5d93e2e66286d896bd1a8c7994b7d1a98d0098102f0e0e9793fdf111e46d5a87,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_E3B3BEFF263F1A53C3C9,ca6a0a4dec496a93c0ab08e07f466d2363bc188ed0cbce7a27c2c06df8c0ecf0,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,00e6fec385c6ff6f885848a05372ba525d8a8cbc84a706a12b68f439f6175b30,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_697FDBFBC7ADEC9A0DE0,94f062a7a00fd45bdc926c84560bd6ef8ed473c7d2b5f6e6496cd4c701115e3e,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,6681f798aaf72a39fb4c932d55931c9ea71119eea3c6fcbc1492ceffdc7435ad,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_37CA2F56050902E9B716,9fa2d312ab4b7eb7849571a60b00f862de6821021d6d6b7f0b2a58b5734901c7,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,287a9648e804530aef29dc6152e58826e3469eac404ff7f554a5b789e3b58513,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_E5A916A031291400665C,ff192be81b927dc3d485139cc07d595dee9a617e6c3eb80d538c0de5a86194b5,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,7375fa3181ab9f702bf27c19f9ae9e4858301b94519fdebb8f4592a5896ebb8b,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_DDAC1640E9CB66266975,173fb45828a77a854bd83f141f8ba130be8e33d3bced88ffef2e81d25e823793,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,2f429bf65001215538f53afb8ba6c117b4de9b9e30a0b48d207ada370ba88d07,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_29F85AF88AD0AEA785B7,571f408553f711189e377326a26e32cc896306525a270f301be538f61b805551,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,70277c192fb066180c2c60094c32a3a3528e3fe82244946bbb97b8ca0a00b5e7,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_353CAF14D92B684EE2D5,bc71ffb07678d128ccdaa97b963efb9d6b12e2dfd9199b6dc1a0ebea16ca842b,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,4b5a12128d9cc0e2cdec2406d9feb67cf938653e60e01c76d244ca969c38f5e9,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_BA06003FC2AF3E68E974,d4e935804d1a8542c648d43787502db9c8fabc67495012e182666cfd9cebcc90,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,fd964daad0911237fa17d2cb31cad85cc024925f3efae35ef0ee1a2d4495ef0e,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_44D11A723537F9E0B433,862722da27373b36df13fe47cce1e9d3a2af55f86b9072e81f3dc1cce3c9e3be,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,9b2e4d6ca82a21f42bcadb5da80b1ee3fc36c61fc680bb74165427fcb5de8703,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_38BFA0C1E2EFE07FFDDD,c7f4e20b644312df44ff1ab7e67304083b8eccde8c8a27c804bcd66f3251ee69,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,939513261e89140bbed302e25a0f2c9b2a031a55aa49fe9e4cd6d10a3e8d376b,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_3275D010A8DC53FAA4F8,108a83e16f3d4e9d51ce8d40f043f2824aa0304c059cf311a4cfe69c9d7fa6b4,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,0eee0c9df3600ea716f00fe3a2cad177d362de9e7f173364fb7450ad5f48d19f,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_57860A64702A6310A6AF,35d129a4bb895b9fe95682afeacce44e9b6debffdf80148ce7fe0616d4dd7836,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,476f875caeaac36ea55c39cf22d8d5cd5f3c1ff297d7e7dff0e7f8090b88a1dd,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_09CF9667D0C6F6FF642C,9dfd27942a0fad6c2dd9c0da5c81bcc2f404a8af69176e9215c1f8cb359bc8f8,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,88149fbf6cf55c23e0a84dd7cbbbf5a6f5a55056f4e52d9d6d2b61ed3d75838d,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D46F416507021826728E,55f911b1a5e9f3779960f88a3f9398c38425e4740db84701e24842750f18121b,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,ebfa9eea3a891d611d7e70dba0b5ef798cafd36c758e7f312e1a4e3f653f3c25,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D360D02F578B89262CF0,5daba4e5141f6f48871fe9e50f02c4598bf13fee2479ced4c0e01c38b43c5304,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,51cdb6cacf15d9787f5d0927f3959fe53d3d989add974533b1a5818c70b1710f,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_E872F39157862A5DACCC,a1369e5aa89d29b728eeee2456de6185a8718932795b5e89fe0acd18de8f2a73,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,75adcb1d2ebe6e8660ebf610b69d69b47dd7c24b59cbf70fde4dff48c819ddd2,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_E4D1D5741EB15158471C,da4dcd67f427218198fa42249ecf831dbcfa63f26203d7494c7d3bc78e8cbf7f,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,f1cddc01c7545a596b2330d0f43791aa816322c8c016eb5bd84ddd39359ee0bf,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_77CF5C77A49A6385AECD,7ac314b783b3464b68dcf3b9bfb02800d0354f826c46574b0b8a92184ecf6648,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,f70b6f296166b289272e5c62e5d95fe95777f3f1ff260272c7b25f063c86747e,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_256BC9ED95AC29CF9C5E,a9c395cff5d0842342cb06a7c6ccad4dcb380eaf259df47500d235fe163549fb,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,61337873f53e42bb5e774520367a95aaa217870c7412152c2a2c21c546218313,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_7F5B309FC6F94D7982D0,6618d6bf04fea5ffbf4bf19f660a8ecf63a74752817389e20b8c3fc93216ba95,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,b515e56d21e4e60b89420bf0d371ce291feae45d04b7e3194f4779c6cc7ece27,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_2975F086E7B7672C3F55,3519ca41dfcf8e963641b3beb0e995707668705c7373331ccc828296c39845d3,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,66c7022ddbe727da7ec3a51b9c0e5dea4c35bee75b40613dff303c7994f9cf89,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_2457BF84900C66EE2D94,892ce6aebec01c69b3243d52be8ae7cde86ba629783391ca166fba1f37df8555,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,a4df334ab317fb81f4a2960e727a656102f186c978f22d5da2f3ea3a273f64c0,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_26E1AC009EB656C47163,3764509dc692093d6bd4360baf312dbca28796a6af0d268daed9dd9907234ce2,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,c3e635bcf0d4e7fdb4989daeede2f4a8e5ecf72d499b4d085f03067ab1c5699e,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_BC3D33E98B35827A334C,3eebf3751a7391465a2c024c2619a9ef5abb67d891aee3ceefeff49f2e4a34d3,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,8ec8bf5436f8ca2cf275871b6528c3c115ad0862b36350f34290c539bb657c34,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_94B40BB77BABB72FDDD5,c2f11aa02b172f8e9f345e3253280c16bf30d9996e3e09c33dae1f7ab3e6b193,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,87d2ee993c27bdc891354a71954e55d0d3d77760f261104cc93bb41d56604f7f,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_812A0775503A07033735,d5923180cae818a567a8eab04a1ecbfcdfcad2e7fde295ec50a7b6d8ed01b9dd,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,fb5169d24514bd1f6ee77e7131181d97123aff6138cd1bc91c626338eb54f873,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_47C1E7A1B2FAE3183A23,ba413db8666c63ee9cf15b9c3439c5a1cdbd1984e7ae85dc1b49c75887dd70a6,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,d813c5b25c2d2d960225646861f899a8590890b0b827f62100efc958cd3575f6,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_653A627E6FC50FE5D42F,10093f8867383eae375fb22dbca2b8eab9c6140e2e9db18e9fe201c5ce62a9d7,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,34be12cb588fb9665ffcf4680332005e6446b413264d9197008baf80261d20b4,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_BEA9B3E3F4CBC870A7DF,9a82e6a2e9d5b640010708bdec2067d61becd965465b7748f89365cb7835b1ee,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,a578a518d63b8ca490be10f2fa3b3efcaa501b89d87c37871f3d207dcc0529a1,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_A1050302B5960CA3F4C8,09fc5bdf8b7e916f0fa167815f16b91370543e5ca5b4af1900cc33cf5b19b321,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,450f6adb3a54d93ed7c5ef3054eaec22fdd60bab7db9118f2d9c91edd8535c6e,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_DEFAE37ED0EE4DF368F7,8f3b285972250db4a315f5e46864619b77894444a77b3662f62467c36079eeda,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,6a05a7875a4d78e19e1b6481dcddeeccd1437189262ddd56f63e3d6411817707,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_7A73E4B6431FDE9650C0,929c4101f6c53b9d09e5e6728622a94f3209ec71943eca3fcce7824b96c73bca,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,9398d8c05be8a5e36f9751ce4837fc0db91120277a97613ce746235dd42df6c0,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_093848DCA6ED02E03A93,38a5b5fcf12720bdd720ddb3c6291d0a50bea1f8da0692b7ad5b3fd953f05612,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,a1fcd1a9206a8fd81ca80bd64cd90cd369ebe941261224cafee132a8d1fe5fc8,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_AB5EAA1F31015E26306E,bbf55b39531a7842041cf0ec906ca205fee6841a4d21fe20504a33059c8cc3e8,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,6a46c2eafd4cf2c13cd0ae1ed993d27a3200d61dd813a135c751b2292bcf5a4c,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_C95D591500B1E597F87D,e01a1e45fe3fb5a5ff489f1f1e465ef667bb6398dda0f3364024e50b70e94b34,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,61409b027e9e44ad3b5c71b85d3cea1060e649acc53eff0d996edf0396b34b2a,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D265E2C5C57CD6EEBD69,b7d64971ec983a9c09afda9e60a9c3cf7b1281489184a284a3255c190b79c899,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,c1b695afc967d51c0295364596942546e8a4918569196a9b15a4cd2853477f41,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_C5531C4716E57FCB6517,84942dad032e9f4daf6edc9093d5d2ab13c21046387c7e505c674c4b8662ab39,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,17be612d6d0b2d8ae00351844ee288f5ea989ec2c781170d80c627a07ff8ad00,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_FDBBCB58969B9051C0BF,56f559e8f714883858f3b07c9e86d2172741b3cedb2d3cc9ffd403536ed97d85,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,9b0434604e278312aadc21f0e6b1deffa79644ba105c4409d6da19b583a24e0d,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D567D5797C7EFF469A86,32519bcc186f07afac82cd62b4ae855ded1e77e4c1cd54a62ce6170b895e7935,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,e719303ec05d2e318fe9d304c252857f66c749e4ba14d3b9c30a17845f48f37c,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_0A8C9ED6E07FCA9711ED,a9555c7c24a1455a90e55267a14482adaf535b15498ab8ab634235ff4238840e,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,ad318ababc320830872719cd98cd0a5fc2d6ff52742010240173d20fa0b83312,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_ED494ACFCCB1D2B3A26D,d1478ffa93908bd5543108d88e27aae1b6286a18d2a6e374e5b63513e7e126bf,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,0f684a3c8a588ff4d5662ba34952607e8906660db1d1e0ff2df24449cbfacb43,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_3745B44C42239FD1AA30,782f8bbefabb736ec4f2e0f9418792588b54369e9049d8e8a87ed2b290d7a47d,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,38ad80fde67ef67f2e266c5ccd77945d1dbd135b62a3e21320a247c85dc76c3d,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_D94EE8279ECE2EAB3DB5,de5392eacc5f39b62083d2e381f4d1d1a067b0bdd29a7770abed7992111e379c,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,0726541f1d3c3c2df7641b594e19ef943544f296cbcff2f77da15018556b4043,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_0CD5BF851CF1634D51C3,23674bdd2aac8adfffb5d61abf5a5ef5194364f7e990295196778036ce2f3186,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,8cb76158fe477da466a871198e08dc531ab683eb821649f355e5196a18817130,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_F1A7CE830C9EEC7572F2,2798f85003e87507b59838964e786e54961745fee660e9a60df04951d8c7385a,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,3269a308676ed8fe330c2624977729d1ae67ef3965ee40d3cdde080a2d560cd1,1,False,False
TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGV1F_2E727B860E3C4C42C9BB,2b3fd4601625dc9ac4d653c42bedc7fc78fef906b29e24f64a19c19354a4b0c1,f84d67e952ff9fe63392be2226387d20ccc9a71b018a4c5d238e5a152cf2c624,26f8ccb971d6d4db32f81676ec49a6ff5a80f199ae230ab6bda3f9b19db89da3,1,False,False
