trajectory_id,trajectory_kind,run_id,strict_family_id,admissible_frame_count,unique_frame_count,competing_frame_count,temporal_span_frames,trajectory_length_frames,temporal_occupancy,reselection_after_gap_count,ambiguous_bridge_count,first_offset,last_offset,admissible_offsets,unique_offsets,range_center_min_m,range_center_max_m,theta_center_min_deg,theta_center_max_deg
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_32E884C0657B60ED012C,1,0,1,1,48,0.020833333333333332,0,0,41,41,41,,18.50698813087525,18.50698813087525,-19.39455795288086,-19.39455795288086
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_6A6A7F5B723D461E1C43,4,0,4,4,48,0.08333333333333333,0,2,43,46,43;44;45;46,,14.829164178070085,15.221965152687831,-30.95872402191162,-29.166098594665527
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_E8936BB2D578D64E5DE5,1,0,1,1,48,0.020833333333333332,0,0,43,43,43,,13.538976376024827,13.538976376024827,-31.17454433441162,-31.17454433441162
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_522445C725FE36007BC6,2,0,2,2,48,0.041666666666666664,0,0,43,44,43;44,,12.045096467121951,12.113576484419774,-27.69213104248047,-26.184593200683594
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F0184C9ECBC6C6EA407F,3,0,3,3,48,0.0625,0,1,43,45,43;44;45,,9.066500587905416,9.178547115974375,-21.17869472503662,-19.481019020080566
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_98EE32A525D8C1B6B4BB,1,0,1,1,48,0.020833333333333332,0,0,43,43,43,,12.290659779335058,12.290659779335058,-21.11355495452881,-21.11355495452881
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D5381B67FFE9102DB44D,3,0,3,3,48,0.0625,0,1,43,45,43;44;45,,9.556307093228675,9.60180733593053,-26.088043212890625,-25.18124771118164
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_54A8DBB5B4EF7A29E115,1,0,1,1,48,0.020833333333333332,0,0,44,44,44,,11.068897290668579,11.068897290668579,-26.739211082458496,-26.739211082458496
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7B7EB4F63FAC3A7F9E05,1,0,1,1,48,0.020833333333333332,0,0,44,44,44,,6.873104635726872,6.873104635726872,-16.06989097595215,-16.06989097595215
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_334523328C2A27F5F70F,2,0,2,2,48,0.041666666666666664,0,0,44,45,44;45,,12.414402624585186,12.655651036165054,-33.62577438354492,-33.20144176483154
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_EAE32CD8F38D5B147E71,2,0,2,2,48,0.041666666666666664,0,0,44,45,44;45,,14.756191214364778,14.7749464014014,-21.446478843688965,-20.4429874420166
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4B12C02C9DF2B2FBA6D8,2,0,2,2,48,0.041666666666666664,0,0,44,45,44;45,,13.450256424755585,13.56991402261751,-18.114333152770996,-17.433002948760986
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C8E85165E12B2A1ED4DB,1,0,1,1,48,0.020833333333333332,0,0,44,44,44,,13.894706156145801,13.894706156145801,-25.018991470336914,-25.018991470336914
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_417A9675C6DF78685519,1,0,1,1,48,0.020833333333333332,0,0,45,45,45,,8.263177407310698,8.263177407310698,-35.98361396789551,-35.98361396789551
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_477D27B3F89B247F81D9,2,0,2,2,48,0.041666666666666664,0,0,45,46,45;46,,13.659132502054643,13.681095093401225,-30.623324394226074,-30.10993766784668
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_23A090B4FECD3702D581,2,0,2,2,48,0.041666666666666664,0,0,45,46,45;46,,15.708496647914384,15.81084303577256,-23.50398349761963,-23.213007926940918
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_45F045E03ACD2013A7CB,1,0,1,1,48,0.020833333333333332,0,0,45,45,45,,3.3432418820669048,3.3432418820669048,-29.2144775390625,-29.2144775390625
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1DB7DBE26F4D269DD019,1,0,1,1,48,0.020833333333333332,0,0,46,46,46,,14.09709311006699,14.09709311006699,-23.66938591003418,-23.66938591003418
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1A86D772692C5A42D824,1,0,1,1,48,0.020833333333333332,0,0,46,46,46,,10.696686148674248,10.696686148674248,-31.30283546447754,-31.30283546447754
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4BFFCA948C8E2297F904,1,0,1,1,48,0.020833333333333332,0,0,46,46,46,,18.834235231789293,18.834235231789293,-25.12415313720703,-25.12415313720703
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BC00E57E93BD79A1903D,1,0,1,1,48,0.020833333333333332,0,0,47,47,47,,9.37240387104772,9.37240387104772,-24.778242111206055,-24.778242111206055
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4C709FDB88E9BB486EAE,1,0,1,1,48,0.020833333333333332,0,0,47,47,47,,5.641243855212418,5.641243855212418,-23.221206665039062,-23.221206665039062
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C5167A9DEA6D7297F1C6,1,0,1,1,48,0.020833333333333332,0,0,47,47,47,,18.222516398205038,18.222516398205038,-17.474809646606445,-17.474809646606445
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_42326BD10A6B8DC3AB55,19,11,8,19,48,0.3958333333333333,0,7,0,18,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,0;3;4;5;7;8;12;14;15;16;17,17.903974445464833,19.000248208144164,-32.06276512145996,-25.36630630493164
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_AC26AA63AF0CA89AB560,2,0,2,2,48,0.041666666666666664,0,0,1,2,1;2,,6.195351462885807,6.2323661472020575,-37.127511978149414,-36.06839942932129
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_070CD0ED0FA88990832B,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,5.838864343130904,5.838864343130904,-30.83147621154785,-30.83147621154785
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_2A290A4ED4C0FC0EFFEA,2,0,2,2,48,0.041666666666666664,0,0,9,10,9;10,,14.25589394237814,14.361721254141496,-38.58589172363281,-38.314483642578125
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_71B1C2B0EACEC22FAE6C,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,13.7696617704822,13.7696617704822,-38.90373229980469,-38.90373229980469
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_28A32E8E0E0092375673,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,12.96310822025302,12.96310822025302,-45.419538497924805,-45.419538497924805
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_CA3AD1BFFF6F2592A0BC,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,13.111213920316445,13.111213920316445,-35.01045227050781,-35.01045227050781
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B4CBAAA0AF6F466A4818,2,0,2,3,48,0.041666666666666664,1,0,11,13,11;13,,5.6177485219831995,5.6488812448154935,-26.520566940307617,-24.702322959899902
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_77A3C7D0F0349681B4D3,1,0,1,1,48,0.020833333333333332,0,0,13,13,13,,6.0048716426639865,6.0048716426639865,-32.57166290283203,-32.57166290283203
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_768D59828DCFCABEE725,1,0,1,1,48,0.020833333333333332,0,0,18,18,18,,19.22439183960346,19.22439183960346,-25.367677688598633,-25.367677688598633
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C5274584B66F6049AA2F,29,5,24,29,48,0.6041666666666666,0,23,19,47,19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,19;22;26;31;33,17.832432040849987,19.364790996052943,-26.20546817779541,-13.420844316482544
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BC76FFB0D84DBABEAF5D,2,0,2,2,48,0.041666666666666664,0,0,20,21,20;21,,17.607014737011447,17.616989428966868,-28.988218307495117,-28.81212615966797
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F60D834834434B7B6920,1,0,1,1,48,0.020833333333333332,0,0,21,21,21,,18.02090045989754,18.02090045989754,-26.22907066345215,-26.22907066345215
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4CF5F9CF0684EF6E1CC6,3,0,3,3,48,0.0625,0,1,23,25,23;24;25,,17.41362554562351,17.52441078710622,-28.427111625671387,-28.166476249694824
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_223DFA967A7D238AD5D0,16,0,16,23,48,0.3333333333333333,2,12,25,47,25;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,1.7343875597488079,1.7932990358863758,-6.956614017486572,-1.5365819931030273
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_730A4C9BCE21C23AE4DA,1,0,1,1,48,0.020833333333333332,0,0,25,25,25,,19.21022971746767,19.21022971746767,-23.1915340423584,-23.1915340423584
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F407CDFD74100E201AD7,1,0,1,1,48,0.020833333333333332,0,0,25,25,25,,5.639842454342958,5.639842454342958,-25.352333068847656,-25.352333068847656
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BA7831F52041D7DB10B5,1,0,1,1,48,0.020833333333333332,0,0,27,27,27,,17.665286796585853,17.665286796585853,-24.686713218688965,-24.686713218688965
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_ADC25A9FCCFDEA4CEC48,1,0,1,1,48,0.020833333333333332,0,0,27,27,27,,17.187257116098206,17.187257116098206,-26.223198890686035,-26.223198890686035
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0E7071BAF0034DED5DF9,3,0,3,3,48,0.0625,0,1,28,30,28;29;30,,17.241984774578356,17.33958430727273,-27.19966697692871,-26.469051361083984
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A3E855027313D6DCA768,1,0,1,1,48,0.020833333333333332,0,0,34,34,34,,7.3995483167175085,7.3995483167175085,-31.63839626312256,-31.63839626312256
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_18A32EA7C99E6B5F9161,1,0,1,1,48,0.020833333333333332,0,0,34,34,34,,5.598876702062578,5.598876702062578,-22.764649391174316,-22.764649391174316
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0A2839C0154F646D6024,1,0,1,1,48,0.020833333333333332,0,0,34,34,34,,14.390803096084362,14.390803096084362,-29.778586387634277,-29.778586387634277
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_01B3BED9AF4C1526C549,1,0,1,1,48,0.020833333333333332,0,0,35,35,35,,13.874641687575089,13.874641687575089,-34.93843460083008,-34.93843460083008
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4A2D3A125D6BF4073975,1,0,1,1,48,0.020833333333333332,0,0,35,35,35,,13.689049868949695,13.689049868949695,-21.467190742492676,-21.467190742492676
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FA0DDCA4D3CE6A3A461F,2,0,2,2,48,0.041666666666666664,0,0,35,36,35;36,,6.98624704843818,7.1873603299801285,-21.58789348602295,-20.84340190887451
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0D90B030F8FA30D72E96,4,0,4,4,48,0.08333333333333333,0,2,36,39,36;37;38;39,,5.582024282474199,5.976700156505957,-29.007097244262695,-20.212554931640625
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B1267BBFB3BF0716E550,1,0,1,1,48,0.020833333333333332,0,0,36,36,36,,7.636058388366257,7.636058388366257,-29.491032600402832,-29.491032600402832
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F14D0A5414350A7AFE31,1,0,1,1,48,0.020833333333333332,0,0,36,36,36,,19.17952430449356,19.17952430449356,-35.29503631591797,-35.29503631591797
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FD19D6124C829149B537,1,0,1,1,48,0.020833333333333332,0,0,36,36,36,,12.210654781659109,12.210654781659109,-30.565619468688965,-30.565619468688965
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_454F734440271E538D41,1,0,1,1,48,0.020833333333333332,0,0,37,37,37,,3.621548199219815,3.621548199219815,-25.47832202911377,-25.47832202911377
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_2A150FE1C11E56BB8A76,9,0,9,9,48,0.1875,0,7,39,47,39;40;41;42;43;44;45;46;47,,19.27659898920994,19.50076739225522,-37.936391830444336,-35.096041679382324
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9DFEEEDD8A255F283678,1,0,1,1,48,0.020833333333333332,0,0,39,39,39,,14.40818965299548,14.40818965299548,-22.717205047607422,-22.717205047607422
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_AD9566443E53E98187CA,1,0,1,1,48,0.020833333333333332,0,0,39,39,39,,5.936518063669613,5.936518063669613,-29.502639770507812,-29.502639770507812
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BF22F6569438C6F6CA92,1,0,1,1,48,0.020833333333333332,0,0,40,40,40,,5.5654624129464,5.5654624129464,-23.096742630004883,-23.096742630004883
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DD6C00329384786DE122,6,0,6,6,48,0.125,0,4,42,47,42;43;44;45;46;47,,16.65721845869193,16.789937907412288,-23.153072357177734,-22.571988105773926
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_287869013FCC74E87140,1,0,1,1,48,0.020833333333333332,0,0,42,42,42,,19.489968012916485,19.489968012916485,-28.531352996826172,-28.531352996826172
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_172CEF03DB97EBEC790B,3,0,3,3,48,0.0625,0,1,43,45,43;44;45,,19.370475042886397,19.433956360562934,-24.76873779296875,-24.45097064971924
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_90E57B5F711126ACA5BB,4,0,4,4,48,0.08333333333333333,0,2,44,47,44;45;46;47,,19.393954377799666,19.486430836868138,-28.372234344482422,-27.797810554504395
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BD1F39E515AF4756D764,3,0,3,3,48,0.0625,0,1,45,47,45;46;47,,6.825963017416356,6.96881997966249,-18.195980072021484,-15.266129970550537
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_2617D3B9EAA72DE9A8B3,1,0,1,1,48,0.020833333333333332,0,0,45,45,45,,5.738519551027547,5.738519551027547,-25.833434104919434,-25.833434104919434
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_66C3E91BBC6A565C0932,1,0,1,1,48,0.020833333333333332,0,0,47,47,47,,7.223251777694507,7.223251777694507,-28.56343364715576,-28.56343364715576
R03_NULL_302_349,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B228EE3CF5C6C0B2B664,1,0,1,1,48,0.020833333333333332,0,0,47,47,47,,5.815421649521896,5.815421649521896,-22.64698600769043,-22.64698600769043
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B86B8DA3DFAB186F1800,48,0,48,48,48,1.0,0,46,0,47,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,16.95986531042702,18.99062857558782,-35.19960975646973,-19.584775924682617
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_03AD4E06EC4B99C07D8F,16,0,16,16,48,0.3333333333333333,0,14,0,15,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,,14.389143399823567,15.149456140144977,-35.168792724609375,-31.32845973968506
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_76D24C836DC8A48087D9,16,0,16,16,48,0.3333333333333333,0,14,0,15,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,,5.090656135084659,7.136814682895919,-37.99489402770996,-30.351780891418457
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7C789323C8B94AD415A4,8,0,8,8,48,0.16666666666666666,0,6,1,8,1;2;3;4;5;6;7;8,,5.971078554712165,7.0442657153309804,-50.1916561126709,-41.87094688415527
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4A2F4D5AA68A28A90900,5,0,5,5,48,0.10416666666666667,0,3,1,5,1;2;3;4;5,,19.2525509399685,19.587184102102846,-37.377254486083984,-36.5640754699707
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_55792BEF6B7253465081,2,0,2,2,48,0.041666666666666664,0,0,8,9,8;9,,14.972373361304399,15.043540063531854,-44.72443199157715,-44.31051254272461
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8E317C371A38F573B51F,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,14.788797330488293,14.788797330488293,-40.03406524658203,-40.03406524658203
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_117F3845AA791B4975BB,2,0,2,2,48,0.041666666666666664,0,0,8,9,8;9,,19.20259800468638,19.24826339129478,-40.25040245056152,-40.184125900268555
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D879ED8A8BD1EB9AC3A9,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,13.970195500127115,13.970195500127115,-46.168935775756836,-46.168935775756836
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4210D10A1EA4A24286F8,2,0,2,2,48,0.041666666666666664,0,0,13,14,13;14,,3.4420169039273305,3.602899452591709,-31.551633834838867,-29.303109169006348
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C0F077A5B768DC6732AE,1,0,1,1,48,0.020833333333333332,0,0,14,14,14,,18.30471161694156,18.30471161694156,-29.26527690887451,-29.26527690887451
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DDFCA111929921BCF2B3,1,0,1,1,48,0.020833333333333332,0,0,14,14,14,,5.56716726574414,5.56716726574414,-26.782095909118652,-26.782095909118652
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_964FBCF1FAFD593B4BB9,1,0,1,1,48,0.020833333333333332,0,0,15,15,15,,14.74678472066282,14.74678472066282,-43.88082313537598,-43.88082313537598
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F1C2B9A0597FAAE2E46C,1,0,1,1,48,0.020833333333333332,0,0,15,15,15,,18.903762880744274,18.903762880744274,-40.728410720825195,-40.728410720825195
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_951309996F193C38F18B,1,0,1,1,48,0.020833333333333332,0,0,15,15,15,,14.67778811258233,14.67778811258233,-37.37679100036621,-37.37679100036621
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_3EB96C5CE9D650D0DAA6,2,0,2,2,48,0.041666666666666664,0,0,16,17,16;17,,18.115961421103464,18.13248922970054,-29.05173397064209,-28.687262535095215
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_6A42F3CBBE1903BBF31F,1,0,1,1,48,0.020833333333333332,0,0,16,16,16,,17.06460164025775,17.06460164025775,-41.25566291809082,-41.25566291809082
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4E8EF665400FF4BD51DC,1,0,1,1,48,0.020833333333333332,0,0,17,17,17,,14.313162752720277,14.313162752720277,-30.19925022125244,-30.19925022125244
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_87D773D424C1DD98DF1D,1,0,1,1,48,0.020833333333333332,0,0,17,17,17,,6.700282827712554,6.700282827712554,-43.12331962585449,-43.12331962585449
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_AC65BB67277DEACAE7DE,1,0,1,1,48,0.020833333333333332,0,0,17,17,17,,15.30626544015812,15.30626544015812,-42.80543327331543,-42.80543327331543
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F3860680767B9B9A772D,8,0,8,8,48,0.16666666666666666,0,6,18,25,18;19;20;21;22;23;24;25,,7.671741083861267,8.62647542302388,-30.9991455078125,-25.93354320526123
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D10184B2042215158CA1,1,0,1,1,48,0.020833333333333332,0,0,19,19,19,,18.073098320159275,18.073098320159275,-28.260401725769043,-28.260401725769043
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8CC0B5C166BBDF9F31D4,29,0,29,29,48,0.6041666666666666,0,27,19,47,19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,13.125543766732322,14.255288070671,-29.429789543151855,-18.77955150604248
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B9D5734D63A833C9CB22,1,0,1,1,48,0.020833333333333332,0,0,21,21,21,,6.112475799646839,6.112475799646839,-35.54434776306152,-35.54434776306152
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BBD29C9078D7BC4937A7,1,0,1,1,48,0.020833333333333332,0,0,22,22,22,,5.479982378693721,5.479982378693721,-26.0429630279541,-26.0429630279541
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_756204632D5ACE5BC0F8,1,0,1,1,48,0.020833333333333332,0,0,23,23,23,,3.6352414674834272,3.6352414674834272,-26.538448333740234,-26.538448333740234
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_849403F31611ECAE9055,4,0,4,4,48,0.08333333333333333,0,2,24,27,24;25;26;27,,18.44320026482218,18.553636123727603,-37.081743240356445,-36.23200035095215
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1586A096C76076B3F416,24,0,24,24,48,0.5,0,22,24,47,24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,19.013520617483437,19.634239793974487,-36.36761665344238,-30.044097900390625
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7D7A3F05FB36C22F59D9,1,0,1,1,48,0.020833333333333332,0,0,26,26,26,,9.44701485587609,9.44701485587609,-29.516754150390625,-29.516754150390625
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_670281E541349F457555,4,0,4,4,48,0.08333333333333333,0,2,28,31,28;29;30;31,,9.372277432744271,9.79076912239889,-28.143220901489258,-26.4412260055542
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1C73966188878C9905FE,1,0,1,1,48,0.020833333333333332,0,0,28,28,28,,5.622742060857403,5.622742060857403,-28.968992233276367,-28.968992233276367
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_01424047CD06B2146EEB,8,0,8,18,48,0.16666666666666666,2,4,30,47,30;40;41;42;43;44;45;47,,1.7389540468021774,1.7906596363018612,-6.295196056365967,-3.00400972366333
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_48D7AF7AF6DC2FC2E271,1,0,1,1,48,0.020833333333333332,0,0,30,30,30,,5.513605678066622,5.513605678066622,-24.786344528198242,-24.786344528198242
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8915018C3319B7EEABC1,2,0,2,2,48,0.041666666666666664,0,0,31,32,31;32,,17.500370478985396,17.525013562365114,-24.871313095092773,-24.347244262695312
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_EEF45E5E1AC7152E7C7B,1,0,1,1,48,0.020833333333333332,0,0,31,31,31,,5.503387140811692,5.503387140811692,-26.270444869995117,-26.270444869995117
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9190FB92E03D30B55E92,5,0,5,5,48,0.10416666666666667,0,3,32,36,32;33;34;35;36,,5.431616889213281,6.081036786475371,-35.8260440826416,-21.18568992614746
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_2E7EF375A74864A0977D,1,0,1,1,48,0.020833333333333332,0,0,35,35,35,,10.647315345662705,10.647315345662705,-25.52076530456543,-25.52076530456543
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_701FF24EE0622BDB8F72,2,0,2,2,48,0.041666666666666664,0,0,37,38,37;38,,19.350487469447167,19.387873985590502,-27.04567527770996,-26.753512382507324
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_942007E6A645C65D0ED6,1,0,1,1,48,0.020833333333333332,0,0,37,37,37,,5.937245987045188,5.937245987045188,-33.01630401611328,-33.01630401611328
R03_NULL_244_291,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D35143431CC656AD789A,1,0,1,1,48,0.020833333333333332,0,0,40,40,40,,19.229076765802304,19.229076765802304,-26.374277114868164,-26.374277114868164
