bracket_id,direction,source_frame,destination_frame,object_type,status,reasons,best_score,best_offset_m,second_score,second_offset_m,second_ratio,node_support_fraction,p0_dx_px,p0_dy_px,pair_separation_m
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,242,243,SAR_BOUNDARY_FAR,SUPPORTED,,0.0146484375,0.030000656843185425,-0.0073720961809158325,-0.28999999165534973,-0.5032684326171875,0.7083333333333334,3.4398715496063232,-0.039439909160137177,2.0619650167664436
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,243,244,SAR_BOUNDARY_NEAR,SUPPORTED,,0.038434430956840515,5.960464477539062e-07,,,,0.9583333333333334,3.413383722305298,0.05713585764169693,2.0619650167664436
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,243,244,SAR_BOUNDARY_FAR,SUPPORTED,,0.018367037177085876,5.960464477539062e-07,-0.0010952949523925781,0.2900012135505676,-0.05963373089694798,0.5833333333333334,3.413383722305298,0.05713585764169693,2.0619650167664436
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,244,245,SAR_BOUNDARY_NEAR,SUPPORTED,,0.032609522342681885,0.030000656843185425,-0.02742800861597061,-0.15999972820281982,-0.8411042740135661,0.9166666666666666,3.411144971847534,0.012028254568576813,2.0219649357041267
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,244,245,SAR_BOUNDARY_FAR,SUPPORTED,,0.025141708552837372,-0.00999942421913147,-0.009367339313030243,0.2300010323524475,-0.3725816522510397,0.6666666666666666,3.411144971847534,0.012028254568576813,2.0219649357041267
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,245,246,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03228401392698288,-0.029999464750289917,,,,0.9166666666666666,3.4004132747650146,-0.013522403314709663,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,245,246,SAR_BOUNDARY_FAR,SUPPORTED,,0.010761342942714691,-0.019999444484710693,-0.00551469624042511,0.20000100135803223,-0.5124542791528168,0.625,3.4004132747650146,-0.013522403314709663,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,246,247,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04153645038604736,5.960464477539062e-07,,,,1.0,3.139277458190918,-0.07472478598356247,2.0519649965008644
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,246,247,SAR_BOUNDARY_FAR,SUPPORTED,,0.013874843716621399,0.0200006365776062,-0.007935062050819397,0.24000108242034912,-0.5719028057457377,0.6666666666666666,3.139277458190918,-0.07472478598356247,2.0519649965008644
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,247,248,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04376533627510071,0.010000616312026978,0.0032666921615600586,-0.2799999713897705,0.0746410844652545,0.875,3.2325141429901123,-0.00246770610101521,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,247,248,SAR_BOUNDARY_FAR,SUPPORTED,,0.017773441970348358,-0.00999942421913147,-0.002833940088748932,0.280001163482666,-0.15944801763647284,0.6666666666666666,3.2325141429901123,-0.00246770610101521,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,248,249,SAR_BOUNDARY_NEAR,SUPPORTED,,0.037109375,-0.019999444484710693,,,,0.875,3.359560489654541,-0.03570718690752983,2.071965037032023
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,248,249,SAR_BOUNDARY_FAR,SUPPORTED,,0.013599120080471039,0.0200006365776062,-0.005752146244049072,0.26000112295150757,-0.4229792964553213,0.6666666666666666,3.359560489654541,-0.03570718690752983,2.071965037032023
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,249,250,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03117341548204422,0.030000656843185425,-0.012530632317066193,-0.2299998700618744,-0.40196533242511695,0.9166666666666666,3.3580915927886963,-0.025229917839169502,2.0119649154385475
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,249,250,SAR_BOUNDARY_FAR,SUPPORTED,,0.016000308096408844,-0.029999464750289917,-0.005353860557079315,0.26000112295150757,-0.3346098415617979,0.7083333333333334,3.3580915927886963,-0.025229917839169502,2.0119649154385475
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,250,251,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04505973309278488,0.010000616312026978,-0.009512878954410553,0.2900012135505676,-0.21111707286019826,0.9583333333333334,3.2430851459503174,-0.04451834410429001,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,250,251,SAR_BOUNDARY_FAR,SUPPORTED,,0.007123157382011414,0.030000656843185425,-0.0006203949451446533,0.2700011134147644,-0.08709549878981732,0.5833333333333334,3.2430851459503174,-0.04451834410429001,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,251,252,SAR_BOUNDARY_NEAR,SUPPORTED,,0.030296415090560913,-0.029999464750289917,-0.01914062350988388,0.24000108242034912,-0.631778494342299,0.9166666666666666,3.4145126342773438,0.010120299644768238,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,251,252,SAR_BOUNDARY_FAR,SUPPORTED,,0.008666500449180603,-0.029999464750289917,0.0003944411873817444,0.25000113248825073,0.04551331759511278,0.5416666666666666,3.4145126342773438,0.010120299644768238,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,252,253,SAR_BOUNDARY_NEAR,SUPPORTED,,0.02564338594675064,0.030000656843185425,-0.002129293978214264,-0.2699999511241913,-0.08303482163532597,0.8333333333333334,3.434725522994995,-0.029802070930600166,2.0219649357041267
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,252,253,SAR_BOUNDARY_FAR,SUPPORTED,,0.013759970664978027,0.0200006365776062,-0.006640627980232239,0.2300010323524475,-0.4826048065010786,0.5833333333333334,3.434725522994995,-0.029802070930600166,2.0219649357041267
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,253,254,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04260876029729843,-0.029999464750289917,,,,1.0,3.3311173915863037,0.006492289714515209,2.071965037032023
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,253,254,SAR_BOUNDARY_FAR,SUPPORTED,,0.008651211857795715,0.0200006365776062,-0.0003676488995552063,0.24000108242034912,-0.04249680918678616,0.5416666666666666,3.3311173915863037,0.006492289714515209,2.071965037032023
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,254,255,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03251377493143082,0.030000656843185425,-0.0076478272676467896,-0.2799999713897705,-0.2352180663049892,0.8333333333333334,3.4155919551849365,-0.010805630125105381,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,254,255,SAR_BOUNDARY_FAR,SUPPORTED,,0.00872395932674408,-0.00999942421913147,0.0036917924880981445,0.20000100135803223,0.42317855343280014,0.5416666666666666,3.4155919551849365,-0.010805630125105381,2.031964955969706
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,255,256,SAR_BOUNDARY_NEAR,SUPPORTED,,0.047349877655506134,5.960464477539062e-07,-0.01842448115348816,0.26000112295150757,-0.38911359576333876,0.9583333333333334,3.41288161277771,0.02473543956875801,1.9819648546418098
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,255,256,SAR_BOUNDARY_FAR,SUPPORTED,,0.009348191320896149,-0.049999505281448364,0.007969513535499573,0.16000092029571533,0.8525193015343195,0.5833333333333334,3.41288161277771,0.02473543956875801,1.9819648546418098
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,256,257,SAR_BOUNDARY_NEAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_FAR:RIDGE_JUMP_EXCEEDS_LOCAL_CORRIDOR,0.03628218173980713,-0.019999444484710693,-0.02277112752199173,0.24000108242034912,-0.6276118587711141,0.875,3.3396146297454834,-0.08994075655937195,2.231965331478968
B_MID_LATER,B_MID_LATER_FORWARD_FROM_START,256,257,SAR_BOUNDARY_FAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_FAR:RIDGE_JUMP_EXCEEDS_LOCAL_CORRIDOR,0.00647977739572525,0.2300010323524475,0.002359054982662201,-0.019999444484710693,0.3640642013749553,0.5833333333333334,3.3396146297454834,-0.08994075655937195,2.231965331478968
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,278,277,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04021138697862625,0.0200006365776062,-0.008861824870109558,-0.2799999713897705,-0.2203809800149377,0.9166666666666666,3.3571012020111084,-0.06962589174509048,2.079461348269312
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,278,277,SAR_BOUNDARY_FAR,SUPPORTED,,0.005533844232559204,0.14000087976455688,-0.007421873509883881,-0.2699999511241913,-1.341178608934486,0.5833333333333334,3.3571012020111084,-0.06962589174509048,2.079461348269312
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,277,276,SAR_BOUNDARY_NEAR,SUPPORTED,,0.05240504443645477,-0.00999942421913147,,,,0.9166666666666666,3.388350009918213,0.028554899618029594,1.9794611456135196
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,277,276,SAR_BOUNDARY_FAR,SUPPORTED,,0.007115490734577179,-0.1099996268749237,-0.002527572214603424,0.22000104188919067,-0.3552210675113217,0.5833333333333334,3.388350009918213,0.028554899618029594,1.9794611456135196
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,276,275,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03549325466156006,-0.00999942421913147,-0.012350641191005707,0.2700011134147644,-0.34797150356520307,1.0,3.3898239135742188,0.06435471773147583,1.999461186144678
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,276,275,SAR_BOUNDARY_FAR,SUPPORTED,,0.008869476616382599,0.010000616312026978,0.004955567419528961,0.26000112295150757,0.5587215158080073,0.7083333333333334,3.3898239135742188,0.06435471773147583,1.999461186144678
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,275,274,SAR_BOUNDARY_NEAR,SUPPORTED,,0.048115819692611694,0.0200006365776062,-0.009957119822502136,-0.28999999165534973,-0.20694066704284114,0.9166666666666666,3.387573719024658,0.025827081874012947,1.9894611658790988
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,275,274,SAR_BOUNDARY_FAR,SUPPORTED,,0.006261482834815979,0.010000616312026978,,,,0.5416666666666666,3.387573719024658,0.025827081874012947,1.9894611658790988
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,274,273,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04157857596874237,-0.019999444484710693,-0.012362129986286163,0.26000112295150757,-0.2973197060808353,1.0,3.4289941787719727,0.0010626567527651787,2.0094612064102573
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,274,273,SAR_BOUNDARY_FAR,SUPPORTED,,0.006724879145622253,5.960464477539062e-07,-0.006387867033481598,0.25000113248825073,-0.9498857741763221,0.5416666666666666,3.4289941787719727,0.0010626567527651787,2.0094612064102573
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,273,272,SAR_BOUNDARY_NEAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_FAR:BOUNDARY_RESPONSE_TOO_WEAK,0.0454312264919281,-0.019999444484710693,,,,0.9166666666666666,3.40218186378479,0.03375372663140297,2.079461348269312
B_MID_LATER,B_MID_LATER_BACKWARD_FROM_END,273,272,SAR_BOUNDARY_FAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_FAR:BOUNDARY_RESPONSE_TOO_WEAK,0.0023897066712379456,0.05000069737434387,-0.006158091127872467,-0.2799999713897705,-2.576923436666968,0.5416666666666666,3.40218186378479,0.03375372663140297,2.079461348269312
C_LATE,C_LATE_FORWARD_FROM_START,427,428,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04736904054880142,0.0200006365776062,-0.00680147111415863,-0.2699999511241913,-0.14358473457260532,1.0,3.121075391769409,0.07574468851089478,2.0862452263511577
C_LATE,C_LATE_FORWARD_FROM_START,427,428,SAR_BOUNDARY_FAR,SUPPORTED,,0.021472886204719543,0.13000085949897766,-0.006740204989910126,-0.28999999165534973,-0.31389376004929836,0.6923076923076923,3.121075391769409,0.07574468851089478,2.0862452263511577
C_LATE,C_LATE_FORWARD_FROM_START,428,429,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04482997953891754,-0.00999942421913147,-0.014031864702701569,0.280001163482666,-0.31300180921386117,0.9615384615384616,3.151134490966797,0.06430133432149887,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,428,429,SAR_BOUNDARY_FAR,SUPPORTED,,0.019087016582489014,0.030000656843185425,-0.00925244390964508,0.2900012135505676,-0.48475066124967603,0.6153846153846154,3.151134490966797,0.06430133432149887,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,429,430,SAR_BOUNDARY_NEAR,SUPPORTED,,0.036220915615558624,0.030000656843185425,-0.03272443264722824,-0.1899997889995575,-0.9034678469909116,0.8461538461538461,3.129295825958252,0.03223571553826332,2.0862452263511577
C_LATE,C_LATE_FORWARD_FROM_START,429,430,SAR_BOUNDARY_FAR,SUPPORTED,,0.009796246886253357,-0.00999942421913147,-0.012059599161148071,0.25000113248825073,-1.23104279640714,0.5384615384615384,3.129295825958252,0.03223571553826332,2.0862452263511577
C_LATE,C_LATE_FORWARD_FROM_START,430,431,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04548865556716919,-0.019999444484710693,-0.009459249675273895,0.280001163482666,-0.20794744441954838,0.9615384615384616,3.096295118331909,0.07679221034049988,2.1162452871478954
C_LATE,C_LATE_FORWARD_FROM_START,430,431,SAR_BOUNDARY_FAR,SUPPORTED,,0.018857240676879883,0.010000616312026978,-0.0068474262952804565,0.24000108242034912,-0.3631192077680705,0.6923076923076923,3.096295118331909,0.07679221034049988,2.1162452871478954
C_LATE,C_LATE_FORWARD_FROM_START,431,432,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04096200317144394,5.960464477539062e-07,-0.05636107176542282,0.18000096082687378,-1.375935437764775,0.8846153846153846,3.1008615493774414,0.14123672246932983,2.0762452060855785
C_LATE,C_LATE_FORWARD_FROM_START,431,432,SAR_BOUNDARY_FAR,SUPPORTED,,0.007494643330574036,-0.03999948501586914,-0.009983912110328674,0.16000092029571533,-1.3321397256624323,0.5384615384615384,3.1008615493774414,0.14123672246932983,2.0762452060855785
C_LATE,C_LATE_FORWARD_FROM_START,432,433,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03722425550222397,5.960464477539062e-07,-0.01487821340560913,0.2700011134147644,-0.3996913626578839,0.9615384615384616,3.182483434677124,0.017088288441300392,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,432,433,SAR_BOUNDARY_FAR,SUPPORTED,,0.018750004470348358,0.05000069737434387,-0.04959405958652496,-0.1499997079372406,-2.6450158806604036,0.6538461538461539,3.182483434677124,0.017088288441300392,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,433,434,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04012715071439743,5.960464477539062e-07,-0.011389404535293579,-0.24999991059303284,-0.28383287456308515,1.0,3.168865442276001,0.0779280737042427,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,433,434,SAR_BOUNDARY_FAR,SUPPORTED,,0.012791052460670471,5.960464477539062e-07,-0.00974266231060028,0.22000104188919067,-0.7616779260781483,0.5769230769230769,3.168865442276001,0.0779280737042427,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,434,435,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04106926918029785,5.960464477539062e-07,-0.022533699870109558,0.26000112295150757,-0.548675452956919,1.0,3.1844425201416016,0.11976441740989685,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,434,435,SAR_BOUNDARY_FAR,SUPPORTED,,0.00975029170513153,5.960464477539062e-07,-0.0037836953997612,0.25000113248825073,-0.3880597128976008,0.5384615384615384,3.1844425201416016,0.11976441740989685,2.1262453074134746
C_LATE,C_LATE_FORWARD_FROM_START,435,436,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03498391807079315,5.960464477539062e-07,-0.004978567361831665,-0.28999999165534973,-0.14231017096933166,0.9230769230769231,3.2100040912628174,0.09979196637868881,2.106245266882316
C_LATE,C_LATE_FORWARD_FROM_START,435,436,SAR_BOUNDARY_FAR,SUPPORTED,,0.01734068989753723,-0.019999444484710693,-0.0005055069923400879,0.26000112295150757,-0.029151492548856506,0.6153846153846154,3.2100040912628174,0.09979196637868881,2.106245266882316
C_LATE,C_LATE_FORWARD_FROM_START,436,437,SAR_BOUNDARY_NEAR,SUPPORTED,,0.043995097279548645,0.0200006365776062,-0.007199771702289581,-0.2699999511241913,-0.16364940976358366,0.9615384615384616,3.1357874870300293,0.06427960097789764,2.136245327679054
C_LATE,C_LATE_FORWARD_FROM_START,436,437,SAR_BOUNDARY_FAR,SUPPORTED,,0.01102176308631897,0.05000069737434387,-0.013380832970142365,0.26000112295150757,-1.2140374335165711,0.5384615384615384,3.1357874870300293,0.06427960097789764,2.136245327679054
