run_id,frame_uid,frame_index,percentile_tag,region_id,region_label,percentile_level,numeric_score_threshold,pixel_count,area_m2,score_max,score_mean,score_median,centroid_x_px_shape_descriptor,centroid_y_px_shape_descriptor,major_extent_m,minor_extent_m,elongation,structure_state,range_min_m,range_max_m,theta_min_deg,theta_max_deg,theta_mid_deg,support_fraction_min,support_fraction_median,touches_observable_boundary,has_truncated_support,reference_used_for_region_generation,region_is_final_person_box,physical_region_id,physical_response_semantics,optical_conditioning_embedded
R01ZF,R01ZF_SARF000069,69,Q095,R01ZF_SARF000069__Q095__R0049,49,0.95,0.6224807500839233,43,0.0491873548113341,0.6621904373168945,0.6411015391349792,0.6415897011756897,511.5348837209302,494.90697674418607,0.2737557981240072,0.1759906351192479,1.555513439328834,COMPACT_OR_UNRESOLVED_SHAPE,3.104023708388145,3.374850425779937,-1.6768718957901,1.377299427986145,-0.14978623390197754,1.0,1.0,False,False,False,False,TERGV1PR_EEF41D49B6B3B00BC704,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000069,69,Q095,R01ZF_SARF000069__Q095__R0051,51,0.95,0.6224807500839233,44,0.0503312467836907,0.6506613492965698,0.6355797052383423,0.6353271007537842,599.2045454545455,295.54545454545456,0.3061484433314444,0.1741275576166865,1.7581849049153977,COMPACT_OR_UNRESOLVED_SHAPE,10.313406236343626,10.513917774776097,15.720765113830566,17.3782901763916,16.549527645111084,1.0,1.0,False,False,False,False,TERGV1PR_FF33B56AE78D9091EA18,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000069,69,Q095,R01ZF_SARF000069__Q095__R0055,55,0.95,0.6224807500839233,88,0.1006624935673814,0.6428769826889038,0.6339735388755798,0.6339359879493713,578.875,302.90909090909093,0.415445544724883,0.2937793922494502,1.4141412082850424,COMPACT_OR_UNRESOLVED_SHAPE,9.807709790762331,10.191169813166027,12.289538383483888,13.954721450805664,13.122129917144775,1.0,1.0,False,False,False,False,TERGV1PR_E810C77204598CA82BE7,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000069,69,Q095,R01ZF_SARF000069__Q095__R0060,60,0.95,0.6224807500839233,37,0.0423240029771944,0.6312069892883301,0.6270437836647034,0.6271721124649048,542.7567567567568,25.486486486486488,0.3329649039798611,0.1251558221309146,2.660402834728499,COMPACT_OR_UNRESOLVED_SHAPE,19.056231992463484,19.24001445316277,2.661583423614502,3.565605401992798,3.11359441280365,1.0,1.0,False,False,False,False,TERGV1PR_41CEDEB17DFC74A2CBF8,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0001,1,0.95,0.6290698647499084,744,0.8510556274333156,0.9997652769088744,0.8284132480621338,0.8336693048477173,618.8897849462365,456.06451612903226,1.2518509397513615,0.8523188086638277,1.4687590218897983,COMPACT_OR_UNRESOLVED_SHAPE,5.322846661427796,6.34383647785958,32.560401916503906,43.51180648803711,38.03610420227051,1.0,1.0,False,False,False,False,TERGV1PR_A04D05F6E218CA3FFBE1,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0007,7,0.95,0.6290698647499084,1950,2.230589346095384,0.8978806734085083,0.7336845397949219,0.7219756841659546,813.0102564102564,135.04102564102564,5.110383001852062,1.003906126148942,5.090498871100497,EXTENDED_OR_RIDGE_RESPONSE,17.271756092331056,19.68116543501972,26.30304718017578,40.82820510864258,33.56562614440918,1.0,1.0,False,False,False,False,TERGV1PR_71A76FDBB072F09E9FED,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0008,8,0.95,0.6290698647499084,1150,1.3154757682100982,0.8944337368011475,0.7266759276390076,0.7180649638175964,792.6808695652173,340.6295652173913,2.6533360534390957,0.8081818303193868,3.2830929302017573,EXTENDED_OR_RIDGE_RESPONSE,11.73873749001252,13.92097693915442,44.33870697021485,53.40937805175781,48.87404251098633,1.0,1.0,False,False,False,False,TERGV1PR_0B3AB47E0E27CADA8ECE,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0013,13,0.95,0.6290698647499084,506,0.5788093380124432,0.8697488903999329,0.7368597388267517,0.7294446229934692,691.1383399209486,240.3913043478261,1.119902123200514,0.8106018326251452,1.3815687038033155,COMPACT_OR_UNRESOLVED_SHAPE,12.885873511609391,13.691127585723937,24.28767967224121,29.074440002441406,26.68105983734131,1.0,1.0,False,False,False,False,TERGV1PR_FB1A98F1E3E0CD1A8481,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0015,15,0.95,0.6290698647499084,392,0.44840565316379,0.8671949505805969,0.7321675419807434,0.7247681617736816,746.4311224489796,350.9209183673469,1.1842143061077772,0.551756798865169,2.1462613755615174,COMPACT_OR_UNRESOLVED_SHAPE,10.97791435180494,11.898888889834398,42.27410125732422,46.787109375,44.53060531616211,1.0,1.0,False,False,False,False,TERGV1PR_A7064B5FFF9DBAD9F7E4,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0020,20,0.95,0.6290698647499084,433,0.4953052240304109,0.8257690668106079,0.7115811109542847,0.700764536857605,701.1016166281755,288.45034642032334,0.966270210665738,0.6585766435942694,1.4672099596368773,COMPACT_OR_UNRESOLVED_SHAPE,11.513394500931929,12.504062863972326,30.36590003967285,33.51803207397461,31.94196605682373,1.0,1.0,False,False,False,False,TERGV1PR_D1C1616FCF4C64F57BF9,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0033,33,0.95,0.6290698647499084,140,0.160144876129925,0.7124922871589661,0.6708478331565857,0.6698096394538879,554.7142857142857,531.6642857142857,0.5090242358803079,0.3737918924338954,1.3617851167553832,COMPACT_OR_UNRESOLVED_SHAPE,2.249929872136548,2.684587343980608,30.531084060668945,41.96173477172852,36.24640941619873,1.0,1.0,False,False,False,False,TERGV1PR_9E30FE4FAFF7EAC088E0,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0039,39,0.95,0.6290698647499084,57,0.0652018424243266,0.688122570514679,0.6561576724052429,0.6563777923583984,827.1929824561404,111.47368421052632,0.3370460039911801,0.2258214623629064,1.4925330854935757,COMPACT_OR_UNRESOLVED_SHAPE,19.28473955165328,19.52952410713208,32.89435958862305,33.862335205078125,33.378347396850586,1.0,1.0,False,False,False,False,TERGV1PR_C1CA61121A4F70FC4D23,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0040,40,0.95,0.6290698647499084,62,0.0709213022861096,0.6880645751953125,0.657401978969574,0.6581151485443115,656.1612903225806,348.2741935483871,0.3093249118290845,0.2417762778850689,1.279384869909055,COMPACT_OR_UNRESOLVED_SHAPE,9.412193231031308,9.67878813581784,29.81232261657715,31.622100830078125,30.717211723327637,1.0,1.0,False,False,False,False,TERGV1PR_614C22FB7AD87E312B4E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0043,43,0.95,0.6290698647499084,73,0.0835041139820323,0.67854905128479,0.6544913649559021,0.6549286246299744,757.0410958904109,238.65753424657532,0.4324855890289093,0.231960252149378,1.8644814575835036,COMPACT_OR_UNRESOLVED_SHAPE,14.392943773972974,14.642753864957871,34.066829681396484,35.70768737792969,34.887258529663086,1.0,1.0,False,False,False,False,TERGV1PR_1C7DE5F0624CBDBBA357,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0045,45,0.95,0.6290698647499084,138,0.1578570921852117,0.669722855091095,0.6447764039039612,0.6436166167259216,805.0289855072464,266.15942028985506,0.7259186655554786,0.2445970827018512,2.9678140783074203,COMPACT_OR_UNRESOLVED_SHAPE,14.63912689191034,14.959361569692646,40.746280670166016,43.47608184814453,42.11118125915527,1.0,1.0,False,False,False,False,TERGV1PR_5F5D26CD82A9D858474E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0046,46,0.95,0.6290698647499084,49,0.0560507066454737,0.6642223000526428,0.6462730169296265,0.6448673605918884,768.0204081632653,259.18367346938777,0.3353240853552935,0.1842515427421293,1.8199255233623688,COMPACT_OR_UNRESOLVED_SHAPE,14.0659412924705,14.27951881035906,37.02491760253906,38.342227935791016,37.68357276916504,1.0,1.0,False,False,False,False,TERGV1PR_F24DE8FE0B9D3C4BE64D,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0003,3,0.95,0.6290698647499084,519,0.593679933653079,0.9547610282897948,0.7779955863952637,0.7723132967948914,540.9055876685934,449.7822736030829,1.2549306554397062,0.6781740582651954,1.8504551156820777,COMPACT_OR_UNRESOLVED_SHAPE,4.5251035386128775,5.201128377256991,4.079640865325928,18.67902565002441,11.37933325767517,1.0,1.0,False,False,False,False,TERGV1PR_B3BD1324CC987186F604,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0010,10,0.95,0.6290698647499084,369,0.422096137799588,0.8892341256141663,0.7583284974098206,0.7582846283912659,577.0785907859079,231.2439024390244,0.9210796898478611,0.5251070932792208,1.7540796946692276,COMPACT_OR_UNRESOLVED_SHAPE,12.08840906913677,12.649915897935513,8.041777610778809,12.337724685668944,10.189751148223877,1.0,1.0,False,False,False,False,TERGV1PR_BBD786ECA3D4F360D3B7,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0011,11,0.95,0.6290698647499084,304,0.3477431595964085,0.8832237124443054,0.7452082633972168,0.7413444519042969,514.8519736842105,263.98026315789474,0.7844159899675951,0.5493628660824662,1.4278649657580686,COMPACT_OR_UNRESOLVED_SHAPE,10.747667620849327,11.3584213947297,-1.3746036291122437,2.656522035598755,0.6409592032432556,1.0,1.0,False,False,False,False,TERGV1PR_1EBFE10ECF0CAB86B467,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0014,14,0.95,0.6290698647499084,1181,1.350936419353153,0.8687199354171753,0.7288807034492493,0.7222322821617126,522.2802709568163,154.5385266723116,3.164037831055972,0.9236977036796156,3.4254040239050094,EXTENDED_OR_RIDGE_RESPONSE,13.047747568806436,16.172216608899767,-0.6957280039787292,4.066370487213135,1.6853212416172028,1.0,1.0,False,False,False,False,TERGV1PR_18D1854660FB762CFF36,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0022,22,0.95,0.6290698647499084,349,0.3992182983524558,0.8212752938270569,0.718622088432312,0.7185199856758118,538.6446991404011,330.65616045845275,1.0073407957631768,0.4927955146408781,2.044135479798899,COMPACT_OR_UNRESOLVED_SHAPE,8.455300409402659,9.26209703081929,3.486717939376831,8.707511901855469,6.09711492061615,1.0,1.0,False,False,False,False,TERGV1PR_E8D9162B51CE8F5CAB97,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0023,23,0.95,0.6290698647499084,357,0.4083694341313087,0.8151363134384155,0.7104814648628235,0.703113317489624,566.1820728291317,123.58543417366948,1.1856221416178394,0.511527521510265,2.3178071399117224,COMPACT_OR_UNRESOLVED_SHAPE,15.646638901269084,16.162140766301587,4.431807994842529,8.697699546813965,6.564753770828247,1.0,1.0,False,False,False,False,TERGV1PR_E2E288740835C9326DF2,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0029,29,0.95,0.6290698647499084,153,0.1750154717705609,0.7311696410179138,0.6767596006393433,0.6729350090026855,508.44444444444446,540.2026143790849,0.650500293644403,0.3083808750195281,2.109405434442749,COMPACT_OR_UNRESOLVED_SHAPE,1.5603705872201967,1.871046013186992,-14.644034385681152,7.161986351013184,-3.7410240173339844,1.0,1.0,False,False,False,False,TERGV1PR_E6A58899FF268572241D,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0041,41,0.95,0.6290698647499084,234,0.267670721531446,0.6858119964599609,0.655792772769928,0.6555653810501099,626.1709401709402,126.02991452991454,0.8917174798597798,0.4434286847142515,2.0109602977858967,COMPACT_OR_UNRESOLVED_SHAPE,15.924806265306875,16.421852266633373,12.294771194458008,15.375232696533203,13.835001945495605,1.0,1.0,False,False,False,False,TERGV1PR_49DE33E4F8069D798904,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000070,70,Q095,R01ZF_SARF000070__Q095__R0049,49,0.95,0.6290698647499084,98,0.1121014132909475,0.6586182713508606,0.6419066190719604,0.642193078994751,581.3061224489796,304.234693877551,0.4304231397669134,0.3112396699770607,1.382931487488844,COMPACT_OR_UNRESOLVED_SHAPE,9.78999294603812,10.17456975410984,12.523252487182615,14.614314079284668,13.568783283233643,1.0,1.0,False,False,False,False,TERGV1PR_91FA4DB8BFB2A9306E8C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0001,1,0.95,0.6393287777900696,725,0.8293216799585401,0.9998635053634644,0.8324496746063232,0.8363482356071472,621.2344827586207,456.3462068965517,1.185662030627027,0.8882572505549435,1.3348182971614115,COMPACT_OR_UNRESOLVED_SHAPE,5.366016826823219,6.379343449916529,33.710044860839844,43.97622299194336,38.8431339263916,1.0,1.0,False,False,False,False,TERGV1PR_823400333ACEF1A3B3CA,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0004,4,0.95,0.6393287777900696,441,0.5044563598092637,0.9093745350837708,0.768179714679718,0.7678626775741577,695.8730158730159,242.1836734693877,0.860743945987099,0.7365596119156121,1.168600520667314,COMPACT_OR_UNRESOLVED_SHAPE,12.901554957685413,13.739356831481471,25.77164459228516,29.4908504486084,27.631247520446777,1.0,1.0,False,False,False,False,TERGV1PR_8E33CA85ECC356F6FF5E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0006,6,0.95,0.6393287777900696,713,0.8155949762902609,0.9067013263702391,0.7521821856498718,0.7505365014076233,791.7082748948106,352.2398316970547,1.7950245011802095,0.5741086864076228,3.1266283609332546,EXTENDED_OR_RIDGE_RESPONSE,11.86544415231045,13.161628742462186,46.21988677978516,53.21503448486328,49.71746063232422,1.0,1.0,False,False,False,False,TERGV1PR_CCE09E089E86DB57269A,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0009,9,0.95,0.6393287777900696,333,0.3809160267947502,0.9005514979362488,0.7612199187278748,0.7590821981430054,748.0360360360361,352.04804804804803,0.8562684230610851,0.5894143180284601,1.4527445243020711,COMPACT_OR_UNRESOLVED_SHAPE,11.049659057705307,11.722523454837884,43.016380310058594,46.7718505859375,44.89411544799805,1.0,1.0,False,False,False,False,TERGV1PR_673E81A31A2AEE3641F0,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0020,20,0.95,0.6393287777900696,3398,3.886944922067751,0.8405292630195618,0.7312130928039551,0.7263138294219971,767.2666274278988,132.10094173042967,6.939383522387317,1.2726601913205644,5.452660159965189,EXTENDED_OR_RIDGE_RESPONSE,16.46444804087884,19.675496870427505,19.999780654907227,40.462547302246094,30.23116397857666,1.0,1.0,False,False,False,False,TERGV1PR_F7121C1E7FA9154BD4B7,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0022,22,0.95,0.6393287777900696,426,0.4872979802239146,0.8341362476348877,0.6987284421920776,0.6722767353057861,703.5798122065728,290.38262910798124,1.000317962929736,0.6680166518072461,1.4974446523503344,COMPACT_OR_UNRESOLVED_SHAPE,11.481899493654646,12.506559633409427,30.557748794555664,35.02043151855469,32.789090156555176,1.0,1.0,False,False,False,False,TERGV1PR_B2DF37A8ADF568F1D8D0,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0033,33,0.95,0.6393287777900696,89,0.101806385539738,0.7166003584861755,0.6762423515319824,0.6761859059333801,771.056179775281,258.7752808988764,0.4548721696722138,0.2429370016641413,1.8723873537431373,COMPACT_OR_UNRESOLVED_SHAPE,14.11343771214274,14.368285724426723,37.05155944824219,38.87590026855469,37.96372985839844,1.0,1.0,False,False,False,False,TERGV1PR_5ECB253291489D99B6BF,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0039,39,0.95,0.6393287777900696,124,0.1418426045722192,0.7117978930473328,0.6767198443412781,0.6768243312835693,555.741935483871,531.6532258064516,0.4946953841031293,0.3442999586341801,1.4368151133841545,COMPACT_OR_UNRESOLVED_SHAPE,2.31927483064491,2.6779655894027945,30.687034606933597,42.01894378662109,36.352989196777344,1.0,1.0,False,False,False,False,TERGV1PR_377E04325AA9F6DBCDC8,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0040,40,0.95,0.6393287777900696,244,0.2791096412550121,0.7100130915641785,0.6722555756568909,0.6713191866874695,799.9139344262295,308.2950819672131,0.6236012845692781,0.5935080337249226,1.0507040328594828,COMPACT_OR_UNRESOLVED_SHAPE,13.324444119926545,13.921756211963435,44.24401092529297,46.84373474121094,45.54387283325195,1.0,1.0,False,False,False,False,TERGV1PR_7A10F240E03BCDAEB93A,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0042,42,0.95,0.6393287777900696,72,0.0823602220096757,0.6997118592262268,0.6676043272018433,0.6672823429107666,758.0972222222222,237.05555555555557,0.3763889896222018,0.2437931021541258,1.5438869528976624,COMPACT_OR_UNRESOLVED_SHAPE,14.448276272010853,14.717659012369776,34.17688751220703,35.58259963989258,34.879743576049805,1.0,1.0,False,False,False,False,TERGV1PR_BF66FE3C3956F0C83202,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0044,44,0.95,0.6393287777900696,253,0.2894046690062216,0.6859930157661438,0.6635470986366272,0.6649439930915833,811.5375494071146,267.3359683794466,1.030132570625414,0.4431986583986558,2.324313377543695,COMPACT_OR_UNRESOLVED_SHAPE,14.712184491867754,15.168889965422563,40.68828201293945,44.67561721801758,42.681949615478516,1.0,1.0,False,False,False,False,TERGV1PR_329AEB7645274F2B1146,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0046,46,0.95,0.6393287777900696,34,0.0388923270601246,0.6660993695259094,0.6525359153747559,0.6522424221038818,657.0588235294117,348.38235294117646,0.2191584126441415,0.1714139425762315,1.2785331773503608,COMPACT_OR_UNRESOLVED_SHAPE,9.464098993008342,9.643917999950514,30.26551628112793,31.622100830078125,30.943808555603027,1.0,1.0,False,False,False,False,TERGV1PR_C84EA0FFC11AE236B5BB,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0048,48,0.95,0.6393287777900696,26,0.0297411912812717,0.6543436050415039,0.6464998722076416,0.6461595296859741,675.0,350.65384615384613,0.192250617206093,0.1496007562082978,1.2850912126300436,COMPACT_OR_UNRESOLVED_SHAPE,9.735895930851097,9.91378585053492,33.70161819458008,34.799312591552734,34.250465393066406,1.0,1.0,False,False,False,False,TERGV1PR_03B2C3F780511113BC51,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0050,50,0.95,0.6393287777900696,2,0.0022877839447132,0.6403538584709167,0.6398810148239136,0.6398810148239136,793.5,293.0,0.0338214720607581,0.0,1.0000000000000158,COMPACT_OR_UNRESOLVED_SHAPE,13.85339076325078,13.87663580024664,43.3656005859375,43.46712493896485,43.41636276245117,1.0,1.0,False,False,False,False,TERGV1PR_51CAA879642F55B4B1FB,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0023,23,0.95,0.6393287777900696,154,0.1761593637429175,0.8132160305976868,0.7206887602806091,0.7197543382644653,835.3051948051948,332.5584415584416,0.498523828677601,0.4231923539471095,1.178007645998033,COMPACT_OR_UNRESOLVED_SHAPE,13.782906311787244,14.2111337508075,50.43561172485352,52.40150451660156,51.41855812072754,1.0,1.0,False,False,False,False,TERGV1PR_7C58DE4D10D9D6CF0147,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0002,2,0.95,0.6393287777900696,640,0.7320908623082285,0.9711321592330932,0.7704946398735046,0.7476050853729248,537.3859375,449.525,1.8110489657075377,0.6904581816149699,2.622966913755045,EXTENDED_OR_RIDGE_RESPONSE,4.532366774052683,5.229426817793178,-1.9035879373550413,19.302248001098636,8.699330031871797,1.0,1.0,False,False,False,False,TERGV1PR_3BC2E628FFD8F450B9DF,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0008,8,0.95,0.6393287777900696,734,0.8396167077097496,0.9013466835021972,0.7582472562789917,0.7517098188400269,620.7343324250681,126.04904632152588,1.4448537821621006,0.7560292477418706,1.9111083155547623,COMPACT_OR_UNRESOLVED_SHAPE,15.737346256238672,16.525043468788475,10.595789909362791,15.683794975280762,13.139792442321777,1.0,1.0,False,False,False,False,TERGV1PR_CC2533915F1D6F2EEF9D,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0011,11,0.95,0.6393287777900696,273,0.3122825084533537,0.8856690526008606,0.7505694627761841,0.7465792298316956,516.7545787545788,264.31868131868134,0.7428210359774434,0.5477441495900768,1.3561459972385996,COMPACT_OR_UNRESOLVED_SHAPE,10.747667620849327,11.324605083416024,-0.8448964357376099,2.847687244415283,1.0013954043388367,1.0,1.0,False,False,False,False,TERGV1PR_3EDDB1C41C092E56DD44,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0012,12,0.95,0.6393287777900696,493,0.5639387423718073,0.8768830299377441,0.7638705968856812,0.7670145630836487,610.7241379310345,347.3367139959432,0.9611311043073348,0.759916349816421,1.2647853997871252,COMPACT_OR_UNRESOLVED_SHAPE,8.481119110967105,9.241060793573492,19.114076614379883,25.272083282470703,22.193079948425293,1.0,1.0,False,False,False,False,TERGV1PR_477F698B972A1952BF2E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0013,13,0.95,0.6393287777900696,350,0.4003621903248124,0.8762785792350769,0.7569222450256348,0.7571457624435425,579.2771428571428,231.68857142857144,0.9487437000180764,0.4804212772742298,1.9748161559391613,COMPACT_OR_UNRESOLVED_SHAPE,12.08840906913677,12.62343610467017,8.419872283935547,12.760916709899902,10.590394496917725,1.0,1.0,False,False,False,False,TERGV1PR_A476CFCA5C053619E592,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0018,18,0.95,0.6393287777900696,322,0.3683332150988275,0.8483865857124329,0.7414534687995911,0.7400515079498291,567.223602484472,124.11801242236024,0.8695023859457782,0.5830988074660177,1.4911750372537875,COMPACT_OR_UNRESOLVED_SHAPE,15.59102978718774,16.17397435935507,5.13971471786499,8.251245498657227,6.695480108261108,1.0,1.0,False,False,False,False,TERGV1PR_6598CC28FC17F2FBA3B8,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R01ZF,R01ZF_SARF000071,71,Q095,R01ZF_SARF000071__Q095__R0024,24,0.95,0.6393287777900696,320,0.3660454311541142,0.8036153316497803,0.7162673473358154,0.7123889923095703,541.065625,330.921875,0.9877244023389592,0.4702303436419189,2.1005118357294115,COMPACT_OR_UNRESOLVED_SHAPE,8.474356984068727,9.234667660091304,4.128182411193848,9.155227661132812,6.64170503616333,1.0,1.0,False,False,False,False,TERGV1PR_8392E878F27EBEB0DB70,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
