run_id,frame_uid,frame_index,track_id,shell_id,region_id,intersection_pixel_count,intersection_area_m2,region_coverage_fraction,shell_effective_area_px,shell_coverage_fraction,intersection_theta_min_deg,intersection_theta_max_deg,intersection_range_min_m,intersection_range_max_m,temporal_policy,guard_variant,track_node_id,physical_region_id,incidence_id,incidence_semantics,physical_region_duplicated
R01ZF,R01ZF_SARF000005,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__Q095__R0024,125,0.1429864965445758,1.0,56228,0.0022230916980863,-29.74703598022461,-27.725269317626957,12.249222755432127,12.643339157104492,SAME_FRAME,CURRENT_G6,TERGN_4C85D2B93C2018A8EA22,TERGV1PR_2C9BD75AADA4A8D8E98A,TERGV1I_9F14BEF2FC579180E3E6,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000005,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__Q095__R0028,328,0.3751965669329671,1.0,56228,0.0058333926157786,-20.13506317138672,-15.66102695465088,8.31588077545166,9.081659317016602,SAME_FRAME,CURRENT_G6,TERGN_BA250E2C8BB694EE229B,TERGV1PR_511422D8B6F7224358C7,TERGV1I_3BF76DFB8A485C46EEB1,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000005,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__Q095__R0032,68,0.0777846541202492,1.0,56228,0.0012093618837589,-23.666261672973636,-22.413854598999023,19.414493560791016,19.65432357788086,SAME_FRAME,CURRENT_G6,TERGN_BB5318493BC0D3B02078,TERGV1PR_67A3AE1645A1A1A5FFFA,TERGV1I_895F5B6FD9DF5AD678C9,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000005,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__Q095__R0037,99,0.1132453052633041,1.0,56228,0.0017606886248843,-25.838123321533203,-23.754810333251957,14.488821029663086,14.757997512817385,SAME_FRAME,CURRENT_G6,TERGN_66623576E7172988D5D5,TERGV1PR_1702F46F32C0B4569E53,TERGV1I_4CEBD916D2F4EA50FC10,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000005,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000005__Q095__R0045,13,0.0148705956406358,1.0,56228,0.0002312015366009,-21.87846946716309,-21.343067169189453,19.421693801879883,19.50365829467773,SAME_FRAME,CURRENT_G6,TERGN_3B4E2D3DE655CE7EDB8A,TERGV1PR_6D8E6CABB5272B87EA56,TERGV1I_91CD6EFF9F5E4037F5D4,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0001,729,0.8338972478479666,1.0,56680,0.0128616796047988,-30.7310848236084,-19.642837524414062,4.636031150817871,5.731837749481201,SAME_FRAME,CURRENT_G6,TERGN_5A637BC6E3C37CC62D9C,TERGV1PR_589485044F84F77342D3,TERGV1I_10235206BCA261919576,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0004,964,1.1027118613517692,0.6469798657718121,56680,0.0170077628793225,-37.46150970458984,-28.617868423461918,11.038954734802246,12.55747413635254,SAME_FRAME,CURRENT_G6,TERGN_D303623118AA4EB134DA,TERGV1PR_7AE9CC8057E9776F0628,TERGV1I_BC8841BA8838D17FC7B7,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0005,354,0.4049377582142389,0.934036939313984,56680,0.0062455892731122,-21.441335678100582,-18.886741638183597,16.41770362854004,17.087493896484375,SAME_FRAME,CURRENT_G6,TERGN_088FEDBC7712845CB290,TERGV1PR_2BBAB23ABFFD00DF4B7A,TERGV1I_B5405818ACB973CAFDE9,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0011,215,0.2459367740566705,1.0,56680,0.0037932251235003,-29.74703598022461,-26.892728805541992,12.203329086303713,12.689263343811035,SAME_FRAME,CURRENT_G6,TERGN_C5CAA71A9995C9D12FAA,TERGV1PR_75FD1B246D4A35829B08,TERGV1I_A13D4EBBF56219D99024,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0012,2763,3.1605735196213054,1.0,56680,0.0487473535638673,-36.66391372680664,-23.6768798828125,16.87477684020996,19.51141166687012,SAME_FRAME,CURRENT_G6,TERGN_63EF7668A366E3024CD4,TERGV1PR_C75F6E3174BEF6FE3A73,TERGV1I_F3A12BE274C7D050049B,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0017,2,0.0022877839447132,0.0076335877862595,56680,3.5285815102328866e-05,-19.263504028320312,-18.918140411376957,1.819185256958008,1.8511468172073364,SAME_FRAME,CURRENT_G6,TERGN_E28685AAA145022D455F,TERGV1PR_ABEBA5B16A2BFF397350,TERGV1I_8507EE925DA277FF7E83,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0026,121,0.1384109286551494,1.0,56680,0.0021347918136908,-34.40343475341797,-32.95744705200195,14.659953117370604,15.119577407836914,SAME_FRAME,CURRENT_G6,TERGN_42883425DA8625FCF5BF,TERGV1PR_B7873625CE2053CBD61F,TERGV1I_5F944253F2C92E945582,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0029,187,0.2139077988306855,0.9396984924623116,56680,0.0032992237120677,-22.01600646972656,-18.882448196411133,10.077692031860352,10.563108444213867,SAME_FRAME,CURRENT_G6,TERGN_4E240F2186347EC432D6,TERGV1PR_8025283EE1B0B298977B,TERGV1I_C47366EF138A58FAD439,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0031,33,0.037748435087768,0.1024844720496894,56680,0.0005822159491884,-19.513614654541016,-18.88188934326172,8.53591537475586,9.038666725158691,SAME_FRAME,CURRENT_G6,TERGN_767B906DECAE83BE8EDE,TERGV1PR_439D741E0CDB21476AFB,TERGV1I_C14DFF84CD3B6DA3A3AF,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0035,26,0.0297411912812717,1.0,56680,0.0004587155963302,-23.53564453125,-23.001792907714844,19.458898544311523,19.623260498046875,SAME_FRAME,CURRENT_G6,TERGN_6B957FEE49F5BA685895,TERGV1PR_F39FFA93BA16253ED4B6,TERGV1I_34296106906445F49718,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0040,38,0.043467894949551,1.0,56680,0.0006704304869442,-29.454212188720703,-25.71055603027344,3.1665244102478027,3.4229090213775635,SAME_FRAME,CURRENT_G6,TERGN_6DEA117BD0E500658D4D,TERGV1PR_C20E47C00B618A3ADB67,TERGV1I_3E0A4FEEF5F1B14FCACC,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0001,729,0.8338972478479666,1.0,56057,0.0130046202971974,-30.7310848236084,-19.642837524414062,4.636031150817871,5.731837749481201,SAME_FRAME,CURRENT_G6,TERGN_15924F59DFAF3DB9B09E,TERGV1PR_589485044F84F77342D3,TERGV1I_C7803A79DF20F0CA6C69,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0004,270,0.3088508325362839,0.1812080536912751,56057,0.004816526035999,-31.292882919311523,-28.617868423461918,11.044632911682127,11.792771339416504,SAME_FRAME,CURRENT_G6,TERGN_B98DA982E19CCB81B9B8,TERGV1PR_7AE9CC8057E9776F0628,TERGV1I_25BF4A5F695A4F5B6D9D,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0005,379,0.4335350575231541,1.0,56057,0.0067609754357172,-21.441335678100582,-18.45176315307617,16.41770362854004,17.087493896484375,SAME_FRAME,CURRENT_G6,TERGN_668496CED5EBCABDAB77,TERGV1PR_2BBAB23ABFFD00DF4B7A,TERGV1I_090F4B0DFF469BCAC518,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0010,319,0.3649015391817576,0.6341948310139165,56057,0.0056906363166063,-15.87508487701416,-12.91763401031494,16.109350204467773,16.651094436645508,SAME_FRAME,CURRENT_G6,TERGN_181EF6AFEC11AFCB5472,TERGV1PR_8F642D2F5F68C039DAB7,TERGV1I_ED0B27A1ECFD3BB47DC2,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0011,215,0.2459367740566705,1.0,56057,0.0038353818434807,-29.74703598022461,-26.892728805541992,12.203329086303713,12.689263343811035,SAME_FRAME,CURRENT_G6,TERGN_F4453E873610C092C539,TERGV1PR_75FD1B246D4A35829B08,TERGV1I_FB05E1D44139B4B12CB3,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0012,1818,2.079595605744312,0.6579804560260586,56057,0.0324312753090604,-31.298267364501957,-23.6768798828125,16.87477684020996,18.64919853210449,SAME_FRAME,CURRENT_G6,TERGN_E2E76831B34746353818,TERGV1PR_C75F6E3174BEF6FE3A73,TERGV1I_DDFEE99B00531AF8F3A0,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0017,41,0.0468995708666208,0.1564885496183206,56057,0.0007313983980591,-19.263504028320312,-13.024296760559082,1.6639800071716309,1.942877054214477,SAME_FRAME,CURRENT_G6,TERGN_058F9DB46926CFB9979A,TERGV1PR_ABEBA5B16A2BFF397350,TERGV1I_888F34F09B7C2CA66FD3,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0027,180,0.2059005550241892,1.0,56057,0.0032110173573327,-17.282917022705078,-15.009003639221191,19.18658447265625,19.51508140563965,SAME_FRAME,CURRENT_G6,TERGN_4EFEECB4A58BD1CDC7F1,TERGV1PR_97163B2F8939995FDE1E,TERGV1I_807F03C8CE093A45163A,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0029,199,0.2276345024989648,1.0,56057,0.0035499580783845,-22.01600646972656,-18.58173370361328,10.077692031860352,10.563108444213867,SAME_FRAME,CURRENT_G6,TERGN_E70CC8E7CD1039DF9CA4,TERGV1PR_8025283EE1B0B298977B,TERGV1I_31E9AE68D1498E000EC6,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0031,322,0.3683332150988275,1.0,56057,0.0057441532725618,-19.513614654541016,-15.291691780090332,8.157583236694336,9.09214973449707,SAME_FRAME,CURRENT_G6,TERGN_F72527FFD231FC100E27,TERGV1PR_439D741E0CDB21476AFB,TERGV1I_49790B1B49593AF84FD0,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0035,26,0.0297411912812717,1.0,56057,0.0004638136182813,-23.53564453125,-23.001792907714844,19.458898544311523,19.623260498046875,SAME_FRAME,CURRENT_G6,TERGN_8BB25D3C54D803F0C944,TERGV1PR_F39FFA93BA16253ED4B6,TERGV1I_99359062230FA3F26A81,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000006,6,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000006__Q095__R0040,38,0.043467894949551,1.0,56057,0.0006778814421035,-29.454212188720703,-25.71055603027344,3.1665244102478027,3.4229090213775635,SAME_FRAME,CURRENT_G6,TERGN_396DC86CD3C4014A2ED1,TERGV1PR_C20E47C00B618A3ADB67,TERGV1I_4C2089B712FADBC76C32,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0001,837,0.95743758086248,1.0,56680,0.0147671136203246,-30.216123580932617,-18.98552703857422,4.519453048706055,5.803437232971191,SAME_FRAME,CURRENT_G6,TERGN_D4FC97E465799E874757,TERGV1PR_180B1815453C56C362C1,TERGV1I_A1608F0B0BECFB42BD57,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0003,1014,1.1599064599695996,0.8060413354531002,56680,0.0178899082568807,-37.46150970458984,-27.3229923248291,10.973352432250977,12.584342002868652,SAME_FRAME,CURRENT_G6,TERGN_681541C82A4C55346DF3,TERGV1PR_5E6B8EAF223EEE980713,TERGV1I_7B7FD8BE97D8405DF884,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0006,2081,2.3804391944740995,1.0,56680,0.0367148906139731,-33.41530990600586,-22.896766662597656,16.907560348510742,18.45479393005371,SAME_FRAME,CURRENT_G6,TERGN_6BF52CCB18BCBDE6E0F8,TERGV1PR_67CE71AD570F79E6309C,TERGV1I_1AEAB31891C5126A8F56,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0011,288,0.3294408880387028,0.9442622950819672,56680,0.0050811573747353,-21.226490020751957,-18.886741638183597,16.457653045654297,17.055715560913086,SAME_FRAME,CURRENT_G6,TERGN_C8724457EB22650C62E3,TERGV1PR_DCD9CFF6A792D6F10A19,TERGV1I_3A5A93CFCC0B027CEA01,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0016,216,0.2470806660290271,1.0,56680,0.0038108680310515,-34.48394775390625,-32.589298248291016,14.444148063659668,15.08234691619873,SAME_FRAME,CURRENT_G6,TERGN_06EF3912EBE8F355A53E,TERGV1PR_F8635999F809338ED3F3,TERGV1I_A98D3ADEEEE6BDD69557,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0017,18,0.0205900555024189,0.0604026845637583,56680,0.0003175723359209,-21.45879173278809,-18.891748428344727,1.7122442722320557,1.969306826591492,SAME_FRAME,CURRENT_G6,TERGN_A8DF3E489C990467BC76,TERGV1PR_E306ADE3F58300AE5DA3,TERGV1I_84263B4BF924210D4D0E,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0019,134,0.1532815242957853,1.0,56680,0.002364149611856,-29.00614547729492,-26.684789657592773,12.17108917236328,12.547026634216309,SAME_FRAME,CURRENT_G6,TERGN_35C0CD376E399637FCC9,TERGV1PR_1134B0CC2B9CF7161D80,TERGV1I_1D486A8F4D66EE31E5E8,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0029,132,0.1509937403510721,0.717391304347826,56680,0.0023288637967537,-21.45609664916992,-18.882448196411133,10.05525016784668,10.45310401916504,SAME_FRAME,CURRENT_G6,TERGN_CB6E255B91EB929B16BB,TERGV1PR_3817311154453D28184B,TERGV1I_83E71EEA9F414144407C,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0034,41,0.0468995708666208,1.0,56680,0.0007233592095977,-23.44467544555664,-22.635639190673828,19.419132232666016,19.61443328857422,SAME_FRAME,CURRENT_G6,TERGN_17C18BEE7AA7F20BC95A,TERGV1PR_90381FBBE27325BF8A48,TERGV1I_8D4A3552A9215F16E3D1,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0043,37,0.0423240029771944,1.0,56680,0.000652787579393,-24.348447799682617,-23.3890380859375,14.450404167175291,14.646117210388184,SAME_FRAME,CURRENT_G6,TERGN_D833608A1AAF7949DC78,TERGV1PR_0B28FCD75F34890E6569,TERGV1I_3E3AE61C776695858C3D,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__Q095__R0001,837,0.95743758086248,1.0,56057,0.0149312307115971,-30.216123580932617,-18.98552703857422,4.519453048706055,5.803437232971191,SAME_FRAME,CURRENT_G6,TERGN_0B9819DC896777A15CEA,TERGV1PR_180B1815453C56C362C1,TERGV1I_5A2CE31670E3B0BB5457,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__Q095__R0003,379,0.4335350575231541,0.3012718600953895,56057,0.0067609754357172,-31.292882919311523,-27.3229923248291,10.973352432250977,11.781317710876465,SAME_FRAME,CURRENT_G6,TERGN_CCA1A355EA378BCCA9AA,TERGV1PR_5E6B8EAF223EEE980713,TERGV1I_8F6EFA68C928BF031523,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__Q095__R0006,1856,2.123063500693863,0.8918789043728976,56057,0.0331091567511639,-31.29667282104492,-22.896766662597656,16.907560348510742,18.45479393005371,SAME_FRAME,CURRENT_G6,TERGN_A152A3D7FE852704B0FE,TERGV1PR_67CE71AD570F79E6309C,TERGV1I_6554DE46EAF393670C6A,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__Q095__R0008,356,0.4072255421589521,0.5460122699386503,56057,0.0063506787733913,-16.71184730529785,-12.907981872558594,16.043872833251953,16.609926223754883,SAME_FRAME,CURRENT_G6,TERGN_C9DA1E588B60016A841B,TERGV1PR_43E5FED56D7F5F63F217,TERGV1I_2019A2ACCB3D44FAB558,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
R01ZF,R01ZF_SARF000007,7,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__RAW__SAME_FRAME__CURRENT_G6__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000007__Q095__R0011,305,0.3488870515687651,1.0,56057,0.0054408905221471,-21.226490020751957,-18.56143951416016,16.457653045654297,17.055715560913086,SAME_FRAME,CURRENT_G6,TERGN_B614274043F6A2D64B67,TERGV1PR_DCD9CFF6A792D6F10A19,TERGV1I_3CEE90B4B0EB374480D6,OPTICAL_CORRIDOR_ADMITS_PHYSICAL_SAR_REGION_NOT_IDENTITY,False
