segment_id,run_id,frame_index,physical_region_id,region_id,conditioned_track_count,conditioned_track_ids,shared_response_semantics
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_7CF3252E15EBE85B0A1C,R01ZF_SARF000032__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_8369229BC80BBC8F39A7,R01ZF_SARF000032__Q095__R0047,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_8D13BFF33C9F1DF76C2A,R01ZF_SARF000032__Q095__R0005,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_ACA8A31DF6AE8F852B29,R01ZF_SARF000032__Q095__R0019,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_B9A8D1DAD1A84395DE52,R01ZF_SARF000032__Q095__R0045,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,32,TERGV1PR_C94C66E3E23B90C1405A,R01ZF_SARF000032__Q095__R0042,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_05E94C264B29F5A03FA0,R01ZF_SARF000033__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_064425B5F480A56EBA62,R01ZF_SARF000033__Q095__R0030,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_1545539FA3EC88F7C216,R01ZF_SARF000033__Q095__R0046,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_270AE5945E8FA96FAF0B,R01ZF_SARF000033__Q095__R0058,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_3855C5F94862BDC030C0,R01ZF_SARF000033__Q095__R0044,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_42416635907D61B2CA63,R01ZF_SARF000033__Q095__R0032,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_6498AEF31227AFF7EA42,R01ZF_SARF000033__Q095__R0051,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_8216E37B41A1750C5DEB,R01ZF_SARF000033__Q095__R0049,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_93CF431A4875F1D4FE01,R01ZF_SARF000033__Q095__R0060,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_AE8E77D883AFE66B20B3,R01ZF_SARF000033__Q095__R0005,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_B64FB6AAD942014B9AD9,R01ZF_SARF000033__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_B97AA31D0F0970AC76A4,R01ZF_SARF000033__Q095__R0042,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_C4E2E217D0AA6E8E2FCD,R01ZF_SARF000033__Q095__R0023,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_D0EF12EBE4EEA696D68A,R01ZF_SARF000033__Q095__R0056,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_E6ECB67E1D5A30714A53,R01ZF_SARF000033__Q095__R0055,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_E9C9AD38A36B0F91C696,R01ZF_SARF000033__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,33,TERGV1PR_EA83B7890786122C029D,R01ZF_SARF000033__Q095__R0031,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_0B410E27BE5814D2A503,R01ZF_SARF000034__Q095__R0052,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_125C2AACB97C26D52F97,R01ZF_SARF000034__Q095__R0034,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_1B52E1414DAC7AB41000,R01ZF_SARF000034__Q095__R0029,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_1D7800D15EF402CA7A6C,R01ZF_SARF000034__Q095__R0046,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_30AEA2469AFFD6FB9C34,R01ZF_SARF000034__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_6297198B726922102889,R01ZF_SARF000034__Q095__R0026,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_6888A48C62943D54CB33,R01ZF_SARF000034__Q095__R0007,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_6CDBAC0271617F2E6791,R01ZF_SARF000034__Q095__R0054,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_6F144E0E5F1EC0C622FF,R01ZF_SARF000034__Q095__R0002,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_7C10DD5AAF8E3B4CF234,R01ZF_SARF000034__Q095__R0017,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_A79D8B6A6AC913CEC63C,R01ZF_SARF000034__Q095__R0019,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_AD30526715830260EE87,R01ZF_SARF000034__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_C7E817B51C7FCB2E3E66,R01ZF_SARF000034__Q095__R0049,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_D03C4EE422C2F399D779,R01ZF_SARF000034__Q095__R0031,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,34,TERGV1PR_F29CB91A36282EC02279,R01ZF_SARF000034__Q095__R0032,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_0A2F9EEC2F6B3C8C494B,R01ZF_SARF000035__Q095__R0043,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_0DF2AA62F1CBDD45E252,R01ZF_SARF000035__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_2BDDD5317D9E2F824D3F,R01ZF_SARF000035__Q095__R0038,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_2DE91E6FF82828764622,R01ZF_SARF000035__Q095__R0049,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_4A8FBC02F93EE47F0884,R01ZF_SARF000035__Q095__R0035,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_73EFF560A3B6623C40A9,R01ZF_SARF000035__Q095__R0056,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_9457D5000176155F4F1A,R01ZF_SARF000035__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_95FDA7F0F4CFD69F2A7E,R01ZF_SARF000035__Q095__R0028,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_9FFF187530E4E1B422CB,R01ZF_SARF000035__Q095__R0018,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_B97C2F7CDCB5F82DCEA1,R01ZF_SARF000035__Q095__R0036,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_F2664CCAFF81A05B67FB,R01ZF_SARF000035__Q095__R0015,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,35,TERGV1PR_FD4027B4E359084CE634,R01ZF_SARF000035__Q095__R0002,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_06A15CC960959C665055,R01ZF_SARF000036__Q095__R0026,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_330863A680BEB299C62A,R01ZF_SARF000036__Q095__R0038,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_479F57C4477AF6F178DC,R01ZF_SARF000036__Q095__R0029,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_4AFE5E565B5B7E11DACC,R01ZF_SARF000036__Q095__R0050,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_547588B92550B25B8E45,R01ZF_SARF000036__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_7165768FFD106C569C5B,R01ZF_SARF000036__Q095__R0012,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_874B96BCB5834A7F3483,R01ZF_SARF000036__Q095__R0002,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_BF079BC9137DC2ADC80A,R01ZF_SARF000036__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_EB86BD214D1BD446EB9E,R01ZF_SARF000036__Q095__R0011,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,36,TERGV1PR_F829F78EB98AAFA5B823,R01ZF_SARF000036__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_7BFA7118D1418C23227D,R01ZF_SARF000037__Q095__R0043,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_813B35A35DDC725CC754,R01ZF_SARF000037__Q095__R0007,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_9AE0609D9D62C78DB021,R01ZF_SARF000037__Q095__R0002,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_A34D45317ECA08AAE923,R01ZF_SARF000037__Q095__R0036,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_B04B6C9ADBDFF7550720,R01ZF_SARF000037__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_BA573C5D67D3089BD6D9,R01ZF_SARF000037__Q095__R0014,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_C73660D7FA9F2D74E653,R01ZF_SARF000037__Q095__R0024,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_C8F68FD0C590F4014B8A,R01ZF_SARF000037__Q095__R0048,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_D06B4150653BFE0FB213,R01ZF_SARF000037__Q095__R0025,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_D5C8B8A59482F7B4FE88,R01ZF_SARF000037__Q095__R0012,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_E115CF4B77526F3CCBEE,R01ZF_SARF000037__Q095__R0030,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,37,TERGV1PR_EF87E64DCAF6DEC2EF7A,R01ZF_SARF000037__Q095__R0041,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_1B100277486FE3920CBD,R01ZF_SARF000038__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_262F1452F784059C615F,R01ZF_SARF000038__Q095__R0006,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_31C7EFFB288A6E68E215,R01ZF_SARF000038__Q095__R0047,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_382BA4379063390FA351,R01ZF_SARF000038__Q095__R0017,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_7A6FA9A57335A78FFE55,R01ZF_SARF000038__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_8D55D6104FC4BBAD35D2,R01ZF_SARF000038__Q095__R0030,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_98EBE6BB2294A51D2379,R01ZF_SARF000038__Q095__R0028,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_8BEED5994DAAC1AE86CF,R01ZF,38,TERGV1PR_A2CE997F680D048A52D5,R01ZF_SARF000038__Q095__R0036,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
