primary_hypothesis_id,control_hypothesis_id,control_family,match_tier,static_distance,direction_used_for_selection,reference_used_for_selection
H_B04A62737AD42AE09DDE,H_3BCE3369EFC52F9D0322,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_1BF97F01AFFCAFA0829A,H_E8DDF1C98DAF3FE98C80,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_E8DDF1C98DAF3FE98C80,H_1BF97F01AFFCAFA0829A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_7FBF6B77443E12511296,H_BAF197490261F4299AA9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_BAF197490261F4299AA9,H_7FBF6B77443E12511296,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_075BD93E9821AF6A116C,H_8B969C4FBBFCD33D2FA9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_8B969C4FBBFCD33D2FA9,H_075BD93E9821AF6A116C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_580C9E82D90E6289299B,H_C27011005CAF007E13C5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_C27011005CAF007E13C5,H_580C9E82D90E6289299B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_69FE7543388B8DF7CDA9,H_A4A4064CDAAF9748C98A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_A4A4064CDAAF9748C98A,H_69FE7543388B8DF7CDA9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_667EA350A237627D6F25,H_F7C0C1A8558DD570B028,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_F7C0C1A8558DD570B028,H_667EA350A237627D6F25,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_4F2891E3CAD90B8AF191,H_6AA1C936B406A16A33AC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_6AA1C936B406A16A33AC,H_4F2891E3CAD90B8AF191,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_40BAA77A933AF8F98E8F,H_A863844E3938ACE8ECD3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_A863844E3938ACE8ECD3,H_40BAA77A933AF8F98E8F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_3432291EBDB127A48C2B,H_9BA0D3DC6C50D33C4137,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_5916512F38B57AD516CC,H_7BB871189654A87DE83F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_5B8ED686E73A61CCFC8A,H_F0739BD6F37D92A07DB5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_7BB871189654A87DE83F,H_5916512F38B57AD516CC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_9BA0D3DC6C50D33C4137,H_3432291EBDB127A48C2B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_F0739BD6F37D92A07DB5,H_5B8ED686E73A61CCFC8A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_188830CA8222ED163F0E,H_B4C9E179BF11E9E13747,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_80028E62AF6971C858FD,H_B4C9E179BF11E9E13747,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_B4C9E179BF11E9E13747,H_80028E62AF6971C858FD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_181F08B7A07741811CA2,H_625F7F126426B6305598,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_625F7F126426B6305598,H_181F08B7A07741811CA2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_1439CE5F82EC2DF40431,H_F58D2502BFEC9AE487DF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_D24E16AFA7DF5697F345,H_F58D2502BFEC9AE487DF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_F58D2502BFEC9AE487DF,H_D24E16AFA7DF5697F345,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_5D199936BAF1B94E3BB7,H_8EFC4EB9DE7C9E811C0A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_8EFC4EB9DE7C9E811C0A,H_5D199936BAF1B94E3BB7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_73A47B77A4E550687D0B,H_D0C1024967A854D9314F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_D0C1024967A854D9314F,H_73A47B77A4E550687D0B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_1935205E52B35012D193,H_F164FC21707C77D752B2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_E0072731FBEFE05C30C1,H_F164FC21707C77D752B2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_F164FC21707C77D752B2,H_1935205E52B35012D193,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_5EB73551573ED7A818F0,H_5FEB2C626B2FAEF83B43,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_5FEB2C626B2FAEF83B43,H_5EB73551573ED7A818F0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_74FF143496EA4A1BD28E,H_7A028A8AF13589916EA5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_7A028A8AF13589916EA5,H_74FF143496EA4A1BD28E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_DC0110DEC8275CBDAAA4,H_7A028A8AF13589916EA5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_3C0583C0011E18F88249,H_D7950FEECF6FF1312489,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_D7950FEECF6FF1312489,H_3C0583C0011E18F88249,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_0C3A981868C7E90A746A,H_834A67C30D9CF8CC9A8B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_2F606E4E0DB7C082C3BD,H_0C3A981868C7E90A746A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_834A67C30D9CF8CC9A8B,H_0C3A981868C7E90A746A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_29D63801D965C6B2D453,H_EEFDCF020C94CE8A6E68,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_EEFDCF020C94CE8A6E68,H_29D63801D965C6B2D453,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_88DD800915440DBDCA9E,H_BE37B9C3C651F936C0F6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_90AD8C747D14DC82B799,H_F045A4A1017FEB9BFA95,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_BE37B9C3C651F936C0F6,H_88DD800915440DBDCA9E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_BF3A94E259E20813DC4E,H_F045A4A1017FEB9BFA95,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_D718423605A04EC1C272,H_BE37B9C3C651F936C0F6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_F045A4A1017FEB9BFA95,H_90AD8C747D14DC82B799,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_044A2B7E6511683884C3,H_C0E5707EEE0DBC6744F9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_3734B491BF54D214245C,H_BC6CAE8B80957219DCFA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_BC6CAE8B80957219DCFA,H_3734B491BF54D214245C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_C0E5707EEE0DBC6744F9,H_044A2B7E6511683884C3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_0D10DA6C8066BBCDC336,H_B9B3A3A550654470F752,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_A12130649983D14C30B3,H_0D10DA6C8066BBCDC336,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_B9B3A3A550654470F752,H_0D10DA6C8066BBCDC336,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_14DE0140ED17CB3EB218,H_CF47A8DD7B76C33EB4D0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_243A8E110578B6D5B074,H_7A6D83FF18C43F76C06D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_7A6D83FF18C43F76C06D,H_243A8E110578B6D5B074,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_907368A67908D6F1A222,H_EC4E95C8183CCFD2237A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_CF47A8DD7B76C33EB4D0,H_14DE0140ED17CB3EB218,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_EC4E95C8183CCFD2237A,H_907368A67908D6F1A222,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_04CD18EF7C5063941CFC,H_070D8A2B768D8EE30A6A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_070D8A2B768D8EE30A6A,H_04CD18EF7C5063941CFC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_7FE271045A9736D65ABC,H_FBD666CCA53A3A335CE0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_FBD666CCA53A3A335CE0,H_7FE271045A9736D65ABC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_197AF6AA9BBED5B831B4,H_FBD9F11C254208058D0E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_A371FD1A13C4B8D5CF38,H_FBD9F11C254208058D0E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_FBD9F11C254208058D0E,H_197AF6AA9BBED5B831B4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_A92F1D408AA11547C74B,H_B1CBF628CDE5798C3FF5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_B1CBF628CDE5798C3FF5,H_A92F1D408AA11547C74B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.1440250829396083,False,False
H_BE8A5ED15F627176CA02,H_B1CBF628CDE5798C3FF5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5299364032118021,False,False
H_6FE8C2C9460F1001C75D,H_B10512BB0DACC615F928,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_B10512BB0DACC615F928,H_6FE8C2C9460F1001C75D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.21656286169607558,False,False
H_0D29DABF6F390ECCB2AA,H_BB3EB61EDC20720206FD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_BB3EB61EDC20720206FD,H_0D29DABF6F390ECCB2AA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_D6185E67D6B06ED31C43,H_DE9B4D6E4B945F596592,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_DE9B4D6E4B945F596592,H_D6185E67D6B06ED31C43,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_5D8E140C19CE765CF97D,H_D91FC00EB083A75F19D6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_D91FC00EB083A75F19D6,H_5D8E140C19CE765CF97D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_E26EBABF5C78D243C9E3,H_F3A88F8283C330B4F418,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_F3A88F8283C330B4F418,H_E26EBABF5C78D243C9E3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_52BB6792C917F3A85E70,H_E65DAA6D95F62A0BC4FE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_E65DAA6D95F62A0BC4FE,H_52BB6792C917F3A85E70,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_2F00D239A24F04A34828,H_C35A76536C258B8FF558,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_C35A76536C258B8FF558,H_2F00D239A24F04A34828,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_1AD4423FC68896C1DB60,H_7B6FB6A5C335EF73237B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_7B6FB6A5C335EF73237B,H_1AD4423FC68896C1DB60,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_32B087A0EED01CA69466,H_A2413EAF17A4E1873DFB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_A2413EAF17A4E1873DFB,H_32B087A0EED01CA69466,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_85EAE1EA79BC09003BFC,H_DA82108FC610EE193CBD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_DA82108FC610EE193CBD,H_85EAE1EA79BC09003BFC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_00F9DE4CC867D08F003D,H_80B86E589CE1F9867E77,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_80B86E589CE1F9867E77,H_00F9DE4CC867D08F003D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_2E2317D3531FEE3AD2CC,H_6E90BA6F9E51582B4A3B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_6E90BA6F9E51582B4A3B,H_2E2317D3531FEE3AD2CC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_16B280AFB4766DE0C5FD,H_4C41B4A3CC76E3EC9758,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_4C41B4A3CC76E3EC9758,H_16B280AFB4766DE0C5FD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_208BEEEBB24149BC9D0E,H_3CCD5B99822A603451D7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_3CCD5B99822A603451D7,H_208BEEEBB24149BC9D0E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_5F4A8C68BD6259CA1FCF,H_CB796869A44BEEA202A1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_CB796869A44BEEA202A1,H_5F4A8C68BD6259CA1FCF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_25462A4BFF4DBD18F68D,H_9CDB168BB52D6425194A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_9CDB168BB52D6425194A,H_25462A4BFF4DBD18F68D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_08D2F6D06BA6108AB7FA,H_E01159E091C6677EF763,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_E01159E091C6677EF763,H_08D2F6D06BA6108AB7FA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_B11C372DA214CF7EB592,H_FD04E764274F49EF81E2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_FD04E764274F49EF81E2,H_B11C372DA214CF7EB592,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_1B58BCF2D9371CFD1CB9,H_40210DF9B94DAD355750,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_40210DF9B94DAD355750,H_1B58BCF2D9371CFD1CB9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_43A2C77B81BF36911038,H_D8F8400FD52F8464A437,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_D8F8400FD52F8464A437,H_43A2C77B81BF36911038,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_64D7C2FF136248E8656C,H_B7E4AAF416FFD88C8FD6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_B7E4AAF416FFD88C8FD6,H_64D7C2FF136248E8656C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_7F320E5B00D9908D9A43,H_F3817352F7CB17FF3F4B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_F3817352F7CB17FF3F4B,H_7F320E5B00D9908D9A43,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_9D6C63E5C5CBDC76BD7D,H_BE6650BA03A759E6EF6B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_BE6650BA03A759E6EF6B,H_9D6C63E5C5CBDC76BD7D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_C1E19DC41C3C40E4C6B4,H_D3A1E2D4E246629DC4E3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_D3A1E2D4E246629DC4E3,H_C1E19DC41C3C40E4C6B4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_2A5646FC7F569DACE6CF,H_7BC2EBCCFC628896CD79,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_7BC2EBCCFC628896CD79,H_2A5646FC7F569DACE6CF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_2B7778F855D0D526BFB5,H_85FF4EC7D534EDA28509,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_85FF4EC7D534EDA28509,H_2B7778F855D0D526BFB5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_5131D5B20CFD2DD80655,H_6986998760732CD4D799,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_6986998760732CD4D799,H_5131D5B20CFD2DD80655,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3019499882105066,False,False
H_062CEA7509F1012C25AA,H_4F7D65B8FDDC904A9377,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_4F7D65B8FDDC904A9377,H_062CEA7509F1012C25AA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5421208095181831,False,False
H_3C24A5FEF4DB208979F9,H_CF35BC32D8C4357E5AC7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_CF35BC32D8C4357E5AC7,H_3C24A5FEF4DB208979F9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3587398318689434,False,False
H_7BA421950D0D8CE8C5F8,H_82E47B5AB84AA83E4748,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_82E47B5AB84AA83E4748,H_7BA421950D0D8CE8C5F8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4809419009804678,False,False
H_1019F023985E2446E248,H_286BA193FE52F25F09BE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_286BA193FE52F25F09BE,H_1019F023985E2446E248,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.5217831253082736,False,False
H_2EB4EDA6756C1819D392,H_66C8F3940E77B4F48695,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.44559548477791655,False,False
H_66C8F3940E77B4F48695,H_2EB4EDA6756C1819D392,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.44559548477791655,False,False
H_1A2AA31981DBDF99FB45,H_CEFEFD68588B86FE8F65,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.13361943384243363,False,False
H_CEFEFD68588B86FE8F65,H_1A2AA31981DBDF99FB45,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.13361943384243363,False,False
H_23591169A8D77A45E606,H_DD07E948F02EC0A3287E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7756079520758146,False,False
H_C0E63B00428D77B159BA,H_DD07E948F02EC0A3287E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4465658229184958,False,False
H_DD07E948F02EC0A3287E,H_C0E63B00428D77B159BA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4465658229184958,False,False
