base_edge_id,pair_index,from_frame,to_frame,d_left_s_deg_v2,d_right_s_deg_v2,d_mid_s_deg_v2,d_width_s_deg_v2,sar_dynamic_state_v2,source_out_degree,destination_in_degree,sar_relation_topology
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0036__TO__R02ZF_SARF000482__Q095__R0041,9,481,482,-11.292391777038574,-11.578994274139404,-11.43569302558899,-0.2866024971008301,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0036__TO__R02ZF_SARF000482__Q095__R0042,9,481,482,-1.6603407859802242,-2.244929075241089,-1.9526349306106567,-0.5845882892608647,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0036__TO__R02ZF_SARF000482__Q095__R0043,9,481,482,-62.27351713180541,-63.70678663253784,-62.99015188217162,-1.433269500732422,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0001,9,481,482,4.944957733154304,12.546398162841797,8.74567794799805,7.601440429687493,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0002,9,481,482,91.08438110351562,92.88059997558594,91.98249053955078,1.7962188720703054,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0003,9,481,482,53.52578210830689,72.71814727783203,63.121964693069465,19.192365169525143,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0004,9,481,482,32.78620910644532,43.56463098526001,38.17542004585266,10.77842187881469,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0005,9,481,482,71.98484230041504,75.8267879486084,73.90581512451172,3.841945648193352,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0006,9,481,482,18.269430160522468,20.768110275268555,19.51877021789551,2.498680114746086,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0007,9,481,482,49.38457832112909,53.30555152893066,51.345064925029874,3.920973207801573,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0008,9,481,482,61.24075603485108,65.3430118560791,63.29188394546509,4.10225582122802,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0009,9,481,482,94.8090591430664,98.2182960510254,96.5136775970459,3.4092369079589773,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0010,9,481,482,80.93827819824219,83.44847106933594,82.19337463378906,2.510192871093743,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0011,9,481,482,47.1083745956421,49.502926886081696,48.30565074086189,2.3945522904395986,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0012,9,481,482,21.248910903930675,30.157360076904297,25.703135490417484,8.908449172973622,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0013,9,481,482,63.68699932098389,72.04142189025879,67.86421060562134,8.354422569274895,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0014,9,481,482,43.73902797698975,53.34624147415161,48.54263472557068,9.607213497161858,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0015,9,481,482,-3.844158172607415,0.5050125122070312,-1.6695728302001918,4.349170684814446,SAR_DEFORMATION_OR_MIXED_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0016,9,481,482,25.07864952087403,27.209840774536133,26.14424514770508,2.1311912536621023,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0017,9,481,482,30.437183380126957,59.4531478881836,44.94516563415527,29.01596450805664,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0018,9,481,482,76.16768836975098,92.98340606689452,84.57554721832275,16.815717697143548,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0019,9,481,482,15.314743041992196,21.24721336364746,18.280978202819828,5.932470321655266,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0020,9,481,482,36.57217025756837,39.27714157104492,37.92465591430664,2.704971313476557,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0021,9,481,482,19.08100318908692,19.849542617797848,19.465272903442383,0.7685394287109268,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0022,9,481,482,102.30204391479492,103.90695571899414,103.10449981689452,1.6049118041992116,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0023,9,481,482,41.71693992614747,43.63670921325684,42.67682456970215,1.919769287109368,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0024,9,481,482,72.18523406982422,81.91307830810547,77.04915618896484,9.727844238281245,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0025,9,481,482,82.19028854370117,84.44832992553711,83.31930923461914,2.258041381835937,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0026,9,481,482,35.47766208648682,37.580007553100586,36.5288348197937,2.1023454666137624,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0027,9,481,482,47.67382800579072,49.77053952217102,48.72218376398087,2.096711516380303,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0028,9,481,482,79.080135345459,79.88314819335938,79.48164176940918,0.80301284790038,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0029,9,481,482,85.30956649780273,87.04413986206055,86.17685317993164,1.7345733642578054,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0030,9,481,482,106.5217399597168,108.0099868774414,107.2658634185791,1.4882469177246025,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0031,9,481,482,25.42877388000489,33.69712257385254,29.562948226928714,8.268348693847647,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0032,9,481,482,-10.355415344238274,-9.856601715087884,-10.106008529663086,0.4988136291503906,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0033,9,481,482,22.748182296752937,23.09548759460449,22.921834945678714,0.3473052978515554,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0034,9,481,482,27.139436721801765,27.753721237182617,27.44657897949219,0.6142845153808523,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0035,9,481,482,47.16167736053468,48.86208868026733,48.011883020401,1.700411319732659,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0036,9,481,482,-9.45811462402343,-9.068317413330078,-9.263216018676758,0.3897972106933522,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0037,9,481,482,85.79130554199219,85.8980827331543,85.84469413757324,0.1067771911621022,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0038,9,481,482,98.4526481628418,98.48734664916992,98.46999740600586,0.0346984863281178,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0039,9,481,482,-9.511806488037102,-9.80866241455078,-9.660234451293944,-0.296855926513679,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0040,9,481,482,85.72382354736328,85.42371368408203,85.57376861572266,-0.3001098632812571,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0041,9,481,482,42.02044725418092,42.52153015136719,42.27098870277405,0.5010828971862722,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0042,9,481,482,51.65249824523927,51.8555953502655,51.75404679775238,0.2030971050262375,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0037__TO__R02ZF_SARF000482__Q095__R0043,9,481,482,-8.960678100585923,-9.606262207031245,-9.28347015380858,-0.6455841064453196,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0001,9,481,482,-53.42624282836914,-46.104570388793945,-49.76540660858154,7.321672439575195,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0002,9,481,482,32.71318054199219,34.229631423950195,33.47140598297119,1.5164508819580078,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0003,9,481,482,-4.845418453216553,14.067178726196293,4.61088013648987,18.912597179412845,SAR_DEFORMATION_OR_MIXED_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0004,9,481,482,-25.584991455078125,-15.086337566375732,-20.33566451072693,10.498653888702393,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0005,9,481,482,13.613641738891602,17.175819396972656,15.394730567932127,3.5621776580810547,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0006,9,481,482,-40.10177040100098,-37.88285827636719,-38.99231433868408,2.218912124633789,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0007,9,481,482,-8.986622240394354,-5.345417022705078,-7.166019631549716,3.641205217689276,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0008,9,481,482,2.8695554733276367,6.692043304443359,4.780799388885498,3.822487831115722,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0009,9,481,482,36.43785858154297,39.56732749938965,38.00259304046631,3.12946891784668,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0010,9,481,482,22.56707763671875,24.797502517700195,23.682290077209476,2.2304248809814453,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0011,9,481,482,-11.262825965881348,-9.148041665554048,-10.205433815717695,2.114784300327301,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0012,9,481,482,-37.12228965759277,-28.493608474731445,-32.80794906616211,8.628681182861325,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0013,9,481,482,5.315798759460449,13.390453338623049,9.353126049041748,8.074654579162598,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0014,9,481,482,-14.632172584533691,-5.304727077484131,-9.968449831008911,9.32744550704956,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0015,9,481,482,-62.21535873413086,-58.14595603942871,-60.180657386779785,4.069402694702148,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0016,9,481,482,-33.292551040649414,-31.44112777709961,-32.36683940887451,1.851423263549805,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0017,9,481,482,-27.93401718139649,0.8021793365478516,-13.56591892242432,28.736196517944343,SAR_DEFORMATION_OR_MIXED_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0018,9,481,482,17.79648780822754,34.33243751525879,26.064462661743164,16.53594970703125,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0019,9,481,482,-43.05645751953125,-37.40375518798828,-40.230106353759766,5.652702331542969,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0020,9,481,482,-21.79903030395508,-19.37382698059082,-20.58642864227295,2.42520332336426,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0021,9,481,482,-39.29019737243652,-38.80142593383789,-39.04581165313721,0.4887714385986292,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0022,9,481,482,43.93084335327149,45.2559871673584,44.59341526031494,1.325143814086914,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0023,9,481,482,-16.654260635375977,-15.014259338378906,-15.83425998687744,1.6400012969970703,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0024,9,481,482,13.81403350830078,23.262109756469727,18.53807163238525,9.448076248168944,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0025,9,481,482,23.81908798217773,25.79736137390137,24.80822467803955,1.97827339172364,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0026,9,481,482,-22.89353847503662,-21.07096099853516,-21.98224973678589,1.8225774765014648,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0027,9,481,482,-10.697372555732729,-8.880429029464722,-9.788900792598724,1.8169435262680051,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0028,9,481,482,20.70893478393555,21.232179641723636,20.97055721282959,0.5232448577880824,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0029,9,481,482,26.938365936279297,28.393171310424805,27.66576862335205,1.4548053741455078,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0030,9,481,482,48.15053939819336,49.359018325805664,48.75477886199951,1.208478927612305,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0031,9,481,482,-32.942426681518555,-24.953845977783203,-28.94813632965088,7.98858070373535,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0032,9,481,482,-68.72661590576172,-68.50757026672363,-68.61709308624268,0.219045639038093,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0033,9,481,482,-35.62301826477051,-35.55548095703125,-35.58924961090088,0.0675373077392578,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0034,9,481,482,-31.23176383972168,-30.897247314453125,-31.0645055770874,0.3345165252685547,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0035,9,481,482,-11.20952320098877,-9.788879871368408,-10.499201536178589,1.420643329620361,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0036,9,481,482,-67.82931518554688,-67.71928596496582,-67.77430057525635,0.1100292205810546,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0037,9,481,482,27.42010498046875,27.247114181518555,27.33360958099365,-0.1729907989501953,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0038,9,481,482,40.08144760131836,39.83637809753418,39.95891284942627,-0.2450695037841797,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0039,9,481,482,-67.88300704956055,-68.45963096618652,-68.17131900787354,-0.5766239166259766,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0040,9,481,482,27.352622985839844,26.77274513244629,27.062684059143063,-0.5798778533935547,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0041,9,481,482,-16.35075330734253,-16.129438400268555,-16.240095853805542,0.2213149070739746,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0042,9,481,482,-6.71870231628418,-6.795373201370239,-6.7570377588272095,-0.07667088508606,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0038__TO__R02ZF_SARF000482__Q095__R0043,9,481,482,-67.33187866210938,-68.25723075866699,-67.79455471038818,-0.9253520965576172,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0001,9,481,482,-80.5795783996582,-72.63110733032227,-76.60534286499023,7.9484710693359375,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0002,9,481,482,5.559844970703125,7.703094482421875,6.6314697265625,2.14324951171875,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0003,9,481,482,-31.99875402450561,-12.459358215332028,-22.229056119918823,19.539395809173588,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0004,9,481,482,-52.73832702636719,-41.61287450790405,-47.17560076713562,11.125452518463137,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0005,9,481,482,-13.53969383239746,-9.350717544555664,-11.445205688476562,4.188976287841797,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0006,9,481,482,-67.25510597229004,-64.40939521789551,-65.83225059509277,2.8457107543945312,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0007,9,481,482,-36.139957811683416,-31.8719539642334,-34.00595588795841,4.268003847450018,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0008,9,481,482,-24.283780097961422,-19.83449363708496,-22.059136867523197,4.449286460876465,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0039__TO__R02ZF_SARF000482__Q095__R0009,9,481,482,9.284523010253906,13.040790557861328,11.162656784057615,3.756267547607422,SAR_COHERENT_POSITIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE
