run_id,timing_condition,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,base_edge_id,source_region_id,destination_region_id,p0_q95_retention,p0_rank_percentile,source_region_area_stratum,destination_region_area_stratum,source_theta_min_deg,source_theta_max_deg,destination_theta_min_deg,destination_theta_max_deg,sar_delta_interval_low_deg,sar_delta_interval_high_deg,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,p0_available,reference_used,identity_assignment_performed,hypothesis_pruned,hypothesis_id,source_track_id,destination_track_id,static_feasible,hard_infeasible_reason,angular_availability_state,source_optical_frame_index,destination_optical_frame_index,source_optical_timestamp_ms,destination_optical_timestamp_ms,optical_delta_interval_low_deg,optical_delta_interval_high_deg,optical_direction_state,sar_direction_state,cross_modal_direction_state,source_raw_theta_low_deg,source_raw_theta_high_deg,destination_raw_theta_low_deg,destination_raw_theta_high_deg,source_shell_width_deg,destination_shell_width_deg,source_intersection_pixel_count,destination_intersection_pixel_count,source_region_coverage_fraction,destination_region_coverage_fraction,source_region_degree,destination_region_degree,source_component_shell_count,destination_component_shell_count,source_component_region_count,destination_component_region_count,source_topology_state,destination_topology_state,source_initial_theta_gap_abs_deg,destination_initial_theta_gap_abs_deg,source_fragment_observation_count,destination_fragment_observation_count,optical_delta_interval_width_deg,optical_midpoint_change_deg,source_shell_width_deg_bin,destination_shell_width_deg_bin,source_initial_theta_gap_abs_deg_bin,destination_initial_theta_gap_abs_deg_bin,source_region_coverage_fraction_bin,destination_region_coverage_fraction_bin,d_left_s_deg_v2,d_right_s_deg_v2,d_mid_s_deg_v2,d_width_s_deg_v2,sar_dynamic_state_v2,source_out_degree,destination_in_degree,sar_relation_topology,d_left_o_deg_v2,d_right_o_deg_v2,d_mid_o_deg_v2,d_width_o_deg_v2,optical_dynamic_state_v2,cross_modal_direction_state_v2,bank_row_multiplicity
R02ZF,OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,20,R02ZF_SARF000492,R02ZF_SARF000493,492,493,R02ZF_SARF000492__R02ZF_SARF000492__Q095__R0007__TO__R02ZF_SARF000493__Q095__R0003,R02ZF_SARF000492__Q095__R0007,R02ZF_SARF000493__Q095__R0003,0.0,,LARGE_Q4,LARGE_Q4,-38.64152145385742,-28.599842071533203,-21.58045959472656,-17.649946212768555,7.019382476806644,20.991575241088867,False,False,False,False,True,False,False,False,H_03277BBD5261A22213FA,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,294.0,295.0,16333.0,16389.0,-1.6826603386169694,3.4006509830964227,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-24.756746635427337,-22.201667964731428,-23.8843283033484,-21.356095652330914,14.55507867069591,14.528232651017484,87.0,619.0,0.1255411255411255,1.0,3.0,2.0,4.0,4.0,17.0,18.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,10.141474462615932,3.005009074092097,26.0,26.0,5.083311321713392,0.8589953222397266,1,1,3,1,0,3,17.061061859130863,10.949895858764648,14.005478858947754,-6.111166000366215,SAR_COHERENT_POSITIVE_SHIFT,55,53,SPLIT_AND_MERGE_LIKE,0.8724183320789365,0.8455723124005132,0.8589953222397231,-0.02684601967842326,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,210
R02ZF,SAR_SHIFT_PLUS_1,2,R02ZF_SARF000474,R02ZF_SARF000475,474,475,R02ZF_SARF000474__R02ZF_SARF000474__Q095__R0021__TO__R02ZF_SARF000475__Q095__R0040,R02ZF_SARF000474__Q095__R0021,R02ZF_SARF000475__Q095__R0040,0.0,,MEDIUM_Q3,TINY_Q1,-34.460533142089844,-31.21575164794922,-20.43128204345703,-19.459047317504883,10.784469604492188,15.00148582458496,False,False,False,False,True,False,False,False,H_0327FFE2D8435C7E2DCA,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,285.0,286.0,15833.0,15889.0,-1.8897498345728396,3.550262817279432,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-29.547481099595057,-26.845847086073324,-28.735596920646163,-25.997218282315625,14.701634013521735,14.738378638330534,400.0,21.0,1.0,0.4565217391304347,2.0,1.0,2.0,2.0,5.0,7.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,4.641478302185341,7.421242920999933,26.0,26.0,5.440012651852271,0.8302564913532962,2,2,1,3,2,0,14.029251098632812,11.756704330444336,12.892977714538574,-2.272546768188477,SAR_COHERENT_POSITIVE_SHIFT,46,43,SPLIT_AND_MERGE_LIKE,0.811884178948894,0.8486288037576983,0.8302564913532962,0.03674462480880436,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,30
R02ZF,NOMINAL,17,R02ZF_SARF000489,R02ZF_SARF000490,489,490,R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0020,R02ZF_SARF000489__Q095__R0038,R02ZF_SARF000490__Q095__R0020,0.0,,TINY_Q1,SMALL_Q2,-31.946117401123047,-30.797134399414062,-23.5328426361084,-21.88118934631348,7.264291763305664,10.064928054809569,False,False,False,False,True,False,False,False,H_0333DA470EA47B0F4760,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,293.0,294.0,16278.0,16333.0,-1.677649190114753,3.4341698539821515,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-25.63583781871358,-23.079097445312584,-24.756746635427337,-22.201667964731428,14.556740373400997,14.55507867069591,48.0,169.0,0.7384615384615385,1.0,2.0,2.0,5.0,4.0,11.0,16.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,7.014158268255471,0.7721913088684431,26.0,26.0,5.1118190440969045,0.878260331933701,1,1,2,0,1,1,8.413274765014648,8.915945053100582,8.664609909057617,0.502670288085934,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE,0.879091183286242,0.8774294805811564,0.878260331933701,-0.0016617027050855881,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,88
R02ZF,SAR_SHIFT_MINUS_1,8,R02ZF_SARF000480,R02ZF_SARF000481,480,481,R02ZF_SARF000480__R02ZF_SARF000480__Q095__R0042__TO__R02ZF_SARF000481__Q095__R0011,R02ZF_SARF000480__Q095__R0042,R02ZF_SARF000481__Q095__R0011,0.0,,TINY_Q1,MEDIUM_Q3,-36.07200241088867,-35.624244689941406,-24.91790580749512,-21.92607879638672,10.706338882446286,14.145923614501951,False,False,False,False,True,False,False,False,H_033BD6DBAB024D0C04E8,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,287.0,288.0,15944.0,16000.0,-1.9126425967898832,3.3262210242086283,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-31.14099702864982,-28.51549048226304,-30.42813307905292,-27.814776004441192,14.625506546386784,14.613357074611727,28.0,382.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,6.019879794958612,5.699462239806135,26.0,26.0,5.238863620998512,0.7067892137093725,2,2,2,2,2,2,11.154096603393551,13.698165893554688,12.42613124847412,2.5440692901611364,SAR_COHERENT_POSITIVE_SHIFT,41,44,SPLIT_AND_MERGE_LIKE,0.7128639495969011,0.7007144778218475,0.7067892137093743,-0.012149471775053655,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,35
R02ZF,SAR_SHIFT_MINUS_1,19,R02ZF_SARF000491,R02ZF_SARF000492,491,492,R02ZF_SARF000491__R02ZF_SARF000491__Q095__R0010__TO__R02ZF_SARF000492__Q095__R0009,R02ZF_SARF000491__Q095__R0010,R02ZF_SARF000492__Q095__R0009,0.0,,LARGE_Q4,LARGE_Q4,-18.551408767700195,-6.286701679229736,-29.132455825805664,-23.971078872680664,-22.845754146575928,-5.419670104980469,False,False,False,False,True,False,False,False,H_033C0E3997496C2D00BE,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,294.0,295.0,16333.0,16389.0,-1.6826603386169694,3.4006509830964227,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-24.756746635427337,-22.201667964731428,-23.8843283033484,-21.356095652330914,14.55507867069591,14.528232651017484,219.0,618.0,0.2264736297828335,1.0,2.0,3.0,4.0,4.0,18.0,17.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,11.060152076614417,3.931555371403508,26.0,26.0,5.083311321713392,0.8589953222397266,1,1,3,1,0,2,-10.581047058105469,-17.684377193450928,-14.132712125778198,-7.103330135345459,SAR_COHERENT_NEGATIVE_SHIFT,53,59,SPLIT_AND_MERGE_LIKE,0.8724183320789365,0.8455723124005132,0.8589953222397231,-0.02684601967842326,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,195
R02ZF,SAR_SHIFT_MINUS_1,11,R02ZF_SARF000483,R02ZF_SARF000484,483,484,R02ZF_SARF000483__R02ZF_SARF000483__Q095__R0001__TO__R02ZF_SARF000484__Q095__R0041,R02ZF_SARF000483__Q095__R0001,R02ZF_SARF000484__Q095__R0041,0.0,,LARGE_Q4,TINY_Q1,-43.61362838745117,-34.70704650878906,-28.91727828979492,-28.336240768432617,5.789768218994144,15.277387619018556,False,False,False,False,True,False,False,False,H_034320181C0B16AC6378,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-1.45629932287439,3.7151082825101542,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-29.556196494282037,-26.993422886874725,-28.449722209749115,-25.84108821177188,14.562773607407308,14.608633997977233,32.0,25.0,0.0412903225806451,1.0,2.0,2.0,3.0,3.0,12.0,13.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,10.885527757541738,1.4813543183532722,26.0,26.0,5.171407605384545,1.1294044798178824,1,2,3,0,0,2,14.696350097656254,6.370805740356445,10.533577919006348,-8.325544357299808,SAR_COHERENT_POSITIVE_SHIFT,46,50,SPLIT_AND_MERGE_LIKE,1.106474284532922,1.1523346751028463,1.1294044798178842,0.04586039056992419,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,90
R02ZF,NOMINAL,18,R02ZF_SARF000490,R02ZF_SARF000491,490,491,R02ZF_SARF000490__R02ZF_SARF000490__Q095__R0011__TO__R02ZF_SARF000491__Q095__R0004,R02ZF_SARF000490__Q095__R0011,R02ZF_SARF000491__Q095__R0004,0.9820913461538462,,MEDIUM_Q3,LARGE_Q4,-40.09775161743164,-31.37388801574707,-39.4007682800293,-29.21651077270508,-8.026880264282227,10.88124084472656,False,False,False,False,True,False,False,False,H_0348176AF30DE839F140,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,,ANGULAR_DYNAMIC_AVAILABLE,294.0,295.0,16333.0,16389.0,-4.867677321167626,8.72243047668998,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-37.92840318908492,-30.93352180934713,-35.80119913051476,-29.20597271239494,18.994881379737784,18.59522641811982,520.0,746.0,1.0,1.0,2.0,3.0,4.0,4.0,16.0,18.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,1.304857317373333,1.805053604912338,9.0,9.0,13.590107797857604,1.9273765777611764,3,3,0,0,1,1,0.6969833374023438,2.1573772430419886,1.427180290222168,1.4603939056396449,SAR_COHERENT_POSITIVE_SHIFT,59,51,SPLIT_AND_MERGE_LIKE,2.1272040585701575,1.7275490969521918,1.9273765777611747,-0.39965496161796565,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,88
R02ZF,OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,18,R02ZF_SARF000490,R02ZF_SARF000491,490,491,R02ZF_SARF000490__R02ZF_SARF000490__Q095__R0014__TO__R02ZF_SARF000491__Q095__R0004,R02ZF_SARF000490__Q095__R0014,R02ZF_SARF000491__Q095__R0004,0.0,,SMALL_Q2,LARGE_Q4,-27.7841911315918,-26.415674209594727,-39.4007682800293,-29.21651077270508,-12.98509407043457,-1.4323196411132812,False,False,False,False,True,False,False,False,H_034DC0562482C1C8050F,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,293.0,294.0,16278.0,16333.0,-1.677649190114753,3.4341698539821515,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-25.63583781871358,-23.079097445312584,-24.756746635427337,-22.201667964731428,14.556740373400997,14.55507867069591,146.0,65.0,1.0,0.0871313672922252,3.0,3.0,5.0,4.0,16.0,18.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,2.7424650385801783,10.829432226287809,26.0,26.0,5.1118190440969045,0.878260331933701,1,1,1,3,3,0,-11.616577148437496,-2.800836563110355,-7.208706855773926,8.815740585327141,SAR_COHERENT_NEGATIVE_SHIFT,59,51,SPLIT_AND_MERGE_LIKE,0.879091183286242,0.8774294805811564,0.878260331933701,-0.0016617027050855881,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,156
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0014__TO__R02ZF_SARF000473__Q095__R0014,R02ZF_SARF000472__Q095__R0014,R02ZF_SARF000473__Q095__R0014,0.0,,MEDIUM_Q3,LARGE_Q4,-28.004493713378903,-25.09160804748535,-36.04598236083984,-30.02433204650879,-10.954374313354483,-2.0198383331298864,False,False,False,False,True,False,False,False,H_03572220BBD0FE5621F8,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,14.666741511801307,14.787354111148307,304.0,616.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,9.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,3.3773186656437773,4.0056748956325166,26.0,26.0,5.454095622949616,0.8958872380340974,2,2,1,1,1,1,-8.041488647460934,-4.9327239990234375,-6.487106323242188,3.1087646484374964,SAR_COHERENT_NEGATIVE_SHIFT,60,59,SPLIT_AND_MERGE_LIKE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,42
R02ZF,SAR_SHIFT_PLUS_1,9,R02ZF_SARF000481,R02ZF_SARF000482,481,482,R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0019__TO__R02ZF_SARF000482__Q095__R0034,R02ZF_SARF000481__Q095__R0019,R02ZF_SARF000482__Q095__R0034,0.0,,MEDIUM_Q3,TINY_Q1,-19.902490615844727,12.49765396118164,-22.21588706970215,-20.956018447875977,-34.71354103088379,-1.05352783203125,False,False,False,False,True,False,False,False,H_036BE9B64C63B4B8C994,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-1.437166142678393,3.6522093360138257,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-26.29347497317696,-23.71133219449585,-25.14849833717424,-22.64126563716313,14.58214277868111,14.507232700011109,13.0,41.0,0.0335917312661498,1.0,1.0,2.0,2.0,3.0,6.0,11.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,21.299985256504858,2.308929228379622,26.0,26.0,5.089375478692219,1.1075215966677163,2,0,3,0,0,2,-2.313396453857422,-33.45367240905762,-17.88353443145752,-31.140275955200195,SAR_COHERENT_NEGATIVE_SHIFT,43,41,SPLIT_AND_MERGE_LIKE,1.1449766360027205,1.0700665573327193,1.1075215966677199,-0.07491007867000121,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,54
R02ZF,SAR_SHIFT_PLUS_1,19,R02ZF_SARF000491,R02ZF_SARF000492,491,492,R02ZF_SARF000491__R02ZF_SARF000491__Q095__R0011__TO__R02ZF_SARF000492__Q095__R0048,R02ZF_SARF000491__Q095__R0011,R02ZF_SARF000492__Q095__R0048,0.0,,MEDIUM_Q3,TINY_Q1,-27.7841911315918,-26.00341415405273,-39.87410354614258,-38.67991638183594,-13.870689392089847,-10.895725250244135,False,False,False,False,True,False,False,False,H_0388429D8C56894CE42B,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,,ANGULAR_DYNAMIC_AVAILABLE,295.0,296.0,16389.0,16444.0,-4.502288264265246,8.522109855902649,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-35.80119913051476,-29.20597271239494,-33.708260976660185,-27.27908927461211,18.59522641811982,18.429171702048077,215.0,34.0,1.0,0.8717948717948718,3.0,2.0,4.0,4.0,18.0,17.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,5.609783278632584,8.78333483835311,9.0,9.0,13.024398120167897,2.009910795818701,3,3,2,3,2,1,-12.089912414550778,-12.676502227783208,-12.383207321166994,-0.586589813232429,SAR_COHERENT_NEGATIVE_SHIFT,53,59,SPLIT_AND_MERGE_LIKE,2.0929381538545755,1.926883437782827,2.0099107958187012,-0.1660547160717485,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,121
R02ZF,SAR_SHIFT_PLUS_1,14,R02ZF_SARF000486,R02ZF_SARF000487,486,487,R02ZF_SARF000486__R02ZF_SARF000486__Q095__R0001__TO__R02ZF_SARF000487__Q095__R0002,R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000487__Q095__R0002,0.962313003452244,,LARGE_Q4,LARGE_Q4,-42.55290985107422,-32.75892639160156,-41.71758270263672,-32.44511413574219,-8.958656311035156,10.107795715332031,False,False,False,False,True,False,False,False,H_038D05BAFC9C46AB3CE3,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,,ANGULAR_DYNAMIC_AVAILABLE,292.0,293.0,16222.0,16278.0,-5.040102575738416,8.877341124364122,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-41.740379706431206,-34.86482558842184,-39.90492816416025,-32.863038582067084,18.87555411800937,19.04188958209317,869.0,1003.0,1.0,1.0,2.0,3.0,4.0,5.0,12.0,15.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.6466845260886345,0.6973650460757881,9.0,9.0,13.917443700102538,1.9186192743128565,3,3,0,0,2,2,0.8353271484375,0.313812255859375,0.5745697021484375,-0.521514892578125,SAR_COHERENT_POSITIVE_SHIFT,50,44,SPLIT_AND_MERGE_LIKE,1.8354515422709525,2.0017870063547534,1.9186192743128565,0.16633546408380084,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,21
R02ZF,SAR_SHIFT_PLUS_1,1,R02ZF_SARF000473,R02ZF_SARF000474,473,474,R02ZF_SARF000473__R02ZF_SARF000473__Q095__R0021__TO__R02ZF_SARF000474__Q095__R0032,R02ZF_SARF000473__Q095__R0021,R02ZF_SARF000474__Q095__R0032,0.0,,LARGE_Q4,TINY_Q1,-35.67938232421875,-30.91593360900879,-29.82491683959961,-28.91776657104492,1.0910167694091797,6.761615753173832,False,False,False,False,True,False,False,False,H_0397C0B179C3D75AEFEC,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,284.0,285.0,15778.0,15833.0,-1.7527000496695777,3.598244686276839,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-33.905820501821715,-31.224733173684704,-32.97743322335428,-30.30757581554488,14.68108732813701,14.669857407809406,694.0,51.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.7323811288605597,2.2711628141273152,26.0,26.0,5.350944735946417,0.9227723183036288,2,2,0,0,2,2,5.854465484619141,1.9981670379638707,3.926316261291504,-3.85629844665527,SAR_COHERENT_POSITIVE_SHIFT,43,60,SPLIT_AND_MERGE_LIKE,0.928387278467433,0.9171573581398249,0.9227723183036289,-0.011229920327608056,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,40
R02ZF,SAR_SHIFT_PLUS_1,14,R02ZF_SARF000486,R02ZF_SARF000487,486,487,R02ZF_SARF000486__R02ZF_SARF000486__Q095__R0028__TO__R02ZF_SARF000487__Q095__R0010,R02ZF_SARF000486__Q095__R0028,R02ZF_SARF000487__Q095__R0010,0.0,,SMALL_Q2,LARGE_Q4,-25.014863967895508,-23.526960372924805,-26.28192710876465,-17.16485023498535,-2.754966735839844,7.850013732910156,False,False,False,False,True,False,False,False,H_03AB64D4DF31A13EDDEF,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,292.0,293.0,16222.0,16278.0,-1.6709356507905009,3.448946150596249,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-26.528043595908837,-23.96490216792308,-25.63583781871358,-23.079097445312584,14.563141427985755,14.556740373400997,110.0,976.0,1.0,1.0,2.0,2.0,4.0,5.0,12.0,15.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.9755607115057964,2.6340789601380834,26.0,26.0,5.11988180138675,0.8890052499028727,1,1,0,1,2,2,-1.2670631408691406,6.362110137939453,2.547523498535156,7.629173278808594,SAR_DEFORMATION_OR_MIXED_SHIFT,50,44,SPLIT_AND_MERGE_LIKE,0.8922057771952581,0.8858047226104944,0.8890052499028744,-0.006401054584763699,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_STRUCTURALLY_INDETERMINATE,63
R02ZF,SAR_SHIFT_MINUS_1,6,R02ZF_SARF000478,R02ZF_SARF000479,478,479,R02ZF_SARF000478__R02ZF_SARF000478__Q095__R0009__TO__R02ZF_SARF000479__Q095__R0008,R02ZF_SARF000478__Q095__R0009,R02ZF_SARF000479__Q095__R0008,0.9352381743920972,,MEDIUM_Q3,MEDIUM_Q3,-25.352163314819336,-22.38740539550781,-26.504234313964844,-22.346281051635746,-4.116828918457035,3.00588226318359,False,False,False,False,True,False,False,False,H_03BE6907C58881E9568A,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,286.0,287.0,15889.0,15944.0,-1.816109225155035,3.588665889744288,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-28.735596920646163,-25.997218282315625,-27.81332750747066,-25.146931030901875,14.738378638330534,14.666396476568783,329.0,587.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,3.4966232463173235,2.054871586385975,26.0,26.0,5.404775114899323,0.8862783322946264,2,2,1,0,2,2,-1.1520709991455078,0.0411243438720632,-0.5554733276367205,1.193195343017571,SAR_DEFORMATION_OR_MIXED_SHIFT,57,54,SPLIT_AND_MERGE_LIKE,0.9222694131755027,0.8502872514137501,0.8862783322946264,-0.07198216176175265,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_STRUCTURALLY_INDETERMINATE,42
R02ZF,NOMINAL,3,R02ZF_SARF000475,R02ZF_SARF000476,475,476,R02ZF_SARF000475__R02ZF_SARF000475__Q095__R0014__TO__R02ZF_SARF000476__Q095__R0020,R02ZF_SARF000475__Q095__R0014,R02ZF_SARF000476__Q095__R0020,0.0,,MEDIUM_Q3,LARGE_Q4,-21.45879173278809,8.459771156311035,-27.95686149597168,-17.958845138549805,-36.41663265228272,3.499946594238285,False,False,False,False,True,False,False,False,H_03C9E97ED1E979F6E2E3,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,285.0,286.0,15833.0,15889.0,-1.8897498345728396,3.550262817279432,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-29.547481099595057,-26.845847086073324,-28.735596920646163,-25.997218282315625,14.701634013521735,14.738378638330534,5.0,496.0,0.0137741046831955,0.8378378378378378,1.0,2.0,2.0,2.0,6.0,4.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,21.697153804595665,4.408554284220148,26.0,26.0,5.440012651852271,0.8302564913532962,2,2,3,1,0,1,-6.49806976318359,-26.41861629486084,-16.458343029022217,-19.92054653167725,SAR_COHERENT_NEGATIVE_SHIFT,43,46,SPLIT_AND_MERGE_LIKE,0.811884178948894,0.8486288037576983,0.8302564913532962,0.03674462480880436,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,24
