window_id,run_id,source_sar_frame,destination_sar_frame,source_optical_frame,destination_optical_frame,source_optical_path,destination_optical_path,active_branch_count,branch_consensus_state,branch_consensus_left_deg,branch_consensus_right_deg,branch_consensus_mid_deg,branch_consensus_uncertainty_deg,background_gmc_state,detected_feature_count,valid_track_count,fit_track_count,holdout_track_count,fit_inlier_count,fit_inlier_fraction,holdout_residual_x_median_px,holdout_residual_x_p90_px,holdout_residual_norm_p90_px,forward_backward_error_median_px,scale_estimate,affine_00,affine_01,affine_02,affine_10,affine_11,affine_12,reference_used,confirmation_pool_accessed,background_uncertainty_deg,background_common_mid_deg_at_branches,common_estimator_gap_deg,hybrid_common_state
CMRW_D276BE246509C3973E1D,R04ZF,34,35,20,21,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000020_t001111ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000021_t001167ms.jpg,1,BRANCH_CONSENSUS_UNAVAILABLE_SINGLE_BRANCH,,,,,BACKGROUND_GMC_AVAILABLE,1600,1525,1146,379,465,0.40575916230366493,23.56653667912724,71.3275716080624,71.3955609958252,0.08225229382514954,0.9983036235593284,0.998303535210533,0.0004199974255044627,17.116330770708895,-0.0004199974255044627,0.998303535210533,2.740351572971453,False,False,1.9019756913285517,,,BACKGROUND_ONLY_AVAILABLE
CMRW_7D5AA592AA48129F4E8A,R04ZF,35,36,21,22,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000021_t001167ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000022_t001222ms.jpg,1,BRANCH_CONSENSUS_UNAVAILABLE_SINGLE_BRANCH,,,,,BACKGROUND_GMC_AVAILABLE,1600,1506,1145,361,458,0.4,22.232547743474242,72.59396043665993,72.64053245396512,0.08561684191226959,0.9982672529375591,0.998267155139244,0.0004418797360375067,17.18366892415291,-0.0004418797360375067,0.998267155139244,2.807979384252862,False,False,1.9357444109619324,,,BACKGROUND_ONLY_AVAILABLE
CMRW_690754181E59ADBA0B8F,R04ZF,37,38,22,23,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000022_t001222ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000023_t001278ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,0.7780426512937666,1.4495153931063887,1.1137790222000776,0.48374400209852264,BACKGROUND_GMC_AVAILABLE,1524,1478,1133,345,460,0.4060017652250662,20.802714680658482,71.02734180385929,71.03896665817938,0.08321275562047958,0.9990530700618571,0.9990528141787637,0.0007150395195604796,16.506972198551402,-0.0007150395195604796,0.9990528141787637,3.254704425351118,False,False,1.8939699541846546,0.4325749838068425,0.0,COMMON_ESTIMATORS_AGREE
CMRW_D06D3DFC661043CAC738,R04ZF,39,40,23,24,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000023_t001278ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000024_t001333ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,0.7806842001497517,1.5370229197167453,1.1588535599332486,0.4586897961642288,BACKGROUND_GMC_AVAILABLE,1360,1304,996,308,433,0.4347389558232932,18.1657873804279,71.34616109861973,71.37413995056203,0.0779552310705185,0.9984594024331616,0.998459326650944,0.00038901276274322914,16.547087195875985,-0.00038901276274322914,0.998459326650944,3.0400814269175087,False,False,1.9024713868689593,0.4055090388524957,0.0,COMMON_ESTIMATORS_AGREE
CMRW_29F04999FFD3CE8C210D,R04ZF,40,41,24,25,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000024_t001333ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000025_t001389ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,0.685523454861321,1.5294447579051964,1.1074841063832588,0.43359718067855957,BACKGROUND_GMC_AVAILABLE,1224,1178,909,269,436,0.47964796479647964,10.953530771440796,61.61668815579966,61.67027380656391,0.08486308157444,0.9984533828747197,0.9984532984912606,0.0004104946933988482,16.82510424060508,-0.0004104946933988482,0.9984532984912606,3.3096151290694595,False,False,1.643031445069638,0.4115280090373174,0.0,COMMON_ESTIMATORS_AGREE
CMRW_C7AC82F18F61CCBB9AF8,R04ZF,42,43,25,26,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000025_t001389ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000026_t001444ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,0.872652899071627,1.554433771916354,1.2135433354939904,0.37106759137237305,BACKGROUND_GMC_AVAILABLE,1117,1077,814,263,420,0.515970515970516,10.961960847603677,55.067791400347254,55.141737201502025,0.08204033225774765,0.9984872919512408,0.998487216897689,0.0003871434224089988,16.713559359663847,-0.0003871434224089988,0.998487216897689,3.2868857669489944,False,False,1.4684027264258228,0.4073184582607175,0.0,COMMON_ESTIMATORS_AGREE
CMRW_1A99B4029614D7BF4065,R04ZF,44,45,26,27,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000026_t001444ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000027_t001500ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.198575830160427,1.549311544850772,1.3739436875055993,0.004183539994076356,BACKGROUND_GMC_AVAILABLE,1516,1470,1116,354,443,0.39695340501792115,26.479809212626378,73.787223778085,73.89003656250709,0.08680710196495056,0.9971278276312778,0.997127744860663,0.0004062828568752763,18.56286351699794,-0.0004062828568752763,0.997127744860663,3.981471656406528,False,False,1.9675632128302332,0.40960445704106363,0.0,COMMON_ESTIMATORS_AGREE
CMRW_A1605CC41E1D49DB365F,R04ZF,45,46,27,28,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000027_t001500ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000028_t001556ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4378885601970768,1.5195058715353258,1.4786972158662013,0.017170530173245144,BACKGROUND_GMC_AVAILABLE,1600,1555,1180,375,470,0.3983050847457627,28.473846226087062,72.74944215419164,72.81016442927559,0.0937359556555748,0.9981769791926524,0.9981768949589543,0.00041007349274419923,17.170938416058203,-0.00041007349274419923,0.9981768949589543,3.3431865175974,False,False,1.9398903876231917,0.4054474411577199,0.0,COMMON_ESTIMATORS_AGREE
CMRW_916B7E20805219E14996,R04ZF,47,48,28,29,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000028_t001556ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000029_t001611ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4926703290492345,1.4873728379188487,1.4900215834840416,0.1741631359573271,BACKGROUND_GMC_AVAILABLE,1400,1345,1009,336,401,0.39742319127849357,18.46346313876643,69.36237197021535,69.3684336502843,0.08396317064762115,0.9995160689901689,0.9995158779402422,0.0006179926431337843,14.917300855640566,-0.0006179926431337843,0.9995158779402422,2.9025306484002624,False,False,1.8495729267940828,0.3973978276138464,0.0,COMMON_ESTIMATORS_AGREE
CMRW_F03C9F43FC1188F5F7C3,R04ZF,49,50,29,30,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000029_t001611ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000030_t001667ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.59307039417157,1.485230201671301,1.5391502979214353,0.18496878412526283,BACKGROUND_GMC_AVAILABLE,1248,1205,912,293,447,0.4901315789473684,11.82009455401544,60.01194109099773,60.07710966287509,0.0651695728302002,0.9981267485627847,0.9981266837626531,0.00035966301609773055,17.122073406788846,-0.00035966301609773055,0.9981266837626531,2.518743911085198,False,False,1.600240279757638,0.3954823694611667,0.0,COMMON_ESTIMATORS_AGREE
