scenario,unit_id,overlap_cluster_id,run_id,entity_id,observed_frame_count,N_region_median,N_region_mean,N_region_max,N_family_median,N_family_mean,N_family_max,A_candidate_px_median,A_candidate_m2_median,A_candidate_over_A_search_support_median,N_joint_world_median_secondary
FULL_STREAM_P0,R03ZF_MECHANICAL_MAX_BURDEN,R03ZF_MECHANICAL_MAX_CLUSTER,R03ZF,R03ZF_I01_ANON00003,4,10.0,9.25,14,10.0,9.25,14,1218.0,1.3932604223303473,0.029359132728346088,15481.0
FULL_STREAM_P0,R03ZF_MECHANICAL_MAX_BURDEN,R03ZF_MECHANICAL_MAX_CLUSTER,R03ZF,R03ZF_I01_ANON00004,4,10.0,9.25,14,10.0,9.25,14,1218.0,1.3932604223303473,0.029341934804310618,15481.0
FULL_STREAM_P0,R03ZF_MECHANICAL_MAX_BURDEN,R03ZF_MECHANICAL_MAX_CLUSTER,R03ZF,R03ZF_I01_T0004,2,8.5,8.5,14,8.5,8.5,14,951.5,1.0884132116973115,0.02170639899255955,230617.5
FULL_STREAM_P0,R03ZF_MECHANICAL_BOUNDARY,R03ZF_MECHANICAL_BOUNDARY_CLUSTER,R03ZF,R03ZF_I01_T0004,10,5.5,5.2,7,5.5,5.2,7,1704.5,1.949763866881837,0.03169301414653984,5.5
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON001,101,16.0,14.930693069306932,25,14.0,13.336633663366337,23,6325.0,7.235116725155541,0.08815042271857171,2160.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON002,98,15.0,14.938775510204081,25,14.0,13.438775510204081,22,6387.0,7.30603802744165,0.08791169398610454,2181.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON003,114,15.0,14.578947368421053,22,13.0,12.701754385964913,20,5208.5,5.957961338019388,0.07323312273997393,1765.5
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON004,7,5.0,5.142857142857143,7,5.0,5.142857142857143,7,996.0,1.1393164044671806,0.030731400465757265,30.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON005,7,14.0,14.714285714285714,19,14.0,14.0,17,7162.0,8.192554306018021,0.1472410448974046,208.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON006,9,16.0,16.88888888888889,21,15.0,15.222222222222221,19,7653.0,8.754205264445115,0.13889542363891422,196.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON007,27,2.0,3.3333333333333335,13,2.0,3.3333333333333335,13,260.0,0.29741191281271784,0.0049930563774241606,2.0
ORACLE_OPTICAL_IDENTITY,R01_FULL,R01_FULL_CLUSTER,R01ZF,R01ZF_OPTPERSON008,7,5.0,4.857142857142857,9,5.0,4.857142857142857,9,943.0,1.0786901299322804,0.026142490395991272,5.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON001,14,10.5,10.357142857142858,15,10.5,9.928571428571429,14,5159.0,5.901338685387738,0.1273054938432321,55.5
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON002,17,12.0,12.764705882352942,16,11.0,11.588235294117647,15,5712.0,6.5339109461009395,0.14137735389344117,14.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON003,7,4.0,3.857142857142857,6,4.0,3.857142857142857,6,960.0,1.0981362934623429,0.024424697839421246,4.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON004,7,7.0,8.0,11,7.0,7.857142857142857,11,2560.0,2.9283634492329145,0.051381117185653476,7.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON005,7,13.0,13.0,14,12.0,11.428571428571429,12,5599.0,6.404651153224643,0.14289745041699242,12.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON006,13,13.0,13.23076923076923,19,12.0,11.153846153846153,15,5964.0,6.822171723134805,0.08158950671024749,96.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON007,8,11.0,11.625,16,9.0,9.375,12,4090.5,4.679090112924702,0.08420079745798811,102.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON008,41,13.0,13.317073170731707,19,12.0,12.365853658536585,17,4140.0,4.735712765556353,0.10015440612805242,13.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON009,51,8.0,7.9411764705882355,15,7.0,6.882352941176471,13,3239.0,3.70506609846305,0.058816109746352124,56.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON010,10,5.0,5.1,7,5.0,5.1,7,1667.0,1.906867917918464,0.038932343920428825,353.5
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON011,43,7.0,8.13953488372093,15,6.0,6.558139534883721,11,2906.0,3.3241500716683,0.053907641728599284,63.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON012,13,7.0,6.615384615384615,11,6.0,5.846153846153846,10,2662.0,3.0450404304132883,0.03607166104630697,1296.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,8,4.0,4.0,5,3.0,3.5,5,1742.5,1.993231761831388,0.03506100814459527,7875.0
ORACLE_OPTICAL_IDENTITY,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,6,4.5,4.5,6,4.0,4.166666666666667,6,1917.0,2.192840911007616,0.03148399121712365,10848.0
ORACLE_OPTICAL_IDENTITY,R03_FULL,R03_FULL_CLUSTER,R03ZF,R03ZF_OPTPERSON001,8,6.5,7.625,14,6.5,7.625,14,975.5,1.1158666190338702,0.023513820998769794,42.5
ORACLE_OPTICAL_IDENTITY,R03_FULL,R03_FULL_CLUSTER,R03ZF,R03ZF_OPTPERSON002,63,4.0,4.841269841269841,14,4.0,4.841269841269841,14,848.0,0.9700203925584029,0.01589581579524869,4.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON008,6,12.0,12.333333333333334,14,11.5,11.666666666666666,14,4891.5,5.595347582782344,0.12369699968089476,628.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,45,8.0,8.444444444444445,15,7.0,7.266666666666667,13,3427.0,3.920117789266093,0.060970272682733785,100.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON010,10,5.0,5.1,7,5.0,5.1,7,1667.0,1.906867917918464,0.038932343920428825,353.5
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,43,7.0,8.13953488372093,15,6.0,6.558139534883721,11,2906.0,3.3241500716683,0.053907641728599284,63.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,13,7.0,6.615384615384615,11,6.0,5.846153846153846,10,2662.0,3.0450404304132883,0.03607166104630697,1296.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,8,4.0,4.0,5,3.0,3.5,5,1742.5,1.993231761831388,0.03506100814459527,7875.0
ORACLE_OPTICAL_IDENTITY,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,6,4.5,4.5,6,4.0,4.166666666666667,6,1917.0,2.192840911007616,0.03148399121712365,10848.0
ORACLE_OPTICAL_IDENTITY,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON008,6,12.0,12.333333333333334,14,11.5,11.666666666666666,14,4891.5,5.595347582782344,0.12369699968089476,628.0
ORACLE_OPTICAL_IDENTITY,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,26,7.0,7.3076923076923075,15,6.0,6.461538461538462,13,2846.5,3.256088499313082,0.05083899375796402,55.0
ORACLE_OPTICAL_IDENTITY,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON010,10,5.0,5.1,7,5.0,5.1,7,1667.0,1.906867917918464,0.038932343920428825,353.5
ORACLE_OPTICAL_IDENTITY,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,24,6.0,6.625,14,5.0,5.291666666666667,11,2591.5,2.9643960463621473,0.046972258708108505,51.0
ORACLE_OPTICAL_IDENTITY,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,8,13.0,12.125,15,9.5,9.125,11,4331.5,4.954768078262644,0.08055283716017134,7875.0
ORACLE_OPTICAL_IDENTITY,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,8,13.0,12.75,15,9.5,9.375,11,4877.0,5.578761149183173,0.09078529290768586,7875.0
ORACLE_OPTICAL_IDENTITY,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,8,9.0,8.625,11,7.0,7.375,10,3235.5,3.7010624765598026,0.041431096948035095,7875.0
ORACLE_OPTICAL_IDENTITY,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,8,4.0,4.0,5,3.0,3.5,5,1742.5,1.993231761831388,0.03506100814459527,7875.0
ORACLE_OPTICAL_IDENTITY,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,6,4.5,4.5,6,4.0,4.166666666666667,6,1917.0,2.192840911007616,0.03148399121712365,10848.0
ORACLE_OPTICAL_IDENTITY,R03_NATURAL_SINGLETON_F450_F475,R03_F450_F475_CLUSTER,R03ZF,R03ZF_OPTPERSON002,26,3.0,3.076923076923077,7,3.0,3.076923076923077,7,442.0,0.5056002517816204,0.008031896370338097,3.0
ORACLE_OPTICAL_IDENTITY,R03_SINGLETON_CORE_F454_F471,R03_F450_F475_CLUSTER,R03ZF,R03ZF_OPTPERSON002,18,3.0,3.111111111111111,7,3.0,3.111111111111111,7,442.0,0.5056002517816204,0.008031896370338097,3.0
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_EARLY,R01ZF_MECHANICAL_EARLY_CLUSTER,R01ZF,R01ZF_OPTPERSON001,10,10.5,11.2,17,10.0,10.3,15,5781.0,6.612839492193546,0.08387678277534123,115.5
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_EARLY,R01ZF_MECHANICAL_EARLY_CLUSTER,R01ZF,R01ZF_OPTPERSON002,10,12.5,13.2,19,11.5,12.0,17,6644.5,7.600590210323476,0.09392702727794655,115.5
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON001,10,19.0,19.9,24,16.0,16.4,20,7043.5,8.057003107293761,0.09190199599363783,342.0
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON002,10,20.5,20.9,25,17.5,17.8,21,7516.5,8.598064010218437,0.09652247347314179,342.0
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON003,2,8.5,8.5,9,7.0,7.0,8,3898.5,4.459462854232233,0.07791073415588137,1696.0
ORACLE_OPTICAL_IDENTITY,R01ZF_MECHANICAL_BOUNDARY,R01ZF_MECHANICAL_BOUNDARY_CLUSTER,R01ZF,R01ZF_OPTPERSON007,5,2.0,2.2,5,2.0,2.2,5,49.0,0.05605070664547375,0.0009156082103780801,2.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_EARLY,R02ZF_MECHANICAL_EARLY_CLUSTER,R02ZF,R02ZF_OPTPERSON001,7,9.0,8.428571428571429,12,8.0,8.142857142857142,11,4819.0,5.51241541478649,0.11981772346640342,8.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_MAX_BURDEN,R02ZF_MECHANICAL_MAX_CLUSTER,R02ZF,R02ZF_OPTPERSON008,10,15.5,15.8,18,14.0,14.6,17,3776.5,4.319908033604727,0.08846566541471632,14.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON009,10,12.0,11.7,15,8.5,8.9,11,4165.5,4.764882010851446,0.07677678304075723,3807.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON011,10,12.5,12.3,15,9.0,9.1,11,4717.5,5.396310379592293,0.08763742957268666,3807.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON012,10,8.0,7.6,11,6.5,6.6,10,2869.0,3.281826068691106,0.03984417143145125,3807.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON013,8,4.0,4.0,5,3.0,3.5,5,1742.5,1.993231761831388,0.03506100814459527,7875.0
ORACLE_OPTICAL_IDENTITY,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON014,6,4.5,4.5,6,4.0,4.166666666666667,6,1917.0,2.192840911007616,0.03148399121712365,10848.0
ORACLE_OPTICAL_IDENTITY,R03ZF_MECHANICAL_EARLY,R03ZF_MECHANICAL_EARLY_CLUSTER,R03ZF,R03ZF_OPTPERSON001,8,6.5,7.625,14,6.5,7.625,14,975.5,1.1158666190338702,0.023513820998769794,42.5
ORACLE_OPTICAL_IDENTITY,R03ZF_MECHANICAL_EARLY,R03ZF_MECHANICAL_EARLY_CLUSTER,R03ZF,R03ZF_OPTPERSON002,10,7.0,7.7,14,7.0,7.7,14,1001.5,1.145607810315142,0.02225502623206718,35.5
ORACLE_OPTICAL_IDENTITY,R03ZF_MECHANICAL_MAX_BURDEN,R03ZF_MECHANICAL_MAX_CLUSTER,R03ZF,R03ZF_OPTPERSON001,5,10.0,9.4,14,10.0,9.4,14,1390.0,1.5900098415756838,0.03350508579014865,100.0
ORACLE_OPTICAL_IDENTITY,R03ZF_MECHANICAL_MAX_BURDEN,R03ZF_MECHANICAL_MAX_CLUSTER,R03ZF,R03ZF_OPTPERSON002,5,10.0,9.4,14,10.0,9.4,14,1390.0,1.5900098415756838,0.03348238267406468,100.0
ORACLE_OPTICAL_IDENTITY,R03ZF_MECHANICAL_BOUNDARY,R03ZF_MECHANICAL_BOUNDARY_CLUSTER,R03ZF,R03ZF_OPTPERSON002,10,5.5,5.2,7,5.5,5.2,7,1704.5,1.949763866881837,0.03169301414653984,5.5
