scenario,unit_id,overlap_cluster_id,run_id,anchor_entity_id,anchor_family_id_oracle,other_entity_id,N_family_before,N_family_after,N_family_deleted,range_tolerance_m_if_combined,relation_semantics,anchor_selection,oracle_diagnostic_only
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON004,18,18,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON005,26,26,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON006,51,51,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON007,27,27,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON008,207,207,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON009,77,77,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON011,70,70,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON012,19,16,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON014,7,4,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON001,50,50,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON002,57,57,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON003,9,9,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON004,18,18,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON005,26,26,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON006,51,51,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON007,27,27,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON008,207,207,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON009,77,77,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON011,70,70,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON012,19,16,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R03_FULL,R03_FULL_CLUSTER,R03ZF,R03ZF_OPTPERSON002,B0F_1DF8A41ABAB7662206A5,R03ZF_OPTPERSON001,59,59,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON011,70,65,5,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON012,19,19,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON009,75,75,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON012,19,19,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON009,75,75,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON011,70,70,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON009,75,75,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON011,70,70,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON012,19,16,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON014,7,4,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON009,75,75,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON011,70,70,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON012,19,16,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_CRITICAL_CHAIN_F450_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_55E32BC94BF44A33D370,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_55E32BC94BF44A33D370,R02ZF_OPTPERSON010,14,6,8,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_55E32BC94BF44A33D370,R02ZF_OPTPERSON011,32,21,11,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_97D967C2EDC3D26BC28B,R02ZF_OPTPERSON008,28,28,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_97D967C2EDC3D26BC28B,R02ZF_OPTPERSON009,33,33,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_EARLY_F450_F475,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_97D967C2EDC3D26BC28B,R02ZF_OPTPERSON010,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON011,16,15,1,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
