condition,primary_base_edge_id,supported_target_ids,alternative_rank,alternative_base_edge_id,alternative_destination_region_id,structural_distance,alternative_reference_state,alternative_supported_target_ids,supported_q95_source_total_retention,alternative_q95_source_total_retention,supported_minus_alternative,pairwise_outcome,frozen_alternative_preserved
P0,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0007,R02ZF_SARF000473__Q095__R0007,1.661812658573115,REFERENCE_UNSUPPORTED,,0.2649948250534188,0.2556757478632478,0.009319077190170999,SUPPORTED_WIN,True
P0,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0014,R02ZF_SARF000473__Q095__R0014,1.9076852221186755,REFERENCE_UNSUPPORTED,,0.2649948250534188,0.31343830684651,-0.04844348179309116,ALTERNATIVE_WIN,True
P0,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0031,R02ZF_SARF000473__Q095__R0031,3.5422873891369098,REFERENCE_UNSUPPORTED,,0.2649948250534188,0.0,0.2649948250534188,SUPPORTED_WIN,True
P0,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0021,R02ZF_SARF000473__Q095__R0021,5.094355972951435,REFERENCE_UNSUPPORTED,,0.2649948250534188,0.0,0.2649948250534188,SUPPORTED_WIN,True
P0,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0010,R02ZF_SARF000473__Q095__R0010,5.6003473689082535,REFERENCE_UNSUPPORTED,,0.2649948250534188,0.0,0.2649948250534188,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0007,R02ZF_SARF000473__Q095__R0007,1.661812658573115,REFERENCE_UNSUPPORTED,,0.2685185185185185,0.2521367521367521,0.016381766381766416,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0014,R02ZF_SARF000473__Q095__R0014,1.9076852221186755,REFERENCE_UNSUPPORTED,,0.2685185185185185,0.3269230769230769,-0.05840455840455844,ALTERNATIVE_WIN,True
ZERO,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0031,R02ZF_SARF000473__Q095__R0031,3.5422873891369098,REFERENCE_UNSUPPORTED,,0.2685185185185185,0.0,0.2685185185185185,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0021,R02ZF_SARF000473__Q095__R0021,5.094355972951435,REFERENCE_UNSUPPORTED,,0.2685185185185185,0.0,0.2685185185185185,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0010,R02ZF_SARF000473__Q095__R0010,5.6003473689082535,REFERENCE_UNSUPPORTED,,0.2685185185185185,0.0,0.2685185185185185,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,1,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0023,R02ZF_SARF000483__Q095__R0023,6.84234587289034,REFERENCE_UNSUPPORTED,,0.9492743945868946,0.0,0.9492743945868946,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,2,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0018,R02ZF_SARF000483__Q095__R0018,7.567562910390847,REFERENCE_UNSUPPORTED,,0.9492743945868946,0.0,0.9492743945868946,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,3,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0048,R02ZF_SARF000483__Q095__R0048,8.513083495867274,REFERENCE_UNSUPPORTED,,0.9492743945868946,0.0,0.9492743945868946,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,4,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0014,R02ZF_SARF000483__Q095__R0014,11.519767365896085,REFERENCE_UNSUPPORTED,,0.9492743945868946,0.0,0.9492743945868946,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,5,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARF000483__Q095__R0008,11.683966271099868,REFERENCE_UNSUPPORTED,,0.9492743945868946,0.0,0.9492743945868946,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,1,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0023,R02ZF_SARF000483__Q095__R0023,6.84234587289034,REFERENCE_UNSUPPORTED,,0.8304843304843305,0.0,0.8304843304843305,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,2,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0018,R02ZF_SARF000483__Q095__R0018,7.567562910390847,REFERENCE_UNSUPPORTED,,0.8304843304843305,0.0,0.8304843304843305,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,3,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0048,R02ZF_SARF000483__Q095__R0048,8.513083495867274,REFERENCE_UNSUPPORTED,,0.8304843304843305,0.0,0.8304843304843305,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,4,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0014,R02ZF_SARF000483__Q095__R0014,11.519767365896085,REFERENCE_UNSUPPORTED,,0.8304843304843305,0.0,0.8304843304843305,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,5,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARF000483__Q095__R0008,11.683966271099868,REFERENCE_UNSUPPORTED,,0.8304843304843305,0.0,0.8304843304843305,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0014,R02ZF_SARF000483__Q095__R0014,3.165922255905406,REFERENCE_UNSUPPORTED,,0.9041378043660788,0.0,0.9041378043660788,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0026,R02ZF_SARF000483__Q095__R0026,4.136502819838881,REFERENCE_UNSUPPORTED,,0.9041378043660788,0.0,0.9041378043660788,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0003,R02ZF_SARF000483__Q095__R0003,5.704739397799079,REFERENCE_UNSUPPORTED,,0.9041378043660788,0.0,0.9041378043660788,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0023,R02ZF_SARF000483__Q095__R0023,7.251682446501706,REFERENCE_UNSUPPORTED,,0.9041378043660788,0.0,0.9041378043660788,SUPPORTED_WIN,True
P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0004,R02ZF_SARF000483__Q095__R0004,7.91560930111341,REFERENCE_UNSUPPORTED,,0.9041378043660788,0.0,0.9041378043660788,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0014,R02ZF_SARF000483__Q095__R0014,3.165922255905406,REFERENCE_UNSUPPORTED,,0.8530646515533166,0.0,0.8530646515533166,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0026,R02ZF_SARF000483__Q095__R0026,4.136502819838881,REFERENCE_UNSUPPORTED,,0.8530646515533166,0.0,0.8530646515533166,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0003,R02ZF_SARF000483__Q095__R0003,5.704739397799079,REFERENCE_UNSUPPORTED,,0.8530646515533166,0.0,0.8530646515533166,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0023,R02ZF_SARF000483__Q095__R0023,7.251682446501706,REFERENCE_UNSUPPORTED,,0.8530646515533166,0.0,0.8530646515533166,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0004,R02ZF_SARF000483__Q095__R0004,7.91560930111341,REFERENCE_UNSUPPORTED,,0.8530646515533166,0.0,0.8530646515533166,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0019,R02ZF_SARF000488__Q095__R0019,8.012454051925825,REFERENCE_UNSUPPORTED,,0.7306829511465603,0.0,0.7306829511465603,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,2,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0010,R02ZF_SARF000488__Q095__R0010,8.67395896167851,REFERENCE_UNSUPPORTED,,0.7306829511465603,0.0,0.7306829511465603,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,3,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0037,R02ZF_SARF000488__Q095__R0037,9.285166242227234,REFERENCE_UNSUPPORTED,,0.7306829511465603,0.0,0.7306829511465603,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,4,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0017,R02ZF_SARF000488__Q095__R0017,9.650073954946782,REFERENCE_UNSUPPORTED,,0.7306829511465603,0.0,0.7306829511465603,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,5,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0036,R02ZF_SARF000488__Q095__R0036,10.334261245696558,REFERENCE_UNSUPPORTED,,0.7306829511465603,0.0,0.7306829511465603,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0019,R02ZF_SARF000488__Q095__R0019,8.012454051925825,REFERENCE_UNSUPPORTED,,0.6909272183449651,0.0,0.6909272183449651,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,2,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0010,R02ZF_SARF000488__Q095__R0010,8.67395896167851,REFERENCE_UNSUPPORTED,,0.6909272183449651,0.0,0.6909272183449651,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,3,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0037,R02ZF_SARF000488__Q095__R0037,9.285166242227234,REFERENCE_UNSUPPORTED,,0.6909272183449651,0.0,0.6909272183449651,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,4,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0017,R02ZF_SARF000488__Q095__R0017,9.650073954946782,REFERENCE_UNSUPPORTED,,0.6909272183449651,0.0,0.6909272183449651,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,5,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0036,R02ZF_SARF000488__Q095__R0036,10.334261245696558,REFERENCE_UNSUPPORTED,,0.6909272183449651,0.0,0.6909272183449651,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,R02ZF_SARF000488__Q095__R0024,3.918485253494533,REFERENCE_UNSUPPORTED,,0.9145107581967212,0.0,0.9145107581967212,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,R02ZF_SARF000488__Q095__R0017,4.266154197334113,REFERENCE_UNSUPPORTED,,0.9145107581967212,0.0,0.9145107581967212,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,R02ZF_SARF000488__Q095__R0005,4.41642328147653,REFERENCE_UNSUPPORTED,,0.9145107581967212,0.0,0.9145107581967212,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,R02ZF_SARF000488__Q095__R0008,5.265645825496311,REFERENCE_UNSUPPORTED,,0.9145107581967212,0.0,0.9145107581967212,SUPPORTED_WIN,True
P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,R02ZF_SARF000488__Q095__R0026,7.343650867673366,REFERENCE_UNSUPPORTED,,0.9145107581967212,0.0,0.9145107581967212,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,R02ZF_SARF000488__Q095__R0024,3.918485253494533,REFERENCE_UNSUPPORTED,,0.8555327868852459,0.0,0.8555327868852459,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,2,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,R02ZF_SARF000488__Q095__R0017,4.266154197334113,REFERENCE_UNSUPPORTED,,0.8555327868852459,0.0,0.8555327868852459,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,3,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,R02ZF_SARF000488__Q095__R0005,4.41642328147653,REFERENCE_UNSUPPORTED,,0.8555327868852459,0.0,0.8555327868852459,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,4,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,R02ZF_SARF000488__Q095__R0008,5.265645825496311,REFERENCE_UNSUPPORTED,,0.8555327868852459,0.0,0.8555327868852459,SUPPORTED_WIN,True
ZERO,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARPERSON01;R02ZF_SARPERSON02,5,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,R02ZF_SARF000488__Q095__R0026,7.343650867673366,REFERENCE_UNSUPPORTED,,0.8555327868852459,0.0,0.8555327868852459,SUPPORTED_WIN,True
