scenario,run_id,source_frame,destination_frame,source_frame_uid,destination_frame_uid,p0_state,p0_model,translation_dx_px,translation_dy_px,source_region_id,destination_region_id,soft_intersection_px,source_support_px,warped_source_support_px,destination_support_px,source_retention,destination_explained,soft_iou,upper_possible,reference_used,source_dominant,destination_dominant,optional_compatible,lower_mutual_dominant,optional_out_degree,optional_in_degree,topology_ambiguity,family_authority_semantics
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0033,R01ZF_SARF000066__Q095__R0041,78.109375,131.0,131.0,170.0,0.5962547709923665,0.4594669117647059,0.35043813529617945,True,False,True,True,True,True,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0034,R01ZF_SARF000066__Q095__R0027,106.8359375,114.0,114.0,160.0,0.9371573464912281,0.667724609375,0.6391082862083469,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0035,R01ZF_SARF000066__Q095__R0031,77.9765625,93.0,93.0,108.0,0.8384576612903226,0.7220052083333334,0.6338350161935606,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0036,R01ZF_SARF000066__Q095__R0040,141.25,218.0,218.0,156.0,0.6479357798165137,0.905448717948718,0.60687432867884,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0037,R01ZF_SARF000066__Q095__R0036,108.453125,132.0,132.0,125.0,0.8216145833333334,0.867625,0.7300936152308825,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0038,R01ZF_SARF000066__Q095__R0039,84.5,181.0,181.0,101.0,0.46685082872928174,0.8366336633663366,0.4278481012658228,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0039,R01ZF_SARF000066__Q095__R0043,121.875,204.0,204.0,123.0,0.5974264705882353,0.9908536585365854,0.5941499085923218,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0043,R01ZF_SARF000066__Q095__R0030,121.9765625,124.0,124.0,195.0,0.9836819556451613,0.6255208333333333,0.6190967127959078,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0044,R01ZF_SARF000066__Q095__R0046,27.0,69.0,69.0,27.0,0.391304347826087,1.0,0.391304347826087,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0045,R01ZF_SARF000066__Q095__R0034,71.859375,72.0,72.0,100.0,0.998046875,0.71859375,0.7175846465907317,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0048,R01ZF_SARF000066__Q095__R0042,56.7578125,78.0,78.0,80.0,0.7276642628205128,0.70947265625,0.5606142449263061,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0049,R01ZF_SARF000066__Q095__R0045,32.3046875,55.0,55.0,54.0,0.5873579545454546,0.5982349537037037,0.42120810838341655,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0050,R01ZF_SARF000066__Q095__R0035,28.625,33.0,33.0,86.0,0.8674242424242424,0.3328488372093023,0.31673582295988933,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0051,R01ZF_SARF000066__Q095__R0048,31.5625,77.0,77.0,76.0,0.4099025974025974,0.4152960526315789,0.25990735975295937,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0052,R01ZF_SARF000066__Q095__R0041,17.0546875,33.0,33.0,170.0,0.5168087121212122,0.10032169117647059,0.09171883534305281,True,False,True,False,True,False,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0053,R01ZF_SARF000066__Q095__R0047,17.953125,22.0,22.0,34.0,0.8160511363636364,0.5280330882352942,0.47186858316221764,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,65,66,R01ZF_SARF000065,R01ZF_SARF000066,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.575900077819824,-0.11054448038339615,R01ZF_SARF000065__Q095__R0055,R01ZF_SARF000066__Q095__R0049,3.3671875,4.0,4.0,10.0,0.841796875,0.33671875,0.316678912564291,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0001,R01ZF_SARF000067__Q095__R0001,644.7216796875,710.0,710.0,726.0,0.9080587037852113,0.8880463907541323,0.8147849664740969,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0002,R01ZF_SARF000067__Q095__R0003,537.0556640625,570.0,570.0,568.0,0.9422029194078947,0.9455205353213029,0.8936862067676687,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0003,R01ZF_SARF000067__Q095__R0002,548.6181640625,626.0,626.0,633.0,0.8763868435503195,0.8666953618680885,0.7722863061926148,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0004,R01ZF_SARF000067__Q095__R0004,673.7470703125,719.0,719.0,736.0,0.9370612938977747,0.9154172150985055,0.8623930160261899,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0005,R01ZF_SARF000067__Q095__R0010,302.65625,370.0,370.0,310.0,0.8179898648648649,0.9763104838709677,0.8020703933747412,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0006,R01ZF_SARF000067__Q095__R0006,356.2744140625,436.0,436.0,380.0,0.8171431515194955,0.9375642475328947,0.7749719070692223,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0007,R01ZF_SARF000067__Q095__R0015,458.125,531.0,531.0,463.0,0.862758945386064,0.9894708423326134,0.8549101936085841,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0008,R01ZF_SARF000067__Q095__R0008,280.0556640625,295.0,295.0,318.0,0.9493412341101695,0.8806781888757862,0.8411486060392743,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0009,R01ZF_SARF000067__Q095__R0013,352.638671875,406.0,406.0,368.0,0.8685681573275862,0.9582572605298914,0.8369032664772384,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0010,R01ZF_SARF000067__Q095__R0007,642.2919921875,743.0,743.0,730.0,0.8644575937920592,0.8798520440924658,0.773186229273081,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0011,R01ZF_SARF000067__Q095__R0014,220.455078125,273.0,273.0,223.0,0.8075277586996337,0.9885877942825112,0.8000694646262023,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0012,R01ZF_SARF000067__Q095__R0011,580.21484375,618.0,618.0,628.0,0.9388589704692557,0.9239089868630573,0.8714745865138083,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0013,R01ZF_SARF000067__Q095__R0021,477.9306640625,665.0,665.0,598.0,0.7186927279135338,0.7992151572951505,0.6087751007263242,True,False,True,True,True,True,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0013,R01ZF_SARF000067__Q095__R0047,64.1943359375,665.0,665.0,67.0,0.0965328359962406,0.958124416977612,0.09612727083951783,True,False,False,True,True,False,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0014,R01ZF_SARF000067__Q095__R0009,1343.916015625,2558.0,2558.0,1503.0,0.5253776448885848,0.8941556990186295,0.4946170318449452,True,False,True,True,True,True,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0014,R01ZF_SARF000067__Q095__R0018,763.630859375,2558.0,2558.0,825.0,0.2985265282935887,0.9256131628787879,0.2915323569830224,True,False,False,True,True,False,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0015,R01ZF_SARF000067__Q095__R0019,335.939453125,544.0,544.0,354.0,0.6175357594209558,0.9489815060028248,0.597692641820867,True,False,True,True,True,True,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0015,R01ZF_SARF000067__Q095__R0045,55.5625,544.0,544.0,64.0,0.10213694852941177,0.8681640625,0.10057698834709809,True,False,False,True,True,False,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0016,R01ZF_SARF000067__Q095__R0016,291.0107421875,305.0,305.0,311.0,0.9541335809426229,0.9357258591237942,0.8954472653843727,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0017,R01ZF_SARF000067__Q095__R0017,268.72265625,306.0,306.0,282.0,0.8781786151960784,0.9529172207446809,0.8416590200036704,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0018,R01ZF_SARF000067__Q095__R0022,481.6591796875,510.0,510.0,536.0,0.9444297640931373,0.898617872551306,0.853489881204738,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0019,R01ZF_SARF000067__Q095__R0020,551.3515625,560.0,560.0,607.0,0.9845563616071429,0.9083221787479407,0.8955623516871185,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0020,R01ZF_SARF000067__Q095__R0012,1279.5595703125,1529.0,1529.0,1375.0,0.8368604122383911,0.9305887784090909,0.7876925167139887,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0021,R01ZF_SARF000067__Q095__R0023,184.74609375,242.0,242.0,217.0,0.76341361053719,0.851364487327189,0.6736315856941417,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0022,R01ZF_SARF000067__Q095__R0025,238.5556640625,337.0,337.0,262.0,0.7078803087908012,0.9105178017652672,0.6618377382516696,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0023,R01ZF_SARF000067__Q095__R0005,102.6318359375,168.0,168.0,848.0,0.6109037853422619,0.1210281084168632,0.11236633810512045,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0024,R01ZF_SARF000067__Q095__R0024,690.3076171875,775.0,775.0,836.0,0.8907195060483871,0.8257268148175837,0.7497700970206483,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0025,R01ZF_SARF000067__Q095__R0027,238.9482421875,274.0,274.0,315.0,0.8720738765967153,0.7585658482142857,0.6826083196402317,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0026,R01ZF_SARF000067__Q095__R0031,374.3857421875,550.0,550.0,395.0,0.6807013494318181,0.9478120055379747,0.6561100376684255,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0027,R01ZF_SARF000067__Q095__R0033,136.5244140625,160.0,160.0,143.0,0.853277587890625,0.9547161822552448,0.8200867009638003,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0028,R01ZF_SARF000067__Q095__R0028,186.513671875,206.0,206.0,220.0,0.9054061741504854,0.8477894176136364,0.7788071800810654,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0029,R01ZF_SARF000067__Q095__R0030,105.59375,107.0,107.0,139.0,0.986857476635514,0.7596672661870504,0.752058758068106,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0030,R01ZF_SARF000067__Q095__R0034,173.74609375,195.0,195.0,242.0,0.891005608974359,0.7179590650826446,0.6599943614321963,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0031,R01ZF_SARF000067__Q095__R0029,92.3857421875,108.0,108.0,108.0,0.8554235387731481,0.8554235387731481,0.7473712484496093,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R01ZF,66,67,R01ZF_SARF000066,R01ZF_SARF000067,FROZEN_PARTIAL_P0_AVAILABLE,M1,2.6078834533691406,-0.10070797055959702,R01ZF_SARF000066__Q095__R0032,R01ZF_SARF000067__Q095__R0036,184.8505859375,228.0,228.0,196.0,0.8107481839364035,0.943115234375,0.7729501937612551,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
