compatibility_profile_id,segment_id,run_id,track_id,explanation_component_id,lifecycle_compatibility,corridor_compatibility,p0_continuity_compatibility,topology_state,evidence_conflict_preserved,weighted_score_used,pruning_performed,manual_reference_used
TERGCP_DD83B07044B2E364633D,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_6688EE5E78F59944C5A6,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_6BCBF2F931188011F689,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_687961F184607216983D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_8460A06393B2518B0937,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_33026DEFC7966A95F6E4,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_5A0F83295BD665372C08,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_A896B404EF1B080D5933,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_71669E0F1ED9C66D3169,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_67BF961ED11D1D25E576,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D85EB519874C21A3EC9E,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_897E59FE56DFBA186B63,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_48A4830B610EAC007D89,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_686137497D0582CFBC13,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_78442C14062BBFCF1D83,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_C8A28BA4A46FF4529319,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_86B7CC3179932E4B6D51,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_1EEA6F12CB1FC718746D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_D6F054B27359F993E303,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_87654223661C7D5662D4,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E22A65DC3B9C3BD9F8FA,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_24BE973A047AC5B06AC0,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_64D4990DC03187D26D63,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_457D6F2182DA28275591,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_CD5054F5F4E07B79CFB5,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_C077AB77FC71C991D8D9,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_1C7D3C98A43F7D97D6D3,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_6F92AEDE7E51A11D2A31,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_897CD63941FD77250F0E,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_1F44A5DA2BCD1D7DA193,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_B1495DC24AC1D081162C,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_09B01A410396AE9A393D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_C856BF22F251A2205D92,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_3177945EBFDE12F66B8A,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_8746C0C6499A29B736F7,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_02966D8EF67213116C70,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_CE0DA4B928202E263331,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_E74C0867D200D392D51C,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_20CCD47135F2F85C5E1F,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_BC535FD97C0E89095AAB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_73757FEDA83FE18C2B2A,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_CFF435FCCEED24C8FB6A,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_AD58D15402D760EFAE9D,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_8ED187754261BD323506,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_DBBF55F59A3C48C2BA89,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_5130EB41630A3161135D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D3A634FE411C9D089B05,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_3AE0EA2643F046E6B736,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D9ED0F23BB5DE4A03D4F,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_C27973D447D833D991B6,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_12F68AC194FF6E423B6E,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_D9BE591400E06B690BA0,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_CCD53BF2B055082F7E5B,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_41FA8AE0735E78942D49,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_10AA1A789CF961CE3907,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_D392B0FC7896022C46A9,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_A2675E97C0A1FA14032A,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_DC3853F6572EB43E9B59,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_99F6B9E048058DE147D0,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_8935458A0CFD132DD5EB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_EF9F093E0B83461408A7,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_1113A2B53B6242CF078F,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_45D740CD1C83AFA9EC1C,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_099CD14E08A9FF40C9FF,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_736D7A605FCAD4B65EC1,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_5C7DEFDADE067D7E8BF3,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_32B8417A09B84E6E53D7,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_406017C70F58905B6D23,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_1EA0EFD515AD932C68E3,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_18F8D749397D736A7E2B,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_94A6928C8C3DB5DE195A,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6C268ECF62D3C679B202,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_380CDAB8FE843426DA75,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_8AE26EE3E99108C2829F,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_DFF1D36E35CB27D98409,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_BF7AF8ECA5D4B43811E7,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E2B14924099BFCFB564B,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_0F1EAC0E04E996B3E972,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_8A93FF1A67F947C11EB6,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_BAED1653F2E6640EF318,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D2EC5CF7433E27966524,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_E0333D76C3F03BA59CEF,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F9F473A4028C32634F82,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_8F2F0F0869BEA296874F,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_993E1AF662C46CDF71D5,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_91557FACFB08298CD58D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_5202A873FD32CBA19C2B,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_E62E7CA21445EA4F007C,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_5E64FD71E680A479B7B5,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_89429DCB73101F07C2CB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_4116A27AD22FFC973C96,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_B6C4BC6077FAD6351982,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_FD1C2BB9BEF279A153F7,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_EED673A9B6E4B0A514D9,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_0FC8A3250F7446E413F9,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_BB03FD0B2C2242AEB6FE,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_84EE9BB48249AB597746,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_422A95C3223C1F95CE37,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_E51437F320011B7A70BE,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_546A1BF010773A3BE5F2,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F033519E3860E9F622C0,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_04227F3D1F9D118DC65A,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E206E200FC6A8C767DB7,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_FD90A801EED46EF7622D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_29D672A4150BA85A80F5,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_26DC78823241667DC2FB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_04952EB472D04BCE7D40,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_671451F727DFE3718DB2,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_F19235BEE3427D74E3D1,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGXC_AD9B63C513B294B36400,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_41444907A874F25BF41D,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGXC_6281F905F9A801FE218C,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D72024DFC55E4A1A03BA,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGXC_5181E758CB76EC3FCD70,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_CCD43CBDBAE79AAA3D46,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGXC_314CBA771444E01AFDDF,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_010DB9F44E99020E2B83,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_E9D44DFF94F2EA720806,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_C99DC269C3B396F01B3C,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_6F320A7B4B0A1B20E0C0,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_27A120A66A2DA80658A6,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_30AAAFB583DBAD5EF915,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_6C7CE9E41D22CC5906BF,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_D147529F0D35F0536783,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_48F78EE4D75F9E1C6061,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_10C3BFDA74F0C9CCE8BB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_03EC8892E7C6CDB1BE9B,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_1B94DD385D71A368E1D1,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D97311285131B7392087,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_A512466CB4DF215A9342,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_BBE3A91EB045654A87FF,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_BC6DF821881820313553,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_14F1104BBD3D53D3ECA3,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_386A4653A1F0704E3A83,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_A6F1FCE7F49997ECB795,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_3D8195ED74B8C1DD36F6,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_C6CF86EF7BABD53808F5,TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGXC_AB0587EB7C30A0C89BE2,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_1C31DA77F568CAA99C4F,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_B8518FCC9BA440379310,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_9671FB16161EE64CC17B,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_898357B3AD49B428101C,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_94A2FE82C4CE3CFF13E4,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_9961315A6E53918ABED4,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_5B05E7FC251BE2E84884,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_9DF9382AC1D724FBBFBA,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_69E23D9F5F3DCB9D9EF0,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_89B64EB78048E574FDD6,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_2AA002A4F2DD8B0F1B87,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_FC19FF43BBC4C8B0A097,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_84F24387AFDCA9F798B0,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_07C018E90AD3EB072DEE,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_CDFAE3F87F72B8F7C884,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_DF31E57B9A1EA527D67E,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_72FDF8F6A41F6F22C9E0,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_2351E4CD184DF0C9EF5E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_5158F5C4F4E8E8E3AEA8,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_CD19123AF834B884B9BA,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_A7C34003F016CF2358C1,TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_0F08E6960CCB085879BB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
