run_id,frame_index,track_a,track_b,optical_order_relation,interval_gap_deg,reference_used
R01ZF,68,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.898474821146394,False
R01ZF,69,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,69,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.969034549960583,False
R01ZF,69,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.898474821146394,False
R01ZF,70,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,70,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.813827285913327,False
R01ZF,70,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,24.4726329794781,False
R01ZF,71,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,71,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.57875413052748,False
R01ZF,71,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,24.36849744003873,False
R01ZF,72,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,72,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.57875413052748,False
R01ZF,72,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,24.36849744003873,False
R01ZF,73,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,73,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.356011102155534,False
R01ZF,73,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.82741709340432,False
R01ZF,74,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,74,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.356011102155534,False
R01ZF,74,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.82741709340432,False
R01ZF,75,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,75,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.38516983441032,False
R01ZF,75,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,24.07631118841209,False
R01ZF,76,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,76,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.28851439842728,False
R01ZF,76,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.80461221752192,False
R01ZF,77,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,77,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.28851439842728,False
R01ZF,77,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.80461221752192,False
R01ZF,78,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,78,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.073518387553975,False
R01ZF,78,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.630890232656924,False
R01ZF,79,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,79,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,20.073518387553975,False
R01ZF,79,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.630890232656924,False
R01ZF,80,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,80,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.89389174313426,False
R01ZF,80,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.573503712267737,False
R01ZF,81,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,81,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.617342748681196,False
R01ZF,81,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.55346562834896,False
R01ZF,82,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,82,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.617342748681196,False
R01ZF,82,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.55346562834896,False
R01ZF,83,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,83,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.49363134233687,False
R01ZF,83,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.475793640287563,False
R01ZF,84,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,84,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.49363134233687,False
R01ZF,84,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.475793640287563,False
R01ZF,85,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,85,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.442162501703876,False
R01ZF,85,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,23.019045112728378,False
R01ZF,86,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,86,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.228644283245103,False
R01ZF,86,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,22.809406913118337,False
R01ZF,87,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,87,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.228644283245103,False
R01ZF,87,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,22.809406913118337,False
R01ZF,88,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,88,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.09012891236587,False
R01ZF,88,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,22.556483066992826,False
R01ZF,89,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,89,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,19.09012891236587,False
R01ZF,89,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,22.556483066992826,False
R01ZF,90,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,90,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,18.929518266363516,False
R01ZF,90,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,22.30569453324854,False
R01ZF,91,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,18.723831696689004,False
R01ZF,92,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,18.723831696689004,False
R01ZF,93,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,18.55705598717968,False
R01ZF,94,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON003,A_RIGHT_OF_B,18.55705598717968,False
R01ZF,123,R01ZF_REUSED_R01ZF_PERSON100001,R01ZF_REUSED_R01ZF_PERSON100002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R01ZF,124,R01ZF_REUSED_R01ZF_PERSON100001,R01ZF_REUSED_R01ZF_PERSON100002,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,472,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.8593737217282111,False
R02ZF,473,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.8015738100687457,False
R02ZF,474,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.8015738100687457,False
R02ZF,475,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.760094715949819,False
R02ZF,476,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6695945783239488,False
R02ZF,477,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6695945783239488,False
R02ZF,478,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.7021629747923761,False
R02ZF,479,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.7021629747923761,False
R02ZF,480,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.7217583719995417,False
R02ZF,481,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6999479136977698,False
R02ZF,481,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,11.212522086720703,False
R02ZF,481,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,14.475243607825782,False
R02ZF,482,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6999479136977698,False
R02ZF,482,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,11.212522086720703,False
R02ZF,482,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,14.475243607825782,False
R02ZF,483,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6925898745976404,False
R02ZF,483,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,10.091894033763896,False
R02ZF,483,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,13.393117906338773,False
R02ZF,484,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6925898745976404,False
R02ZF,484,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,10.091894033763896,False
R02ZF,484,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,13.393117906338773,False
R02ZF,485,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6689517060739263,False
R02ZF,485,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,9.321327823991957,False
R02ZF,485,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,12.58993772940656,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6487248292896943,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,8.336781992513004,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,14.71081844769271,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,11.548648249788453,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,17.92268470496816,False
R02ZF,486,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON023,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6487248292896943,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,8.336781992513004,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,14.71081844769271,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,11.548648249788453,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,17.92268470496816,False
R02ZF,487,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON023,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.5753413687751028,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,7.227200763353505,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,13.796783495659053,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,14.69070224258638,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,10.359282505529603,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,16.92886523783515,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,17.822783984762477,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON023,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.42161189713970515,False
R02ZF,488,R02ZF_REUSED_R02ZF_PERSON023,R02ZF_REUSED_R02ZF_PERSON024,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.5753413687751028,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,7.227200763353505,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,13.796783495659053,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,14.69070224258638,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,10.359282505529603,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON023,A_RIGHT_OF_B,16.92886523783515,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,17.822783984762477,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON023,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.42161189713970515,False
R02ZF,489,R02ZF_REUSED_R02ZF_PERSON023,R02ZF_REUSED_R02ZF_PERSON024,ORDER_OVERLAP_OR_UNCERTAIN,0.0,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6135816887721361,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,6.176775173919797,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,13.543625692860385,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,9.345435533387842,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,16.71228605232843,False
R02ZF,490,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.37196913920280394,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6808928546893149,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,5.321644409046542,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,12.334470875959362,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,8.53076991475334,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,15.543596381666159,False
R02ZF,491,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.4176000487929983,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6808928546893149,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,5.321644409046542,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,12.334470875959362,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,8.53076991475334,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,15.543596381666159,False
R02ZF,492,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.4176000487929983,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6391240611741473,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,4.297692136132596,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,11.081557616616344,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,7.4286443761757255,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,14.212509856659473,False
R02ZF,493,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.3546937784356743,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,A_LEFT_OF_B,0.6391240611741473,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,4.297692136132596,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,11.081557616616344,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON021,A_RIGHT_OF_B,7.4286443761757255,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,14.212509856659473,False
R02ZF,494,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,A_RIGHT_OF_B,0.3546937784356743,False
