explanation_component_id,segment_id,run_id,track_id,segment_start_sar_frame,segment_end_sar_frame,segment_frame_count,component_start_sar_frame,component_end_sar_frame,component_frame_count,component_node_count,component_supported_edge_count,component_transition_count,component_frame_coverage_fraction,contains_split_like,contains_merge_like,contains_deformation,contains_boundary_censoring,unique_path_claimed,identity_claimed,manual_reference_used
TERGXC_D318A9EB2329DA923EC4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,50,52,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_C9BB924826F5E3E3B8A7,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,51,51,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_FF1A3E7AF926B2862B20,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,52,52,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_38291E9C386DE6891109,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,54,54,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,55,65,11,11,10,10,0.14666666666666667,False,False,True,False,False,False,False
TERGXC_C7D27D932592549FB879,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,56,56,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_90B473CA2343A4761298,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,57,57,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_FE6F69A7A2A42070DC8E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,57,57,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_7CCF84814D8182AF88CA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,58,62,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_AEE1A89BC55F6713A77E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,58,58,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,60,79,20,22,21,19,0.26666666666666666,False,True,True,False,False,False,False
TERGXC_CF719357EA0B132584CD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,60,62,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_1DF00130D972CE3C2FE5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,60,60,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,61,85,25,26,26,24,0.3333333333333333,True,True,True,False,False,False,False
TERGXC_3F7AE4B58B8FE222CBC2,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,62,62,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_C014BAC2AA5D8CCF7EB6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,62,65,4,4,3,3,0.05333333333333334,False,False,True,False,False,False,False
TERGXC_5694FD7E635F8B589036,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,63,65,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_CC96292A13C8BBCF536C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,63,63,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_C19DF3F62CA9F4E1AF2D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,64,64,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_33206AADBF24CD802060,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,64,66,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_79DDF941807A127A2E6F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,65,69,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_74FB39F4227263429933,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,67,67,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_DC814CB4CE83DA3EB0B0,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,67,67,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_12B9B7355355A476645D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,67,67,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_92A65815F0437CE1C947,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,67,67,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_1CE4B64550EC0258804E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,68,69,2,2,1,1,0.02666666666666667,False,False,True,False,False,False,False
TERGXC_25C4A027D1EC7F3E9A60,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,68,72,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_D929B8C5DC80B00FB874,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,69,77,9,9,8,8,0.12,False,False,True,False,False,False,False
TERGXC_DB11B9DE3570B1F85B66,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,69,75,7,8,8,6,0.09333333333333334,True,True,True,False,False,False,False
TERGXC_F936D5D06AED5DC63A6F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,69,69,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_7ECDCA53F19393FBEFF8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,70,90,21,24,23,20,0.28,True,False,True,False,False,False,False
TERGXC_A842E96127B30CF37C40,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,70,70,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_3DABAA65E13D2E6AF151,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,71,73,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_76CD1898B74C19E8F24F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,71,73,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_E69C4176D66B18FD7987,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,74,74,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_C27720717C6B83F229E0,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,75,90,16,16,15,15,0.21333333333333335,False,False,True,False,False,False,False
TERGXC_14490026C0C8A4DF2B8E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,75,90,16,16,15,15,0.21333333333333335,False,False,True,False,False,False,False
TERGXC_E6C9B0EC89F477AB9783,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,76,76,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_EF129B7C16A0E69510F0,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,76,76,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_9984A378C7DFA8A472AA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,76,84,9,9,8,8,0.12,False,False,True,False,False,False,False
TERGXC_D91EA14AEC6C58C29DF0,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,76,85,10,10,9,9,0.13333333333333333,False,False,True,False,False,False,False
TERGXC_AD96471CD91808C14849,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,77,77,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_CA7A5AC81FC9B826933B,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,78,80,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_EAF59219E902631899E5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,78,78,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_FCE34EC9C81DD6BB8F43,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,79,82,4,4,3,3,0.05333333333333334,False,False,True,False,False,False,False
TERGXC_5A2DE7A6F299878F46EE,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,83,83,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_996628A250001EC502DC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,87,87,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_9D9C72DE4DC5970E4051,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,87,89,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_775CFF9BF2170C72D9D7,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,88,88,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_F962E92E847062F14369,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,90,75,89,90,2,2,1,1,0.02666666666666667,False,False,True,False,False,False,False
TERGXC_E8DBD4165630C96F46BF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,24,9,13,12,8,0.12,False,True,True,False,False,False,False
TERGXC_47DFAC0C8C0E603A3FB3,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,90,75,78,77,74,1.0,False,True,True,False,False,False,False
TERGXC_0493273A0DCEFA64F5D2,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,21,6,6,5,5,0.08,False,False,True,False,False,False,False
TERGXC_362687979FB81B3A0EC6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,17,2,2,1,1,0.02666666666666667,True,False,True,False,False,False,False
TERGXC_EFD4AB0A5A29C79B8FCF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,44,29,29,28,28,0.38666666666666666,False,False,True,False,False,False,False
TERGXC_F1A26164EB74C166C34C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,37,22,22,21,21,0.29333333333333333,False,False,True,False,False,False,False
TERGXC_DE625F8E99472E0040A4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,24,9,9,8,8,0.12,False,False,True,False,False,False,False
TERGXC_E87C7FA11661018B8DA4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,47,32,70,80,31,0.4266666666666667,True,True,True,False,False,False,False
TERGXC_C19676988CA470583C5A,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,20,5,5,4,4,0.06666666666666667,True,False,True,False,False,False,False
TERGXC_686ECC0A8AE4E8AC01DD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,34,19,21,21,18,0.25333333333333335,True,True,True,False,False,False,False
TERGXC_356CD079708453B20D97,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,20,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_7F4F5FA15308EB7C6554,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,16,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_70AD0DB8966D524A634B,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,16,16,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_F9C213F60FED9BA6102C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,18,39,22,22,21,21,0.29333333333333333,False,False,True,False,False,False,False
TERGXC_B035DEE5A1B99B9A1C6C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,19,19,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_C7738C5EEB213490330E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,19,19,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_4B29FBA77C0615440855,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,20,69,50,50,49,49,0.6666666666666666,False,False,True,False,False,False,False
TERGXC_A12DC649B5560999D434,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,20,23,4,4,3,3,0.05333333333333334,False,False,True,False,False,False,False
TERGXC_521D4D0DC7F876055F5C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,21,21,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_B26B68AB9F19A67552E2,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,21,21,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_653E2B030A15EBB2B221,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,22,22,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_82B173282D8251101CF5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,22,32,11,11,10,10,0.14666666666666667,False,False,True,False,False,False,False
TERGXC_53C7E16DAE0277443AB7,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,22,31,10,10,9,9,0.13333333333333333,False,False,True,False,False,False,False
TERGXC_A519D0E905D659BC6E39,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,23,24,2,2,1,1,0.02666666666666667,False,False,False,False,False,False,False
TERGXC_24C5D044763638100862,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,23,23,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_7D790DC66A80626426E2,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,24,24,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_EDF9D2F35941BF87AB20,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,24,24,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_3A3465CDE7D63957D396,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,24,24,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_AF75864B4E3A63D006DC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,24,24,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_39F90CD8790AA337F740,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,25,27,3,3,2,2,0.04,False,True,False,False,False,False,False
TERGXC_5864E99D1FC959DE84FD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,25,26,2,2,1,1,0.02666666666666667,False,False,False,False,False,False,False
TERGXC_54ACD2FF99E5F6641554,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,25,25,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_07C92C5E10E4F83C341E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,26,27,2,2,1,1,0.02666666666666667,True,False,True,False,False,False,False
TERGXC_66702F45F85352F41CA1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,26,39,14,14,13,13,0.18666666666666668,False,False,True,False,False,False,False
TERGXC_40A8C4A2187EB88F0AE3,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,27,30,4,4,3,3,0.05333333333333334,False,False,True,False,False,False,False
TERGXC_5FA88F78E3503F5883CB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,28,32,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_AA4556881913527A137D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,28,28,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_5A2BEE64093662279867,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,29,39,11,12,11,10,0.14666666666666667,False,True,True,False,False,False,False
TERGXC_CEF2466780430760DB4B,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,29,29,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_5FFCC5F4A20C47ABC216,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,29,29,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_A70B7028B1EB51D19D87,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,31,33,3,4,3,2,0.04,True,False,True,False,False,False,False
TERGXC_7189031D22DD38A09A50,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,31,81,51,52,52,50,0.68,True,True,True,False,False,False,False
TERGXC_0CA40D482F90D2491E86,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,31,31,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_E882F91416A8AC5E2763,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,31,33,3,3,2,2,0.04,False,False,True,False,False,False,False
TERGXC_F81822C07FB69974134D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,31,31,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_BDD7D7EB729DC860931E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,32,32,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_D961900151BEAF948F6D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,32,33,2,2,1,1,0.02666666666666667,False,False,False,False,False,False,False
TERGXC_246BD8CE5302626211FE,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,32,34,3,3,2,2,0.04,False,False,False,False,False,False,False
TERGXC_4D7C82B271E43E85F3D8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,32,32,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_475A28C33CD35A2AC21D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,33,37,5,5,4,4,0.06666666666666667,False,False,True,False,False,False,False
TERGXC_05BF63BD9782290974A0,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,33,34,2,2,1,1,0.02666666666666667,False,False,True,False,False,False,False
TERGXC_C273B485EF3D14CCAD11,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,33,33,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_152D2DACE8FE3BCD8011,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,33,33,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_E1909C43B99783957FE8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,33,33,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_9B9D1820224955F79008,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,34,34,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_22DDB7E566EA4098125D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,34,34,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_E3AFA0ECDF590133C2B9,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,34,41,8,8,7,7,0.10666666666666667,False,False,True,False,False,False,False
TERGXC_7BE7A67DBEF2C7252B99,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,35,79,45,70,75,44,0.6,True,True,True,False,False,False,False
TERGXC_9C367F96646F5F0890F5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,35,35,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_2E48AF5D6EE48D1EBCD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,35,35,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_11E86C9FE1ED894A9DB5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,37,37,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_2219ECA0D2727F8702A5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,37,37,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_B2B9F146D565E600F02C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,40,40,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_88E123AA0CB9755240E4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,40,40,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_BAE9B7C965597516CF1A,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,41,70,30,30,29,29,0.4,False,False,True,False,False,False,False
TERGXC_183E26E77973F038C5B5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,41,41,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_D7A6D8967DB675B3BFBE,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,42,42,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_438B4DB5E3FA9F85A1CF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,42,50,9,9,8,8,0.12,False,False,True,False,False,False,False
TERGXC_27C18AA070DC69863A3C,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,42,42,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_37E0043E7829012CD8A5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,43,55,13,13,12,12,0.17333333333333334,False,False,True,False,False,False,False
TERGXC_59174256E127A42925AE,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,43,55,13,13,12,12,0.17333333333333334,False,False,True,False,False,False,False
TERGXC_DBFD600986D0CD29A7FD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,43,43,1,1,0,0,0.013333333333333334,False,False,False,False,False,False,False
TERGXC_141586152798D80F8720,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,16,90,75,44,46,3,3,2,2,0.04,False,False,True,False,False,False,False
