explanation_component_id,segment_id,run_id,track_id,frame_index,region_id,track_node_id,theta_mid_deg,manual_reference_used
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,35,R01ZF_SARF000035__Q095__R0038,TERGN_A848171832E196FA0E90,-0.09730762243270874,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,36,R01ZF_SARF000036__Q095__R0011,TERGN_D7518D1768A937415C73,3.2925244569778442,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,37,R01ZF_SARF000037__Q095__R0012,TERGN_D96A6093130166BB184C,3.7544824481010437,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,38,R01ZF_SARF000038__Q095__R0006,TERGN_2E8218E84C08367457D8,3.8818134367465973,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,39,R01ZF_SARF000039__Q095__R0021,TERGN_5F381A818274D3FB62A0,0.9881433248519897,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,39,R01ZF_SARF000039__Q095__R0027,TERGN_D39652226FF0BDC0D0C2,5.978795409202576,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,40,R01ZF_SARF000040__Q095__R0010,TERGN_BC467832B51D814F93EF,5.028889089822769,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,41,R01ZF_SARF000041__Q095__R0019,TERGN_FB4B7A1B15A64423144F,6.022205710411072,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,42,R01ZF_SARF000042__Q095__R0013,TERGN_0D0C2D0E5F9DFABD5DF2,7.201968550682068,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,43,R01ZF_SARF000043__Q095__R0014,TERGN_13261159A7B430D1173F,6.811047434806824,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,44,R01ZF_SARF000044__Q095__R0011,TERGN_127B69A3BB93FBD1156D,6.904274821281433,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,45,R01ZF_SARF000045__Q095__R0019,TERGN_0805F999398C2E88C541,6.974303841590881,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,46,R01ZF_SARF000046__Q095__R0027,TERGN_04C75F4DE4819EA8EC70,7.1666568517684945,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,47,R01ZF_SARF000047__Q095__R0036,TERGN_C8DA19BC0EB665D6A712,7.824450254440308,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,48,R01ZF_SARF000048__Q095__R0045,TERGN_662C5B0008FF5BFECB95,7.773914098739623,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,49,R01ZF_SARF000049__Q095__R0028,TERGN_1DB75B7B08149049B640,8.288755655288696,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,50,R01ZF_SARF000050__Q095__R0016,TERGN_4D7216EF4F0A93AD8BE9,8.470605611801147,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,51,R01ZF_SARF000051__Q095__R0019,TERGN_FD88882F67238E29856A,8.842941761016846,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,52,R01ZF_SARF000052__Q095__R0023,TERGN_DD4031944D42FFE51EA2,8.581210613250732,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,53,R01ZF_SARF000053__Q095__R0029,TERGN_ECB61099C0AEFBD708E2,9.234978437423706,False
TERGXC_ACAF32C6841E92919C5D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,54,R01ZF_SARF000054__Q095__R0031,TERGN_6D70F946F5B39DDE5CE2,9.451266288757324,False
TERGXC_1FB5BABF02F9F059A4D7,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,5,R01ZF_SARF000005__Q095__R0032,TERGN_61EA53C3A5966B2E8BA4,-23.040058135986328,False
TERGXC_1FB5BABF02F9F059A4D7,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,6,R01ZF_SARF000006__Q095__R0035,TERGN_6B957FEE49F5BA685895,-23.268718719482422,False
TERGXC_1FB5BABF02F9F059A4D7,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,7,R01ZF_SARF000007__Q095__R0034,TERGN_17C18BEE7AA7F20BC95A,-23.040157318115234,False
TERGXC_FB28AD5159224D12715D,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,5,R01ZF_SARF000005__Q095__R0037,TERGN_31DDA1A3B1329F92265D,-24.796466827392578,False
TERGXC_D25FE22C644E1647D752,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,5,R01ZF_SARF000005__Q095__R0045,TERGN_26955D87082B49DA292F,-21.61076831817627,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,6,R01ZF_SARF000006__Q095__R0017,TERGN_E28685AAA145022D455F,-5.978127717971802,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,7,R01ZF_SARF000007__Q095__R0017,TERGN_A8DF3E489C990467BC76,-6.499510288238527,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0028,TERGN_ABA0778CB5EA1C16F726,-5.06036376953125,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0035,TERGN_93ABB3AF0AB04D090D7D,-6.477800607681273,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,10,R01ZF_SARF000010__Q095__R0017,TERGN_F77F692BB4036D97621A,-3.611873149871826,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,11,R01ZF_SARF000011__Q095__R0019,TERGN_E96EF74769250780DFC3,-6.402179479598997,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,12,R01ZF_SARF000012__Q095__R0018,TERGN_398854C8B089B83050A6,-5.634145736694336,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,13,R01ZF_SARF000013__Q095__R0023,TERGN_000000A44E13A5F75C8A,-5.514552593231199,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,14,R01ZF_SARF000014__Q095__R0022,TERGN_1DD581CAAC824FDB3954,-2.7936573028564453,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,15,R01ZF_SARF000015__Q095__R0022,TERGN_2F8F6BD6C23589171E07,-3.8113951683044434,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,R01ZF_SARF000016__Q095__R0013,TERGN_A810DDBBD140D63F2018,-2.6151413917541504,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,R01ZF_SARF000017__Q095__R0024,TERGN_C7C87E87CE22236A146D,-6.926194429397583,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,R01ZF_SARF000018__Q095__R0018,TERGN_A598A2A56021251C1E90,-2.0096569061279297,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,19,R01ZF_SARF000019__Q095__R0030,TERGN_DC0DEFA4C84899FA2D6B,-4.74350118637085,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,20,R01ZF_SARF000020__Q095__R0024,TERGN_80E7F677D9D439417353,-1.385584831237793,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,21,R01ZF_SARF000021__Q095__R0027,TERGN_707FF1A820BFC20DAEAC,-3.722898483276367,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,22,R01ZF_SARF000022__Q095__R0024,TERGN_0B59B675180769E4C693,-4.3231940269470215,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,23,R01ZF_SARF000023__Q095__R0029,TERGN_F934D21319B609FD0BE3,-4.3231940269470215,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,24,R01ZF_SARF000024__Q095__R0030,TERGN_AF197AB005CA4F907C90,-4.020589351654053,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,25,R01ZF_SARF000025__Q095__R0030,TERGN_ADAB61FC73EDDD761CC7,-6.171858310699463,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,26,R01ZF_SARF000026__Q095__R0030,TERGN_E0A22649623935113536,-6.051538705825806,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,27,R01ZF_SARF000027__Q095__R0032,TERGN_99C7DDA4DB8BA1E421EC,-6.333878517150879,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,28,R01ZF_SARF000028__Q095__R0036,TERGN_A61DF5DB4A6D3D609AF8,-6.68315315246582,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,29,R01ZF_SARF000029__Q095__R0030,TERGN_7093A387CFE659AC3F8D,-4.898979425430298,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,30,R01ZF_SARF000030__Q095__R0046,TERGN_4A43BA2093C8CB951DA9,-6.799834728240967,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,31,R01ZF_SARF000031__Q095__R0038,TERGN_3804D4895701FC2E73F5,-5.978127717971802,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,32,R01ZF_SARF000032__Q095__R0041,TERGN_41CECE2040184F6D00AD,-11.135978996753693,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,33,R01ZF_SARF000033__Q095__R0046,TERGN_27EE9FAAA35A41AD7259,-6.501419544219971,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,34,R01ZF_SARF000034__Q095__R0039,TERGN_7BFABFBE2B9CCE4F67EC,-6.539655804634094,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,35,R01ZF_SARF000035__Q095__R0036,TERGN_01E316D0D192C32D1289,-4.429855823516846,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,36,R01ZF_SARF000036__Q095__R0050,TERGN_1051C4671697BA37498A,-4.1956257820129395,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,37,R01ZF_SARF000037__Q095__R0024,TERGN_BCA6F6F8ED6B65B3B7C2,-4.979812145233154,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,38,R01ZF_SARF000038__Q095__R0039,TERGN_95576DBF0F4B6B288C1B,-4.13753080368042,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,39,R01ZF_SARF000039__Q095__R0036,TERGN_C3B082C2BDF05F6CD82C,-4.1397545337677,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,40,R01ZF_SARF000040__Q095__R0016,TERGN_655E7D29767F11873CDD,-0.5869235992431641,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,41,R01ZF_SARF000041__Q095__R0021,TERGN_D8FFEA9AF037B16DAF17,-2.567173480987548,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,42,R01ZF_SARF000042__Q095__R0026,TERGN_7388B30390CB2BAF1D57,-3.866696834564209,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,43,R01ZF_SARF000043__Q095__R0021,TERGN_67D21214334820478BC4,-5.985323429107664,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,44,R01ZF_SARF000044__Q095__R0022,TERGN_550F22B09CF07BF42B70,-7.113565683364868,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,45,R01ZF_SARF000045__Q095__R0025,TERGN_188CD05C4E60A7454763,-8.377782583236693,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,46,R01ZF_SARF000046__Q095__R0023,TERGN_4D3135BD9BAC12DFE8FA,-6.797532796859741,False
TERGXC_D499329B0C55B3C4F9EB,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,47,R01ZF_SARF000047__Q095__R0030,TERGN_4E6680110ADCD1DC8231,-5.9015393257141096,False
TERGXC_D958A3A080372A1ABB7A,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,6,R01ZF_SARF000006__Q095__R0031,TERGN_767B906DECAE83BE8EDE,-17.402653217315674,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,7,R01ZF_SARF000007__Q095__R0043,TERGN_D833608A1AAF7949DC78,-23.86874294281006,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0027,TERGN_95CD2EA62732B3333C2B,-23.479015350341797,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0009,TERGN_F4209ACDAC33B9C75BBE,-23.29949378967285,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,10,R01ZF_SARF000010__Q095__R0014,TERGN_109EB284A8ADCD7B66AC,-22.76686382293701,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,11,R01ZF_SARF000011__Q095__R0008,TERGN_2D4E6FCA30F4B9307769,-22.424467086791992,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,12,R01ZF_SARF000012__Q095__R0015,TERGN_1E39402BAF24B3376BF9,-21.872584342956543,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,13,R01ZF_SARF000013__Q095__R0017,TERGN_369E14A877123128C136,-21.57914161682129,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,14,R01ZF_SARF000014__Q095__R0017,TERGN_8EDF8AFB1D87C0701E2F,-21.13163948059082,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,15,R01ZF_SARF000015__Q095__R0011,TERGN_AF59D7658087220626C4,-21.2177791595459,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,R01ZF_SARF000016__Q095__R0010,TERGN_0324B73174047A47DB0D,-21.544086456298828,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,R01ZF_SARF000017__Q095__R0029,TERGN_464EB690F12373F503C8,-20.3925142288208,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,R01ZF_SARF000017__Q095__R0046,TERGN_7E53212DFF104B35016E,-23.132808685302734,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,R01ZF_SARF000018__Q095__R0027,TERGN_F9929C7A43432F3F5A87,-19.645840644836426,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,R01ZF_SARF000018__Q095__R0047,TERGN_C2E763606F3580F57C31,-23.179397583007812,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,19,R01ZF_SARF000019__Q095__R0023,TERGN_9D21EC2C241E1290EB60,-19.65996742248535,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,20,R01ZF_SARF000020__Q095__R0042,TERGN_E5635D4561C9072C0718,-19.002530097961426,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,21,R01ZF_SARF000021__Q095__R0037,TERGN_56ED5010F802B2997361,-18.40836238861084,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,22,R01ZF_SARF000022__Q095__R0043,TERGN_DA9D471D91DBB34C860A,-18.1466646194458,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,23,R01ZF_SARF000023__Q095__R0040,TERGN_845FF757A43193363525,-18.147581100463867,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,24,R01ZF_SARF000024__Q095__R0032,TERGN_716115D23AED8AA887F0,-17.573309898376465,False
TERGXC_00CB6D218E4D9676D6E1,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,25,R01ZF_SARF000025__Q095__R0025,TERGN_945F6F99BA9A5D6E550D,-17.353962421417236,False
TERGXC_02D237C602D4FB973042,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0014,TERGN_761A26D38A5E53D6B8EB,-16.310980796813965,False
TERGXC_02D237C602D4FB973042,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0044,TERGN_75F36174E77FD6EB8524,-17.07245922088623,False
TERGXC_02D237C602D4FB973042,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,10,R01ZF_SARF000010__Q095__R0034,TERGN_8797CBBE49DB2A0DB752,-18.005270957946777,False
TERGXC_85CB3C10F3468D5D5854,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0021,TERGN_C61A881C8B5377D00792,-15.54287576675415,False
TERGXC_8B21104BCF2F52CA7FCC,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0039,TERGN_9CDF72CEE3510219F8A6,-16.711631774902344,False
TERGXC_D2A69560E332B281D8F6,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,8,R01ZF_SARF000008__Q095__R0044,TERGN_58E302C2D33E99D08B1F,-35.16306686401367,False
TERGXC_76A41E7A8D7FB9D19654,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0002,TERGN_701610B884294873E885,-39.808475494384766,False
TERGXC_737C986B950F7F7842F7,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0036,TERGN_92D5311EC09BC008E505,-29.244129180908203,False
TERGXC_B2B872F053B271582207,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0049,TERGN_B5B0B857C68ED1480DEB,-36.542598724365234,False
TERGXC_0431BF8DBCBE67C874F9,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0059,TERGN_62CC7FEB53F97445C437,-20.086206436157227,False
TERGXC_9D46BF89D5149F2E472F,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,9,R01ZF_SARF000009__Q095__R0061,TERGN_A02319B3916FD582EB18,-26.43929862976074,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,10,R01ZF_SARF000010__Q095__R0018,TERGN_EB4A6152A53F35571C50,-14.331905841827393,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,11,R01ZF_SARF000011__Q095__R0022,TERGN_3094724181A9D0CDA73C,-13.120475769042969,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,12,R01ZF_SARF000012__Q095__R0024,TERGN_ABDEBEC521578377D075,-12.12635850906372,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,13,R01ZF_SARF000013__Q095__R0020,TERGN_0704770D42DFABC2CDBE,-11.569440841674805,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,14,R01ZF_SARF000014__Q095__R0019,TERGN_C02CD6464FA5D39BF524,-10.818229675292969,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,15,R01ZF_SARF000015__Q095__R0021,TERGN_1B96505F32F3AFAC854A,-10.362078666687012,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,16,R01ZF_SARF000016__Q095__R0009,TERGN_797A92857485FC8B6562,-9.805469512939453,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,R01ZF_SARF000017__Q095__R0009,TERGN_0BA58FA4EF9F940B737B,-9.09524917602539,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,R01ZF_SARF000018__Q095__R0013,TERGN_5B17BE7EB01A4C8CF6E1,-8.252180337905884,False
TERGXC_F0AC7517A7C0F064CF8E,TERGS_8BEED5994DAAC1AE86CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,19,R01ZF_SARF000019__Q095__R0012,TERGN_20D3F82874C4D2339654,-7.782218933105469,False
