sar_event_id,segment_id,run_id,explanation_component_id,track_id,event_type,support_start_sar_frame,support_end_sar_frame,event_uncertainty_state,observable_evidence,event_is_person_event,event_is_hard_label,manual_reference_used
TERGSE_A1378807FB092107997A,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DBB4C7D0BD5B407BB2A1,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,491,491,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_FF5894F761992F66CAA1,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DBB4C7D0BD5B407BB2A1,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,491,491,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_978BDF400A8342631086,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DBB4C7D0BD5B407BB2A1,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,491,491,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_848D1AA85724F93AEE67,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B2BE8DE157BDBDBB2044,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,491,491,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_43DB5BE431390AF81C3B,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B2BE8DE157BDBDBB2044,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,491,491,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_0E6A6A73DE4F3896AD83,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B2BE8DE157BDBDBB2044,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,491,491,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_F7C212FB8375C4090B04,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_70A229948EF2287EB376,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,492,492,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_AF9B56EA2C1D9665F7B0,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_70A229948EF2287EB376,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,492,492,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_F56D1C5C82F9382ECBE1,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_70A229948EF2287EB376,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,492,492,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_728CBD3FA40626A478D8,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_7EFFBB9B9DD0E8D59C48,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,492,492,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_AE3E7AAC161C2A445B57,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_7EFFBB9B9DD0E8D59C48,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,492,492,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_DA37417BCD199123230E,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_7EFFBB9B9DD0E8D59C48,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,492,492,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_48A7467308EE8CA1D85C,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DCBA1B16B7A50C272219,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,493,493,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_8302593D879E9D8288DB,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DCBA1B16B7A50C272219,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_26CDAE2E6030F11BDAEA,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_DCBA1B16B7A50C272219,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,493,493,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_DC36EC28ED8878267463,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_854D7288279B4BD7B245,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_PERSISTENCE,493,494,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_365D9813B31CE6F3D4CF,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_854D7288279B4BD7B245,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_117A94CFB5D80836609E,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_854D7288279B4BD7B245,R02ZF_REUSED_R02ZF_PERSON021,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_8142D5848C5024614C24,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_8478084B0D6BECA198F5,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_PERSISTENCE,493,494,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_D9E1108A2CC265C7DB28,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_8478084B0D6BECA198F5,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_C2929AFD40B40FB367F5,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_8478084B0D6BECA198F5,R02ZF_REUSED_R02ZF_PERSON021,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_51DB494336BB732105BB,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_03DB9817A58D7E7608CD,R02ZF_REUSED_R02ZF_PERSON021,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,493,493,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_FB67D0843E52716715FA,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_03DB9817A58D7E7608CD,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_00C85193D22D4752B989,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_03DB9817A58D7E7608CD,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,493,493,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_4D5DA4882D0743784A6C,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_AB2B202D1EF10EAF5AE1,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_PERSISTENCE,493,494,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_A7CBE466614AD18F3E38,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_AB2B202D1EF10EAF5AE1,R02ZF_REUSED_R02ZF_PERSON021,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_E584E2BE012E6B1E72BC,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_AB2B202D1EF10EAF5AE1,R02ZF_REUSED_R02ZF_PERSON021,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_978AD96317EF6854FC49,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_1019423FB8F3641E3598,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,7 q95 nodes and 6 P0-supported edges,False,False,False
TERGSE_14DCDFEBBF917632EC6B,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_1019423FB8F3641E3598,R02ZF_REUSED_R02ZF_PERSON024,SAR_MERGE_LIKE_HYPOTHESIS,491,492,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_AFD8D4F53B85FB022D79,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_1019423FB8F3641E3598,R02ZF_REUSED_R02ZF_PERSON024,SAR_DEFORMATION_HYPOTHESIS,490,492,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F2182EF78A7152ECCA02,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_78DD3B79A0B9639D1F1E,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_49B6E0CF697AF2C81A53,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_78DD3B79A0B9639D1F1E,R02ZF_REUSED_R02ZF_PERSON024,SAR_DEFORMATION_HYPOTHESIS,490,493,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_38D92382E7F792CBD123,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_1F2A27B5FD67D060E9B2,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_E5F755BB8A52488F5FDE,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_1F2A27B5FD67D060E9B2,R02ZF_REUSED_R02ZF_PERSON024,SAR_DEFORMATION_HYPOTHESIS,490,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_4D7CBC8466E4F06D4E2A,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B220DBFCF57813E8D180,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,491,493,GRAPH_COMPONENT_HYPOTHESIS,3 q95 nodes and 2 P0-supported edges,False,False,False
TERGSE_CE42BC6BF238903A1344,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B220DBFCF57813E8D180,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,491,491,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_7E7C9E1546E6CDD9494C,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B220DBFCF57813E8D180,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,493,493,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_B173E7CA4EAB15872D87,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_B220DBFCF57813E8D180,R02ZF_REUSED_R02ZF_PERSON024,SAR_MERGE_LIKE_HYPOTHESIS,491,492,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_7C92743BB1E0FA1BE2B4,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_602A2C943AE67F7B2D7B,R02ZF_REUSED_R02ZF_PERSON024,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,491,491,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_6728C4D49DA58E4233F0,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_602A2C943AE67F7B2D7B,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,491,491,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_39285D5F882422019658,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_602A2C943AE67F7B2D7B,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,491,491,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_8516D060A453B8952686,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_F27E83D98FBBC14AFB5C,R02ZF_REUSED_R02ZF_PERSON024,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,493,493,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_812F5A5229C0934153DF,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_F27E83D98FBBC14AFB5C,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_3EB009E69B0DBCD1E5CE,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_F27E83D98FBBC14AFB5C,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,493,493,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_FE6FA3B75EF0CCF0D897,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_73DCA32EB31C61211717,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,493,494,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_0E562014636E28851F6A,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_73DCA32EB31C61211717,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_448ACF5C2B0C2948600C,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_73DCA32EB31C61211717,R02ZF_REUSED_R02ZF_PERSON024,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F5B25589A357A2C11BCD,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_233A7557E1DB9EDAB40F,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_PERSISTENCE,493,494,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_5355ED76325C0D71375C,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_233A7557E1DB9EDAB40F,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_16553B9A0D49A75DC157,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_233A7557E1DB9EDAB40F,R02ZF_REUSED_R02ZF_PERSON024,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_0014A964504C88CA7386,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_50C02384F250F13959B4,R02ZF_REUSED_R02ZF_PERSON024,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,493,493,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_23174B3070B9140EB442,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_50C02384F250F13959B4,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,493,493,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_5EE9B28DAE584B70387E,TERGS_1BB7B9183580C17A201F,R02ZF,TERGXC_50C02384F250F13959B4,R02ZF_REUSED_R02ZF_PERSON024,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,493,493,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_91D0BCC2E23133EE9A8E,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_DB5FCDDEB174A3F0D411,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_8FC5C06E1382A18D1A6A,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_DB5FCDDEB174A3F0D411,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_D177EFF3CB1634614926,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_82CBE6EDC219A99FEF6B,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_F718F63D1028917BA43A,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_82CBE6EDC219A99FEF6B,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_CD20FC134F3ED040F8BA,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_82CBE6EDC219A99FEF6B,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F59E9F00445EFE69C386,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_E486E161429F18FC5132,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,12 q95 nodes and 12 P0-supported edges,False,False,False
TERGSE_FF8219FEB73C920275B6,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_E486E161429F18FC5132,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_70C06300D2529720D46D,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_E486E161429F18FC5132,R02ZF_REUSED_R02ZF_PERSON017,SAR_SPLIT_LIKE_HYPOTHESIS,490,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_03168B0CDD3EFEBB98D3,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_E486E161429F18FC5132,R02ZF_REUSED_R02ZF_PERSON017,SAR_MERGE_LIKE_HYPOTHESIS,490,493,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_91D001710528F5DE425D,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_E486E161429F18FC5132,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,490,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_B6DDCCC9A5DFEAEBE8B9,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_80115F6A2ED4D63F2544,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_26B602EB5428A3B14CB8,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_80115F6A2ED4D63F2544,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_280395E45B3FFED3230D,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_80115F6A2ED4D63F2544,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,490,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_D474B794AE06D7E9AB49,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_9C73D100A43A72D8E21D,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_B964ED536B15C92CDC39,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_9C73D100A43A72D8E21D,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_02B0E8F8D89319A58B7A,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_9C73D100A43A72D8E21D,R02ZF_REUSED_R02ZF_PERSON017,SAR_SPLIT_LIKE_HYPOTHESIS,490,491,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_24C0D476319D45400CB0,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_9C73D100A43A72D8E21D,R02ZF_REUSED_R02ZF_PERSON017,SAR_MERGE_LIKE_HYPOTHESIS,491,492,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_FD15CEC6C9B25DFB68AE,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_9C73D100A43A72D8E21D,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,490,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_73AA672961A10BF5E8E2,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_43562A7C4AB9CC2E5F1C,R02ZF_REUSED_R02ZF_PERSON017,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,490,490,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_EC1593ECCD9A02569863,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_43562A7C4AB9CC2E5F1C,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,490,490,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_68EB91BABFAD6B2CCDB0,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72BB6AD95EF504CFDC58,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_DDC0865CAF8D35FBBAA9,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72BB6AD95EF504CFDC58,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_C2AECC2CA7C21716742B,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72BB6AD95EF504CFDC58,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,493,494,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_34016FB4EB2047D8C522,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72661DF4CA9793FBB1D5,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,494,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_71259EF96AC18B0C906C,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72661DF4CA9793FBB1D5,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,494,494,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_34D1DFA74E2C9690A666,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_72661DF4CA9793FBB1D5,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,492,493,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_3917D2BA9EFE93B20AC2,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_647F16F46D62C756A985,R02ZF_REUSED_R02ZF_PERSON017,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,490,490,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_63747B236BBCCE6252C3,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_647F16F46D62C756A985,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,490,490,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_0474ADD056F895BB5C1F,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_81DD2C783FE4472E508A,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,490,491,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_71F154AE320011D6A962,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_81DD2C783FE4472E508A,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,491,491,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_70F8EDD3B2AD9602F369,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_81DD2C783FE4472E508A,R02ZF_REUSED_R02ZF_PERSON017,SAR_DEFORMATION_HYPOTHESIS,490,491,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_EFF627CD39B319C52FD3,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_BD7B45B31EEF7C322914,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_PERSISTENCE,491,494,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_ECD5CBE753FC4D2EBD80,TERGS_CAAB4EA22C44536DF2CC,R02ZF,TERGXC_BD7B45B31EEF7C322914,R02ZF_REUSED_R02ZF_PERSON017,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,491,491,SET_VALUED,first q95 node in this explanation component,False,False,False
