segment_id,run_id,track_id,explanation_component_id,dominant_target_id_offline,reference_frame_count,reference_supported_component_frame_count,shared_reference_frame_count,component_grounding_state,strict_identity_claimed
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_8BC87759E14143135E73,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_D313E91158728E362DC8,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_9C0567555E9C3B421586,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_3A55F8C68FD483582BDA,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_B961B5312AEC716135CE,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_EA1F902645F4D2BBBB33,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_97D0693D49F7B04876E1,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_B76F1260E199BEC2376B,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_C50B145134BAE42B600C,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_0896CFAFA7543727D2ED,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_1530F8EDB11089BF4BB1,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_CB558C75FB123DF29C9A,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_3F7A2235788DB43C4541,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_AA710496729AE50EAEAE,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_1F443FC8646ACEF1F50F,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_C969C7B0926E6E3249B9,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_8A2E5BFB378C6746D52D,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_100ABE567FBB953433AC,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_B8361E828EAAA32DE2B4,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_FA6142F7E09BFFC2A5AD,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_7F9AE89B1CD9702C3051,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_3ACC2298D5AF8F16EA7C,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_8E5A734F9D6341E41C6C,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_CBB61715B4A9BD2F8FED,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_7C2D7546D1EC4057CC7E,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_9197DEFFC0C80364421A,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_FC6A01AAB45F47174A14,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_582B2BF945615D2E7838,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_4B62638953E1AA7D1639,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_211C968A8A6D36A90AF1,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_CEFE09AB07D745C3E0CC,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_D329F73631631943F706,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGXC_31696475BC18B22ECA76,R01ZF_SARPERSON02,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_F09A8FFDF1231F3A0BBD,R01ZF_SARPERSON01,22,22,0,LIKELY_SUPPORTED_EXPLORATORY,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_71AC38B388345C62BD19,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_41EA61D69F331DE7C21C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_EACE4ABBCCCFFF140580,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_36AD892956726BDC454C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_BE06DE07C8FADC1B6D53,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_91BD3FF58750972280E3,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5A14E713FC089F9A5E5B,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_BBCC6972DFEEC674C843,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_07F5B2B5F97D3C35303C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_29EF46F185171D147457,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_7CDDD15FE422D24AB341,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_AB1C09D4EC3118CC1485,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_86C20FC7597639DDCFAF,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_FDFDCAB2B7A58A92BD01,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_48791235E141493CE444,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_8F9B665E2FBB550CD715,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_C4E5A8A1EF054BD5CEB5,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_6EDB9F1170248FCC6FA5,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_DAF72B0D80B0EFA894CB,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_6085E8C4435222EFDCBC,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_2249AD6A1E759B65ED1F,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_3086254AA8C840A16C32,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_24C202DB8A648DE8F357,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_6F4CECB0BC96E1674343,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_2FB24C72100DC7C4E041,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_FB960C7E0EDF6FB063A5,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_C72277946B9EBB0E5357,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_BD98556124ECBDE8784C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5E6DB48BF2FE2F3EAAA1,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_7C77C9947786C1C7D811,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_97D0DC42A13D4F580C0D,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_725BD7288852259AF9F1,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_54FC1A30A97CE9FAB69E,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_2D263329774DFBF085FD,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_3D03A72252A1BF81113B,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_8D691418B094F25C6DB6,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_2C388278E3F55B6B86D9,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_7A2BBA7A9A9CCF5E8BFF,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_52EBF2F497637E3EF4DB,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_A25C1EFC261A8997D89C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_526DAA060807E884C8EE,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_F9DA518DD48AA8C9FAD0,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_054B2F5A4197873FE992,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_0396D756F07526FE2D9F,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5828E1E2EE83E7739F6E,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_6A9E369BBB0D7ADF846C,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_B36BB65EACDB447BA88E,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_D4540592149EDEBA3A29,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_ABFFA9FB66F7C655132E,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_C53D420AAC50A27A96B6,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_291DFEE8E838CC303342,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_E6A730D87B3F912791C3,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_84D96CFA68D803C768B3,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_92C7C3AF12BD1DBFB807,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_F30DFF838582F4BFAD18,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_54CD2FF617724B642CF7,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_40D7239276768A8E7463,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_B25FB9235675A4523F24,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_B2AB7F9F4194B1C7CA6A,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_8A800300787DDB93B4BB,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_3E27866D9EEE859442BC,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_55497AE142CF535FC7B9,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_FFBF3FCEE03F2609EB35,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_90D3DED3CE38DE7AEDA0,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_EC1DD4C9C8DA102AACF5,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_3853D042330CF93B43C0,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_DA7232C3E5503E591C83,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_FCCE941CBAA7CA02D413,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5AAD34896E319E898ACE,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_BEFFB57C7E00FFB20644,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5CA15A58A53C3C9508B3,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_7093C59C54D695ABB560,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_F361A66EC88C5613767F,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_EF929CCA84B3CCCED993,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_447E05427C2D6C44CC40,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGXC_5B85FC8B255F6180BFC7,R01ZF_SARPERSON01,22,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
