d_parallel_m,response_median,response_q75,contrast_median,contrast_p25,theta_coherence_median,theta_coherence_p25,temporal_persistence,temporal_positive_fraction,temporal_contrast_iqr,contrast_smooth,persistence_coherence_score
9.999992,0.1758655,0.1837392896413803,-0.006855078,-0.00830843672156334,0.12437810945273632,0.10572139303482586,0.0,0.0,0.0026194900274276733,0.0,0.0
10.049993,0.17789522,0.1837163120508194,-0.006227024,-0.007467828691005707,0.11442786069651742,0.10572139303482586,0.0,0.0,0.0024126991629600525,0.0,0.0
10.099993,0.17587699,0.18380057066679,-0.006901026,-0.008314188569784164,0.11940298507462686,0.10074626865671642,0.0,0.0,0.002757374197244644,0.0,0.0
10.149992,0.17594975,0.1829810068011284,-0.0067861453,-0.008122693747282028,0.1044776119402985,0.09079601990049752,0.0,0.0,0.0022997185587882996,0.0,0.0
10.199992,0.17616422,0.182169109582901,-0.006606169,-0.0075501613318920135,0.11442786069651742,0.0945273631840796,0.0,0.0,0.0018075741827487946,0.0,0.0
10.249992,0.17598422,0.18181679397821426,-0.0060355365,-0.007393144071102142,0.10945273631840796,0.08955223880597014,0.0,0.0,0.0022441595792770386,0.0,0.0
10.299992,0.1768076,0.18345587700605392,-0.0073376074,-0.007904425263404846,0.11442786069651742,0.08955223880597014,0.0,0.0,0.0018382519483566284,0.0,0.0
10.349992,0.17640932,0.18321078270673752,-0.0067095608,-0.007469739764928818,0.11940298507462686,0.1044776119402985,0.0,0.0,0.00196269154548645,0.0,0.0
10.399992,0.17598039,0.18316100537776947,-0.0059934184,-0.007261011749505997,0.11442786069651742,0.0945273631840796,0.0,0.0,0.001897573471069336,0.0,0.0
10.449992,0.1764323,0.18254443258047104,-0.0071308166,-0.008042272180318832,0.11194029850746269,0.09577114427860697,0.0,0.0,0.0019263122230768204,0.0,0.0
10.499992,0.17780331,0.1837163120508194,-0.0059742555,-0.007519520819187164,0.11442786069651742,0.09950248756218906,0.0,0.0,0.0025869235396385193,0.0,0.0
10.549992,0.17653187,0.18315717577934265,-0.0061887354,-0.007247619330883026,0.13681592039800994,0.1044776119402985,0.0,0.0,0.002697981894016266,0.0,0.0
10.599992,0.17643994,0.18337929248809814,-0.0065104067,-0.007843121886253357,0.10945273631840796,0.09079601990049752,0.0,0.0,0.0024528726935386658,0.0,0.0
10.649992,0.17579657,0.18319547176361084,-0.0064644665,-0.0071978382766246796,0.12935323383084577,0.10945273631840796,0.0,0.0,0.001627601683139801,0.0,0.0
10.699991,0.17797181,0.183754600584507,-0.0059436113,-0.007192101329565048,0.12189054726368159,0.1044776119402985,0.0,0.0,0.00258694589138031,0.0,0.0
10.749991,0.17755821,0.18480393290519714,-0.0064031854,-0.00783931091427803,0.1318407960199005,0.11567164179104478,0.0,0.0,0.0024471525102853775,0.0,0.0
10.799992,0.17673099,0.18267463147640228,-0.005989589,-0.00783931091427803,0.1044776119402985,0.0945273631840796,0.0,0.0,0.0026233121752738953,0.0,0.0
10.849992,0.17722887,0.18598345667123795,-0.0055683255,-0.006361059844493866,0.15174129353233828,0.12437810945273632,0.0,0.0,0.0021675769239664078,0.0,0.0
10.899992,0.17745098,0.1830882430076599,-0.0066291317,-0.007601872086524963,0.11691542288557213,0.0945273631840796,0.0,0.0,0.002144627273082733,0.0,0.0
10.949991,0.17851946,0.18592602014541626,-0.006227024,-0.006889551877975464,0.14427860696517414,0.12437810945273632,0.0,0.0,0.0015337727963924408,0.0,0.0
10.999991,0.17744333,0.18419500440359116,-0.006410837,-0.0068914685398340225,0.11940298507462686,0.09950248756218906,0.0,0.0,0.001468675211071968,0.0,0.0
11.049992,0.17859986,0.1848728507757187,-0.006472118,-0.007659301161766052,0.13432835820895522,0.11442786069651742,0.0,0.0,0.0022556595504283905,0.0,0.0
11.099991,0.17815563,0.1846507415175438,-0.007031232,-0.007816335186362267,0.10945273631840796,0.09079601990049752,0.0,0.0,0.001832490786910057,0.0,0.0
11.149991,0.17797181,0.18557753413915634,-0.0065946653,-0.007280182093381882,0.14179104477611942,0.11940298507462686,0.0,0.0,0.0014782622456550598,0.0,0.0
11.199991,0.17778799,0.18599877506494522,-0.0069623217,-0.007778044790029526,0.11442786069651742,0.09950248756218906,0.0,0.0,0.002159934490919113,0.0,0.0
11.249991,0.17787607,0.1851026490330696,-0.0074027255,-0.00833333283662796,0.12686567164179105,0.10572139303482586,0.0,0.0,0.0015433505177497864,0.0,0.0
11.299992,0.17684206,0.1850566864013672,-0.007000625,-0.007814403623342514,0.11940298507462686,0.10074626865671642,0.0,0.0,0.002200137823820114,0.0,0.0
11.349991,0.17787224,0.1845894604921341,-0.007375911,-0.00885225459933281,0.11940298507462686,0.10945273631840796,0.0,0.0,0.0026290640234947205,0.0,0.0
11.399991,0.1792739,0.1861175000667572,-0.0074524954,-0.008957557380199432,0.11442786069651742,0.09950248756218906,0.0,0.0,0.0023743771016597748,0.0,0.0
11.449991,0.17883731,0.1864047273993492,-0.007605687,-0.008327595889568329,0.12437810945273632,0.10945273631840796,0.0,0.0,0.0018095262348651886,0.0,0.0
11.49999,0.17919731,0.18716299533843994,-0.00798101,-0.00875459611415863,0.12686567164179105,0.10945273631840796,0.0,0.0,0.002102494239807129,0.0,0.0
11.549991,0.17863052,0.18688726425170898,-0.009378821,-0.01045496016740799,0.11442786069651742,0.09950248756218906,0.0,0.0,0.0020144060254096985,0.0,0.0
11.599991,0.17953433,0.18745404481887817,-0.010707721,-0.012050021439790726,0.11940298507462686,0.09950248756218906,0.0,0.0,0.0031039565801620483,0.0,0.0
11.649991,0.1796492,0.18822763860225677,-0.010692388,-0.012436803430318832,0.10945273631840796,0.0945273631840796,0.0,0.0,0.0031192563474178314,0.0,0.0
11.699991,0.17930454,0.187258742749691,-0.013514854,-0.01633540913462639,0.10945273631840796,0.09950248756218906,0.0,0.0,0.004124540835618973,0.0,0.0
11.74999,0.17912072,0.18685662001371384,-0.016076908,-0.018928077071905136,0.09701492537313433,0.0845771144278607,0.0,0.0,0.005126006901264191,0.0,0.0
11.799991,0.18013175,0.18933823704719543,-0.01680836,-0.019952494651079178,0.10945273631840796,0.08582089552238806,0.0,0.0,0.004266217350959778,0.0,0.0
11.849991,0.18133807,0.18974418938159943,-0.023464322,-0.02679802104830742,0.07960199004975124,0.06467661691542288,0.0,0.0,0.006759330630302429,0.0,0.0
11.89999,0.18180147,0.19158240407705307,-0.025804225,-0.028860297054052353,0.08706467661691542,0.07462686567164178,0.0,0.0,0.004802372306585312,1.4222769134897015e-07,0.0
11.94999,0.18422948,0.1933593824505806,-0.025528483,-0.027835853397846222,0.0845771144278607,0.06592039800995025,0.0,0.0,0.004264313727617264,1.374369360665691e-06,0.0
11.99999,0.18448606,0.1974685937166214,-0.026210167,-0.02885262668132782,0.11691542288557213,0.09950248756218906,0.0,0.0,0.006303604692220688,8.143725557084907e-06,0.0
12.049991,0.18627451,0.19914215058088303,-0.022832416,-0.025781258940696716,0.15422885572139303,0.11442786069651742,0.0,0.0,0.006452992558479309,3.7180051683008635e-05,0.0
12.099991,0.18771064,0.20462623238563538,-0.019221038,-0.02525850385427475,0.19154228855721395,0.15920398009950248,0.0,0.0,0.0089422557502985,0.00013572719436062187,0.0
12.14999,0.19015777,0.20926012098789215,-0.014797799,-0.019891243427991867,0.22885572139303484,0.19154228855721395,0.0,0.0,0.007082954049110413,0.0003995800990028343,0.0
12.19999,0.19432446,0.21593903005123138,-0.011791512,-0.015446923673152924,0.26865671641791045,0.24378109452736318,0.0,0.0,0.0074199773371219635,0.0009547403363170165,0.0
12.24999,0.20000765,0.22535232454538345,-0.0042738914,-0.0071135833859443665,0.3333333333333333,0.3034825870646766,0.0,0.09259259259259259,0.005062803626060486,0.0018626945618693204,0.0
12.29999,0.20256586,0.23813572525978088,0.002125457,-0.0006721019744873047,0.40298507462686567,0.373134328358209,0.0,0.7037037037037037,0.005168125033378601,0.0029863254175562623,0.0
12.34999,0.20603554,0.25603553652763367,0.0066789165,0.004672195762395859,0.4577114427860697,0.4353233830845771,0.05555555555555555,0.9814814814814815,0.0036496520042419434,0.003959323997362321,0.0006313652495606143
12.39999,0.20492877,0.26107537746429443,0.0077627227,0.0062844716012477875,0.472636815920398,0.4552238805970149,0.2037037037037037,1.0,0.002782236784696579,0.004365474887699363,0.0013545490339927095
12.44999,0.20194547,0.2651194930076599,0.005445771,0.0033586136996746063,0.4502487562189055,0.42910447761194026,0.09259259259259259,0.9629629629629629,0.005020663142204285,0.004018404036143919,0.0008204799723146404
12.49999,0.20000765,0.262086421251297,0.0035002977,0.0009305961430072784,0.43781094527363185,0.4079601990049751,0.1111111111111111,0.8148148148148148,0.005706191062927246,0.0030913615165492152,0.0006818233165455298
12.54999,0.19912301,0.25609299540519714,3.0636787e-05,-0.0017386563122272491,0.39800995024875624,0.3781094527363184,0.0,0.5185185185185185,0.006393603980541229,0.00198280430060365,0.0
12.59999,0.19883579,0.24844516813755035,-0.0022058934,-0.004589833319187164,0.3756218905472637,0.3345771144278607,0.0,0.3148148148148148,0.006029780954122543,0.0010543613039741776,0.0
12.64999,0.19561887,0.2348039224743843,-0.008455895,-0.010068167001008987,0.3034825870646766,0.26865671641791045,0.0,0.0,0.0046683549880981445,0.0004611620640127196,0.0
12.699989,0.19727328,0.22655867040157318,-0.013595283,-0.01647326722741127,0.22139303482587064,0.18656716417910446,0.0,0.0,0.004415597766637802,0.0001644647928194893,0.0
12.7499895,0.19335172,0.21851256489753723,-0.019546576,-0.02130822464823723,0.14427860696517414,0.1256218905472637,0.0,0.0,0.004434771835803986,4.7406556075993107e-05,0.0
12.79999,0.1925475,0.2146829143166542,-0.022698358,-0.02488894760608673,0.12437810945273632,0.11442786069651742,0.0,0.0,0.0036458298563957214,1.0920750254363303e-05,0.0
12.84999,0.19145603,0.21154258400201797,-0.024536632,-0.02660462260246277,0.11442786069651742,0.09950248756218906,0.0,0.0,0.0047526173293590546,1.9596522342859835e-06,0.0
12.89999,0.18979779,0.20879289507865906,-0.023858763,-0.026018675416707993,0.1044776119402985,0.08955223880597014,0.0,0.0,0.0039215609431266785,2.475952643612566e-07,0.0
12.949989,0.18969056,0.20773591101169586,-0.024080887,-0.026156548410654068,0.1044776119402985,0.0845771144278607,0.0,0.0,0.0037913471460342407,2.050100138207356e-09,0.0
12.9999895,0.18898207,0.20624999701976776,-0.022847734,-0.02503255382180214,0.09950248756218906,0.07960199004975124,0.0,0.0,0.004377290606498718,0.0,0.0
13.04999,0.1886489,0.2073988914489746,-0.02095589,-0.022510722279548645,0.1044776119402985,0.0845771144278607,0.0,0.0,0.003603711724281311,0.0,0.0
13.099989,0.18645068,0.20340074598789215,-0.01831343,-0.01959252916276455,0.08955223880597014,0.07960199004975124,0.0,0.0,0.002742042765021324,0.0,0.0
13.149989,0.18584558,0.20575980842113495,-0.016647533,-0.01784045249223709,0.09950248756218906,0.08582089552238806,0.0,0.0,0.003205418586730957,0.0,0.0
13.199989,0.18578431,0.20104167610406876,-0.015065871,-0.016264542937278748,0.0945273631840796,0.0845771144278607,0.0,0.0,0.0023226700723171234,0.0,0.0
13.2499895,0.18590686,0.20000001043081284,-0.01595053,-0.017888322472572327,0.11194029850746269,0.09577114427860697,0.0,0.0,0.003243725746870041,0.0,0.0
13.29999,0.18525583,0.200968898832798,-0.014702052,-0.016714535653591156,0.0945273631840796,0.07960199004975124,0.0,0.0,0.003912001848220825,0.0,0.0
13.349989,0.18670344,0.20026040822267532,-0.013587628,-0.014931818470358849,0.10945273631840796,0.08955223880597014,0.0,0.0,0.0032724346965551376,0.0,0.0
13.399989,0.18476562,0.1970435008406639,-0.01340764,-0.015037141740322113,0.0845771144278607,0.05970149253731343,0.0,0.0,0.0026635155081748962,0.0,0.0
13.449989,0.18285845,0.19568780809640884,-0.014342055,-0.015437357127666473,0.0845771144278607,0.06965174129353234,0.0,0.0,0.003310754895210266,0.0,0.0
13.499989,0.18520221,0.19627757370471954,-0.01274509,-0.014215704053640366,0.07711442786069651,0.05970149253731343,0.0,0.0,0.0027075838297605515,0.0,0.0
13.549989,0.18474266,0.1960248276591301,-0.012438737,-0.01394762471318245,0.08955223880597014,0.06965174129353234,0.0,0.0,0.0029105544090270996,0.0,0.0
13.599989,0.18378523,0.19656097888946533,-0.012201287,-0.013323366641998291,0.08955223880597014,0.07587064676616914,0.0,0.0,0.0029181987047195435,0.0,0.0
13.649989,0.1851486,0.19809283316135406,-0.011144303,-0.01304381713271141,0.11442786069651742,0.09950248756218906,0.0,0.0,0.0032169148325920105,0.0,0.0
13.699989,0.18553922,0.19749540835618973,-0.009792417,-0.01213042438030243,0.11940298507462686,0.09950248756218906,0.0,0.0,0.0040000565350055695,0.0,0.0
13.749989,0.18515624,0.19847962260246277,-0.0103324205,-0.01231234148144722,0.12437810945273632,0.1044776119402985,0.0,0.0,0.003722410649061203,0.0,0.0
13.799989,0.1860294,0.19898897409439087,-0.00935968,-0.010535389184951782,0.12437810945273632,0.10945273631840796,0.0,0.0,0.003033086657524109,0.0,0.0
13.849989,0.18642768,0.19867494702339172,-0.00882354,-0.010041363537311554,0.12686567164179105,0.11442786069651742,0.0,0.0,0.0018784403800964355,0.0,0.0
13.899988,0.18776426,0.20315180718898773,-0.009911157,-0.011565551161766052,0.1318407960199005,0.11069651741293532,0.0,0.0,0.003121156245470047,0.0,0.0
13.949988,0.18832721,0.20444239675998688,-0.010922179,-0.01285615935921669,0.12437810945273632,0.11069651741293532,0.0,0.0,0.0038430653512477875,0.0,0.0
13.999989,0.18839997,0.20695465803146362,-0.013748452,-0.015249695628881454,0.12189054726368159,0.10074626865671642,0.0,0.0,0.0030560754239559174,0.0,0.0
14.049989,0.18924633,0.20537684112787247,-0.016459867,-0.0180453360080719,0.08955223880597014,0.07960199004975124,0.0,0.0,0.002742026001214981,0.0,0.0
14.099989,0.18932292,0.207720585167408,-0.016482845,-0.018344055861234665,0.10945273631840796,0.08955223880597014,0.0,0.0,0.0034275315701961517,0.0,0.0
14.149988,0.19001994,0.2101026251912117,-0.015062042,-0.017011340707540512,0.1044776119402985,0.09079601990049752,0.0,0.0,0.003515634685754776,0.0,0.0
14.199988,0.19073224,0.21132812649011612,-0.011473648,-0.013078257441520691,0.11442786069651742,0.1044776119402985,0.0,0.0,0.0033451803028583527,0.0,0.0
14.249989,0.19097733,0.21520373970270157,-0.010447301,-0.012377440929412842,0.12437810945273632,0.10945273631840796,0.0,0.0,0.0034466683864593506,0.0,0.0
14.299988,0.19278494,0.22065716981887817,-0.00833717,-0.010282650589942932,0.15671641791044777,0.13432835820895522,0.0,0.0,0.003931161016225815,0.0,0.0
14.349988,0.19620098,0.22677696496248245,-0.007123165,-0.008969049900770187,0.15920398009950248,0.12437810945273632,0.0,0.0,0.0034275315701961517,0.0,0.0
14.399988,0.20281863,0.24019607156515121,-0.0046606883,-0.006565950810909271,0.22388059701492538,0.1890547263681592,0.0,0.0,0.00453624501824379,0.0,0.0
14.449988,0.20734912,0.24669118225574493,-0.0016046315,-0.0036209411919116974,0.24875621890547264,0.22388059701492538,0.0,0.0,0.0034696683287620544,0.0,0.0
14.499989,0.21191788,0.25090381503105164,-0.0026654452,-0.004247106611728668,0.24875621890547264,0.22885572139303484,0.0,0.0,0.004216425120830536,0.0,0.0
14.549988,0.20467219,0.24152497202157974,-0.0037837029,-0.004813883453607559,0.19402985074626866,0.18034825870646765,0.0,0.0,0.0022633373737335205,0.0,0.0
14.599988,0.20208335,0.23444392904639244,-0.007873781,-0.009754147380590439,0.14179104477611942,0.12935323383084577,0.0,0.0,0.0033892616629600525,0.0,0.0
14.649988,0.20049019,0.2376302108168602,-0.011714928,-0.013541653752326965,0.10945273631840796,0.08955223880597014,0.0,0.0,0.00330498069524765,0.0,0.0
14.699987,0.19805454,0.23896292969584465,-0.013369329,-0.014642700552940369,0.11442786069651742,0.1044776119402985,0.0,0.0,0.003115423023700714,0.0,0.0
14.749988,0.19869792,0.24004289507865906,-0.012572765,-0.013947606086730957,0.11442786069651742,0.10572139303482586,0.0,0.0,0.002958405762910843,0.0,0.0
14.799988,0.19870557,0.24016544967889786,-0.011619203,-0.01337699219584465,0.13930348258706468,0.11442786069651742,0.0,0.0,0.003255225718021393,0.0,0.0
14.849988,0.19959405,0.24425169080495834,-0.010822602,-0.012955736368894577,0.14427860696517414,0.12935323383084577,0.0,0.0,0.0042432695627212524,0.0,0.0
14.899988,0.20296797,0.25259652733802795,-0.009616267,-0.011099293828010559,0.15920398009950248,0.14925373134328357,0.0,0.0,0.0034189168363809586,0.0,0.0
14.949987,0.20199144,0.25827206671237946,-0.0070542246,-0.009960934519767761,0.16666666666666669,0.15920398009950248,0.0,0.0,0.004051774740219116,0.0,0.0
14.999988,0.20784312,0.2683517336845398,-0.0020067543,-0.0039809271693229675,0.21144278606965172,0.19029850746268656,0.0,0.0,0.003502216190099716,0.0,0.0
