run_id,sar_frame_index,candidate_id,score_rank,d_peak_m,d_half_height_raw_low_m,d_half_height_raw_high_m,local_peak_contrast,theta_coherence_fraction,available_raw,primary_window,negative_control,temporal_center_mad_scale_m,d_band_low_m,d_band_high_m,band_width_m,availability_state,candidate_role,manual_sar_reference_used
R02ZF,432,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01775425672531128,0.6019900497512438,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,433,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01715688407421112,0.5970149253731343,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,434,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01476714015007019,0.5472636815920398,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,435,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01911763846874237,0.6169154228855721,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,436,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01583947241306305,0.6019900497512438,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,437,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.018114298582077026,0.5970149253731343,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,438,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.016390949487686157,0.6019900497512438,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,439,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01559436321258545,0.582089552238806,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,440,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01392461359500885,0.5771144278606966,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,441,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.012967213988304138,0.5323383084577115,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,442,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.011504292488098145,0.5373134328358209,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,443,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.01322762668132782,0.5572139303482587,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,444,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.013993561267852783,0.5472636815920398,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,445,STATIC_BAND_D04.90,2,4.9499969482421875,4.824997520446777,4.974996948242188,0.009313717484474182,0.48756218905472637,False,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,446,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.009727329015731812,0.4925373134328358,False,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,447,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.008723944425582886,0.4427860696517413,False,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,448,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.011197924613952637,0.5124378109452736,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,449,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.013036146759986877,0.527363184079602,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,450,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.009122252464294434,0.4925373134328358,False,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,451,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.014675244688987732,0.5870646766169154,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,452,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.009980082511901855,0.4975124378109453,False,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,453,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.011397063732147217,0.5373134328358209,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,454,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.015632659196853638,0.5970149253731343,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,455,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.01565563678741455,0.5870646766169154,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,456,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.009520530700683594,0.4925373134328358,False,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,457,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.008180156350135803,0.46766169154228854,False,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,458,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.00620405375957489,0.48258706467661694,False,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,459,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.010018378496170044,0.5024875621890548,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,460,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.012898281216621399,0.5323383084577115,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,461,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.013166353106498718,0.572139303482587,True,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,462,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.012699142098426819,0.5422885572139303,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,463,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.013832733035087585,0.5621890547263682,True,True,False,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,464,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.015096515417098999,0.5522388059701493,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,465,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.011864304542541504,0.5373134328358209,True,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,466,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.974996948242188,0.008762255311012268,0.47761194029850745,False,True,False,0.025,4.799997520446777,4.999996948242188,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,467,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.974996948242188,0.01305912435054779,0.527363184079602,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,468,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.014292284846305847,0.5572139303482587,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,469,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.0129595547914505,0.5621890547263682,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,470,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.009076297283172607,0.48258706467661694,False,True,False,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,471,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.010018378496170044,0.5074626865671642,True,True,False,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,472,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.011037066578865051,0.5174129353233831,True,True,False,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,473,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.0095205157995224,0.48756218905472637,False,True,False,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,474,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.011159613728523254,0.5223880597014925,True,True,False,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,480,STATIC_BAND_D04.90,2,4.899997234344482,4.824997520446777,4.924997234344483,0.0007352903485298157,0.3482587064676617,False,False,True,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,486,STATIC_BAND_D04.90,2,4.849997520446777,4.824997520446777,4.924997234344483,0.012408100068569183,0.527363184079602,True,False,True,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,488,STATIC_BAND_D04.90,2,4.849997520446777,4.824997520446777,4.924997234344483,0.011917874217033386,0.527363184079602,True,False,True,0.025,4.799997520446777,4.949997234344483,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,0,STATIC_BAND_D12.40,3,12.39999008178711,12.374990081787109,12.42499008178711,-0.008164823055267334,0.22885572139303484,False,False,True,0.07413028278350829,12.3008597990036,12.499120364570619,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,30,STATIC_BAND_D12.40,3,12.299989700317383,12.274989700317382,12.324989700317383,-0.008938416838645935,0.1890547263681592,False,False,True,0.07413028278350829,12.200859417533874,12.399119983100892,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,60,STATIC_BAND_D12.40,3,12.299989700317383,12.274989700317382,12.324989700317383,-0.00897669792175293,0.19402985074626866,False,False,True,0.07413028278350829,12.200859417533874,12.399119983100892,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,375,STATIC_BAND_D12.40,3,12.39999008178711,12.374990081787109,12.42499008178711,0.004656866192817688,0.4129353233830846,False,False,True,0.07413028278350829,12.3008597990036,12.499120364570619,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,390,STATIC_BAND_D12.40,3,12.449990272521973,12.424990272521972,12.474990272521973,0.0018382519483566284,0.3283582089552239,False,False,True,0.07413028278350829,12.350859989738463,12.549120555305482,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,405,STATIC_BAND_D12.40,3,12.349989891052246,12.324989891052246,12.474990272521973,0.0,0.17412935323383086,False,False,True,0.07413028278350829,12.250859608268737,12.549120555305482,0.298260947036745,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,414,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.42499008178711,0.005162373185157776,0.46766169154228854,False,False,True,0.07413028278350829,12.250859608268737,12.499120364570619,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,421,STATIC_BAND_D12.40,3,12.499990463256836,12.424990272521972,12.524990463256836,0.012806355953216553,0.5174129353233831,True,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,422,STATIC_BAND_D12.40,3,12.499990463256836,12.424990272521972,12.524990463256836,0.011029407382011414,0.5024875621890548,True,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,423,STATIC_BAND_D12.40,3,12.499990463256836,12.424990272521972,12.524990463256836,0.010723024606704712,0.5174129353233831,True,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,424,STATIC_BAND_D12.40,3,12.499990463256836,12.474990463256836,12.524990463256836,0.006770819425582886,0.472636815920398,False,True,False,0.07413028278350829,12.400860180473327,12.599120746040345,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,425,STATIC_BAND_D12.40,3,12.449990272521973,12.424990272521972,12.524990463256836,0.006816789507865906,0.46766169154228854,False,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,426,STATIC_BAND_D12.40,3,12.449990272521973,12.424990272521972,12.474990272521973,0.010447293519973755,0.5024875621890548,True,True,False,0.07413028278350829,12.350859989738463,12.549120555305482,0.19826056556701843,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,427,STATIC_BAND_D12.40,3,12.449990272521973,12.374990081787109,12.474990272521973,0.008992046117782593,0.48258706467661694,False,True,False,0.07413028278350829,12.3008597990036,12.549120555305482,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,428,STATIC_BAND_D12.40,3,12.449990272521973,12.424990272521972,12.474990272521973,0.013748466968536377,0.5373134328358209,True,True,False,0.07413028278350829,12.350859989738463,12.549120555305482,0.19826056556701843,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,429,STATIC_BAND_D12.40,3,12.499990463256836,12.374990081787109,12.524990463256836,0.01644451916217804,0.5472636815920398,True,True,False,0.07413028278350829,12.3008597990036,12.599120746040345,0.298260947036745,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,430,STATIC_BAND_D12.40,3,12.449990272521973,12.424990272521972,12.474990272521973,0.011060044169425964,0.527363184079602,True,True,False,0.07413028278350829,12.350859989738463,12.549120555305482,0.19826056556701843,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,431,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.524990463256836,0.010171562433242798,0.5024875621890548,True,True,False,0.07413028278350829,12.250859608268737,12.599120746040345,0.3482611377716083,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,432,STATIC_BAND_D12.40,3,12.499990463256836,12.424990272521972,12.524990463256836,0.009972438216209412,0.4975124378109453,False,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,433,STATIC_BAND_D12.40,3,12.499990463256836,12.424990272521972,12.524990463256836,0.012553602457046509,0.5323383084577115,True,True,False,0.07413028278350829,12.350859989738463,12.599120746040345,0.2482607563018817,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,434,STATIC_BAND_D12.40,3,12.449990272521973,12.374990081787109,12.474990272521973,0.009742647409439087,0.4925373134328358,False,True,False,0.07413028278350829,12.3008597990036,12.549120555305482,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,435,STATIC_BAND_D12.40,3,12.39999008178711,12.374990081787109,12.474990272521973,0.010094955563545227,0.5024875621890548,True,True,False,0.07413028278350829,12.3008597990036,12.549120555305482,0.2482607563018817,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,436,STATIC_BAND_D12.40,3,12.39999008178711,12.374990081787109,12.42499008178711,0.011404722929000854,0.5174129353233831,True,True,False,0.07413028278350829,12.3008597990036,12.499120364570619,0.19826056556701843,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,437,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.524990463256836,0.010623455047607422,0.5223880597014925,True,True,False,0.07413028278350829,12.250859608268737,12.599120746040345,0.3482611377716083,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,438,STATIC_BAND_D12.40,3,12.349989891052246,12.324989891052246,12.474990272521973,0.011626824736595154,0.5223880597014925,True,True,False,0.07413028278350829,12.250859608268737,12.549120555305482,0.298260947036745,CURB_BAND_AVAILABLE_GT_BLIND,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,439,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.524990463256836,0.008785232901573181,0.48258706467661694,False,True,False,0.07413028278350829,12.250859608268737,12.599120746040345,0.3482611377716083,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,440,STATIC_BAND_D12.40,3,12.349989891052246,12.324989891052246,12.474990272521973,0.006617650389671326,0.4626865671641791,False,True,False,0.07413028278350829,12.250859608268737,12.549120555305482,0.298260947036745,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,441,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.474990272521973,0.006901055574417114,0.47761194029850745,False,True,False,0.07413028278350829,12.250859608268737,12.549120555305482,0.298260947036745,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,442,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.42499008178711,0.00962008535861969,0.4925373134328358,False,True,False,0.07413028278350829,12.250859608268737,12.499120364570619,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,443,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.42499008178711,0.005729153752326965,0.44776119402985076,False,True,False,0.07413028278350829,12.250859608268737,12.499120364570619,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,444,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.42499008178711,0.007827818393707275,0.46766169154228854,False,True,False,0.07413028278350829,12.250859608268737,12.499120364570619,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,445,STATIC_BAND_D12.40,3,12.39999008178711,12.324989891052246,12.42499008178711,0.006341904401779175,0.42786069651741293,False,True,False,0.07413028278350829,12.250859608268737,12.499120364570619,0.2482607563018817,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,446,STATIC_BAND_D12.40,3,12.349989891052246,12.324989891052246,12.474990272521973,0.007015928626060486,0.44776119402985076,False,True,False,0.07413028278350829,12.250859608268737,12.549120555305482,0.298260947036745,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
R02ZF,447,STATIC_BAND_D12.40,3,12.299989700317383,12.274989700317382,12.324989700317383,0.0067938268184661865,0.4626865671641791,False,True,False,0.07413028278350829,12.200859417533874,12.399119983100892,0.19826056556701843,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,FAR_PARALLEL_STATIC_CLUTTER_CONFOUNDER,False
