explanation_component_id,segment_id,run_id,track_id,graph_edge_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,audit_edge_family,sar_p0_residual_state,sar_topology_state,mutual_local_dominant,exact_one_soft_pixel_mass,component_node_count,component_frame_count,small_side_node_count,large_side_node_count,small_side_frame_count,large_side_frame_count,bridge_frame_balance
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_325E4EE62B823760C382,106,107,R01ZF_SARF000106__Q095__R0001,R01ZF_SARF000107__Q095__R0001,509.66796875,0.9117494968694096,0.9877286216085271,0.9015373985144239,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,16,91,16,91,0.17582417582417584
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_9D293A63FC2AB6EF110E,76,77,R01ZF_SARF000076__Q095__R0002,R01ZF_SARF000077__Q095__R0003,386.8125,0.877125850340136,0.9298377403846154,0.8226771234879702,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,46,61,46,61,0.7540983606557377
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_CBFC13D1914940716030,77,78,R01ZF_SARF000077__Q095__R0003,R01ZF_SARF000078__Q095__R0003,345.265625,0.8299654447115384,0.9808682528409091,0.8167436703012382,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,45,62,45,62,0.7258064516129032
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_0C26BDCAD23C88C24DC6,37,38,R01ZF_SARF000037__Q095__R0001,R01ZF_SARF000038__Q095__R0002,458.875,0.8497685185185185,0.7272187004754358,0.6443742320519572,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,22,85,22,85,0.25882352941176473
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_D21D3D02831DB7A958E9,68,69,R01ZF_SARF000068__Q095__R0003,R01ZF_SARF000069__Q095__R0003,554.359375,0.9829066932624113,0.7874422940340909,0.776804676723666,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,53,54,53,54,0.9814814814814815
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_742AC555F79BF5FE24DE,19,20,R01ZF_SARF000019__Q095__R0001,R01ZF_SARF000020__Q095__R0001,480.453125,0.8703860960144928,0.9014129924953096,0.7947326251583056,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,4,103,4,103,0.038834951456310676
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_02A9A1E46A022C0A8EC7,23,24,R01ZF_SARF000023__Q095__R0001,R01ZF_SARF000024__Q095__R0001,514.46484375,0.8885403173575129,0.967039179981203,0.8624216667867176,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,8,99,8,99,0.08080808080808081
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_076671F5DEB89AAC330E,81,82,R01ZF_SARF000081__Q095__R0001,R01ZF_SARF000082__Q095__R0003,328.7578125,0.908170752762431,0.9813666044776119,0.8927760687387292,CORE_CONTINUATION,SAR_P0_RESIDUAL_COMMON_COMPATIBLE,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,41,66,41,66,0.6212121212121212
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_24DE511253C514A128FF,22,23,R01ZF_SARF000022__Q095__R0001,R01ZF_SARF000023__Q095__R0001,547.7890625,0.9009688527960527,0.9460950993091537,0.8569769857856977,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,7,100,7,100,0.07
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_9596D36C7CEE05EEBF5E,75,76,R01ZF_SARF000075__Q095__R0001,R01ZF_SARF000076__Q095__R0002,432.59375,0.8864626024590164,0.98093820861678,0.8714510544538873,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,47,60,47,60,0.7833333333333333
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_E81921158E3D38E097A2,54,55,R01ZF_SARF000054__Q095__R0009,R01ZF_SARF000055__Q095__R0013,388.6875,0.9276551312649165,0.9321043165467626,0.868939499790415,CORE_CONTINUATION,SAR_P0_RESIDUAL_COMMON_COMPATIBLE,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,39,68,39,68,0.5735294117647058
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_8E54AFA6F019AE307566,71,72,R01ZF_SARF000071__Q095__R0002,R01ZF_SARF000072__Q095__R0002,451.5703125,0.70557861328125,0.9447077667364017,0.6775963330715216,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,51,56,51,56,0.9107142857142857
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_57EDBF836467A334698A,29,30,R01ZF_SARF000029__Q095__R0001,R01ZF_SARF000030__Q095__R0002,605.349609375,0.9103001644736842,0.9732308832395499,0.8880646409077234,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,14,93,14,93,0.15053763440860216
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_5BE721C943C18C101637,30,31,R01ZF_SARF000030__Q095__R0002,R01ZF_SARF000031__Q095__R0002,594.0,0.954983922829582,0.9096477794793262,0.8722466960352423,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,15,92,15,92,0.16304347826086957
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_7726CC64C894781484AD,48,49,R01ZF_SARF000048__Q095__R0002,R01ZF_SARF000049__Q095__R0002,401.46875,0.9962003722084367,0.8311982401656315,0.8285714285714286,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,33,74,33,74,0.44594594594594594
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_3BE5992187FA5E3DCEF0,110,111,R01ZF_SARF000110__Q095__R0001,R01ZF_SARF000111__Q095__R0001,380.5185546875,0.9465635688743781,0.8808299877025463,0.8391050143744684,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,12,95,12,95,0.12631578947368421
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_7B3385C96B573AE5DDA9,107,108,R01ZF_SARF000107__Q095__R0001,R01ZF_SARF000108__Q095__R0001,468.58984375,0.9081198522286822,0.9582614391615542,0.8735663154215306,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,15,92,15,92,0.16304347826086957
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_8FCF8981D625ADB0486C,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0002,505.23828125,0.9641951932251909,0.9219676665145985,0.8914474364364433,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,24,83,24,83,0.2891566265060241
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_424A950D4EB0100C7560,119,120,R01ZF_SARF000119__Q095__R0003,R01ZF_SARF000120__Q095__R0003,334.234375,0.9009012803234502,0.9576916189111748,0.8664182429422009,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,3,104,3,104,0.028846153846153848
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_F1E70E9E8AF01D90831B,103,104,R01ZF_SARF000103__Q095__R0001,R01ZF_SARF000104__Q095__R0001,574.3515625,0.8768726145038168,0.9784524063032368,0.8602604757837091,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,19,88,19,88,0.2159090909090909
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_85A1E746CE5EF96AF22A,18,19,R01ZF_SARF000018__Q095__R0001,R01ZF_SARF000019__Q095__R0001,492.1796875,0.9612884521484375,0.8916298686594203,0.8607243862117963,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,3,104,3,104,0.028846153846153848
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_E8EAC4CA305AA7DB9447,32,33,R01ZF_SARF000032__Q095__R0002,R01ZF_SARF000033__Q095__R0001,628.3125,0.98173828125,0.8861953455571228,0.8718237793773307,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,17,90,17,90,0.18888888888888888
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_1AE34A9AF5B74CE756CB,102,103,R01ZF_SARF000102__Q095__R0002,R01ZF_SARF000103__Q095__R0001,566.4140625,0.9535590277777778,0.8647542938931297,0.8298062286113241,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,20,87,20,87,0.22988505747126436
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_A6764D090F8202330D25,63,64,R01ZF_SARF000063__Q095__R0002,R01ZF_SARF000064__Q095__R0002,604.82421875,0.8855405838213762,0.946516774256651,0.8433416668028345,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,48,59,48,59,0.8135593220338984
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_489052BC6675FA6F8230,101,102,R01ZF_SARF000101__Q095__R0002,R01ZF_SARF000102__Q095__R0002,517.6171875,0.904925152972028,0.8714094065656566,0.7983203402696613,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,21,86,21,86,0.2441860465116279
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_CFF1ACDB28FFC85D5D6F,60,61,R01ZF_SARF000060__Q095__R0004,R01ZF_SARF000061__Q095__R0002,546.6259765625,0.9556398191652098,0.8888227261178862,0.8536042321458254,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,45,62,45,62,0.7258064516129032
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_B2B53CCC9BB96F68E070,61,62,R01ZF_SARF000061__Q095__R0002,R01ZF_SARF000062__Q095__R0003,515.625,0.8384146341463414,0.8905440414507773,0.7600884466556108,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,46,61,46,61,0.7540983606557377
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_F30354C45BC083E55BDD,31,32,R01ZF_SARF000031__Q095__R0002,R01ZF_SARF000032__Q095__R0002,586.0,0.8973966309341501,0.915625,0.8288543140028288,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,16,91,16,91,0.17582417582417584
TERGXC_C1A26C90EC746994B981,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_722F4E6D7DFE79828DEC,62,63,R01ZF_SARF000062__Q095__R0003,R01ZF_SARF000063__Q095__R0002,551.45703125,0.9524301057858376,0.8074041453147877,0.7761065206515704,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,107,107,47,60,47,60,0.7833333333333333
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_2C9B9D96A38E77DEAA4A,22,23,R01ZF_SARF000022__Q095__R0004,R01ZF_SARF000023__Q095__R0006,1302.53125,0.9051641765114663,0.9224725566572238,0.8411737401868782,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,7,37,7,34,0.20588235294117646
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_1D89C9EE362E7F8AFA5C,23,24,R01ZF_SARF000023__Q095__R0006,R01ZF_SARF000024__Q095__R0006,1280.93359375,0.907176766111898,0.8494254600464191,0.7815019506626534,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,8,36,8,33,0.24242424242424243
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_FC0B48A805ECEAEFF6A1,20,21,R01ZF_SARF000020__Q095__R0003,R01ZF_SARF000021__Q095__R0004,1317.83984375,0.9535744166063675,0.8518680308661927,0.8179446584734894,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,5,39,5,36,0.1388888888888889
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_08FDF4339FBE695F4BB5,21,22,R01ZF_SARF000021__Q095__R0004,R01ZF_SARF000022__Q095__R0004,1339.599609375,0.8659338134292178,0.9309239814975677,0.8136536027341845,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,6,38,6,35,0.17142857142857143
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_4414F3C96A3206B30837,31,32,R01ZF_SARF000031__Q095__R0018,R01ZF_SARF000032__Q095__R0015,585.5,0.7673656618610747,0.8884673748103187,0.6999402271368799,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,16,28,16,25,0.64
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_4CA6C2CDA9F67804C0AB,34,35,R01ZF_SARF000034__Q095__R0033,R01ZF_SARF000035__Q095__R0026,230.90625,0.744858870967742,0.9090797244094488,0.6932169997185477,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,20,24,19,22,0.8636363636363636
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_F1F1B6CF548C44116235,35,36,R01ZF_SARF000035__Q095__R0026,R01ZF_SARF000036__Q095__R0032,155.9375,0.6139271653543307,0.9995993589743589,0.6137761377613776,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,21,23,20,21,0.9523809523809523
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_EFD1985281CE741D51E2,48,49,R01ZF_SARF000048__Q095__R0052,R01ZF_SARF000049__Q095__R0046,7.0625,0.19087837837837837,0.2942708333333333,0.13093858632676708,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,9,35,8,33,0.24242424242424243
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_8D4600B064FE66AB45A7,49,50,R01ZF_SARF000049__Q095__R0046,R01ZF_SARF000050__Q095__R0045,18.34375,0.7643229166666666,0.14558531746031747,0.13933064324709232,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_MERGE_LIKE,True,False,44,41,8,36,8,34,0.23529411764705882
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_9AFED9ADFF8174F5D9B6,53,54,R01ZF_SARF000053__Q095__R0039,R01ZF_SARF000054__Q095__R0049,7.0,0.08974358974358974,1.0,0.08974358974358974,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,3,41,3,38,0.07894736842105263
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_0401259213F1392D7001,54,55,R01ZF_SARF000054__Q095__R0049,R01ZF_SARF000055__Q095__R0035,7.0,1.0,0.12727272727272726,0.12727272727272726,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,2,42,2,39,0.05128205128205128
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_03931109D6BFBD4129CC,55,56,R01ZF_SARF000055__Q095__R0035,R01ZF_SARF000056__Q095__R0048,19.201171875,0.3491122159090909,0.9143415178571429,0.338055775248444,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,1,43,1,40,0.025
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_98867D49631B242438A3,44,45,R01ZF_SARF000044__Q095__R0033,R01ZF_SARF000045__Q095__R0039,78.0,0.5342465753424658,1.0,0.5342465753424658,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,13,31,12,29,0.41379310344827586
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_071D7050B89493E654A0,45,46,R01ZF_SARF000045__Q095__R0039,R01ZF_SARF000046__Q095__R0042,54.5,0.6987179487179487,0.6411764705882353,0.5023041474654378,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,12,32,11,30,0.36666666666666664
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_C53A1DD7773C672A61A4,49,50,R01ZF_SARF000049__Q095__R0047,R01ZF_SARF000050__Q095__R0045,3.0,1.0,0.023809523809523808,0.023809523809523808,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_MERGE_LIKE,False,False,44,41,1,43,1,41,0.024390243902439025
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_43EC4A3AFE44A22A2951,38,39,R01ZF_SARF000038__Q095__R0038,R01ZF_SARF000039__Q095__R0024,73.5625,0.8862951807228916,0.23577724358974358,0.22885475403461014,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,20,24,18,23,0.782608695652174
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_8929632DAD6E658CC4D0,39,40,R01ZF_SARF000039__Q095__R0024,R01ZF_SARF000040__Q095__R0013,264.75,0.8485576923076923,0.21333601933924254,0.20551135261013,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_MERGE_LIKE,True,False,44,41,19,25,17,24,0.7083333333333334
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_F28A6B0507602F09B80A,29,30,R01ZF_SARF000029__Q095__R0018,R01ZF_SARF000030__Q095__R0028,468.02734375,0.7561023323909531,0.9512750889227642,0.7279117380817857,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,14,30,14,27,0.5185185185185185
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_C674A39F44DCB963181F,30,31,R01ZF_SARF000030__Q095__R0028,R01ZF_SARF000031__Q095__R0018,445.0,0.9044715447154471,0.583224115334207,0.5493827160493827,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,15,29,15,26,0.5769230769230769
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_E34CEF085D28469ABAF1,17,18,R01ZF_SARF000017__Q095__R0004,R01ZF_SARF000018__Q095__R0005,1189.1875,0.9098603672532517,0.8718383431085044,0.8025222489350036,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,2,42,2,39,0.05128205128205128
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_3427179EDB4D3F490CDF,18,19,R01ZF_SARF000018__Q095__R0005,R01ZF_SARF000019__Q095__R0004,1278.9609375,0.937654646260997,0.9494884465478842,0.8931047839346212,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,3,41,3,38,0.07894736842105263
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_974082080DE9A9802686,28,29,R01ZF_SARF000028__Q095__R0021,R01ZF_SARF000029__Q095__R0018,588.6875,0.6405739934711643,0.9510298869143781,0.6201198235565212,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,13,31,13,28,0.4642857142857143
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_3BD3E0B51F98188AF51B,24,25,R01ZF_SARF000024__Q095__R0006,R01ZF_SARF000025__Q095__R0011,757.90234375,0.5025877611074271,0.8874734704332553,0.47247892969421573,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,False,44,41,9,35,9,32,0.28125
TERGXC_806780C25931A78D09C1,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,TERGE_20CA3FC945F21641AA15,41,42,R01ZF_SARF000041__Q095__R0017,R01ZF_SARF000042__Q095__R0034,131.0,0.4746376811594203,1.0,0.4746376811594203,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,44,41,16,28,15,26,0.5769230769230769
