segment_id,run_id,track_id,variant,component_count,multi_frame_component_count,isolated_component_count,largest_component_node_count,largest_component_frame_count,full_frame_coverage_component_count
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,24,10,14,14,8,3
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,25,9,16,14,8,3
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,27,13,14,8,8,2
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,27,13,14,8,8,2
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,ALL_POSITIVE_SOFT_SUPPORT,6,2,4,4,3,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,6,2,4,4,3,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_BOTTOM_1PCT_SOFT_IOU,7,2,5,3,3,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_NONDOMINANT_BOTTOM_DECILE,7,2,5,3,3,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,MUTUAL_LOCAL_DOMINANCE_ONLY,7,2,5,3,3,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,0
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,0
TERGS_4B565EEA0C6931299151,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,2
TERGS_4B565EEA0C6931299151,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,2
TERGS_4B565EEA0C6931299151,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,2
TERGS_4B565EEA0C6931299151,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,2
TERGS_4B565EEA0C6931299151,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,2
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,24,14,10,16,7,5
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,24,14,10,16,7,5
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,24,14,10,16,7,5
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,27,16,11,15,7,5
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,30,19,11,7,7,5
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,2
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,2
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,2
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,2
TERGS_8D6DB9A2F108568B32AA,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,2
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,22,10,12,18,7,5
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,22,10,12,18,7,5
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,22,10,12,18,7,5
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,23,10,13,17,7,5
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,27,14,13,7,7,5
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,2
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,2
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,2
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,2
TERGS_A923293CFBC550AE18D7,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,2
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,21,10,11,12,7,4
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,21,10,11,12,7,4
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,22,9,13,12,7,4
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,23,12,11,7,7,3
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,23,12,11,7,7,3
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,2
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,2
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,2
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,2
TERGS_F66D1A1E88076E254C22,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,2
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,24,14,10,16,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,24,14,10,16,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,24,14,10,16,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,27,16,11,15,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,30,19,11,7,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,22,10,12,18,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,22,10,12,18,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,22,10,12,18,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,23,10,13,17,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,27,14,13,7,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,21,10,11,12,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,21,10,11,12,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,22,9,13,12,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,23,12,11,7,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,23,12,11,7,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,ALL_POSITIVE_SOFT_SUPPORT,4,2,2,3,2,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,4,2,2,3,2,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_BOTTOM_1PCT_SOFT_IOU,5,2,3,2,2,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_NONDOMINANT_BOTTOM_DECILE,5,2,3,2,2,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,MUTUAL_LOCAL_DOMINANCE_ONLY,5,2,3,2,2,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,10,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,10,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,9,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,13,7,6,7,7,0
TERGS_48FABD798C7CE3742190,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,13,7,6,7,7,0
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,19,12,7,12,5,7
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,19,12,7,12,5,7
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,19,12,7,12,5,7
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,22,14,8,11,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,25,16,9,5,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,18,10,8,12,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,18,10,8,12,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,18,10,8,12,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,10,9,11,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,22,12,10,5,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,17,9,8,10,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,17,9,8,10,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,17,9,8,10,5,6
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,11,8,5,5,5
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,19,11,8,5,5,5
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,9,6,3,7,5,3
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,9,6,3,7,5,3
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,9,6,3,7,5,3
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,10,7,3,5,5,3
TERGS_1BB7B9183580C17A201F,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,10,7,3,5,5,3
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,19,12,7,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,19,12,7,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,19,12,7,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,22,14,8,11,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,25,16,9,5,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,18,10,8,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,18,10,8,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,18,10,8,12,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,10,9,11,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,22,12,10,5,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,17,9,8,10,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,17,9,8,10,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,17,9,8,10,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,11,8,5,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,19,11,8,5,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,9,6,3,7,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,9,6,3,7,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,9,6,3,7,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,10,7,3,5,5,0
TERGS_CAAB4EA22C44536DF2CC,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,10,7,3,5,5,0
TERGS_FD6F6E750E8BBEA9ED4C,R03ZF,R03ZF_I01_T0004,ALL_POSITIVE_SOFT_SUPPORT,62,15,47,37,37,1
TERGS_FD6F6E750E8BBEA9ED4C,R03ZF,R03ZF_I01_T0004,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,62,15,47,37,37,1
TERGS_FD6F6E750E8BBEA9ED4C,R03ZF,R03ZF_I01_T0004,REMOVE_BOTTOM_1PCT_SOFT_IOU,62,15,47,37,37,1
TERGS_FD6F6E750E8BBEA9ED4C,R03ZF,R03ZF_I01_T0004,REMOVE_NONDOMINANT_BOTTOM_DECILE,62,15,47,37,37,1
TERGS_FD6F6E750E8BBEA9ED4C,R03ZF,R03ZF_I01_T0004,MUTUAL_LOCAL_DOMINANCE_ONLY,62,15,47,37,37,1
TERGS_6EA858FDC375FA946246,R03ZF,R03ZF_I01_T0004,ALL_POSITIVE_SOFT_SUPPORT,62,15,47,37,37,1
TERGS_6EA858FDC375FA946246,R03ZF,R03ZF_I01_T0004,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,62,15,47,37,37,1
TERGS_6EA858FDC375FA946246,R03ZF,R03ZF_I01_T0004,REMOVE_BOTTOM_1PCT_SOFT_IOU,62,15,47,37,37,1
TERGS_6EA858FDC375FA946246,R03ZF,R03ZF_I01_T0004,REMOVE_NONDOMINANT_BOTTOM_DECILE,62,15,47,37,37,1
TERGS_6EA858FDC375FA946246,R03ZF,R03ZF_I01_T0004,MUTUAL_LOCAL_DOMINANCE_ONLY,62,15,47,37,37,1
