graph_edge_id,run_id,track_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,sar_p0_residual_state,sar_topology_state,p0_supported_continuation,mutual_local_dominant,outgoing_relative_strength,incoming_relative_strength,audit_edge_family,exact_one_soft_pixel_mass
TERGE_42A48918B64E8590AF79,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,59,60,R01ZF_SARF000059__Q095__R0044,R01ZF_SARF000060__Q095__R0051,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4259E105315E47808A0C,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,59,60,R01ZF_SARF000059__Q095__R0044,R01ZF_SARF000060__Q095__R0052,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_3179A7CEBD9BE48D0CFC,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0001,619.6953125,0.9318726503759398,0.9820844889064976,0.9162960481476775,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,CORE_CONTINUATION,False
TERGE_603A97345C695E6838FC,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0003,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_556A67F257D9DBFBE0AA,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0006,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E915DE3E038E69AFF400,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4BEA080A491D4085E70C,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0012,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F221542C85EADA991401,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_3E82EADA695347789992,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_0547D8B2F4A49C0FD157,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_354606C80E3437B7CDFB,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_39E94F7D078E6FF62AA9,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_61387886BEFDDFB2ADE8,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9F70CD9EE80FDD4037AE,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0047,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_884FB41887310DD61681,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0053,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_27B9162E228B3582BD40,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0055,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B6F436C54C2062018DC5,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0001,R01ZF_SARF000061__Q095__R0058,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_CF5D5B4163444104DFD8,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4A7118DBE9B3CA25494D,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0003,539.6171875,0.8875282689144737,0.975799615732369,0.8684134428002062,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_6A34290DA36425EE3F15,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0006,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_2BBC5406C1912CA19E3A,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_0E36FBF8867C3803A37E,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0012,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_80AC8798EA4F760F7436,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B90BC8F96BA1627894AD,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_EDC3836144214AB3A517,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_32D1FFBB1FE72BA75CE0,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_6EC19B8BFF261F201450,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_7BC777E29869D4DA466B,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E81DAF4127FCB9F9E94D,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0047,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D0A7AC3F0DFA5D7A9255,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0053,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_1754FFC646B264DD4134,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0055,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_8BDCB9D8ACCDF2B5D83D,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0003,R01ZF_SARF000061__Q095__R0058,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_21E262E12C9632CA6C26,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_3336C3DD34B5749799F1,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0003,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B6A3CEBB01236F305774,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0006,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_04FB346DA59BFCD39B4A,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0009,291.85546875,0.804009555785124,0.9537760416666666,0.7738557623590094,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_6833DA50CE079C9EE72D,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0012,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_569E6AC3B880C46DC5BF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F8E3610C9B8612BE3308,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_931A5304EDD125181287,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C14F50531188E0F4B174,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_14DE9C9FD7D18403CD0E,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B43718D4979A391B07FF,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_46190FADAABDC6E1EAD3,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0047,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_923FEC15876B6A66676E,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0053,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_FEAA03C9190919DB7734,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0055,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D3FA7FC5E159F0420902,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0013,R01ZF_SARF000061__Q095__R0058,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_666858CB5DC94F5602A1,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C0C652E59A4BA28B4526,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0003,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_59BE911D90E1505B64ED,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0006,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C918C52F7B6A2E7EAD5F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E579F2E0ED9D438E0275,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0012,1634.10546875,0.5819463920049858,0.9440239565280185,0.5625352146767377,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_4FCFBEB8F0A6B37244E3,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_213F7431F3FA46E8C4DE,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D6C1C175CD00BA531C91,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0017,763.337890625,0.27184397814280625,0.929766005633374,0.2663740041534359,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,False,0.46712890032055954,1.0,DEFORMATION_LINK,False
TERGE_CFDFB663BCE6232FCD8C,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_608E52D9BDD8601404B0,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_BD1F2DD6AE7321BA1C44,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C3D1E9BB8FEBE6670B68,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0047,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DF5621AA0743F29B1A55,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0053,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_404A9FEA4CEBAFB9001B,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0055,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_BB42757A6A7013C6C63A,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0014,R01ZF_SARF000061__Q095__R0058,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_09A79CEBB328DAD2CDA7,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9BA1F7BFC4C5D098E351,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0003,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_112F1AE6BA29ECE8F180,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0006,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_40AC707A6E52B38217C0,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_72FF4D0682172660B751,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0012,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_3422693C06D2524FA72E,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_47F78E0FC896592BC74D,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0016,234.7724609375,0.9206763174019608,0.9701341361053719,0.8953005537741927,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_4D311369CDB426AE6D1A,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9B7B50C4F77043FEA7D5,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B37983EA6206F8FF0B5F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_508DAF306A1DCD0ED459,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D05DE705F0FE6545FACA,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,60,61,R01ZF_SARF000060__Q095__R0016,R01ZF_SARF000061__Q095__R0047,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
