run_id,timing_condition,frame_uid,frame_index,optical_query_frame_index,optical_query_timestamp_ms,optical_observation_frame_index,optical_observation_timestamp_ms,track_id,region_id,region_label,raw_theta_low_deg,raw_theta_high_deg,guarded_theta_low_deg,guarded_theta_high_deg,raw_width_deg,effective_shell_width_deg,intersection_pixel_count,region_pixel_count,region_coverage_fraction,region_area_stratum,region_theta_min_deg,region_theta_max_deg,region_theta_mid_deg,initial_theta_midpoint_gap_abs_deg,touches_observable_boundary,has_truncated_support,fragment_observation_count_full_run,pixel_intersection_used,reference_used,physical_target_id_used,optical_person_id_used,shell_degree_region_count,region_degree_shell_count,component_id,component_shell_count,component_region_count,component_edge_count,static_topology_state
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000474__Q095__R0021,21,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,400,400,1.0,MEDIUM_Q3,-34.460533142089844,-31.21575164794922,-32.83814239501953,0.27286555726632145,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000474__Q095__R0026,26,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,194,208,0.9326923076923077,SMALL_Q2,-31.182138442993164,-24.181161880493164,-27.681650161743164,4.883626676010046,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000474__Q095__R0032,32,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,51,51,1.0,TINY_Q1,-29.82491683959961,-28.91776657104492,-29.371341705322266,3.193935132430944,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000474__Q095__R0007,7,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,1742,1742,1.0,LARGE_Q4,-35.31859588623047,-22.58708953857422,-28.952842712402344,0.07663959563946321,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000474__Q095__R0015,15,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,304,304,1.0,MEDIUM_Q3,-27.446548461914062,-24.693546295166016,-26.07004737854004,2.959434929501768,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000474__Q095__R0021,21,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,400,400,1.0,MEDIUM_Q3,-34.460533142089844,-31.21575164794922,-32.83814239501953,3.8086600869777243,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000474__Q095__R0026,26,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,208,208,1.0,SMALL_Q2,-31.182138442993164,-24.181161880493164,-27.681650161743164,1.347832146298643,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000474__Q095__R0032,32,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,51,51,1.0,TINY_Q1,-29.82491683959961,-28.91776657104492,-29.371341705322266,0.34185939728045867,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000475,475,285,15833,285,15833,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000475__Q095__R0007,7,-32.97743322335428,-30.307575815544876,-38.97743322335428,-24.307575815544876,2.669857407809406,14.669857407809406,1778,2033,0.8745696015740285,LARGE_Q4,-35.24443435668945,-21.751665115356445,-28.49804973602295,3.1444547834266316,False,False,26,True,False,False,False,5,2,R02ZF_SARF000475__NOMINAL__Q095__C0001,2,6,11,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000475,475,285,15833,285,15833,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000475__Q095__R0012,12,-32.97743322335428,-30.307575815544876,-38.97743322335428,-24.307575815544876,2.669857407809406,14.669857407809406,418,463,0.9028077753779697,MEDIUM_Q3,-27.25929832458496,-23.82805824279785,-25.543678283691406,6.098826235758175,False,False,26,True,False,False,False,5,2,R02ZF_SARF000475__NOMINAL__Q095__C0001,2,6,11,MULTIPLE_SHELLS_MULTIPLE_REGIONS
