primary_hypothesis_id,control_hypothesis_id,control_family,static_distance,direction_used_for_selection,reference_used_for_selection
H_71BECD058CFF3BC59C08,H_E0BA0A60B42C112E25E6,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3473824501875575,False,False
H_E0BA0A60B42C112E25E6,H_71BECD058CFF3BC59C08,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3473824501875575,False,False
H_0DC227789039CA4B1F8D,H_B83CBF0D7D3CD2340C76,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5167555998822455,False,False
H_B83CBF0D7D3CD2340C76,H_0DC227789039CA4B1F8D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5167555998822455,False,False
H_214F106A9045F0021385,H_DF5D670E738292A34668,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2709230843156765,False,False
H_DF5D670E738292A34668,H_214F106A9045F0021385,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2709230843156765,False,False
H_BEC8F0706AF0DF431079,H_EE075CE91AF0DDA1FA95,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2935909152157095,False,False
H_EE075CE91AF0DDA1FA95,H_BEC8F0706AF0DF431079,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2935909152157095,False,False
H_AF1AC1B2FDE15D127675,H_B0DC4E91452E3F817435,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2965157180775093,False,False
H_B0DC4E91452E3F817435,H_AF1AC1B2FDE15D127675,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2965157180775093,False,False
H_75406C520A372D781549,H_D5F065BA39E0690F74AA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4666905498836633,False,False
H_D5F065BA39E0690F74AA,H_75406C520A372D781549,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4666905498836633,False,False
H_4638B59EEEF956BA2063,H_6618E5C696B0F6A07772,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7125665418748286,False,False
H_6618E5C696B0F6A07772,H_4638B59EEEF956BA2063,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7125665418748286,False,False
H_1635A24A96014252D843,H_E70CF381416E176D7462,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4778657415363905,False,False
H_E70CF381416E176D7462,H_1635A24A96014252D843,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4778657415363905,False,False
H_40381F0A772F4088E468,H_9F8037DECA2C8ADC2ECF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2518242842829377,False,False
H_9F8037DECA2C8ADC2ECF,H_40381F0A772F4088E468,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2518242842829377,False,False
H_1F5E9E8A89B0653D4106,H_4ACC8DF417A472DB9529,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4083838779831612,False,False
H_4ACC8DF417A472DB9529,H_1F5E9E8A89B0653D4106,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4083838779831612,False,False
H_C9E43A3CD2E66DBCC336,H_E2711CFF9660A34FDDAE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5990471389607979,False,False
H_E2711CFF9660A34FDDAE,H_C9E43A3CD2E66DBCC336,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5990471389607979,False,False
H_797C3781E6E902293B95,H_F0A40FF84D8E5513E509,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3729822895932553,False,False
H_F0A40FF84D8E5513E509,H_797C3781E6E902293B95,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3729822895932553,False,False
H_64F7CDE304B5B8F9E7FD,H_A646A94619A41131181A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5423554392879433,False,False
H_A646A94619A41131181A,H_64F7CDE304B5B8F9E7FD,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5423554392879433,False,False
H_9B55D34D45785D8FB002,H_C65878A3742A7945F603,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2965229237213742,False,False
H_C65878A3742A7945F603,H_9B55D34D45785D8FB002,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2965229237213742,False,False
H_026E4E88ED605A4823FB,H_91199AE68A813D22FA7E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3191907546214074,False,False
H_91199AE68A813D22FA7E,H_026E4E88ED605A4823FB,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3191907546214074,False,False
H_08BDC5EFB2421A7FE492,H_2DBC1077985EE4D2461E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3221155574832073,False,False
H_2DBC1077985EE4D2461E,H_08BDC5EFB2421A7FE492,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3221155574832073,False,False
H_5F1546DF5999E833E381,H_A5A14593145881726B0E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.936433839644426,False,False
H_A5A14593145881726B0E,H_5F1546DF5999E833E381,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.936433839644426,False,False
H_30E1D099CDFB07C80754,H_D7963887D837DE9027F1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.2367557793385333,False,False
H_D7963887D837DE9027F1,H_30E1D099CDFB07C80754,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.2367557793385333,False,False
H_95ADF3106060138ABD59,H_96E0ED766B4A3C0D4D72,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.4882609521289907,False,False
H_96E0ED766B4A3C0D4D72,H_95ADF3106060138ABD59,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.4882609521289907,False,False
H_03DDDC6D860E43C1D31E,H_E7E4C45536FAAB538737,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7714497278701455,False,False
H_E7E4C45536FAAB538737,H_03DDDC6D860E43C1D31E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7714497278701455,False,False
H_C1E02F7C646776075D14,H_DB4D8DB85A7E747B6038,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.2398705114471444,False,False
H_DB4D8DB85A7E747B6038,H_C1E02F7C646776075D14,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.2398705114471444,False,False
H_142773347D5BFC77FB87,H_6726B490CFC139E07C44,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.2065402187631005,False,False
H_6726B490CFC139E07C44,H_142773347D5BFC77FB87,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.2065402187631005,False,False
H_24F8BD375AFC809DCA1C,H_561F454FD7BFC322A620,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.3997388372226993,False,False
H_561F454FD7BFC322A620,H_24F8BD375AFC809DCA1C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.3997388372226993,False,False
H_8F397F7156B955CB8F25,H_CB98648155C3D3F00CB7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.8548580181232297,False,False
H_CB98648155C3D3F00CB7,H_8F397F7156B955CB8F25,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.8548580181232297,False,False
H_A2E954ADD89C226139E7,H_A4C4902914E1A634A471,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.481305562458948,False,False
H_A4C4902914E1A634A471,H_A2E954ADD89C226139E7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.481305562458948,False,False
H_ADF1D4F82AC008B7CEEB,H_D54DB6133BF27F25AD3E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7271815544501132,False,False
H_CBBFEB4FCB8A91EBBF8E,H_D54DB6133BF27F25AD3E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.1551799578173365,False,False
H_D54DB6133BF27F25AD3E,H_ADF1D4F82AC008B7CEEB,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7271815544501132,False,False
H_1620944B7BA9707ADEE4,H_36750C730D6E25F8C936,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4924807541116754,False,False
H_36750C730D6E25F8C936,H_1620944B7BA9707ADEE4,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4924807541116754,False,False
H_E642A7FD00D63E059530,H_1620944B7BA9707ADEE4,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.406685130607794,False,False
H_2CF6AB2C4A8CE1C576ED,H_F049BE56C2FECE2A9A53,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.266439296858222,False,False
H_F049BE56C2FECE2A9A53,H_2CF6AB2C4A8CE1C576ED,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.266439296858222,False,False
H_1F4ABC2BD84E9A6A6923,H_D5B475A11340815BE577,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.5290706550878372,False,False
H_A8E8803F41FC6A9471BB,H_D5B475A11340815BE577,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.422998890558446,False,False
H_D5B475A11340815BE577,H_A8E8803F41FC6A9471BB,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.422998890558446,False,False
H_02CFDDE497474D854F2A,H_34A1305255611B3E8821,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.800765821510356,False,False
H_34A1305255611B3E8821,H_A8C6E4B78361AA3505D3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6136621515360827,False,False
H_A8C6E4B78361AA3505D3,H_34A1305255611B3E8821,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6136621515360827,False,False
H_0C13FB9067F2A3808500,H_70987F98081104441AC2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3875973021685402,False,False
H_70987F98081104441AC2,H_0C13FB9067F2A3808500,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3875973021685402,False,False
H_1485A9766260842D2372,H_4CF6899E86206CA871CF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5569704518632281,False,False
H_4CF6899E86206CA871CF,H_1485A9766260842D2372,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5569704518632281,False,False
H_90636B43C4B1B050FE89,H_A29CE89DE598FE860444,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.124964397241904,False,False
H_A29CE89DE598FE860444,H_90636B43C4B1B050FE89,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.124964397241904,False,False
H_3FA726812416E0E93B4D,H_9B71EE043AD152978ED6,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.311137936296659,False,False
H_9B71EE043AD152978ED6,H_3FA726812416E0E93B4D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.311137936296659,False,False
H_6741D01943DC81C29BB2,H_FCC3A2B2F3D5A70EE980,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.333805767196692,False,False
H_FCC3A2B2F3D5A70EE980,H_6741D01943DC81C29BB2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.333805767196692,False,False
H_52266D3B9690257561AE,H_ACF404D75DCAF221FC08,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3367305700584922,False,False
H_ACF404D75DCAF221FC08,H_52266D3B9690257561AE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3367305700584922,False,False
H_D0C94DE024D1EBD4F158,H_52266D3B9690257561AE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.3181630157015025,False,False
H_6051BC27F61766229373,H_D6C07D2A80F96997355A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7852728947673397,False,False
H_D6C07D2A80F96997355A,H_6051BC27F61766229373,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7852728947673397,False,False
H_371236CB98E149155665,H_CC298A6883FF64AEF69F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5917889972330697,False,False
H_CC298A6883FF64AEF69F,H_371236CB98E149155665,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5917889972330697,False,False
H_5AD58C9F56BE6D328693,H_71204FEA712CF4C90453,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.715820472651418,False,False
H_71204FEA712CF4C90453,H_5AD58C9F56BE6D328693,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.715820472651418,False,False
H_1858B4AA929992B5EAC2,H_66C714989C886B7EC310,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.8578160851193812,False,False
H_66C714989C886B7EC310,H_1858B4AA929992B5EAC2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.8578160851193812,False,False
H_3078829B7D1102280A3B,H_A65297F903B6E0327A4F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4562047985292756,False,False
H_A65297F903B6E0327A4F,H_3078829B7D1102280A3B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4562047985292756,False,False
H_0DF32FFBD3ADDECB293B,H_8284DE0B840F365543DA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8762410166777024,False,False
H_8284DE0B840F365543DA,H_0DF32FFBD3ADDECB293B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8762410166777024,False,False
H_29B0A39A6980BBC400A9,H_7DB9A422099FBDD385FC,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.6827571191434323,False,False
H_7DB9A422099FBDD385FC,H_29B0A39A6980BBC400A9,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.6827571191434323,False,False
H_15CB1FA98626A8CF1C22,H_411853B69A5D338C6D64,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8067885945617805,False,False
H_411853B69A5D338C6D64,H_15CB1FA98626A8CF1C22,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8067885945617805,False,False
H_5F954478BB2E8BCD90DD,H_FD84C174B79D7670DEB7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.948784207029744,False,False
H_FD84C174B79D7670DEB7,H_5F954478BB2E8BCD90DD,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.948784207029744,False,False
H_2F3B1725427F8F293D56,H_A5A864EF3D02F235BD8D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.5471729204396384,False,False
H_A5A864EF3D02F235BD8D,H_2F3B1725427F8F293D56,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.5471729204396384,False,False
H_067D9409D1E661C5D917,H_30ECB78F0DD346573E6A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4839430457012783,False,False
H_30ECB78F0DD346573E6A,H_067D9409D1E661C5D917,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4839430457012783,False,False
H_7E4C977C8FB97510304B,H_C0848E3FCDF283B2C40E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2904591481670082,False,False
H_C0848E3FCDF283B2C40E,H_7E4C977C8FB97510304B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2904591481670082,False,False
H_39A256F08920BDFEF8C1,H_5213193A4C9F59B8C59C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4144906235853565,False,False
H_5213193A4C9F59B8C59C,H_39A256F08920BDFEF8C1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4144906235853565,False,False
H_36487DF2D4A6E646B9B6,H_784BEE266DCC4710D9B6,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5564862360533198,False,False
H_784BEE266DCC4710D9B6,H_36487DF2D4A6E646B9B6,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5564862360533198,False,False
H_B998691453D353276F68,H_E8DEC0848203712BD567,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1548749494632142,False,False
H_E8DEC0848203712BD567,H_B998691453D353276F68,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1548749494632142,False,False
H_2882A6EE335925C2ABB6,H_DA09DB0383ABA456F95E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7038980083207966,False,False
H_DA09DB0383ABA456F95E,H_2882A6EE335925C2ABB6,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7038980083207966,False,False
H_3765E02ECA08E7AD64BC,H_4C311542A33DC00197E1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5104141107865265,False,False
H_4C311542A33DC00197E1,H_3765E02ECA08E7AD64BC,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5104141107865265,False,False
H_3B54E0EBDC3AA6F65007,H_4C108A0455D2FEC57A03,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6344455862048748,False,False
H_4C108A0455D2FEC57A03,H_3B54E0EBDC3AA6F65007,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6344455862048748,False,False
H_50A92A18BC100B2DC24C,H_BA90A6C1EA8EFB5AE651,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7764411986728381,False,False
H_BA90A6C1EA8EFB5AE651,H_50A92A18BC100B2DC24C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7764411986728381,False,False
H_866D02681626E53D3083,H_D4CA3EB28CA2AE433D1A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3748299120827325,False,False
H_D4CA3EB28CA2AE433D1A,H_866D02681626E53D3083,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3748299120827325,False,False
H_09B27B7DF9867F608987,H_869A0C1C026A408F7935,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6496105378381305,False,False
H_869A0C1C026A408F7935,H_09B27B7DF9867F608987,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6496105378381305,False,False
H_E8E8AC31EAB38241A912,H_FB859D4FFB8E75EC2E02,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4561266403038604,False,False
H_FB859D4FFB8E75EC2E02,H_E8E8AC31EAB38241A912,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4561266403038604,False,False
H_60E976B946342C586A2C,H_7D6110DAB0636F6FBEF8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5801581157222087,False,False
H_7D6110DAB0636F6FBEF8,H_60E976B946342C586A2C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5801581157222087,False,False
H_1E50FC3FB59194E24304,H_A5504924F305C5631786,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.722153728190172,False,False
H_A5504924F305C5631786,H_1E50FC3FB59194E24304,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.722153728190172,False,False
H_0397C0B179C3D75AEFEC,H_775BEEFF9584B630ADEA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3205424416000664,False,False
H_775BEEFF9584B630ADEA,H_0397C0B179C3D75AEFEC,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3205424416000664,False,False
H_0B2D55A621CD4DB8917C,H_194B8C6F7B19E0313BE8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.600210856240094,False,False
H_194B8C6F7B19E0313BE8,H_0B2D55A621CD4DB8917C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.600210856240094,False,False
H_1BDE6F38FB5A2913D9E8,H_982A272A5036BA9A395B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.406726958705824,False,False
H_982A272A5036BA9A395B,H_1BDE6F38FB5A2913D9E8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.406726958705824,False,False
H_3EACAF2AB3D878491CB2,H_5D3973F6A1B1F879E51D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5307584341241722,False,False
H_5D3973F6A1B1F879E51D,H_3EACAF2AB3D878491CB2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5307584341241722,False,False
H_4CDADD489E1FDDE76FE2,H_4DA4617F6802589850F5,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6727540465921358,False,False
H_4DA4617F6802589850F5,H_4CDADD489E1FDDE76FE2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6727540465921358,False,False
H_3342B877FAB96042DC42,H_72E977D9A119C5D0DB94,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2711427600020302,False,False
H_72E977D9A119C5D0DB94,H_3342B877FAB96042DC42,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2711427600020302,False,False
H_4E79FEFC081EA2809807,H_F81A9A541514ABE7594F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.362383029810639,False,False
H_F81A9A541514ABE7594F,H_4E79FEFC081EA2809807,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.362383029810639,False,False
H_752FB7253D6C044D860F,H_D5DF3AC5D4AC46902099,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4691814995839856,False,False
H_D5DF3AC5D4AC46902099,H_752FB7253D6C044D860F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4691814995839856,False,False
H_43462A4A087D4629A3E1,H_EDF40A65813D67ED9590,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.8114441050319399,False,False
H_EDF40A65813D67ED9590,H_43462A4A087D4629A3E1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.8114441050319399,False,False
H_4C8708DF8B55593D244A,H_90B99259DE986E2F21FF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0040128694863926,False,False
H_90B99259DE986E2F21FF,H_4C8708DF8B55593D244A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0040128694863926,False,False
H_AD858D6903AA21D56C4F,H_F58291E07092EEEFC259,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1688991322763689,False,False
H_F58291E07092EEEFC259,H_AD858D6903AA21D56C4F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1688991322763689,False,False
H_331C5ACDDAE283B755C8,H_B819A4FBE6006B215F4B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2756976020497155,False,False
H_B819A4FBE6006B215F4B,H_331C5ACDDAE283B755C8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2756976020497155,False,False
H_74B3C5CDEFE40C002C7D,H_F71D9319EC6A37115C92,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6179602074976696,False,False
H_F71D9319EC6A37115C92,H_74B3C5CDEFE40C002C7D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6179602074976696,False,False
H_0489A75A9EEAF0CFF07B,H_93F6B3035AF2C9632DFA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8105289719521226,False,False
H_93F6B3035AF2C9632DFA,H_0489A75A9EEAF0CFF07B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8105289719521226,False,False
