run_id,sar_frame_index,sar_timestamp_ms,sar_image_path,optical_frame_index,optical_timestamp_ms,optical_image_path,timestamp_residual_ms,sync_status
R02ZF,250,8333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000250_t008333ms.jpg,150,8333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000150_t008333ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,251,8367,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000251_t008367ms.jpg,151,8389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000151_t008389ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,252,8400,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000252_t008400ms.jpg,151,8389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000151_t008389ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,253,8433,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000253_t008433ms.jpg,152,8444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000152_t008444ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,254,8467,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000254_t008467ms.jpg,152,8444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000152_t008444ms.jpg,-23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,255,8500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000255_t008500ms.jpg,153,8500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000153_t008500ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,256,8533,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000256_t008533ms.jpg,154,8556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000154_t008556ms.jpg,23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,257,8567,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000257_t008567ms.jpg,154,8556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000154_t008556ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,258,8600,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000258_t008600ms.jpg,155,8611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000155_t008611ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,259,8633,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000259_t008633ms.jpg,155,8611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000155_t008611ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,260,8667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000260_t008667ms.jpg,156,8667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000156_t008667ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,261,8700,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000261_t008700ms.jpg,157,8722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000157_t008722ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,262,8733,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000262_t008733ms.jpg,157,8722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000157_t008722ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,263,8767,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000263_t008767ms.jpg,158,8778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000158_t008778ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,264,8800,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000264_t008800ms.jpg,158,8778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000158_t008778ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,265,8833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000265_t008833ms.jpg,159,8833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000159_t008833ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,266,8867,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000266_t008867ms.jpg,160,8889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000160_t008889ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,267,8900,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000267_t008900ms.jpg,160,8889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000160_t008889ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,268,8933,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000268_t008933ms.jpg,161,8944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000161_t008944ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,269,8967,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000269_t008967ms.jpg,161,8944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000161_t008944ms.jpg,-23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,270,9000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000270_t009000ms.jpg,162,9000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000162_t009000ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,271,9033,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000271_t009033ms.jpg,163,9056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000163_t009056ms.jpg,23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,272,9067,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000272_t009067ms.jpg,163,9056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000163_t009056ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,273,9100,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000273_t009100ms.jpg,164,9111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000164_t009111ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,274,9133,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000274_t009133ms.jpg,164,9111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000164_t009111ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,275,9167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000275_t009167ms.jpg,165,9167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000165_t009167ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,276,9200,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000276_t009200ms.jpg,166,9222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000166_t009222ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,277,9233,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000277_t009233ms.jpg,166,9222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000166_t009222ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,278,9267,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000278_t009267ms.jpg,167,9278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000167_t009278ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,279,9300,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000279_t009300ms.jpg,167,9278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000167_t009278ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,280,9333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000280_t009333ms.jpg,168,9333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000168_t009333ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,281,9367,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000281_t009367ms.jpg,169,9389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000169_t009389ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,282,9400,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000282_t009400ms.jpg,169,9389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000169_t009389ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,283,9433,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000283_t009433ms.jpg,170,9444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000170_t009444ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,284,9467,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000284_t009467ms.jpg,170,9444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000170_t009444ms.jpg,-23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,285,9500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000285_t009500ms.jpg,171,9500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000171_t009500ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,286,9533,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000286_t009533ms.jpg,172,9556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000172_t009556ms.jpg,23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,287,9567,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000287_t009567ms.jpg,172,9556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000172_t009556ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,288,9600,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000288_t009600ms.jpg,173,9611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000173_t009611ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,289,9633,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000289_t009633ms.jpg,173,9611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000173_t009611ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,290,9667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000290_t009667ms.jpg,174,9667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000174_t009667ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,291,9700,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000291_t009700ms.jpg,175,9722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000175_t009722ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,292,9733,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000292_t009733ms.jpg,175,9722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000175_t009722ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,293,9767,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000293_t009767ms.jpg,176,9778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000176_t009778ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,294,9800,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000294_t009800ms.jpg,176,9778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000176_t009778ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,295,9833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000295_t009833ms.jpg,177,9833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000177_t009833ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,296,9867,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000296_t009867ms.jpg,178,9889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000178_t009889ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,297,9900,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000297_t009900ms.jpg,178,9889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000178_t009889ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,298,9933,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000298_t009933ms.jpg,179,9944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000179_t009944ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,299,9967,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000299_t009967ms.jpg,179,9944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000179_t009944ms.jpg,-23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,300,10000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000300_t010000ms.jpg,180,10000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000180_t010000ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,301,10033,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000301_t010033ms.jpg,181,10056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000181_t010056ms.jpg,23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,302,10067,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000302_t010067ms.jpg,181,10056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000181_t010056ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,303,10100,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000303_t010100ms.jpg,182,10111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000182_t010111ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,304,10133,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000304_t010133ms.jpg,182,10111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000182_t010111ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,305,10167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000305_t010167ms.jpg,183,10167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000183_t010167ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,306,10200,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000306_t010200ms.jpg,184,10222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000184_t010222ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,307,10233,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000307_t010233ms.jpg,184,10222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000184_t010222ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,308,10267,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000308_t010267ms.jpg,185,10278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000185_t010278ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,309,10300,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000309_t010300ms.jpg,185,10278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000185_t010278ms.jpg,-22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,310,10333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000310_t010333ms.jpg,186,10333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000186_t010333ms.jpg,0,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,311,10367,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000311_t010367ms.jpg,187,10389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000187_t010389ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,312,10400,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000312_t010400ms.jpg,187,10389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000187_t010389ms.jpg,-11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,313,10433,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000313_t010433ms.jpg,188,10444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000188_t010444ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
R02ZF,314,10467,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000314_t010467ms.jpg,188,10444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000188_t010444ms.jpg,-23,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED
