run_id,sar_frame_index,sar_timestamp_ms,boundary_id,nominal_d_m,d_center_m,d_curve_p90_absdev_m,available_theta_fraction,median_local_peak_contrast,median_response_thickness_m,theta_extent_low_deg,theta_extent_high_deg,frame_available,manual_person_reference_used
R02ZF,115,3833,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6499991416931152,0.9340659340659341,0.027108069509267807,0.19999933242797852,-44.0,45.0,False,False
R02ZF,115,3833,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.75,0.8901098901098901,0.028522849082946777,0.1999988555908203,-45.0,45.0,False,False
R02ZF,116,3867,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.4499993324279785,0.5714285714285714,0.01651710644364357,0.15000033378601074,-44.0,43.0,True,False
R02ZF,116,3867,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.5499992370605469,0.945054945054945,0.029402680695056915,0.19999933242797852,-44.0,45.0,True,False
R02ZF,116,3867,STATIC_BOUNDARY_C,12.4,12.324989795684814,0.8949995994567874,0.9230769230769231,0.02459884062409401,0.1999988555908203,-45.0,43.0,False,False
R02ZF,117,3900,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.14499974250793451,0.37362637362637363,0.01678021065890789,0.15000033378601074,-43.0,43.0,False,False
R02ZF,117,3900,STATIC_BOUNDARY_B,7.1,7.02499532699585,0.6949991226196292,0.9230769230769231,0.028689837083220482,0.19999933242797852,-45.0,45.0,False,False
R02ZF,117,3900,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.8999996185302734,0.8901098901098901,0.026006124913692474,0.1999988555908203,-45.0,44.0,False,False
R02ZF,118,3933,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.32999954223632855,0.5824175824175825,0.019004417583346367,0.15000033378601074,-44.0,45.0,True,False
R02ZF,118,3933,STATIC_BOUNDARY_B,7.1,7.02499532699585,0.7749991416931152,0.9010989010989011,0.030225131660699844,0.19999933242797852,-45.0,44.0,False,False
R02ZF,118,3933,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.149998664855957,0.9340659340659341,0.02700607292354107,0.1999988555908203,-45.0,45.0,False,False
R02ZF,119,3967,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.26999931335449284,0.5824175824175825,0.016690725460648537,0.15000033378601074,-43.0,43.0,True,False
R02ZF,119,3967,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.7999992370605469,1.0,0.029617514461278915,0.19999933242797852,-45.0,45.0,False,False
R02ZF,119,3967,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.3099990844726563,0.8681318681318682,0.03227036073803902,0.1999988555908203,-44.0,42.0,False,False
R02ZF,120,4000,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.19999980926513672,0.4945054945054945,0.017083264887332916,0.15000033378601074,-41.0,43.0,True,False
R02ZF,120,4000,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7499990463256836,0.967032967032967,0.030618153512477875,0.19999933242797852,-45.0,45.0,False,False
R02ZF,120,4000,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.899998664855957,0.9120879120879121,0.03608546033501625,0.1999988555908203,-45.0,45.0,False,False
R02ZF,121,4033,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.2499995231628418,0.5164835164835165,0.014167938381433487,0.15000033378601074,-43.0,40.0,True,False
R02ZF,121,4033,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7649991035461424,0.8571428571428571,0.028294697403907776,0.19999933242797852,-45.0,44.0,False,False
R02ZF,121,4033,STATIC_BOUNDARY_C,12.4,12.224990367889404,1.3699985504150394,0.9010989010989011,0.030711453408002853,0.1999988555908203,-45.0,43.0,False,False
R02ZF,122,4067,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.24499955177307123,0.5714285714285714,0.015322215855121613,0.15000033378601074,-45.0,43.0,True,False
R02ZF,122,4067,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.4999995231628418,0.8791208791208791,0.028657760471105576,0.17499971389770508,-45.0,45.0,True,False
R02ZF,122,4067,STATIC_BOUNDARY_C,12.4,12.199990272521973,1.2999982833862305,0.9120879120879121,0.03011300042271614,0.1999988555908203,-45.0,43.0,False,False
R02ZF,123,4100,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.2499995231628418,0.5934065934065934,0.015901215374469757,0.15000033378601074,-44.0,44.0,True,False
R02ZF,123,4100,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6499996185302734,0.9120879120879121,0.028202179819345474,0.19999933242797852,-45.0,45.0,False,False
R02ZF,123,4100,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.5199998855590823,0.8681318681318682,0.030984094366431236,0.1999988555908203,-44.0,45.0,True,False
R02ZF,124,4133,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.5249993801116943,0.5054945054945055,0.015418745577335358,0.15000033378601074,-45.0,44.0,True,False
R02ZF,124,4133,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.5449992179870609,0.9010989010989011,0.03347468376159668,0.19999933242797852,-45.0,45.0,True,False
R02ZF,124,4133,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.7999992370605469,0.8901098901098901,0.033713772892951965,0.1999988555908203,-45.0,45.0,False,False
R02ZF,125,4167,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.34999942779541016,0.4945054945054945,0.017912128940224648,0.15000033378601074,-36.0,45.0,True,False
R02ZF,125,4167,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7499990463256836,0.9010989010989011,0.03184282407164574,0.19999933242797852,-44.0,45.0,False,False
R02ZF,125,4167,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.4499995231628418,0.9230769230769231,0.030798759311437607,0.1999988555908203,-45.0,44.0,True,False
R02ZF,126,4200,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.4499993324279785,0.5824175824175825,0.016412630677223206,0.15000033378601074,-45.0,42.0,True,False
R02ZF,126,4200,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.639999389648438,0.8681318681318682,0.033533912152051926,0.19999933242797852,-45.0,45.0,False,False
R02ZF,126,4200,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.4949998855590823,0.9010989010989011,0.03484112769365311,0.1999988555908203,-45.0,44.0,True,False
R02ZF,127,4233,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.39999971389770544,0.4945054945054945,0.014731843024492264,0.15000033378601074,-42.0,41.0,True,False
R02ZF,127,4233,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.8499994277954102,0.8901098901098901,0.033771391957998276,0.19999980926513672,-44.0,45.0,False,False
R02ZF,127,4233,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.9499988555908203,0.7692307692307693,0.03495953232049942,0.19999980926513672,-45.0,43.0,False,False
R02ZF,128,4267,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.2999997138977051,0.5164835164835165,0.017162535339593887,0.15000033378601074,-45.0,31.0,True,False
R02ZF,128,4267,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.7999992370605469,0.9230769230769231,0.03276442363858223,0.19999933242797852,-44.0,44.0,False,False
R02ZF,128,4267,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.7699995040893571,0.8241758241758241,0.04035525768995285,0.1999988555908203,-44.0,45.0,False,False
R02ZF,129,4300,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.4899992942810064,0.4835164835164835,0.016697458922863007,0.15000009536743164,-45.0,45.0,True,False
R02ZF,129,4300,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6099991798400888,0.9340659340659341,0.03312258422374725,0.19999933242797852,-43.0,44.0,False,False
R02ZF,129,4300,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.8349987030029298,0.9230769230769231,0.03388801962137222,0.1999988555908203,-45.0,45.0,False,False
R02ZF,130,4333,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.3849996566772459,0.5714285714285714,0.017622366547584534,0.14999985694885254,-44.0,43.0,True,False
R02ZF,130,4333,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5399992942810057,0.9120879120879121,0.03393663093447685,0.19999933242797852,-44.0,45.0,True,False
R02ZF,130,4333,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.6499996185302734,0.967032967032967,0.03287365287542343,0.1999988555908203,-45.0,45.0,False,False
R02ZF,131,4367,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.4499998092651367,0.5274725274725275,0.017077498137950897,0.15000033378601074,-45.0,45.0,True,False
R02ZF,131,4367,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.4999995231628418,0.9230769230769231,0.030594754964113235,0.19999933242797852,-42.0,45.0,True,False
R02ZF,131,4367,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.8999996185302734,0.9230769230769231,0.03469526022672653,0.1999988555908203,-45.0,44.0,False,False
R02ZF,132,4400,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.19999980926513672,0.5824175824175825,0.01801411435008049,0.15000033378601074,-45.0,45.0,True,False
R02ZF,132,4400,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.5499992370605469,0.9340659340659341,0.03357353433966637,0.19999933242797852,-45.0,45.0,True,False
R02ZF,132,4400,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.1999988555908203,0.9120879120879121,0.03880554437637329,0.1999988555908203,-45.0,45.0,False,False
R02ZF,133,4433,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.0800000190734864,0.4945054945054945,0.018432609736919403,0.15000033378601074,-43.0,36.0,True,False
R02ZF,133,4433,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.945054945054945,0.031424447894096375,0.19999933242797852,-45.0,45.0,True,False
R02ZF,133,4433,STATIC_BOUNDARY_C,12.4,12.224990367889404,0.9349987983703621,0.8791208791208791,0.039841681718826294,0.1999988555908203,-45.0,44.0,False,False
R02ZF,134,4467,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.22499990463256836,0.6373626373626373,0.016927290707826614,0.15000033378601074,-44.0,45.0,True,False
R02ZF,134,4467,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7199993133544939,0.9340659340659341,0.042481936514377594,0.19999980926513672,-45.0,45.0,False,False
R02ZF,134,4467,STATIC_BOUNDARY_C,12.4,12.099990844726562,1.109998703002929,0.9120879120879121,0.03612009435892105,0.1999988555908203,-45.0,44.0,False,False
R02ZF,135,4500,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.21999979019165067,0.5384615384615384,0.021340148523449898,0.19999957084655762,-41.0,45.0,True,False
R02ZF,135,4500,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.8499994277954102,0.8901098901098901,0.03439934924244881,0.19999933242797852,-44.0,44.0,False,False
R02ZF,135,4500,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.9499986648559577,0.8681318681318682,0.03241603821516037,0.1999988555908203,-45.0,45.0,False,False
R02ZF,136,4533,STATIC_BOUNDARY_A,4.9,4.699997425079346,0.15000009536743164,0.5934065934065934,0.01444118469953537,0.15000033378601074,-45.0,39.0,True,False
R02ZF,136,4533,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.7999992370605469,0.967032967032967,0.029628664255142212,0.19999933242797852,-45.0,45.0,False,False
R02ZF,136,4533,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.7499990463256836,0.9230769230769231,0.034161508083343506,0.1999988555908203,-45.0,45.0,False,False
R02ZF,137,4567,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.6999993324279785,0.6043956043956044,0.018089519813656807,0.15000033378601074,-45.0,45.0,False,False
R02ZF,137,4567,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.945054945054945,0.032456714659929276,0.19999933242797852,-45.0,45.0,True,False
R02ZF,137,4567,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.8799991607665999,0.9120879120879121,0.03114314004778862,0.1999988555908203,-45.0,45.0,False,False
R02ZF,138,4600,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.2949992656707763,0.6813186813186813,0.01571607030928135,0.15000033378601074,-45.0,44.0,True,False
R02ZF,138,4600,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.945054945054945,0.03164343908429146,0.19999933242797852,-45.0,45.0,True,False
R02ZF,138,4600,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.1499988555908196,0.9120879120879121,0.032308802008628845,0.1999988555908203,-45.0,45.0,False,False
R02ZF,139,4633,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.2999992370605469,0.5714285714285714,0.01841125264763832,0.15000033378601074,-45.0,45.0,True,False
R02ZF,139,4633,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5999994277954102,0.9560439560439561,0.03043012134730816,0.19999933242797852,-45.0,45.0,False,False
R02ZF,139,4633,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.5899993896484373,0.9120879120879121,0.03684540465474129,0.1999988555908203,-45.0,45.0,False,False
R02ZF,140,4667,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.3649994850158694,0.6373626373626373,0.017782825976610184,0.15000033378601074,-40.0,43.0,True,False
R02ZF,140,4667,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6899989128112791,0.9120879120879121,0.033133987337350845,0.19999933242797852,-45.0,45.0,False,False
R02ZF,140,4667,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.649998664855957,0.9010989010989011,0.03760059177875519,0.1999988555908203,-45.0,45.0,False,False
R02ZF,141,4700,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.27499961853027344,0.5934065934065934,0.017591435462236404,0.15000033378601074,-45.0,41.0,True,False
R02ZF,141,4700,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6999988555908203,0.945054945054945,0.03801839053630829,0.19999933242797852,-45.0,45.0,False,False
R02ZF,141,4700,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.7749999046325705,0.8791208791208791,0.04288908839225769,0.1999988555908203,-45.0,45.0,False,False
R02ZF,142,4733,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.25,0.6923076923076923,0.018291719257831573,0.15000033378601074,-38.0,45.0,True,False
R02ZF,142,4733,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.8499994277954102,0.945054945054945,0.04059797525405884,0.19999933242797852,-45.0,45.0,False,False
R02ZF,142,4733,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.8199993133544925,0.9560439560439561,0.04285871237516403,0.1999988555908203,-45.0,44.0,False,False
R02ZF,143,4767,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.21999979019165067,0.6593406593406593,0.015131974592804909,0.15000033378601074,-45.0,41.0,True,False
R02ZF,143,4767,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7299990653991696,0.9120879120879121,0.03323514014482498,0.19999933242797852,-45.0,45.0,False,False
R02ZF,143,4767,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.75,0.9340659340659341,0.03345271944999695,0.1999988555908203,-44.0,44.0,False,False
R02ZF,144,4800,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.27499961853027344,0.6373626373626373,0.014842279255390167,0.15000033378601074,-42.0,45.0,True,False
R02ZF,144,4800,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.7099992752075204,0.9340659340659341,0.03730107843875885,0.19999933242797852,-44.0,45.0,False,False
R02ZF,144,4800,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.9999990463256836,0.8901098901098901,0.03639974445104599,0.1999988555908203,-44.0,44.0,False,False
R02ZF,145,4833,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.125,0.5054945054945055,0.01603240706026554,0.15000033378601074,-43.0,44.0,True,False
R02ZF,145,4833,STATIC_BOUNDARY_B,7.1,6.949995040893555,0.5999994277954102,0.9010989010989011,0.03184434771537781,0.19999933242797852,-45.0,45.0,False,False
R02ZF,145,4833,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.0999985694885255,0.8791208791208791,0.033357344567775726,0.1999988555908203,-43.0,45.0,False,False
R02ZF,146,4867,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.05000019073486328,0.5604395604395604,0.01581338606774807,0.15000033378601074,-44.0,43.0,True,False
R02ZF,146,4867,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.8499994277954102,0.945054945054945,0.029058067128062248,0.19999933242797852,-45.0,45.0,False,False
R02ZF,146,4867,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.39999961853027344,0.8901098901098901,0.039945073425769806,0.1999988555908203,-45.0,45.0,True,False
R02ZF,147,4900,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.19999980926513672,0.6483516483516484,0.017314709722995758,0.15000033378601074,-42.0,45.0,True,False
R02ZF,147,4900,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.4499993324279785,0.9560439560439561,0.0274827778339386,0.19999933242797852,-45.0,45.0,True,False
R02ZF,147,4900,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.34999942779541016,0.8241758241758241,0.049330178648233414,0.1999988555908203,-45.0,45.0,True,False
R02ZF,148,4933,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.2999997138977051,0.6593406593406593,0.017405837774276733,0.15000033378601074,-43.0,43.0,True,False
R02ZF,148,4933,STATIC_BOUNDARY_B,7.1,7.099995136260986,0.5999994277954102,0.967032967032967,0.03221762552857399,0.19999933242797852,-45.0,45.0,False,False
R02ZF,148,4933,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.899998664855957,0.9340659340659341,0.04257176071405411,0.1999988555908203,-45.0,45.0,False,False
R02ZF,149,4967,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.40499963760375984,0.6593406593406593,0.019364580512046814,0.15000033378601074,-39.0,43.0,True,False
R02ZF,149,4967,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6999988555908203,0.978021978021978,0.031398698687553406,0.19999933242797852,-45.0,45.0,False,False
R02ZF,149,4967,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.4899999618530279,0.9010989010989011,0.04487599432468414,0.1999988555908203,-45.0,44.0,True,False
R02ZF,150,5000,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.22499990463256836,0.6593406593406593,0.017243526875972748,0.15000033378601074,-44.0,42.0,True,False
R02ZF,150,5000,STATIC_BOUNDARY_B,7.1,7.099995136260986,0.6799992561340337,0.9340659340659341,0.029699254781007767,0.19999933242797852,-45.0,45.0,False,False
R02ZF,150,5000,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.9499988555908203,0.9230769230769231,0.04364299774169922,0.1999988555908203,-44.0,45.0,False,False
R02ZF,151,5033,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.15999965667724625,0.4835164835164835,0.015479600057005882,0.15000033378601074,-44.0,43.0,True,False
R02ZF,151,5033,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.6499991416931152,0.9120879120879121,0.028273357078433037,0.19999933242797852,-45.0,45.0,False,False
R02ZF,151,5033,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.6899994850158683,0.8571428571428571,0.042069632560014725,0.1999988555908203,-44.0,43.0,False,False
R02ZF,152,5067,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.2999997138977051,0.43956043956043955,0.017963919788599014,0.15000033378601074,-45.0,40.0,False,False
R02ZF,152,5067,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.7899990081787115,0.9560439560439561,0.029830491170287132,0.19999933242797852,-45.0,45.0,False,False
R02ZF,152,5067,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.6199996948242184,0.9120879120879121,0.04233349487185478,0.1999988555908203,-45.0,44.0,False,False
R02ZF,153,5100,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.19999980926513672,0.43956043956043955,0.01739349029958248,0.15000033378601074,-43.0,43.0,False,False
R02ZF,153,5100,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6999993324279785,0.9230769230769231,0.028927171602845192,0.19999933242797852,-45.0,45.0,False,False
R02ZF,153,5100,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.5199993133544918,0.9120879120879121,0.039179302752017975,0.1999988555908203,-45.0,45.0,True,False
R02ZF,154,5133,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.14999961853027344,0.5824175824175825,0.018566349521279335,0.15000033378601074,-42.0,43.0,True,False
R02ZF,154,5133,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6499996185302734,0.9120879120879121,0.033903226256370544,0.19999933242797852,-45.0,45.0,False,False
R02ZF,154,5133,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.8499994277954102,0.9340659340659341,0.039744261652231216,0.1999988555908203,-45.0,45.0,False,False
R02ZF,155,5167,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.25,0.6483516483516484,0.017240306362509727,0.15000033378601074,-44.0,43.0,True,False
R02ZF,155,5167,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.967032967032967,0.030689336359500885,0.15000009536743164,-45.0,45.0,True,False
R02ZF,155,5167,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.7999992370605469,0.8791208791208791,0.045685313642024994,0.19999980926513672,-45.0,44.0,False,False
R02ZF,156,5200,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.36999959945678773,0.6923076923076923,0.01769311912357807,0.15000033378601074,-45.0,43.0,True,False
R02ZF,156,5200,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.989010989010989,0.036256417632102966,0.19999933242797852,-45.0,45.0,True,False
R02ZF,156,5200,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.4499998092651367,0.989010989010989,0.045344021171331406,0.1999988555908203,-45.0,45.0,True,False
R02ZF,157,5233,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.06500010490417502,0.6373626373626373,0.016362667083740234,0.15000033378601074,-40.0,43.0,True,False
R02ZF,157,5233,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6499996185302734,0.989010989010989,0.028898030519485474,0.19999933242797852,-45.0,45.0,False,False
R02ZF,157,5233,STATIC_BOUNDARY_C,12.4,12.099990844726562,0.5499992370605469,0.945054945054945,0.04392380267381668,0.1999988555908203,-45.0,45.0,True,False
R02ZF,158,5267,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.46999955177307084,0.5714285714285714,0.01721327006816864,0.15000033378601074,-39.0,37.0,True,False
R02ZF,158,5267,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5999994277954102,0.945054945054945,0.033133119344711304,0.19999933242797852,-45.0,45.0,False,False
R02ZF,158,5267,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.3000001907348633,0.945054945054945,0.03729753941297531,0.1999988555908203,-45.0,44.0,True,False
R02ZF,159,5300,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.09999942779541016,0.4945054945054945,0.017813974991440773,0.15000033378601074,-45.0,40.0,True,False
R02ZF,159,5300,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5499992370605469,0.945054945054945,0.0318044051527977,0.19999980926513672,-45.0,45.0,True,False
R02ZF,159,5300,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.6499991416931152,0.945054945054945,0.04420388117432594,0.1999988555908203,-44.0,45.0,False,False
R02ZF,160,5333,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.39999961853027344,0.5604395604395604,0.020424017682671547,0.15000033378601074,-45.0,41.0,True,False
R02ZF,160,5333,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6249995231628418,0.945054945054945,0.028272800147533417,0.19999933242797852,-45.0,45.0,False,False
R02ZF,160,5333,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.3000001907348633,0.9120879120879121,0.04198729991912842,0.19999980926513672,-45.0,43.0,True,False
R02ZF,161,5367,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.639999580383301,0.5824175824175825,0.01515242736786604,0.15000033378601074,-45.0,44.0,False,False
R02ZF,161,5367,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5999994277954102,0.967032967032967,0.029047930613160133,0.19999957084655762,-45.0,45.0,False,False
R02ZF,161,5367,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.3000001907348633,0.9010989010989011,0.05023462325334549,0.1999988555908203,-44.0,41.0,True,False
R02ZF,162,5400,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.2899997711181643,0.5824175824175825,0.015503249131143093,0.15000033378601074,-45.0,41.0,True,False
R02ZF,162,5400,STATIC_BOUNDARY_B,7.1,7.049995422363281,0.5999994277954102,0.9560439560439561,0.03102818876504898,0.19999933242797852,-45.0,45.0,False,False
R02ZF,162,5400,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.37999954223632854,0.9340659340659341,0.0417637825012207,0.1999988555908203,-45.0,45.0,True,False
R02ZF,163,5433,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.25,0.3956043956043956,0.021989237517118454,0.15000033378601074,-45.0,31.0,False,False
R02ZF,163,5433,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5399994850158697,0.9560439560439561,0.0323902927339077,0.19999933242797852,-45.0,45.0,True,False
R02ZF,163,5433,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.3000001907348633,0.9120879120879121,0.0414213128387928,0.1999988555908203,-45.0,39.0,True,False
R02ZF,164,5467,STATIC_BOUNDARY_A,4.9,4.799997329711914,0.39999961853027344,0.5934065934065934,0.017663585022091866,0.15000033378601074,-45.0,43.0,True,False
R02ZF,164,5467,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5999994277954102,0.9560439560439561,0.034507252275943756,0.19999933242797852,-45.0,45.0,False,False
R02ZF,164,5467,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.34999942779541016,0.9230769230769231,0.04188615083694458,0.19999980926513672,-45.0,45.0,True,False
R02ZF,165,5500,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.2249996185302745,0.5274725274725275,0.014813469722867012,0.15000033378601074,-45.0,45.0,True,False
R02ZF,165,5500,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.5449995517730709,0.967032967032967,0.03275924175977707,0.19999980926513672,-45.0,45.0,True,False
R02ZF,165,5500,STATIC_BOUNDARY_C,12.4,12.199990272521973,0.5499992370605469,0.978021978021978,0.039715640246868134,0.1999988555908203,-45.0,45.0,True,False
R02ZF,166,5533,STATIC_BOUNDARY_A,4.9,4.774997234344482,0.47499942779541016,0.5494505494505495,0.01489570364356041,0.15000033378601074,-44.0,38.0,True,False
R02ZF,166,5533,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6499996185302734,0.945054945054945,0.029426228255033493,0.19999933242797852,-45.0,44.0,False,False
R02ZF,166,5533,STATIC_BOUNDARY_C,12.4,12.14999008178711,0.39999961853027344,0.967032967032967,0.038975656032562256,0.19999933242797852,-45.0,45.0,True,False
R02ZF,167,5567,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.34999942779541016,0.6923076923076923,0.018051356077194214,0.15000033378601074,-43.0,40.0,True,False
R02ZF,167,5567,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.6499996185302734,0.9560439560439561,0.03514030575752258,0.19999933242797852,-45.0,45.0,False,False
R02ZF,167,5567,STATIC_BOUNDARY_C,12.4,12.14999008178711,1.0999994277954102,0.978021978021978,0.04648108035326004,0.1999988555908203,-45.0,45.0,False,False
R02ZF,168,5600,STATIC_BOUNDARY_A,4.9,4.749997138977051,0.4499993324279785,0.6263736263736264,0.017481541261076927,0.15000033378601074,-45.0,44.0,True,False
R02ZF,168,5600,STATIC_BOUNDARY_B,7.1,6.999995231628418,0.594999265670776,0.967032967032967,0.035363465547561646,0.19999933242797852,-44.0,45.0,False,False
