run_id,tree_id,competition_rank,range_hypothesis_center_m,sar_frame_index,sar_timestamp_ms,region_id,theta_pred_deg,theta_sar_deg,theta_residual_deg,range_sar_m,score_max,manual_person_reference_used
R02ZF,TREE_A_USER_F120,3,18.75,142,4733,R02ZF_SARF000142__Q095__R0052,31.681815593566938,28.818153768518645,-2.8636618250482933,18.512504422529506,0.5853403806686401,False
R02ZF,TREE_A_USER_F120,3,18.75,145,4833,R02ZF_SARF000145__Q095__R0064,30.169601471842313,29.915485801016896,-0.2541156708254171,18.565023402382067,0.5630459785461426,False
R02ZF,TREE_A_USER_F120,3,18.75,147,4900,R02ZF_SARF000147__Q095__R0063,28.48252158565427,23.921832501045174,-4.560689084609095,18.45461051324476,0.5348514318466187,False
R02ZF,TREE_A_USER_F120,3,18.75,148,4933,R02ZF_SARF000148__Q095__R0026,27.677607398509238,24.51664848587523,-3.1609589126340083,18.465020475119648,0.6598570346832275,False
R02ZF,TREE_A_USER_F120,3,18.75,149,4967,R02ZF_SARF000149__Q095__R0026,26.641476112795075,24.652890269689802,-1.9885858431052732,18.57652965011754,0.6992493271827698,False
R02ZF,TREE_A_USER_F120,3,18.75,150,5000,R02ZF_SARF000150__Q095__R0008,25.539811922796304,23.982770360782226,-1.5570415620140778,17.99911063342914,0.8881608843803406,False
R02ZF,TREE_A_USER_F120,3,18.75,151,5033,R02ZF_SARF000151__Q095__R0046,23.713779368541353,23.646287545156444,-0.06749182338490911,19.322520363435782,0.5785899758338928,False
R02ZF,TREE_A_USER_F120,3,18.75,152,5067,R02ZF_SARF000152__Q095__R0009,22.41442464810858,24.38499358865396,1.9705689405453803,18.24579251289533,0.8446105718612671,False
R02ZF,TREE_A_USER_F120,3,18.75,153,5100,R02ZF_SARF000153__Q095__R0050,22.334428554797853,23.424972481246154,1.0905439264483014,17.959776898316502,0.5543554425239563,False
R02ZF,TREE_A_USER_F120,3,18.75,154,5133,R02ZF_SARF000154__Q095__R0013,21.961733225890868,26.005452406145636,4.043719180254769,18.26450032257088,0.8255118131637573,False
R02ZF,TREE_A_USER_F120,3,18.75,155,5167,R02ZF_SARF000155__Q095__R0028,21.42695964443709,26.409750388122742,4.982790743685651,18.7975825743222,0.6412938833236694,False
R02ZF,TREE_A_USER_F120,3,18.75,161,5367,R02ZF_SARF000161__Q095__R0052,17.001567297292972,15.401110987551773,-1.6004563097411992,18.33573955161571,0.5822023153305054,False
R02ZF,TREE_A_USER_F120,3,18.75,162,5400,R02ZF_SARF000162__Q095__R0049,15.456951399422373,15.563617541404101,0.1066661419817283,18.385649200010416,0.5858409404754639,False
R02ZF,TREE_A_USER_F120,3,18.75,163,5433,R02ZF_SARF000163__Q095__R0057,15.383515914151047,14.424535026316708,-0.9589808878343398,19.314223597420188,0.5645251870155334,False
R02ZF,TREE_A_USER_F120,3,18.75,167,5567,R02ZF_SARF000167__Q095__R0046,13.058574293648888,16.22996418428469,3.171389890635801,18.71035661370002,0.5941767692565918,False
R02ZF,TREE_A_USER_F120,3,18.75,168,5600,R02ZF_SARF000168__Q095__R0050,12.659841487363806,17.035541326477606,4.3756998391138,18.649109630250663,0.5711251497268677,False
R02ZF,TREE_A_USER_F120,3,18.75,169,5633,R02ZF_SARF000169__Q095__R0038,12.180783017221046,9.640811563907624,-2.539971453313422,18.078325270603987,0.6021251678466797,False
R02ZF,TREE_A_USER_F120,3,18.75,170,5667,R02ZF_SARF000170__Q095__R0031,11.645827736298784,10.280677656350985,-1.3651500799477994,17.937766700507982,0.6523206233978271,False
R02ZF,TREE_A_USER_F120,3,18.75,171,5700,R02ZF_SARF000171__Q095__R0056,10.935600422351627,9.279123154789923,-1.6564772675617032,19.560454065033767,0.5509680509567261,False
R02ZF,TREE_A_USER_F120,3,18.75,172,5733,R02ZF_SARF000172__Q095__R0028,10.434515838466474,11.054789528720764,0.6202736902542902,18.018021702527978,0.6908363103866577,False
R02ZF,TREE_A_USER_F120,3,18.75,177,5900,R02ZF_SARF000177__Q095__R0033,8.462373100009245,8.547079200516457,0.08470610050721206,18.901443810620947,0.6377701759338379,False
R02ZF,TREE_A_USER_F120,3,18.75,178,5933,R02ZF_SARF000178__Q095__R0046,8.325111304383498,8.916477727742842,0.5913664233593448,18.821699499574517,0.5885372161865234,False
R02ZF,TREE_A_USER_F120,3,18.75,179,5967,R02ZF_SARF000179__Q095__R0039,8.150756149270187,9.229203023119446,1.0784468738492592,18.857361528619027,0.640392005443573,False
R02ZF,TREE_A_USER_F120,3,18.75,180,6000,R02ZF_SARF000180__Q095__R0047,7.966241350711236,9.67111891583722,1.704877565125983,18.828002437569552,0.6337822079658508,False
R02ZF,TREE_A_USER_F120,3,18.75,181,6033,R02ZF_SARF000181__Q095__R0048,7.163411510090953,10.210625405968418,3.0472138958774657,18.903775749144568,0.6580312848091125,False
R02ZF,TREE_A_USER_F120,3,18.75,182,6067,R02ZF_SARF000182__Q095__R0049,6.491468928254044,10.744933049237162,4.253464120983118,18.932225867227963,0.6472336649894714,False
R02ZF,TREE_A_USER_F120,3,18.75,183,6100,R02ZF_SARF000183__Q095__R0047,6.154285394949348,11.00140442890634,4.847119033956993,18.949741725559704,0.6255338191986084,False
R02ZF,TREE_A_USER_F120,3,18.75,188,6267,R02ZF_SARF000188__Q095__R0067,5.416480008467332,5.788527181375159,0.37204717290782696,18.730338685964846,0.553490936756134,False
R02ZF,TREE_A_USER_F120,3,18.75,189,6300,R02ZF_SARF000189__Q095__R0047,4.557193543281727,-0.33342460433885335,-4.890618147620581,18.955328831604806,0.5861153602600098,False
R02ZF,TREE_A_USER_F120,3,18.75,190,6333,R02ZF_SARF000190__Q095__R0048,3.4112712052642706,0.02230945511088202,-3.3889617501533884,19.201612385970655,0.5992605090141296,False
R02ZF,TREE_A_USER_F120,3,18.75,191,6367,R02ZF_SARF000191__Q095__R0034,2.230623947912953,-0.11162809015861618,-2.3422520380715692,19.25123851276986,0.6737200021743774,False
R02ZF,TREE_A_USER_F120,3,18.75,192,6400,R02ZF_SARF000192__Q095__R0037,1.3874906291076243,-0.36946114393313384,-1.7569517730407582,19.335877747081994,0.6494056582450867,False
R02ZF,TREE_A_USER_F120,3,18.75,193,6433,R02ZF_SARF000193__Q095__R0025,1.1499353487265438,-0.2984615970700045,-1.4483969457965484,19.19699760829014,0.6967815160751343,False
R02ZF,TREE_A_USER_F120,3,18.75,194,6467,R02ZF_SARF000194__Q095__R0054,1.0707502552661765,-2.540493407752394,-3.6112436630185707,17.919252614006272,0.5957868099212646,False
R02ZF,TREE_A_USER_F120,3,18.75,195,6500,R02ZF_SARF000195__Q095__R0044,1.0707502552661765,-0.2313729042568021,-1.3021231595229785,19.070470324679906,0.596083402633667,False
R02ZF,TREE_A_USER_F120,3,18.75,197,6567,R02ZF_SARF000197__Q095__R0026,1.0276957043868293,0.13093142781290687,-0.8967642765739224,18.80831543318283,0.6947531700134277,False
R02ZF,TREE_A_USER_F120,3,18.75,198,6600,R02ZF_SARF000198__Q095__R0063,0.8985320517487665,0.17969230483905832,-0.7188397469097082,18.92268868879967,0.5741362571716309,False
R02ZF,TREE_A_USER_F120,3,18.75,199,6633,R02ZF_SARF000199__Q095__R0049,0.5139152340361406,0.3045748901159205,-0.2093403439202201,18.774749249956038,0.5916445255279541,False
R02ZF,TREE_A_USER_F120,3,18.75,200,6667,R02ZF_SARF000200__Q095__R0041,-0.013953723797101247,0.12951802892098274,0.143471752718084,19.140537197244047,0.6173712015151978,False
R02ZF,TREE_A_USER_F120,3,18.75,201,6700,R02ZF_SARF000201__Q095__R0024,-0.9743348322888892,-0.3139772457843136,0.6603575865045757,19.22414667724298,0.6731666326522827,False
R02ZF,TREE_A_USER_F120,3,18.75,202,6733,R02ZF_SARF000202__Q095__R0026,-1.93471594078067,-1.0094964779743567,0.9252194628063133,18.985719954601333,0.6782446503639221,False
R02ZF,TREE_A_USER_F120,3,18.75,203,6767,R02ZF_SARF000203__Q095__R0029,-2.9241995071055342,-0.3255417203514334,2.5986577867541008,18.99012179212243,0.6749541759490967,False
R02ZF,TREE_A_USER_F120,3,18.75,204,6800,R02ZF_SARF000204__Q095__R0038,-3.884580615597322,-0.1948447224124407,3.6897358931848814,19.015752718576355,0.6349196434020996,False
R02ZF,TREE_A_USER_F120,3,18.75,205,6833,R02ZF_SARF000205__Q095__R0030,-4.844961724089103,-0.18126002195040825,4.663701702138694,19.223327131328755,0.6818721890449524,False
R02ZF,TREE_A_USER_F120,3,18.75,216,7200,R02ZF_SARF000216__Q095__R0064,-12.978821487974457,-11.813504750222807,1.1653167377516507,18.075187205317707,0.5683369040489197,False
R02ZF,TREE_A_USER_F120,3,18.75,221,7367,R02ZF_SARF000221__Q095__R0003,-15.730971170568147,-20.25761300303529,-4.526641832467142,18.78385561693843,0.8997222781181335,False
R02ZF,TREE_A_USER_F120,3,18.75,222,7400,R02ZF_SARF000222__Q095__R0057,-16.784681294591238,-15.00715257827615,1.7775287163150875,18.252875072517572,0.5596267580986023,False
R02ZF,TREE_A_USER_F120,3,18.75,223,7433,R02ZF_SARF000223__Q095__R0002,-19.194110924981093,-19.513711070272826,-0.31960014529173364,18.740302730943117,0.9351105690002441,False
R02ZF,TREE_A_USER_F120,3,18.75,224,7467,R02ZF_SARF000224__Q095__R0004,-20.65419377899653,-19.066184681727087,1.5880090972694418,18.663981216929308,0.9445764422416687,False
R02ZF,TREE_A_USER_F120,3,18.75,225,7500,R02ZF_SARF000225__Q095__R0004,-21.596759355006128,-18.976430973455166,2.620328381550962,18.60440791450641,0.9268304109573364,False
R02ZF,TREE_A_USER_F120,3,18.75,226,7533,R02ZF_SARF000226__Q095__R0039,-22.96559644736345,-21.931505955627728,1.0340904917357214,19.46151182503491,0.6179415583610535,False
R02ZF,TREE_A_USER_F120,3,18.75,227,7567,R02ZF_SARF000227__Q095__R0049,-23.943035576856307,-21.784863987775395,2.1581715890809114,19.325443839530234,0.5805431604385376,False
R02ZF,TREE_A_USER_F120,3,18.75,229,7633,R02ZF_SARF000229__Q095__R0044,-25.011356793861957,-20.535016163141215,4.476340630720742,19.287662712639502,0.6146486401557922,False
R02ZF,TREE_A_USER_F120,3,18.75,240,8000,R02ZF_SARF000240__Q095__R0059,-36.55112083123623,-33.03467970659041,3.516441124645823,18.137414720139468,0.5799012184143066,False
R02ZF,TREE_A_USER_F120,3,18.75,241,8033,R02ZF_SARF000241__Q095__R0043,-36.89971043277296,-33.038016620072256,3.8616938127007074,18.289106775364193,0.6314791440963745,False
R02ZF,TREE_B_NEXT,1,14.0,214,7133,R02ZF_SARF000214__Q095__R0027,35.384807865328256,31.044481777488365,-4.340326087839891,13.930275063280185,0.6584910154342651,False
R02ZF,TREE_B_NEXT,1,14.0,215,7167,R02ZF_SARF000215__Q095__R0016,35.116796163507445,31.37663149549839,-3.7401646680090543,14.014024614942711,0.7571170926094055,False
R02ZF,TREE_B_NEXT,1,14.0,216,7200,R02ZF_SARF000216__Q095__R0010,33.193797852247585,31.66711949229343,-1.526678359954154,14.103460875473907,0.7990911602973938,False
R02ZF,TREE_B_NEXT,1,14.0,218,7267,R02ZF_SARF000218__Q095__R0017,31.083759851925493,32.34904800791119,1.2652881559857008,14.21808992922213,0.7327759861946106,False
R02ZF,TREE_B_NEXT,1,14.0,219,7300,R02ZF_SARF000219__Q095__R0014,29.91368533569171,33.05269809435508,3.1390127586633696,14.27646104647685,0.789191484451294,False
R02ZF,TREE_B_NEXT,1,14.0,220,7333,R02ZF_SARF000220__Q095__R0012,28.462187907595606,33.256114804214704,4.793926896619098,14.294085214367575,0.790043294429779,False
R02ZF,TREE_B_NEXT,1,14.0,225,7500,R02ZF_SARF000225__Q095__R0034,21.188538569536192,16.977293224070547,-4.211245345465645,14.343066396320795,0.6490655541419983,False
R02ZF,TREE_B_NEXT,1,14.0,227,7567,R02ZF_SARF000227__Q095__R0026,20.791085912873214,16.08464756279833,-4.706438350074883,13.943359840546613,0.6941468119621277,False
R02ZF,TREE_B_NEXT,1,14.0,228,7600,R02ZF_SARF000228__Q095__R0036,20.595325649143675,16.49547452418593,-4.099851124957745,13.943575314743283,0.638099193572998,False
R02ZF,TREE_B_NEXT,1,14.0,229,7633,R02ZF_SARF000229__Q095__R0027,19.027059764751442,17.022277143594028,-2.004782621157414,14.044578280174475,0.7222114205360413,False
R02ZF,TREE_B_NEXT,1,14.0,230,7667,R02ZF_SARF000230__Q095__R0027,16.704222321702872,17.521343788715598,0.8171214670127256,14.094486163148272,0.6803139448165894,False
R02ZF,TREE_B_NEXT,1,14.0,231,7700,R02ZF_SARF000231__Q095__R0035,16.249093589479152,17.434571272804796,1.1854776833256437,14.0178213110237,0.6132874488830566,False
R02ZF,TREE_B_NEXT,1,14.0,233,7767,R02ZF_SARF000233__Q095__R0018,15.658358252236148,17.970180337186143,2.311822084949995,13.987216199531117,0.7214766144752502,False
R02ZF,TREE_B_NEXT,1,14.0,234,7800,R02ZF_SARF000234__Q095__R0018,15.41638683851621,18.279969014713874,2.8635821761976636,14.064391949725012,0.7332973480224609,False
R02ZF,TREE_B_NEXT,1,14.0,235,7833,R02ZF_SARF000235__Q095__R0019,15.158778984826235,18.7478131880821,3.589034203255867,14.07576228160432,0.7396937012672424,False
R02ZF,TREE_B_NEXT,1,14.0,236,7867,R02ZF_SARF000236__Q095__R0010,15.018063634578972,12.018780883315722,-2.99928275126325,14.055809879120968,0.8565701842308044,False
R02ZF,TREE_B_NEXT,1,14.0,237,7900,R02ZF_SARF000237__Q095__R0014,14.859534339478728,12.060394144147498,-2.79914019533123,14.096177672835482,0.7743890285491943,False
R02ZF,TREE_B_NEXT,1,14.0,238,7933,R02ZF_SARF000238__Q095__R0027,14.657099781128537,12.842813057855354,-1.8142867232731827,14.172287636070148,0.6902344226837158,False
R02ZF,TREE_B_NEXT,1,14.0,239,7967,R02ZF_SARF000239__Q095__R0020,13.162483543896471,13.358740514639807,0.19625697074333637,14.289029084584987,0.7189593315124512,False
R02ZF,TREE_B_NEXT,1,14.0,240,8000,R02ZF_SARF000240__Q095__R0015,11.11485068794839,9.183704035241782,-1.9311466527066088,14.192791664588297,0.7715467810630798,False
R02ZF,TREE_B_NEXT,1,14.0,241,8033,R02ZF_SARF000241__Q095__R0019,11.11485068794839,9.56751856348086,-1.5473321244675304,14.230658523053986,0.7482929229736328,False
R02ZF,TREE_B_NEXT,1,14.0,242,8067,R02ZF_SARF000242__Q095__R0026,11.050757763102013,9.883441567468246,-1.1673161956337665,14.211696133882743,0.7416125535964966,False
R02ZF,TREE_B_NEXT,1,14.0,243,8100,R02ZF_SARF000243__Q095__R0022,10.858478988562865,14.811171689214584,3.9526927006517187,14.306003635117685,0.738237202167511,False
R02ZF,TREE_B_NEXT,1,14.0,244,8133,R02ZF_SARF000244__Q095__R0014,10.794386063716495,10.744473080131646,-0.04991298358484819,14.371507740650717,0.8028867244720459,False
R02ZF,TREE_B_NEXT,1,14.0,245,8167,R02ZF_SARF000245__Q095__R0009,10.794386063716495,11.371778262987013,0.577392199270518,14.386172135031645,0.8229782581329346,False
R02ZF,TREE_B_NEXT,1,14.0,246,8200,R02ZF_SARF000246__Q095__R0011,10.831067908685526,11.960937259395465,1.1298693507099387,14.34906362300549,0.7824091911315918,False
R02ZF,TREE_B_NEXT,1,14.0,247,8233,R02ZF_SARF000247__Q095__R0024,10.800158509086081,12.659306281231753,1.859147772145672,14.358814313874465,0.702535092830658,False
R02ZF,TREE_B_NEXT,1,14.0,248,8267,R02ZF_SARF000248__Q095__R0031,10.62903353281223,9.355354885588145,-1.2736786472240844,14.269357062331512,0.659761369228363,False
R02ZF,TREE_B_NEXT,1,14.0,249,8300,R02ZF_SARF000249__Q095__R0020,10.442653745966759,9.792801364119624,-0.6498523818471345,14.29842739389807,0.7087534666061401,False
R02ZF,TREE_B_NEXT,1,14.0,250,8333,R02ZF_SARF000250__Q095__R0026,10.246130010066757,9.271951624684176,-0.9741783853825812,14.289556923658974,0.7330296039581299,False
R02ZF,TREE_B_NEXT,1,14.0,251,8367,R02ZF_SARF000251__Q095__R0020,9.625534901614998,8.824921157201443,-0.800613744413555,14.314153332408498,0.7206444144248962,False
R02ZF,TREE_B_NEXT,1,14.0,252,8400,R02ZF_SARF000252__Q095__R0020,9.023192590470643,8.757637676071676,-0.26555491439896706,14.302907118581064,0.7371917366981506,False
R02ZF,TREE_B_NEXT,1,14.0,253,8433,R02ZF_SARF000253__Q095__R0020,8.420850279326281,8.734415234732527,0.31356495540624607,14.222854695051833,0.7436145544052124,False
R02ZF,TREE_B_NEXT,1,14.0,254,8467,R02ZF_SARF000254__Q095__R0016,7.8002551708745145,9.09157594672246,1.2913207758479448,14.267262960657922,0.779623806476593,False
R02ZF,TREE_B_NEXT,1,14.0,255,8500,R02ZF_SARF000255__Q095__R0012,7.19791285973016,10.603291898189333,3.4053790384591736,14.305232115099082,0.8504828214645386,False
R02ZF,TREE_B_NEXT,1,14.0,256,8533,R02ZF_SARF000256__Q095__R0017,6.985472254087597,9.98216838893247,2.996696134844873,14.24096566824939,0.7881645560264587,False
R02ZF,TREE_B_NEXT,1,14.0,257,8567,R02ZF_SARF000257__Q095__R0020,6.7633315425565,3.220673757008959,-3.542657785547541,14.436120850567967,0.7344431281089783,False
R02ZF,TREE_B_NEXT,1,14.0,258,8600,R02ZF_SARF000258__Q095__R0018,6.541103401579491,11.058784740291241,4.51768133871175,14.27412622456648,0.7406546473503113,False
R02ZF,TREE_B_NEXT,1,14.0,259,8633,R02ZF_SARF000259__Q095__R0044,6.467027354587152,5.6521341794532995,-0.8148931751338528,14.48946422386128,0.5685688257217407,False
R02ZF,TREE_B_NEXT,1,14.0,262,8733,R02ZF_SARF000262__Q095__R0040,6.183653478864542,7.209077100234233,1.0254236213696908,14.456560943227368,0.5804834961891174,False
R02ZF,TREE_B_NEXT,1,14.0,263,8767,R02ZF_SARF000263__Q095__R0027,5.307770590267374,7.996905399748583,2.6891348094812084,14.482800839456276,0.6271610260009766,False
R02ZF,TREE_B_NEXT,1,14.0,264,8800,R02ZF_SARF000264__Q095__R0026,4.571436379175729,7.287423074872811,2.7159866956970813,14.615751429536266,0.6718862056732178,False
R02ZF,TREE_B_NEXT,1,14.0,266,8867,R02ZF_SARF000266__Q095__R0005,3.5015353528158784,-0.13165845466544726,-3.6331938074813257,14.463053507726544,0.936604380607605,False
R02ZF,TREE_B_NEXT,1,14.0,267,8900,R02ZF_SARF000267__Q095__R0004,3.182850989233266,-0.30005785002987023,-3.4829088392631364,14.46257064866573,0.9320884346961975,False
R02ZF,TREE_B_NEXT,1,14.0,269,8967,R02ZF_SARF000269__Q095__R0010,2.9187172422837975,0.777761345582416,-2.1409558967013815,14.595968843191617,0.8840075135231018,False
R02ZF,TREE_B_NEXT,1,14.0,270,9000,R02ZF_SARF000270__Q095__R0015,2.9187172422837975,1.7050286804464472,-1.2136885618373503,14.52889810645187,0.797029972076416,False
R02ZF,TREE_B_NEXT,1,14.0,271,9033,R02ZF_SARF000271__Q095__R0018,1.7236768411923364,1.3101591242223471,-0.4135177169699893,14.472885683171121,0.7770233154296875,False
R02ZF,TREE_B_NEXT,1,14.0,272,9067,R02ZF_SARF000272__Q095__R0016,0.8774894977869394,2.0030591702391325,1.125569672452193,14.493525728319801,0.7467283606529236,False
R02ZF,TREE_B_NEXT,1,14.0,273,9100,R02ZF_SARF000273__Q095__R0055,0.8376483062165008,-0.17391130900168286,-1.0115596152181836,13.876214073163272,0.5694984197616577,False
R02ZF,TREE_B_NEXT,1,14.0,274,9133,R02ZF_SARF000274__Q095__R0046,-0.21191847922771956,0.28220936301591293,0.4941278422436325,13.912556204153793,0.5816391110420227,False
R02ZF,TREE_B_NEXT,1,14.0,275,9167,R02ZF_SARF000275__Q095__R0043,-1.8134519883476585,-2.1921638705853206,-0.37871188223766206,13.784397952835812,0.6089289784431458,False
R02ZF,TREE_B_NEXT,1,14.0,276,9200,R02ZF_SARF000276__Q095__R0033,-2.117256156291944,-1.9819403478482984,0.13531580844364566,13.771713793131417,0.6552644968032837,False
R02ZF,TREE_B_NEXT,1,14.0,277,9233,R02ZF_SARF000277__Q095__R0033,-2.4125401731251017,-1.4391956050568417,0.97334456806826,13.805175461857965,0.6792356967926025,False
R02ZF,TREE_B_NEXT,1,14.0,278,9267,R02ZF_SARF000278__Q095__R0040,-2.6992155154514705,-1.0448038887919984,1.6544116266594722,13.780537012846668,0.6268885135650635,False
R02ZF,TREE_B_NEXT,1,14.0,280,9333,R02ZF_SARF000280__Q095__R0057,-3.066629809669415,-4.575209977801488,-1.508580168132073,14.047091531505925,0.5768616199493408,False
R02ZF,TREE_B_NEXT,1,14.0,281,9367,R02ZF_SARF000281__Q095__R0050,-5.545300885539113,-7.234781386267472,-1.6894805007283589,14.491932667293819,0.6038963198661804,False
R02ZF,TREE_B_NEXT,1,14.0,282,9400,R02ZF_SARF000282__Q095__R0023,-7.18000897718882,-7.074347661482145,0.10566131570667459,14.303178542910697,0.688442051410675,False
R02ZF,TREE_B_NEXT,1,14.0,283,9433,R02ZF_SARF000283__Q095__R0028,-7.272595281332066,-6.148874576161063,1.123720705171003,14.311102994019079,0.6766669750213623,False
R02ZF,TREE_B_NEXT,1,14.0,284,9467,R02ZF_SARF000284__Q095__R0027,-7.4426693049812584,-5.7631986070747825,1.679470697906476,14.238153217141138,0.7075234055519104,False
R02ZF,TREE_B_NEXT,1,14.0,285,9500,R02ZF_SARF000285__Q095__R0034,-7.642408149974642,-5.424240904412774,2.218167245561868,14.303584936984898,0.6331523656845093,False
R02ZF,TREE_B_NEXT,1,14.0,286,9533,R02ZF_SARF000286__Q095__R0036,-8.167270472979865,-5.254733932197438,2.912536540782427,14.21613042586897,0.6260396242141724,False
R02ZF,TREE_B_NEXT,1,14.0,288,9600,R02ZF_SARF000288__Q095__R0037,-11.370080250543673,-8.599914812406363,2.77016543813731,14.182002689865705,0.6306260824203491,False
R02ZF,TREE_B_NEXT,1,14.0,289,9633,R02ZF_SARF000289__Q095__R0047,-12.769897190571434,-16.562850819033464,-3.7929536284620298,14.80027932743087,0.6098785996437073,False
R02ZF,TREE_B_NEXT,1,14.0,290,9667,R02ZF_SARF000290__Q095__R0033,-13.837138303866244,-16.04042645013064,-2.203288146264395,14.816145589575882,0.6584204435348511,False
R02ZF,TREE_B_NEXT,1,14.0,291,9700,R02ZF_SARF000291__Q095__R0002,-13.864931818337023,-16.60462322667619,-2.7396914083391657,13.206135971636106,0.9522832632064819,False
R02ZF,TREE_B_NEXT,1,14.0,293,9767,R02ZF_SARF000293__Q095__R0035,-14.834900090412354,-15.494773122331205,-0.6598730319188508,14.678775034160012,0.613917350769043,False
R02ZF,TREE_B_NEXT,1,14.0,294,9800,R02ZF_SARF000294__Q095__R0034,-15.218468886924622,-13.571700870098793,1.6467680168258294,14.813916599795553,0.6591712832450867,False
R02ZF,TREE_B_NEXT,1,14.0,295,9833,R02ZF_SARF000295__Q095__R0027,-15.444961018802701,-14.13294900115037,1.3120120176523304,14.586717264113526,0.7190101146697998,False
R02ZF,TREE_B_NEXT,1,14.0,296,9867,R02ZF_SARF000296__Q095__R0018,-17.337404754621662,-20.609041969272322,-3.27163721465066,13.467785604308794,0.7737652659416199,False
R02ZF,TREE_B_NEXT,1,14.0,298,9933,R02ZF_SARF000298__Q095__R0020,-18.81290918294827,-19.441033073083936,-0.6281238901356652,13.361270738145539,0.7395705580711365,False
R02ZF,TREE_B_NEXT,1,14.0,299,9967,R02ZF_SARF000299__Q095__R0017,-19.666068381252604,-19.203165813165548,0.4629025680870562,13.297923193520568,0.7949973344802856,False
R02ZF,TREE_B_NEXT,1,14.0,300,10000,R02ZF_SARF000300__Q095__R0033,-20.80014020529735,-18.63726437970086,2.1628758255964904,13.244435384522308,0.6623636484146118,False
R02ZF,TREE_B_NEXT,1,14.0,301,10033,R02ZF_SARF000301__Q095__R0047,-20.913731882502557,-18.544406462930255,2.369325419572302,14.769870031868486,0.579671323299408,False
R02ZF,TREE_B_NEXT,1,14.0,302,10067,R02ZF_SARF000302__Q095__R0007,-21.36508963573753,-23.903275904858678,-2.538186269121148,13.745067605755994,0.8713201284408569,False
R02ZF,TREE_B_NEXT,1,14.0,303,10100,R02ZF_SARF000303__Q095__R0001,-22.48165302492247,-23.251251820410776,-0.7695987954883066,13.745592709950719,0.993457019329071,False
R02ZF,TREE_B_NEXT,1,14.0,304,10133,R02ZF_SARF000304__Q095__R0001,-23.19099770802291,-22.697381724424368,0.4936159835985414,13.724323431758854,0.955958366394043,False
R02ZF,TREE_B_NEXT,1,14.0,305,10167,R02ZF_SARF000305__Q095__R0001,-23.712058351113168,-22.150176018914085,1.5618823321990831,13.640775742839294,0.9955157041549683,False
R02ZF,TREE_B_NEXT,1,14.0,306,10200,R02ZF_SARF000306__Q095__R0001,-24.095167056632004,-21.599426288215447,2.4957407684165567,13.563839096219235,0.9609299898147583,False
R02ZF,TREE_B_NEXT,1,14.0,307,10233,R02ZF_SARF000307__Q095__R0001,-24.764677932583847,-20.909552710382236,3.855125222201611,13.520227527079465,0.9507597088813782,False
R02ZF,TREE_B_NEXT,1,14.0,317,10567,R02ZF_SARF000317__Q095__R0042,-30.996509545497016,-33.63927556818129,-2.642766022684274,14.746931182952418,0.5994364619255066,False
R02ZF,TREE_B_NEXT,1,14.0,318,10600,R02ZF_SARF000318__Q095__R0010,-31.836311605398656,-27.779828331127025,4.056483274271631,14.11255533038682,0.813126266002655,False
R02ZF,TREE_B_NEXT,2,18.0,204,6800,R02ZF_SARF000204__Q095__R0012,52.724992886021354,48.54506459669465,-4.179928289326703,18.287664333487054,0.8130982518196106,False
R02ZF,TREE_B_NEXT,2,18.0,205,6833,R02ZF_SARF000205__Q095__R0010,50.719708997885164,48.82866381945489,-1.891045178430275,18.37807926723584,0.8225869536399841,False
R02ZF,TREE_B_NEXT,2,18.0,206,6867,R02ZF_SARF000206__Q095__R0020,48.87833463753067,48.90279386358257,0.02445922605190276,18.443430125844078,0.7616625428199768,False
R02ZF,TREE_B_NEXT,2,18.0,207,6900,R02ZF_SARF000207__Q095__R0014,47.329595769578816,48.27333249670202,0.943736727123202,18.757675123722912,0.7756813764572144,False
R02ZF,TREE_B_NEXT,2,18.0,208,6933,R02ZF_SARF000208__Q095__R0009,46.25781174758785,48.84235137552609,2.5845396279382413,18.72379792113019,0.8118348121643066,False
R02ZF,TREE_B_NEXT,2,18.0,209,6967,R02ZF_SARF000209__Q095__R0015,45.32252518679094,48.99202234653938,3.6694971597484383,18.74299647681607,0.7773678302764893,False
R02ZF,TREE_B_NEXT,2,18.0,210,7000,R02ZF_SARF000210__Q095__R0015,44.493184653556284,49.37214671776398,4.878962064207698,18.832545406662703,0.7791450619697571,False
R02ZF,TREE_B_NEXT,2,18.0,219,7300,R02ZF_SARF000219__Q095__R0055,29.91368533569171,33.54549412734618,3.6318087916544712,18.33318204677822,0.5748273730278015,False
R02ZF,TREE_B_NEXT,2,18.0,220,7333,R02ZF_SARF000220__Q095__R0030,28.462187907595606,24.983154483269747,-3.479033424325859,17.892921911421283,0.6750261783599854,False
R02ZF,TREE_B_NEXT,2,18.0,221,7367,R02ZF_SARF000221__Q095__R0028,27.494798870679162,25.501294951556925,-1.9935039191222366,17.904325606494044,0.6918863654136658,False
R02ZF,TREE_B_NEXT,2,18.0,222,7400,R02ZF_SARF000222__Q095__R0026,26.305928379464618,25.767364290814157,-0.5385640886504603,18.063888518888866,0.6745814085006714,False
R02ZF,TREE_B_NEXT,2,18.0,223,7433,R02ZF_SARF000223__Q095__R0060,24.61718974218823,24.948906960333588,0.33171721814535715,18.221686091250966,0.5733953714370728,False
