run_id,sar_frame_index,sar_timestamp_ms,pair_id,theta_overlap_fraction,delta_r_median_m,delta_r_p90_absdev_m,delta_r_theta_p90_minus_p10_m,ordering_a_before_b_fraction,pair_available,manual_person_reference_used
R02ZF,175,5833,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.6999971866607666,0.549999475479126,0.849999189376831,1.0,False,False
R02ZF,176,5867,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.5999975204467773,0.8999994277954102,1.1699986457824711,1.0,False,False
R02ZF,177,5900,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.5999975204467773,0.47499942779541016,0.8499994277954102,1.0,False,False
R02ZF,178,5933,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.3499979972839355,0.7049993515014649,0.9999995231628418,1.0,False,False
R02ZF,179,5967,PARALLEL_BOUNDARY_PAIR_A_B,0.6483516483516484,2.2999982833862305,0.7099988937377931,0.9199991226196294,1.0,True,False
R02ZF,180,6000,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.249998092651367,0.724999189376831,0.8749995231628418,1.0,False,False
R02ZF,181,6033,PARALLEL_BOUNDARY_PAIR_A_B,0.37362637362637363,2.8249974250793457,0.6749992370605469,1.1349989414215091,1.0,False,False
R02ZF,182,6067,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.5999975204467773,0.7149992465972903,0.9449990272521971,1.0,False,False
R02ZF,183,6100,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.274998188018799,0.7749996185302734,0.8499994277954102,1.0,False,False
R02ZF,184,6133,PARALLEL_BOUNDARY_PAIR_A_B,0.5384615384615384,2.3499979972839355,0.9999990463256836,1.2499990463256836,1.0,False,False
R02ZF,185,6167,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.2749977111816406,1.0299991607666017,1.1549991607666015,1.0,False,False
R02ZF,186,6200,PARALLEL_BOUNDARY_PAIR_A_B,0.7252747252747253,2.3499979972839355,0.8749990463256836,1.1249990463256836,1.0,True,False
R02ZF,187,6233,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.2249979972839355,0.8349990844726571,0.9599990844726571,1.0,False,False
R02ZF,188,6267,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.324997663497925,0.94499888420105,1.0349991798400882,1.0,False,False
R02ZF,189,6300,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.3999977111816406,0.5999994277954102,0.8499994277954102,1.0,True,False
R02ZF,190,6333,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.2999982833862305,0.6999988555908203,0.8499994277954102,1.0,False,False
R02ZF,191,6367,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.2999982833862305,0.899998664855957,1.099998950958252,1.0,False,False
R02ZF,192,6400,PARALLEL_BOUNDARY_PAIR_A_B,0.7142857142857143,2.3999977111816406,0.6299995422363281,0.8299993515014648,1.0,False,False
R02ZF,193,6433,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.3999977111816406,0.5599994659423829,0.8099994659423828,1.0,False,False
R02ZF,194,6467,PARALLEL_BOUNDARY_PAIR_A_B,0.7362637362637363,2.4499974250793457,0.5499997138977051,0.849998950958252,1.0,False,False
R02ZF,195,6500,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.5499978065490723,0.4499993324279785,0.8799989700317381,1.0,True,False
R02ZF,196,6533,PARALLEL_BOUNDARY_PAIR_A_B,0.6813186813186813,2.3499979972839355,0.4999995231628418,0.7499995231628418,1.0,True,False
R02ZF,197,6567,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.3499977588653564,0.47499942779541016,0.6999990940093994,1.0,False,False
R02ZF,198,6600,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.249998092651367,0.7549990653991699,0.9049996376037597,1.0,False,False
R02ZF,199,6633,PARALLEL_BOUNDARY_PAIR_A_B,0.6923076923076923,2.3999977111816406,0.5899993896484377,0.7899991989135744,1.0,False,False
R02ZF,200,6667,PARALLEL_BOUNDARY_PAIR_A_B,0.7362637362637363,2.5999975204467773,0.4499998092651367,0.8999991416931152,1.0,False,False
R02ZF,201,6700,PARALLEL_BOUNDARY_PAIR_A_B,0.6263736263736264,2.6499977111816406,0.4999997138977051,0.8499994277954102,1.0,True,False
R02ZF,202,6733,PARALLEL_BOUNDARY_PAIR_A_B,0.6923076923076923,2.499997138977051,0.5499997138977051,0.9399993896484378,1.0,True,False
R02ZF,203,6767,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.549997329711914,0.4999995231628418,0.8499994277954102,1.0,True,False
R02ZF,204,6800,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.749997138977051,0.6199993133544924,0.849998950958252,1.0,True,False
R02ZF,205,6833,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.6999969482421875,0.4999990463256836,0.8649990081787111,1.0,True,False
R02ZF,206,6867,PARALLEL_BOUNDARY_PAIR_A_B,0.7692307692307693,2.749997138977051,0.5499992370605469,0.8999991416931152,1.0,True,False
R02ZF,207,6900,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.6999969482421875,0.5499992370605469,0.9349992752075194,1.0,False,False
R02ZF,208,6933,PARALLEL_BOUNDARY_PAIR_A_B,0.7362637362637363,2.699997901916504,0.5500001907348633,0.8999991416931152,1.0,True,False
R02ZF,209,6967,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.6499977111816406,0.4999995231628418,0.8999991416931152,1.0,True,False
R02ZF,210,7000,PARALLEL_BOUNDARY_PAIR_A_B,0.7472527472527473,2.799997329711914,0.5999994277954102,0.849998950958252,1.0,True,False
R02ZF,211,7033,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.4499974250793457,0.3799997329711915,0.6299992561340333,1.0,True,False
R02ZF,212,7067,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.6499977111816406,0.5,0.7999992370605469,1.0,True,False
R02ZF,213,7100,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.624997615814209,0.47499990463256836,0.8999991416931152,1.0,True,False
R02ZF,214,7133,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.5499978065490723,0.47499966621398926,0.8999993801116943,1.0,True,False
R02ZF,215,7167,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.499997615814209,0.4849996089935304,0.8849995613098147,1.0,False,False
R02ZF,216,7200,PARALLEL_BOUNDARY_PAIR_A_B,0.6703296703296703,2.549997329711914,0.4499998092651367,0.8499994277954102,1.0,True,False
R02ZF,217,7233,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.5749974250793457,0.47499990463256836,0.8999996185302734,1.0,False,False
R02ZF,218,7267,PARALLEL_BOUNDARY_PAIR_A_B,0.6483516483516484,2.5999975204467773,0.5099998474121095,0.739999198913575,1.0,True,False
R02ZF,219,7300,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.6499972343444824,0.5299993515014649,0.8599991798400879,1.0,False,False
R02ZF,220,7333,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.5999975204467773,0.4499998092651367,0.7999992370605469,1.0,False,False
R02ZF,221,7367,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.6499977111816406,0.5499997138977051,0.8999991416931152,1.0,True,False
R02ZF,222,7400,PARALLEL_BOUNDARY_PAIR_A_B,0.6813186813186813,2.6999969482421875,0.5499992370605469,0.8449994087219239,1.0,False,False
R02ZF,223,7433,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.7249975204467773,0.5749998092651367,0.8949991703033446,1.0,False,False
R02ZF,224,7467,PARALLEL_BOUNDARY_PAIR_A_B,0.6923076923076923,2.6999969482421875,0.599998950958252,1.0099988937377935,1.0,True,False
R02ZF,225,7500,PARALLEL_BOUNDARY_PAIR_A_B,0.6263736263736264,2.5999975204467773,0.4999992370605469,0.9199990272521972,1.0,False,False
R02ZF,226,7533,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.749997138977051,0.6349992275238039,0.984998655319214,1.0,False,False
R02ZF,227,7567,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.7249972820281982,0.5749995708465576,0.9499988555908203,1.0,False,False
R02ZF,228,7600,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.8249971866607666,0.7249996662139893,0.9999990463256836,1.0,True,False
R02ZF,229,7633,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.7749972343444824,0.6699992656707763,1.0499992370605469,1.0,True,False
R02ZF,230,7667,PARALLEL_BOUNDARY_PAIR_A_B,0.4835164835164835,2.799997329711914,0.6849997520446779,1.084999370574951,1.0,False,False
R02ZF,231,7700,PARALLEL_BOUNDARY_PAIR_A_B,0.4175824175824176,2.799997329711914,0.6999993324279785,1.1099991798400888,1.0,False,False
R02ZF,232,7733,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.899996757507324,0.7499990463256836,1.0499992370605469,1.0,False,False
R02ZF,233,7767,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.799997329711914,0.6499996185302734,0.9999990463256836,1.0,False,False
R02ZF,234,7800,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.5999975204467773,0.5999994277954102,1.0999994277954102,1.0,False,False
R02ZF,235,7833,PARALLEL_BOUNDARY_PAIR_A_B,0.4835164835164835,2.6749978065490723,0.5750002861022949,1.0399994850158696,1.0,False,False
R02ZF,236,7867,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.7749974727630615,0.6749999523162842,1.049999475479126,1.0,False,False
R02ZF,237,7900,PARALLEL_BOUNDARY_PAIR_A_B,0.4835164835164835,2.674997091293335,0.5249997138977051,0.9999990463256836,1.0,True,False
R02ZF,238,7933,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.849997043609619,0.6999993324279785,1.0499992370605469,1.0,False,False
R02ZF,239,7967,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.749997138977051,0.5999994277954102,0.9699990749359135,1.0,False,False
R02ZF,240,8000,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.4499974250793457,0.7499995231628418,1.0499992370605469,1.0,False,False
R02ZF,241,8033,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.6999969482421875,0.5999994277954102,1.0999994277954102,1.0,True,False
R02ZF,242,8067,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.899996757507324,0.6999988555908203,0.9999990463256836,1.0,False,False
R02ZF,243,8100,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.849997043609619,0.6999993324279785,0.9399990081787113,1.0,False,False
R02ZF,244,8133,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.874997138977051,0.774999475479126,1.1049993038177495,1.0,False,False
R02ZF,245,8167,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.799997329711914,0.5849995136260988,0.934998941421509,1.0,False,False
R02ZF,246,8200,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.6999969482421875,0.5999984741210938,0.9999980926513672,1.0,False,False
R02ZF,247,8233,PARALLEL_BOUNDARY_PAIR_A_B,0.5164835164835165,2.6999974250793457,0.5999999046325684,0.9499993324279785,1.0,False,False
R02ZF,248,8267,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.6499974727630615,0.5349995613098146,0.934998941421509,1.0,False,False
R02ZF,249,8300,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.199997901916504,0.8399990081787112,0.9399989128112796,1.0,False,False
R02ZF,250,8333,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.3999977111816406,0.6499991416931152,0.9999990463256836,1.0,False,False
R02ZF,251,8367,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.549997329711914,0.4999995231628418,0.8899991035461428,1.0,False,False
R02ZF,252,8400,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.7249972820281982,0.5749995708465576,1.0999994277954102,1.0,False,False
R02ZF,253,8433,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.574997663497925,0.694999265670776,1.069998979568481,1.0,False,False
R02ZF,254,8467,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.6999969482421875,0.5999994277954102,0.8999996185302734,1.0,False,False
R02ZF,255,8500,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.749997615814209,0.5999999046325684,0.8299993515014648,1.0,False,False
R02ZF,256,8533,PARALLEL_BOUNDARY_PAIR_A_B,0.6923076923076923,2.6499977111816406,0.5500000953674317,0.8499994277954102,1.0,False,False
R02ZF,257,8567,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.849997043609619,0.5849994659423826,0.7799996852874758,1.0,True,False
R02ZF,258,8600,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.799997329711914,0.6499996185302734,1.1499991416931152,1.0,False,False
R02ZF,259,8633,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.749997615814209,0.5999999046325684,1.099999189376831,1.0,False,False
R02ZF,260,8667,PARALLEL_BOUNDARY_PAIR_A_B,0.5164835164835165,2.749997615814209,0.5999999046325684,0.7499995231628418,1.0,True,False
R02ZF,261,8700,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.6999974250793457,0.5999994277954102,1.0399991035461427,1.0,True,False
R02ZF,262,8733,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.6999969482421875,0.5999999046325684,1.099998950958252,1.0,False,False
R02ZF,263,8767,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.6499977111816406,0.6499991416931152,1.099998950958252,1.0,False,False
R02ZF,264,8800,PARALLEL_BOUNDARY_PAIR_A_B,0.6923076923076923,2.6499972343444824,0.5499996185302735,0.9499988555908203,1.0,True,False
R02ZF,265,8833,PARALLEL_BOUNDARY_PAIR_A_B,0.6263736263736264,2.749997615814209,0.5499997138977051,1.099998950958252,1.0,False,False
R02ZF,266,8867,PARALLEL_BOUNDARY_PAIR_A_B,0.5164835164835165,2.749997615814209,0.5999994277954102,1.0999994277954102,1.0,False,False
R02ZF,267,8900,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.6499972343444824,0.5149996280670168,0.9499989986419677,1.0,True,False
R02ZF,268,8933,PARALLEL_BOUNDARY_PAIR_A_B,0.4175824175824176,2.749997615814209,0.6149999618530275,0.8949993133544929,1.0,False,False
R02ZF,269,8967,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.749997615814209,0.6499991416931152,1.0199987411499025,1.0,False,False
R02ZF,270,9000,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.749997138977051,0.5500000953674317,0.7949992656707763,1.0,False,False
R02ZF,271,9033,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.7749974727630615,0.5199998378753662,0.8449994087219239,1.0,True,False
R02ZF,272,9067,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.6499972343444824,0.5999994277954102,1.099998950958252,1.0,True,False
R02ZF,273,9100,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.6499972343444824,0.5999994277954102,0.9999990463256836,1.0,False,False
R02ZF,274,9133,PARALLEL_BOUNDARY_PAIR_A_B,0.4835164835164835,2.6999974250793457,0.5,0.9349998950958254,1.0,True,False
R02ZF,275,9167,PARALLEL_BOUNDARY_PAIR_A_B,0.43956043956043955,2.849997043609619,0.40499958992004403,0.7549999713897706,1.0,False,False
R02ZF,276,9200,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.7249975204467773,0.5249996185302734,0.9999995231628418,1.0,False,False
R02ZF,277,9233,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.749997138977051,0.4999995231628418,0.9000000953674316,1.0,False,False
R02ZF,278,9267,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.6499977111816406,0.4599997997283937,0.7049993515014648,1.0,True,False
R02ZF,279,9300,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.6999974250793457,0.5999999046325684,1.0549997329711913,1.0,False,False
R02ZF,280,9333,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.6499974727630615,0.4999997615814209,0.8499994277954102,1.0,True,False
R02ZF,281,9367,PARALLEL_BOUNDARY_PAIR_A_B,0.6813186813186813,2.5499978065490723,0.5,0.7949992656707763,1.0,True,False
R02ZF,282,9400,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.5999975204467773,0.5499997138977051,0.9999993324279783,1.0,True,False
R02ZF,283,9433,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.5999975204467773,0.5499995231628418,0.9599992752075197,1.0,False,False
R02ZF,284,9467,PARALLEL_BOUNDARY_PAIR_A_B,0.6813186813186813,2.6999974250793457,0.5949994087219238,0.9499993324279785,1.0,True,False
R02ZF,285,9500,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.6499972343444824,0.5999994277954102,0.9999995231628418,1.0,False,False
R02ZF,286,9533,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.674997568130493,0.5199994087219237,0.8999991416931152,1.0,True,False
R02ZF,287,9567,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.3999977111816406,0.4499993324279785,0.7399991035461428,1.0,True,False
R02ZF,288,9600,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.2749979496002197,0.8249990940093994,0.9999995231628418,1.0,False,False
R02ZF,289,9633,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.324997663497925,0.7749993801116943,0.9499988555908203,1.0,False,False
R02ZF,290,9667,PARALLEL_BOUNDARY_PAIR_A_B,0.5164835164835165,2.3499979972839355,0.7499990463256836,1.1399989128112793,1.0,False,False
R02ZF,291,9700,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.499997615814209,0.7499995231628418,1.0499992370605469,1.0,True,False
R02ZF,292,9733,PARALLEL_BOUNDARY_PAIR_A_B,0.38461538461538464,2.499997138977051,0.5999999046325684,0.8499994277954102,1.0,False,False
R02ZF,293,9767,PARALLEL_BOUNDARY_PAIR_A_B,0.5384615384615384,2.449997901916504,0.6499991416931152,0.8499994277954102,1.0,False,False
R02ZF,294,9800,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.4499974250793457,0.5999999046325684,0.8499994277954102,1.0,False,False
R02ZF,295,9833,PARALLEL_BOUNDARY_PAIR_A_B,0.3516483516483517,2.49999737739563,0.7349992752075198,1.0299987792968754,1.0,False,False
R02ZF,296,9867,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.699997663497925,0.4999997138977051,0.8999996185302734,1.0,False,False
R02ZF,297,9900,PARALLEL_BOUNDARY_PAIR_A_B,0.46153846153846156,2.499997615814209,0.5499997138977051,0.8499994277954102,1.0,False,False
R02ZF,298,9933,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.499997615814209,0.5499992370605469,0.7999992370605469,1.0,True,False
R02ZF,299,9967,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.5499978065490723,0.6849990844726563,1.0349989891052247,1.0,False,False
R02ZF,300,10000,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.549997568130493,0.6799992084503178,1.0299988746643072,1.0,True,False
R02ZF,301,10033,PARALLEL_BOUNDARY_PAIR_A_B,0.5824175824175825,2.499998092651367,0.4999990463256836,0.8399990081787108,1.0,True,False
R02ZF,302,10067,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.5499978065490723,0.4499993324279785,0.7999992370605469,1.0,True,False
R02ZF,303,10100,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.499998092651367,0.4999990463256836,0.849998950958252,1.0,True,False
R02ZF,304,10133,PARALLEL_BOUNDARY_PAIR_A_B,0.7362637362637363,2.499998092651367,0.5499987602233887,0.899998664855957,1.0,True,False
R02ZF,305,10167,PARALLEL_BOUNDARY_PAIR_A_B,0.6483516483516484,2.2999982833862305,0.6999988555908203,0.8499990463256837,1.0,False,False
R02ZF,306,10200,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.5999975204467773,0.5,0.8999989986419679,1.0,False,False
R02ZF,307,10233,PARALLEL_BOUNDARY_PAIR_A_B,0.7142857142857143,2.4499974250793457,0.5499997138977051,0.849998950958252,1.0,False,False
R02ZF,308,10267,PARALLEL_BOUNDARY_PAIR_A_B,0.7472527472527473,2.6499972343444824,0.4999995231628418,0.849998950958252,1.0,False,False
R02ZF,309,10300,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.49999737739563,0.4999997615814209,0.8049992084503175,1.0,False,False
R02ZF,310,10333,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.5999975204467773,0.5149991035461428,0.8799992561340337,1.0,False,False
R02ZF,311,10367,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.499997854232788,0.4999992847442627,0.849998950958252,1.0,False,False
R02ZF,312,10400,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.449997901916504,0.6199988365173342,0.9199985504150394,1.0,False,False
R02ZF,313,10433,PARALLEL_BOUNDARY_PAIR_A_B,0.7252747252747253,2.4499974250793457,0.6249995231628418,0.8749990463256836,1.0,False,False
R02ZF,314,10467,PARALLEL_BOUNDARY_PAIR_A_B,0.7692307692307693,2.3499977588653564,0.6499993801116943,0.849998950958252,1.0,False,False
R02ZF,315,10500,PARALLEL_BOUNDARY_PAIR_A_B,0.7032967032967034,2.374997854232788,0.6249992847442627,0.849998950958252,1.0,False,False
R02ZF,316,10533,PARALLEL_BOUNDARY_PAIR_A_B,0.7582417582417582,2.3999977111816406,0.5999994277954102,0.8599988937377931,1.0,True,False
R02ZF,317,10567,PARALLEL_BOUNDARY_PAIR_A_B,0.6703296703296703,2.499997138977051,0.4500002861022949,0.7999992370605469,1.0,True,False
R02ZF,318,10600,PARALLEL_BOUNDARY_PAIR_A_B,0.6703296703296703,2.449997901916504,0.6499991416931152,0.9499988555908203,1.0,False,False
R02ZF,319,10633,PARALLEL_BOUNDARY_PAIR_A_B,0.7802197802197802,2.3499979972839355,0.6499991416931152,0.849998950958252,1.0,False,False
R02ZF,320,10667,PARALLEL_BOUNDARY_PAIR_A_B,0.43956043956043955,2.449997663497925,0.4999997615814209,0.6999993324279785,1.0,True,False
R02ZF,321,10700,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.499997615814209,0.4499998092651367,0.6999993324279785,1.0,True,False
R02ZF,322,10733,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.449997901916504,0.4999995231628418,0.7499995231628418,1.0,True,False
R02ZF,323,10767,PARALLEL_BOUNDARY_PAIR_A_B,0.5494505494505495,2.4749977588653564,0.47499966621398926,0.7049997806549073,1.0,False,False
R02ZF,324,10800,PARALLEL_BOUNDARY_PAIR_A_B,0.6593406593406593,2.424997568130493,0.5299998283386231,0.714999294281006,1.0,True,False
R02ZF,325,10833,PARALLEL_BOUNDARY_PAIR_A_B,0.5604395604395604,2.3499979972839355,0.4499993324279785,0.5999994277954102,1.0,True,False
R02ZF,326,10867,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.2749979496002197,0.6899993896484378,0.8149991512298587,1.0,True,False
R02ZF,327,10900,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.374997854232788,0.6249992847442627,0.7499990463256836,1.0,False,False
R02ZF,328,10933,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.449997663497925,0.5449994564056396,0.7949992179870606,1.0,False,False
R02ZF,329,10967,PARALLEL_BOUNDARY_PAIR_A_B,0.5384615384615384,2.4499974250793457,0.5699996948242191,0.7699990272521977,1.0,False,False
R02ZF,330,11000,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.424997568130493,0.5399997711181643,0.7999992370605469,1.0,True,False
R02ZF,331,11033,PARALLEL_BOUNDARY_PAIR_A_B,0.6043956043956044,2.499997138977051,0.4500002861022949,0.6999998092651367,1.0,True,False
R02ZF,332,11067,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.3999977111816406,0.5499997138977051,0.7249994277954102,1.0,True,False
R02ZF,333,11100,PARALLEL_BOUNDARY_PAIR_A_B,0.5164835164835165,2.5999975204467773,0.34999990463256836,0.6499998092651369,1.0,True,False
R02ZF,334,11133,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.5999975204467773,0.34999990463256836,0.599998950958252,1.0,True,False
R02ZF,335,11167,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.5249974727630615,0.47499966621398926,0.7999992370605469,1.0,True,False
R02ZF,336,11200,PARALLEL_BOUNDARY_PAIR_A_B,0.5934065934065934,2.3999977111816406,0.5499997138977051,0.7499995231628418,1.0,False,False
R02ZF,337,11233,PARALLEL_BOUNDARY_PAIR_A_B,0.45054945054945056,2.5999975204467773,0.34999942779541016,0.6499991416931152,1.0,True,False
R02ZF,338,11267,PARALLEL_BOUNDARY_PAIR_A_B,0.6153846153846154,2.374997854232788,0.6249992847442627,0.8249993324279785,1.0,False,False
R02ZF,339,11300,PARALLEL_BOUNDARY_PAIR_A_B,0.5054945054945055,2.5999975204467773,0.424999475479126,0.6749992370605469,1.0,False,False
R02ZF,340,11333,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.5499978065490723,0.4499993324279785,0.7099992752075197,1.0,False,False
R02ZF,341,11367,PARALLEL_BOUNDARY_PAIR_A_B,0.5274725274725275,2.5499978065490723,0.46499953269958516,0.7149992465972899,1.0,False,False
R02ZF,342,11400,PARALLEL_BOUNDARY_PAIR_A_B,0.5714285714285714,2.449997901916504,0.4499993324279785,0.6499995708465578,1.0,True,False
R02ZF,343,11433,PARALLEL_BOUNDARY_PAIR_A_B,0.42857142857142855,2.5999975204467773,0.39999961853027344,0.6999993324279785,1.0,True,False
R02ZF,344,11467,PARALLEL_BOUNDARY_PAIR_A_B,0.6263736263736264,2.5999975204467773,0.3699997901916503,0.6499998092651369,1.0,True,False
R02ZF,345,11500,PARALLEL_BOUNDARY_PAIR_A_B,0.4945054945054945,2.3999977111816406,0.5299996376037598,0.7599992752075195,1.0,False,False
R02ZF,346,11533,PARALLEL_BOUNDARY_PAIR_A_B,0.6373626373626373,2.3499975204467773,0.5949995994567877,0.799998903274536,1.0,True,False
R02ZF,347,11567,PARALLEL_BOUNDARY_PAIR_A_B,0.6703296703296703,2.3999977111816406,0.5999994277954102,0.8499994277954102,1.0,False,False
R02ZF,348,11600,PARALLEL_BOUNDARY_PAIR_A_B,0.5384615384615384,2.449997901916504,0.6499991416931152,0.7499990463256836,1.0,False,False
R02ZF,349,11633,PARALLEL_BOUNDARY_PAIR_A_B,0.6263736263736264,2.3499975204467773,0.6499996185302734,0.849998950958252,1.0,False,False
R02ZF,350,11667,PARALLEL_BOUNDARY_PAIR_A_B,0.7252747252747253,2.3999977111816406,0.5999994277954102,0.8999991416931152,1.0,False,False
R02ZF,351,11700,PARALLEL_BOUNDARY_PAIR_A_B,0.7912087912087912,2.499997854232788,0.4499995708465576,0.7999987602233887,1.0,True,False
