run_id,tree_id,optical_frame_index,optical_timestamp_ms,optical_image_path,rough_visual_x_px,detected_yellow_x_px,track_available_raw,manual_knot_frame,manual_knot_x_px,core_user_tree,component_x_px,component_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px,area_px,detection_cost,optical_x_px,theta_pred_deg,optical_axis_uncertainty_px,theta_prediction_uncertainty_deg,track_available,semantic_state,manual_person_reference_used
R02ZF,TREE_A_USER_F120,119,6611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000119_t006611ms.jpg,1694.953636937112,1763.1666666666667,True,False,,True,1763.1666666666667,634.3333333333334,1761.0,633.0,5.0,4.0,18.0,0.9593615895681531,1738.5,0.8554775008694122,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,120,6667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000120_t006667ms.jpg,1660.0,1705.8947368421052,True,True,1660.0,True,1705.8947368421052,516.578947368421,1704.0,515.0,5.0,4.0,19.0,1.1326594129554648,1705.8947368421052,-0.013953723797101247,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,121,6722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000121_t006722ms.jpg,1622.7575349378883,1821.1052631578948,False,False,,True,1821.1052631578948,667.421052631579,1819.0,666.0,5.0,4.0,19.0,2.47678334364077,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,122,6778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000122_t006778ms.jpg,1583.4928881987578,1702.695652173913,False,False,,True,1702.695652173913,621.7826086956521,1701.0,619.0,5.0,6.0,23.0,1.8918802854753936,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,123,6833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000123_t006833ms.jpg,1542.2666420807454,1513.4814814814815,True,False,,True,1513.4814814814815,466.94814814814816,1495.0,446.0,41.0,42.0,675.0,0.9496773992286907,1524.723089564503,-4.844961724089103,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,124,6889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000124_t006889ms.jpg,1499.1393788819876,1471.681929681112,True,False,,True,1471.681929681112,682.3736713000818,1424.0,670.0,92.0,30.0,1223.0,-0.08996007229643338,1513.4814814814815,-5.144723300479747,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,125,6944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000125_t006944ms.jpg,1454.171680900621,1524.723089564503,True,False,,True,1524.723089564503,686.165160230074,1476.0,674.0,92.0,31.0,1217.0,0.4632970707218871,1471.681929681112,-6.259323582535963,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,126,7000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000126_t007000ms.jpg,1407.4241304347825,1367.05,True,False,,True,1367.05,577.05,1365.0,575.0,5.0,5.0,20.0,0.8304458612040122,1367.05,-9.049372119219626,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,127,7056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000127_t007056ms.jpg,1358.9573097826087,1359.8695652173913,True,False,,True,1359.8695652173913,585.304347826087,1357.0,584.0,7.0,4.0,23.0,0.3035499320652163,1363.0,-9.157366845189095,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,128,7111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000128_t007111ms.jpg,1308.831801242236,1363.0,True,False,,True,1363.0,614.0,1361.0,612.0,5.0,5.0,23.0,0.8588813306258961,1359.8695652173913,-9.240841029513327,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,129,7167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000129_t007167ms.jpg,1257.108187111801,1251.089552238806,True,False,,True,1251.089552238806,612.6567164179105,1246.0,609.0,12.0,9.0,67.0,0.23467825738201387,1251.089552238806,-12.141499719038762,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,130,7222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000130_t007222ms.jpg,1203.8470496894408,1198.7543859649122,True,False,,True,1198.7543859649122,583.4035087719299,1194.0,580.0,10.0,9.0,57.0,0.3418659551261083,1198.7543859649122,-13.537036000598253,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,131,7278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000131_t007278ms.jpg,1149.1089712732917,1131.0,True,False,,True,1131.0,669.0,1129.0,667.0,5.0,5.0,25.0,0.22612175630076128,1131.8,-15.322399103001956,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,132,7333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000132_t007333ms.jpg,1092.9545341614905,1107.081081081081,True,False,,True,1107.081081081081,606.7027027027027,1104.0,604.0,7.0,6.0,37.0,0.37767721071525556,1131.0,-15.34373139455148,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,133,7389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000133_t007389ms.jpg,1035.444320652174,1131.8,True,False,,True,1131.8,620.8333333333334,1129.0,619.0,7.0,5.0,30.0,1.35556778671962,1107.081081081081,-15.981538084461281,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,134,7444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000134_t007444ms.jpg,976.6389130434783,956.484375,True,False,,True,956.484375,596.25,948.0,590.0,18.0,15.0,128.0,0.4363548024665554,956.484375,-19.997254135111046,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,135,7500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000135_t007500ms.jpg,916.5988936335403,896.5,True,False,,True,896.5,532.0,894.0,531.0,6.0,3.0,18.0,0.7515246319577158,896.5,-21.596759355006128,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,136,7556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000136_t007556ms.jpg,855.384844720497,805.0,True,False,,True,805.0,703.5,803.0,702.0,5.0,4.0,20.0,0.7653874820831353,809.3879310344828,-23.919634420824607,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,137,7611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000137_t007611ms.jpg,793.0573486024846,809.3879310344828,True,False,,True,809.3879310344828,654.4224137931035,802.0,648.0,16.0,14.0,116.0,0.1723153042726565,805.0,-24.036640200983104,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,138,7667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000138_t007667ms.jpg,729.6769875776397,711.9543269230769,True,False,,True,711.9543269230769,514.1754807692307,693.0,499.0,39.0,33.0,416.0,0.5416275629157629,711.9543269230769,-26.517736982856547,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,139,7722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000139_t007722ms.jpg,665.3043439440994,666.8658536585366,True,False,,True,666.8658536585366,670.719512195122,661.0,667.0,14.0,8.0,82.0,-0.009733004742142858,666.8658536585366,-27.720037554359244,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
