run_id,mode,track_id,frame_index,region_id,family_id,family_temporal_semantics
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0042,TERGR2F_967CE524E70939C8C0EA,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0004,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0045,TERGR2F_4C725C1EA995D7AB8FF1,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0030,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0021,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0033,TERGR2F_85C94CE4069C0C745F03,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0053,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0005,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0050,TERGR2F_D8037B64B24FB67FF49B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0054,TERGR2F_BF18E337B04C405249D2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,64,R01ZF_SARF000064__Q095__R0039,TERGR2F_A39BC1C3CAFD96D11B70,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0052,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0017,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0004,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0032,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0023,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0038,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0013,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0033,TERGR2F_D8037B64B24FB67FF49B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0041,TERGR2F_85C94CE4069C0C745F03,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0047,TERGR2F_4A6F0AB7944421900992,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0044,TERGR2F_A225A4F7692091031AC3,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0055,TERGR2F_55BF0BAEBAB69C3CD29E,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0040,TERGR2F_A39BC1C3CAFD96D11B70,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0042,TERGR2F_4C725C1EA995D7AB8FF1,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0010,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0022,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,65,R01ZF_SARF000065__Q095__R0020,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0049,TERGR2F_55BF0BAEBAB69C3CD29E,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0021,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0007,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0039,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0033,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0017,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0041,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0046,TERGR2F_A225A4F7692091031AC3,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0014,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0015,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0018,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,66,R01ZF_SARF000066__Q095__R0004,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0023,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0009,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0059,TERGR2F_67657B0ED7ED35A1D6B2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0039,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0017,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0022,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0018,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0048,TERGR2F_B1B509DC146074D21471,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0045,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0038,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0019,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0053,TERGR2F_2759AC0AD2506C22A965,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0037,TERGR2F_643C9CCAEC7124154EE2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0052,TERGR2F_31C0B26957D9F7317660,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0035,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0004,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0061,TERGR2F_55BF0BAEBAB69C3CD29E,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,67,R01ZF_SARF000067__Q095__R0015,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0029,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0035,TERGR2F_55BF0BAEBAB69C3CD29E,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0012,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0005,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0008,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0038,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0046,TERGR2F_38976B7A05191B91248D,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0032,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0018,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0024,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0020,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0036,TERGR2F_643C9CCAEC7124154EE2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,68,R01ZF_SARF000068__Q095__R0010,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0019,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0031,TERGR2F_EED9A58EE2AEB12B7FA2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0016,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0059,TERGR2F_643C9CCAEC7124154EE2,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0037,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0057,TERGR2F_7B0C29FF245A7D533C97,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0007,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0027,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0036,TERGR2F_38976B7A05191B91248D,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0040,TERGR2F_55BF0BAEBAB69C3CD29E,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0054,TERGR2F_7DD2CB7CDC1AC4218378,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0058,TERGR2F_EF5E2B38B3510B973E94,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0010,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0030,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0004,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0018,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0006,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0020,TERGR2F_6EB5A0ACEB976AA4FE25,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,69,R01ZF_SARF000069__Q095__R0034,TERGR2F_464219A0217CB28231A0,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0036,TERGR2F_464219A0217CB28231A0,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0040,TERGR2F_3DFA9D9E96F0EBCAA57B,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0046,TERGR2F_38976B7A05191B91248D,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0008,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0033,TERGR2F_7DD2CB7CDC1AC4218378,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0007,TERGR2F_32E2B0925E6B312FF8DF,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0045,TERGR2F_7B0C29FF245A7D533C97,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0001,TERGR2F_4DF0D788B421CDEADE59,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0012,TERGR2F_C8A85B79AB3EE2DEB7CD,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0025,TERGR2F_6EB5A0ACEB976AA4FE25,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0039,TERGR2F_F1F67FA77E21C5980136,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0021,TERGR2F_8B95393B3571BA7B6995,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0015,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0043,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0013,TERGR2F_6BD3BB78E08E519E3868,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,70,R01ZF_SARF000070__Q095__R0020,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0044,TERGR2F_7B0C29FF245A7D533C97,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0040,TERGR2F_A08BC2E8CF42BAF88455,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0042,TERGR2F_CBAF3D3E2B17F12C19AB,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0009,TERGR2F_E39B520C028E2FF65621,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0022,TERGR2F_44CF4553E48B2D3502A6,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
R01ZF,FIXED_LAG_100MS,R01ZF_REUSED_R01ZF_PERSON002,71,R01ZF_SARF000071__Q095__R0033,TERGR2F_38976B7A05191B91248D,CAUSAL_PREFIX_FROZEN_P0_CONNECTIVITY
