run_id,frame_uid,frame_index,sar_timestamp_ms,mode,shell_id,track_id,source_observation_count,source_timestamp_min_ms,source_timestamp_max_ms,source_has_future_observation,source_raw_fragment_ids,effective_intervals_json,effective_width_deg,candidate_q95_region_count,timing_window_low_offset_ms,timing_window_high_offset_ms,manual_reference_used,sar_range_assigned_by_optical,strict_runtime_identity_claimed
R02ZF,R02ZF_SARF000397,397,13233,FULL_CONTEXT_OFFLINE,R02ZF_SARF000397__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,True,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,250,False,False,False
R02ZF,R02ZF_SARF000398,398,13267,FIXED_LAG_100MS,R02ZF_SARF000398__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,True,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,15,-250,100,False,False,False
R02ZF,R02ZF_SARF000398,398,13267,FULL_CONTEXT_OFFLINE,R02ZF_SARF000398__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,True,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000399,399,13300,FIXED_LAG_100MS,R02ZF_SARF000399__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,True,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,100,False,False,False
R02ZF,R02ZF_SARF000399,399,13300,FULL_CONTEXT_OFFLINE,R02ZF_SARF000399__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,True,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000400,400,13333,CAUSAL_REPLAY,R02ZF_SARF000400__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,0,False,False,False
R02ZF,R02ZF_SARF000400,400,13333,FIXED_LAG_100MS,R02ZF_SARF000400__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,100,False,False,False
R02ZF,R02ZF_SARF000400,400,13333,FULL_CONTEXT_OFFLINE,R02ZF_SARF000400__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000401,401,13367,CAUSAL_REPLAY,R02ZF_SARF000401__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,0,False,False,False
R02ZF,R02ZF_SARF000401,401,13367,FIXED_LAG_100MS,R02ZF_SARF000401__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,100,False,False,False
R02ZF,R02ZF_SARF000401,401,13367,FULL_CONTEXT_OFFLINE,R02ZF_SARF000401__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,250,False,False,False
R02ZF,R02ZF_SARF000402,402,13400,CAUSAL_REPLAY,R02ZF_SARF000402__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,0,False,False,False
R02ZF,R02ZF_SARF000402,402,13400,FIXED_LAG_100MS,R02ZF_SARF000402__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,100,False,False,False
R02ZF,R02ZF_SARF000402,402,13400,FULL_CONTEXT_OFFLINE,R02ZF_SARF000402__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,250,False,False,False
R02ZF,R02ZF_SARF000403,403,13433,CAUSAL_REPLAY,R02ZF_SARF000403__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,0,False,False,False
R02ZF,R02ZF_SARF000403,403,13433,FIXED_LAG_100MS,R02ZF_SARF000403__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,100,False,False,False
R02ZF,R02ZF_SARF000403,403,13433,FULL_CONTEXT_OFFLINE,R02ZF_SARF000403__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000404,404,13467,CAUSAL_REPLAY,R02ZF_SARF000404__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,0,False,False,False
R02ZF,R02ZF_SARF000404,404,13467,FIXED_LAG_100MS,R02ZF_SARF000404__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,100,False,False,False
R02ZF,R02ZF_SARF000404,404,13467,FULL_CONTEXT_OFFLINE,R02ZF_SARF000404__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,250,False,False,False
R02ZF,R02ZF_SARF000405,405,13500,CAUSAL_REPLAY,R02ZF_SARF000405__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,0,False,False,False
R02ZF,R02ZF_SARF000405,405,13500,FIXED_LAG_100MS,R02ZF_SARF000405__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,100,False,False,False
R02ZF,R02ZF_SARF000405,405,13500,FULL_CONTEXT_OFFLINE,R02ZF_SARF000405__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,12,-250,250,False,False,False
R02ZF,R02ZF_SARF000406,406,13533,CAUSAL_REPLAY,R02ZF_SARF000406__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,0,False,False,False
R02ZF,R02ZF_SARF000406,406,13533,FIXED_LAG_100MS,R02ZF_SARF000406__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,100,False,False,False
R02ZF,R02ZF_SARF000406,406,13533,FULL_CONTEXT_OFFLINE,R02ZF_SARF000406__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,10,-250,250,False,False,False
R02ZF,R02ZF_SARF000407,407,13567,CAUSAL_REPLAY,R02ZF_SARF000407__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,13,-250,0,False,False,False
R02ZF,R02ZF_SARF000407,407,13567,FIXED_LAG_100MS,R02ZF_SARF000407__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,13,-250,100,False,False,False
R02ZF,R02ZF_SARF000407,407,13567,FULL_CONTEXT_OFFLINE,R02ZF_SARF000407__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100013,R02ZF_REUSED_R02ZF_PERSON100013,1,13333,13333,False,R02ZF_REUSED_R02ZF_PERSON100013,"[[-17.043941379100254, -4.0639892360439305]]",12.979952143056323,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000411,411,13700,FULL_CONTEXT_OFFLINE,R02ZF_SARF000411__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,18,-250,250,False,False,False
R02ZF,R02ZF_SARF000412,412,13733,FULL_CONTEXT_OFFLINE,R02ZF_SARF000412__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,18,-250,250,False,False,False
R02ZF,R02ZF_SARF000413,413,13767,FULL_CONTEXT_OFFLINE,R02ZF_SARF000413__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000413,413,13767,FULL_CONTEXT_OFFLINE,R02ZF_SARF000413__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,17,-250,250,False,False,False
R02ZF,R02ZF_SARF000414,414,13800,FULL_CONTEXT_OFFLINE,R02ZF_SARF000414__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000414,414,13800,FULL_CONTEXT_OFFLINE,R02ZF_SARF000414__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000415,415,13833,FULL_CONTEXT_OFFLINE,R02ZF_SARF000415__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000415,415,13833,FULL_CONTEXT_OFFLINE,R02ZF_SARF000415__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000416,416,13867,FIXED_LAG_100MS,R02ZF_SARF000416__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,15,-250,100,False,False,False
R02ZF,R02ZF_SARF000416,416,13867,FULL_CONTEXT_OFFLINE,R02ZF_SARF000416__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000416,416,13867,FULL_CONTEXT_OFFLINE,R02ZF_SARF000416__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,14,-250,250,False,False,False
R02ZF,R02ZF_SARF000417,417,13900,FIXED_LAG_100MS,R02ZF_SARF000417__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,15,-250,100,False,False,False
R02ZF,R02ZF_SARF000417,417,13900,FIXED_LAG_100MS,R02ZF_SARF000417__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,15,-250,100,False,False,False
R02ZF,R02ZF_SARF000417,417,13900,FULL_CONTEXT_OFFLINE,R02ZF_SARF000417__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000417,417,13900,FULL_CONTEXT_OFFLINE,R02ZF_SARF000417__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000418,418,13933,FIXED_LAG_100MS,R02ZF_SARF000418__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,100,False,False,False
R02ZF,R02ZF_SARF000418,418,13933,FIXED_LAG_100MS,R02ZF_SARF000418__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,14,-250,100,False,False,False
R02ZF,R02ZF_SARF000418,418,13933,FULL_CONTEXT_OFFLINE,R02ZF_SARF000418__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,True,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000418,418,13933,FULL_CONTEXT_OFFLINE,R02ZF_SARF000418__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,14,-250,250,False,False,False
R02ZF,R02ZF_SARF000418,418,13933,FULL_CONTEXT_OFFLINE,R02ZF_SARF000418__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100016,R02ZF_REUSED_R02ZF_PERSON100016,1,14167,14167,True,R02ZF_REUSED_R02ZF_PERSON100016,"[[-9.464311537909495, 3.7356298617513133]]",13.199941399660808,14,-250,250,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,CAUSAL_REPLAY,R02ZF_SARF000419__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,16,-250,0,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,FIXED_LAG_100MS,R02ZF_SARF000419__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,16,-250,100,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,FIXED_LAG_100MS,R02ZF_SARF000419__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,15,-250,100,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,FULL_CONTEXT_OFFLINE,R02ZF_SARF000419__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,FULL_CONTEXT_OFFLINE,R02ZF_SARF000419__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,True,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,15,-250,250,False,False,False
R02ZF,R02ZF_SARF000419,419,13967,FULL_CONTEXT_OFFLINE,R02ZF_SARF000419__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100016,R02ZF_REUSED_R02ZF_PERSON100016,1,14167,14167,True,R02ZF_REUSED_R02ZF_PERSON100016,"[[-9.464311537909495, 3.7356298617513133]]",13.199941399660808,14,-250,250,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,CAUSAL_REPLAY,R02ZF_SARF000420__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,0,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,CAUSAL_REPLAY,R02ZF_SARF000420__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,13,-250,0,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FIXED_LAG_100MS,R02ZF_SARF000420__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,100,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FIXED_LAG_100MS,R02ZF_SARF000420__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,13,-250,100,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FULL_CONTEXT_OFFLINE,R02ZF_SARF000420__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON011,R02ZF_REUSED_R02ZF_PERSON011,1,14222,14222,True,R02ZF_REUSED_R02ZF_PERSON011,"[[-8.876140392044064, 4.323286709815662]]",13.199427101859726,12,-250,250,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FULL_CONTEXT_OFFLINE,R02ZF_SARF000420__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FULL_CONTEXT_OFFLINE,R02ZF_SARF000420__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000420,420,14000,FULL_CONTEXT_OFFLINE,R02ZF_SARF000420__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100016,R02ZF_REUSED_R02ZF_PERSON100016,1,14167,14167,True,R02ZF_REUSED_R02ZF_PERSON100016,"[[-9.464311537909495, 3.7356298617513133]]",13.199941399660808,13,-250,250,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,CAUSAL_REPLAY,R02ZF_SARF000421__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,18,-250,0,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,CAUSAL_REPLAY,R02ZF_SARF000421__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,16,-250,0,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FIXED_LAG_100MS,R02ZF_SARF000421__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,18,-250,100,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FIXED_LAG_100MS,R02ZF_SARF000421__FIXED_LAG_100MS__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,16,-250,100,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FULL_CONTEXT_OFFLINE,R02ZF_SARF000421__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON011,R02ZF_REUSED_R02ZF_PERSON011,2,14222,14278,True,R02ZF_REUSED_R02ZF_PERSON011,"[[-8.876140392044064, 4.830065346189748]]",13.706205738233812,17,-250,250,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FULL_CONTEXT_OFFLINE,R02ZF_SARF000421__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100014,R02ZF_REUSED_R02ZF_PERSON100014,1,13944,13944,False,R02ZF_REUSED_R02ZF_PERSON100014,"[[-11.664204103954305, 1.495739249051141]]",13.159943353005445,18,-250,250,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FULL_CONTEXT_OFFLINE,R02ZF_SARF000421__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100015,R02ZF_REUSED_R02ZF_PERSON100015,1,14000,14000,False,R02ZF_REUSED_R02ZF_PERSON100015,"[[-10.804246100864063, 2.215704088847623]]",13.019950189711686,16,-250,250,False,False,False
R02ZF,R02ZF_SARF000421,421,14033,FULL_CONTEXT_OFFLINE,R02ZF_SARF000421__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100016,R02ZF_REUSED_R02ZF_PERSON100016,1,14167,14167,True,R02ZF_REUSED_R02ZF_PERSON100016,"[[-9.464311537909495, 3.7356298617513133]]",13.199941399660808,17,-250,250,False,False,False
