run_id,mode,frame_index,hypothesis_id,runtime_optical_fragment_id,active_optical_hypothesis_count,candidate_sar_family_count,candidate_physical_region_count,anchor_status,anchor_reason,no_optical_control_frame_with_one_q95_region_in_same_corridor_count,no_optical_control_frame_with_any_q95_region_in_same_corridor_count,independent_runtime_range_support_available,confirmed_cross_modal_identity_claimed
R01ZF,FIXED_LAG_100MS,94,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,95,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,96,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,97,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,16,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,98,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,16,18,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,99,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,19,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,100,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,18,20,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,101,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,16,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,102,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,17,19,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,103,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,13,15,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,104,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,105,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,12,15,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,106,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,107,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,108,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,109,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,110,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,13,14,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,111,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,112,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,14,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,113,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,15,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,114,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,14,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,115,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,14,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,116,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,16,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,117,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,14,15,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,118,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,12,13,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,119,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,10,10,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,120,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,10,10,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,121,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,7,7,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FIXED_LAG_100MS,122,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,8,8,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,17,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,10,12,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,18,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,7,10,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,19,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,7,10,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,20,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,7,10,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,21,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,10,12,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,22,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,9,12,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,23,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,11,14,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,24,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,13,16,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,25,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,13,17,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,26,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,17,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,27,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,12,15,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,28,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,29,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,30,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,31,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,32,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,33,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,34,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,35,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,36,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,15,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,37,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,15,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,38,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,15,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,39,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,40,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,11,13,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,41,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,12,18,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,42,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,25,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,43,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,23,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,44,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,20,25,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,45,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,24,30,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,46,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,22,26,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,47,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,23,26,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,48,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,20,25,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,49,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,23,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,50,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,21,26,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,51,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,52,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,19,23,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,53,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,54,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,18,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,55,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,19,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,56,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,57,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,15,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,58,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,18,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,59,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,60,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,61,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,21,26,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,62,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,63,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,22,25,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,64,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,65,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,66,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,67,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,21,25,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,68,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,69,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,22,24,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,70,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,71,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,13,16,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,72,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,73,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,74,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,75,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,76,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,77,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,19,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,78,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,15,18,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,79,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,80,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,19,22,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,81,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,18,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,82,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,19,23,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,83,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,84,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,17,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,85,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,17,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,86,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,87,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,16,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,88,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,14,17,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,89,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,13,14,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,90,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,3,15,18,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,91,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,2,15,21,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,92,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,2,15,19,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,93,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,2,16,20,REJECTED_ANCHOR,MULTIPLE_ACTIVE_OPTICAL_HYPOTHESES,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,94,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,17,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,95,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,15,18,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,96,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,17,20,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
R01ZF,FULL_CONTEXT_OFFLINE,97,TERGR2H_BB83239BEB36620583D4,R01ZF_REUSED_R01ZF_PERSON003,1,16,18,REJECTED_ANCHOR,NATURAL_LOW_AMBIGUITY_NOT_REACHED,0,0,False,False
