run_id,frame_uid,frame_index,mode,shell_id,track_id,region_id,region_label,intersection_pixel_count,region_pixel_count,region_coverage_fraction,theta_min_deg,theta_max_deg,range_min_m,range_max_m,pixel_intersection_used,edge_semantics
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0002,2,798,798,1.0,-19.56877326965332,-13.491206169128418,16.79208735857093,17.776595853897142,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0010,10,716,987,0.7254305977710233,-14.19069766998291,-3.6074671745300293,12.066833017746449,13.058925746980814,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0020,20,58,335,0.17313432835820897,-8.397546768188477,-6.214228630065918,16.57495924669162,17.342102235772856,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0026,26,198,709,0.27926657263751764,-12.058551788330078,10.632311820983887,6.72355031395821,7.4279406828505445,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0028,28,105,159,0.660377358490566,-20.512434005737305,1.4734880924224854,1.5565205408801506,1.9372520763028742,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0029,29,149,149,1.0,-15.063166618347168,-12.825406074523926,14.0916077519961,14.468754116422637,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0030,30,56,56,1.0,-13.08797836303711,-12.222856521606445,19.04470081918886,19.312750022502424,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0035,35,280,280,1.0,-20.19839096069336,-16.062673568725586,14.940816941136871,15.547375027641545,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0042,42,19,19,1.0,-13.49976634979248,-12.853878021240234,18.161895166560004,18.26840679338611,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0044,44,14,14,1.0,-10.3422212600708,-9.963897705078125,16.861985549166224,16.99517720624436,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0046,46,42,42,1.0,-19.628416061401367,-16.80352210998535,7.306249234564553,7.4774874673375,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0048,48,5,5,1.0,-20.296865463256836,-20.0768985748291,19.561105814960293,19.604536598083236,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000113__Q095__R0049,49,3,3,1.0,-9.388463973999023,-9.25427532196045,14.21423019905525,14.253088560265681,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0006,6,63,1030,0.06116504854368932,-39.79423522949219,-27.772357940673828,8.267006939681103,9.256336604929059,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0019,19,429,429,1.0,-45.389713287353516,-41.76169967651367,16.64201696209431,17.566524547574453,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0021,21,264,275,0.96,-51.637489318847656,-49.454185485839844,18.95572334664035,19.64301512830861,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0023,23,136,143,0.951048951048951,-39.99473190307617,-38.467140197753906,17.56575456411018,18.01232845899835,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0039,39,40,40,1.0,-41.97532653808594,-41.22065734863281,18.433515606852637,18.64707144960346,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0041,41,42,42,1.0,-44.43047332763672,-43.27513885498047,9.533249907426512,9.819227546094545,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000113,113,FULL_CONTEXT_OFFLINE,R02ZF_SARF000113__FULL_CONTEXT_OFFLINE__R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_REUSED_R02ZF_PERSON100005,R02ZF_SARF000113__Q095__R0045,45,22,22,1.0,-50.78447341918945,-49.80458068847656,11.321207247538826,11.446835313697123,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0001,1,303,1359,0.2229580573951435,-29.588735580444336,-19.471118927001953,12.988406202437139,14.20949056893736,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0003,3,763,763,1.0,-19.07901954650879,-13.023204803466797,16.79054119874589,17.79782097448605,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0004,4,658,939,0.7007454739084132,-13.895126342773438,-4.397647857666016,12.096889208737942,13.003006988074695,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0021,21,344,344,1.0,-14.537816047668457,-11.413582801818848,14.08363026916048,14.759989524215351,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0024,24,321,700,0.4585714285714286,-18.6391658782959,1.1961109638214111,6.621450609810441,7.481179981872942,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0028,28,124,197,0.6294416243654822,-21.24949073791504,0.29914766550064087,1.5603705872201967,1.968049092537642,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0030,30,145,145,1.0,-17.23988914489746,-15.466287612915039,14.921856356366483,15.349338583508445,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0032,32,72,72,1.0,-20.517017364501953,-19.418174743652344,19.485946758792075,19.771934718954267,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0034,34,42,42,1.0,-16.528799057006836,-15.845467567443848,19.372740610854333,19.609497108176132,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0035,35,57,57,1.0,-13.756988525390625,-12.773602485656738,18.088321491894632,18.324801373172964,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0039,39,48,48,1.0,-16.71240997314453,-15.638484001159668,15.776838357190476,15.981131691082863,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0045,45,69,69,1.0,-20.315998077392578,-18.69411277770996,15.21077768516871,15.472235582312226,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0046,46,14,14,1.0,-10.209107398986816,-9.831774711608887,16.895280625024863,17.028479507148912,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_REUSED_R02ZF_PERSON100002,R02ZF_SARF000114__Q095__R0051,51,5,5,1.0,-9.555562973022461,-9.297649383544922,16.037907134004193,16.076840842121985,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0001,1,456,1359,0.3355408388520971,-29.588735580444336,-19.471118927001953,12.988406202437139,14.20949056893736,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0003,3,763,763,1.0,-19.07901954650879,-13.023204803466797,16.79054119874589,17.79782097448605,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0004,4,590,939,0.6283280085197018,-13.895126342773438,-4.397647857666016,12.096889208737942,13.003006988074695,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0009,9,96,395,0.2430379746835443,-24.50975227355957,-21.745637893676758,17.589566251135377,18.354909171635253,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0021,21,344,344,1.0,-14.537816047668457,-11.413582801818848,14.08363026916048,14.759989524215351,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0024,24,275,700,0.39285714285714285,-18.6391658782959,1.1961109638214111,6.621450609810441,7.481179981872942,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0028,28,115,197,0.583756345177665,-21.24949073791504,0.29914766550064087,1.5603705872201967,1.968049092537642,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0030,30,145,145,1.0,-17.23988914489746,-15.466287612915039,14.921856356366483,15.349338583508445,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0032,32,72,72,1.0,-20.517017364501953,-19.418174743652344,19.485946758792075,19.771934718954267,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0034,34,42,42,1.0,-16.528799057006836,-15.845467567443848,19.372740610854333,19.609497108176132,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0035,35,57,57,1.0,-13.756988525390625,-12.773602485656738,18.088321491894632,18.324801373172964,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0039,39,48,48,1.0,-16.71240997314453,-15.638484001159668,15.776838357190476,15.981131691082863,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0045,45,69,69,1.0,-20.315998077392578,-18.69411277770996,15.21077768516871,15.472235582312226,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0046,46,14,14,1.0,-10.209107398986816,-9.831774711608887,16.895280625024863,17.028479507148912,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_REUSED_R02ZF_PERSON100003,R02ZF_SARF000114__Q095__R0051,51,5,5,1.0,-9.555562973022461,-9.297649383544922,16.037907134004193,16.076840842121985,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0001,1,197,1359,0.14495952906548934,-29.588735580444336,-19.471118927001953,12.988406202437139,14.20949056893736,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0003,3,763,763,1.0,-19.07901954650879,-13.023204803466797,16.79054119874589,17.79782097448605,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0004,4,707,939,0.7529286474973376,-13.895126342773438,-4.397647857666016,12.096889208737942,13.003006988074695,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0021,21,344,344,1.0,-14.537816047668457,-11.413582801818848,14.08363026916048,14.759989524215351,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0024,24,354,700,0.5057142857142857,-18.6391658782959,1.1961109638214111,6.621450609810441,7.481179981872942,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0028,28,128,197,0.649746192893401,-21.24949073791504,0.29914766550064087,1.5603705872201967,1.968049092537642,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0030,30,145,145,1.0,-17.23988914489746,-15.466287612915039,14.921856356366483,15.349338583508445,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0032,32,72,72,1.0,-20.517017364501953,-19.418174743652344,19.485946758792075,19.771934718954267,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0034,34,42,42,1.0,-16.528799057006836,-15.845467567443848,19.372740610854333,19.609497108176132,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0035,35,57,57,1.0,-13.756988525390625,-12.773602485656738,18.088321491894632,18.324801373172964,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R02ZF,R02ZF_SARF000114,114,CAUSAL_REPLAY,R02ZF_SARF000114__CAUSAL_REPLAY__R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_REUSED_R02ZF_PERSON100004,R02ZF_SARF000114__Q095__R0039,39,48,48,1.0,-16.71240997314453,-15.638484001159668,15.776838357190476,15.981131691082863,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
