run_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,p0_supported_continuation,p0_model,reference_used,p0_supported_destination_count,p0_supported_source_count,sar_topology_state
R01ZF,110,111,R01ZF_SARF000110__Q095__R0007,R01ZF_SARF000111__Q095__R0009,165.048828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0008,R01ZF_SARF000111__Q095__R0011,231.0947265625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0009,R01ZF_SARF000111__Q095__R0008,987.00390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0010,R01ZF_SARF000111__Q095__R0007,396.169921875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0010,R01ZF_SARF000111__Q095__R0010,447.041015625,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0010,R01ZF_SARF000111__Q095__R0043,28.0224609375,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0011,R01ZF_SARF000111__Q095__R0013,415.7412109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0012,R01ZF_SARF000111__Q095__R0012,339.9287109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0013,R01ZF_SARF000111__Q095__R0016,406.794921875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0014,R01ZF_SARF000111__Q095__R0022,171.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0015,R01ZF_SARF000111__Q095__R0018,275.0810546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0016,R01ZF_SARF000111__Q095__R0029,102.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0017,R01ZF_SARF000111__Q095__R0017,207.4951171875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0018,R01ZF_SARF000111__Q095__R0026,172.857421875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0018,R01ZF_SARF000111__Q095__R0037,93.6240234375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0019,R01ZF_SARF000111__Q095__R0028,143.080078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0020,R01ZF_SARF000111__Q095__R0027,126.142578125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0020,R01ZF_SARF000111__Q095__R0040,126.4736328125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0021,R01ZF_SARF000111__Q095__R0020,398.9658203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0022,R01ZF_SARF000111__Q095__R0036,122.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0023,R01ZF_SARF000111__Q095__R0019,262.392578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0024,R01ZF_SARF000111__Q095__R0021,222.732421875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0025,R01ZF_SARF000111__Q095__R0034,388.25390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0026,R01ZF_SARF000111__Q095__R0023,189.30859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0027,R01ZF_SARF000111__Q095__R0014,177.4814453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0029,R01ZF_SARF000111__Q095__R0031,311.2490234375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0030,R01ZF_SARF000111__Q095__R0031,211.6162109375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0031,R01ZF_SARF000111__Q095__R0032,39.3349609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0032,R01ZF_SARF000111__Q095__R0030,62.9150390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0033,R01ZF_SARF000111__Q095__R0039,53.24609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0034,R01ZF_SARF000111__Q095__R0038,53.1787109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0035,R01ZF_SARF000111__Q095__R0035,52.7275390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0036,R01ZF_SARF000111__Q095__R0033,85.3984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0038,R01ZF_SARF000111__Q095__R0046,12.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0040,R01ZF_SARF000111__Q095__R0042,59.08984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0042,R01ZF_SARF000111__Q095__R0015,88.0,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0044,R01ZF_SARF000111__Q095__R0015,34.0,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,110,111,R01ZF_SARF000110__Q095__R0045,R01ZF_SARF000111__Q095__R0041,17.2861328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0001,R01ZF_SARF000112__Q095__R0001,417.052734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0002,R01ZF_SARF000112__Q095__R0005,2010.63671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0003,R01ZF_SARF000112__Q095__R0004,681.5,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0004,R01ZF_SARF000112__Q095__R0003,658.189453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0005,R01ZF_SARF000112__Q095__R0006,437.302734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0006,R01ZF_SARF000112__Q095__R0002,1493.568359375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0007,R01ZF_SARF000112__Q095__R0010,402.986328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0008,R01ZF_SARF000112__Q095__R0013,1062.859375,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0009,R01ZF_SARF000112__Q095__R0008,159.876953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0010,R01ZF_SARF000112__Q095__R0007,427.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0011,R01ZF_SARF000112__Q095__R0014,205.251953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0012,R01ZF_SARF000112__Q095__R0017,274.826171875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0013,R01ZF_SARF000112__Q095__R0009,426.923828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0014,R01ZF_SARF000112__Q095__R0002,225.169921875,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0014,R01ZF_SARF000112__Q095__R0030,189.423828125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0015,R01ZF_SARF000112__Q095__R0020,239.34765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0016,R01ZF_SARF000112__Q095__R0019,393.587890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0017,R01ZF_SARF000112__Q095__R0011,225.634765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0018,R01ZF_SARF000112__Q095__R0012,405.861328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0019,R01ZF_SARF000112__Q095__R0018,285.58984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0020,R01ZF_SARF000112__Q095__R0025,391.66796875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0021,R01ZF_SARF000112__Q095__R0016,568.017578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0022,R01ZF_SARF000112__Q095__R0015,158.138671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0023,R01ZF_SARF000112__Q095__R0023,181.318359375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0025,R01ZF_SARF000112__Q095__R0004,119.09765625,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0025,R01ZF_SARF000112__Q095__R0035,84.46875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0026,R01ZF_SARF000112__Q095__R0021,171.53125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0027,R01ZF_SARF000112__Q095__R0013,98.205078125,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0028,R01ZF_SARF000112__Q095__R0039,86.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0029,R01ZF_SARF000112__Q095__R0031,90.873046875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0030,R01ZF_SARF000112__Q095__R0037,45.5,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0031,R01ZF_SARF000112__Q095__R0032,237.857421875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0031,R01ZF_SARF000112__Q095__R0046,4.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0032,R01ZF_SARF000112__Q095__R0026,58.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0034,R01ZF_SARF000112__Q095__R0027,191.52734375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0034,R01ZF_SARF000112__Q095__R0042,46.736328125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0035,R01ZF_SARF000112__Q095__R0024,65.365234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0036,R01ZF_SARF000112__Q095__R0022,109.455078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0037,R01ZF_SARF000112__Q095__R0021,84.037109375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0038,R01ZF_SARF000112__Q095__R0036,45.52734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0039,R01ZF_SARF000112__Q095__R0034,54.552734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0040,R01ZF_SARF000112__Q095__R0013,148.64453125,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0041,R01ZF_SARF000112__Q095__R0038,19.111328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0042,R01ZF_SARF000112__Q095__R0033,71.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0045,R01ZF_SARF000112__Q095__R0041,8.205078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,111,112,R01ZF_SARF000111__Q095__R0046,R01ZF_SARF000112__Q095__R0029,12.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0001,R01ZF_SARF000113__Q095__R0002,436.640625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0002,R01ZF_SARF000113__Q095__R0001,928.140625,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0002,R01ZF_SARF000113__Q095__R0006,957.3046875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0002,R01ZF_SARF000113__Q095__R0021,240.71875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0003,R01ZF_SARF000113__Q095__R0005,680.4375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0004,R01ZF_SARF000113__Q095__R0004,676.5703125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0004,R01ZF_SARF000113__Q095__R0051,10.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0005,R01ZF_SARF000113__Q095__R0003,1832.1328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0006,R01ZF_SARF000113__Q095__R0007,522.3359375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0007,R01ZF_SARF000113__Q095__R0008,442.8125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0008,R01ZF_SARF000113__Q095__R0009,182.984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0009,R01ZF_SARF000113__Q095__R0014,484.1953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0010,R01ZF_SARF000113__Q095__R0008,2.1484375,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0010,R01ZF_SARF000113__Q095__R0011,440.4921875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0011,R01ZF_SARF000113__Q095__R0015,240.0390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0012,R01ZF_SARF000113__Q095__R0019,450.5,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0013,R01ZF_SARF000113__Q095__R0013,1057.7890625,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0013,R01ZF_SARF000113__Q095__R0026,80.125,True,M1,False,3,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0013,R01ZF_SARF000113__Q095__R0030,93.421875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0014,R01ZF_SARF000113__Q095__R0010,199.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0015,R01ZF_SARF000113__Q095__R0012,240.9453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0016,R01ZF_SARF000113__Q095__R0023,521.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0017,R01ZF_SARF000113__Q095__R0007,249.65625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0018,R01ZF_SARF000113__Q095__R0018,346.890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0019,R01ZF_SARF000113__Q095__R0017,392.5546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0020,R01ZF_SARF000113__Q095__R0026,295.09375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0021,R01ZF_SARF000113__Q095__R0016,334.5859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0022,R01ZF_SARF000113__Q095__R0032,121.578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0023,R01ZF_SARF000113__Q095__R0038,106.1015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0024,R01ZF_SARF000113__Q095__R0031,83.3828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0025,R01ZF_SARF000113__Q095__R0025,287.5234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0026,R01ZF_SARF000113__Q095__R0020,87.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0027,R01ZF_SARF000113__Q095__R0027,193.921875,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0028,R01ZF_SARF000113__Q095__R0029,111.359375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0029,R01ZF_SARF000113__Q095__R0036,117.546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0030,R01ZF_SARF000113__Q095__R0024,190.0859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0031,R01ZF_SARF000113__Q095__R0034,108.9140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0032,R01ZF_SARF000113__Q095__R0033,143.3828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0033,R01ZF_SARF000113__Q095__R0039,96.046875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0034,R01ZF_SARF000113__Q095__R0022,74.4140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0036,R01ZF_SARF000113__Q095__R0040,65.5546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0037,R01ZF_SARF000113__Q095__R0043,33.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0038,R01ZF_SARF000113__Q095__R0035,58.890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0039,R01ZF_SARF000113__Q095__R0037,70.640625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0040,R01ZF_SARF000113__Q095__R0028,85.7734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0041,R01ZF_SARF000113__Q095__R0050,11.9453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0042,R01ZF_SARF000113__Q095__R0027,49.0,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,112,113,R01ZF_SARF000112__Q095__R0044,R01ZF_SARF000113__Q095__R0042,10.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0001,R01ZF_SARF000114__Q095__R0002,947.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0002,R01ZF_SARF000114__Q095__R0003,406.515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0003,R01ZF_SARF000114__Q095__R0004,1941.125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0004,R01ZF_SARF000114__Q095__R0006,588.671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0005,R01ZF_SARF000114__Q095__R0008,743.78125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0006,R01ZF_SARF000114__Q095__R0004,301.140625,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0006,R01ZF_SARF000114__Q095__R0009,860.28125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0007,R01ZF_SARF000114__Q095__R0005,729.75,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0007,R01ZF_SARF000114__Q095__R0038,46.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0008,R01ZF_SARF000114__Q095__R0007,497.4375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0009,R01ZF_SARF000114__Q095__R0012,168.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0010,R01ZF_SARF000114__Q095__R0011,209.59375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0011,R01ZF_SARF000114__Q095__R0010,352.609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0012,R01ZF_SARF000114__Q095__R0016,200.59375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0013,R01ZF_SARF000114__Q095__R0019,983.703125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0013,R01ZF_SARF000114__Q095__R0036,8.015625,True,M1,False,2,3,P0_SPLIT_AND_MERGE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0014,R01ZF_SARF000114__Q095__R0015,407.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0015,R01ZF_SARF000114__Q095__R0017,173.484375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0016,R01ZF_SARF000114__Q095__R0030,232.203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0017,R01ZF_SARF000114__Q095__R0013,390.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0018,R01ZF_SARF000114__Q095__R0022,302.65625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0019,R01ZF_SARF000114__Q095__R0014,392.515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0020,R01ZF_SARF000114__Q095__R0018,105.609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0021,R01ZF_SARF000114__Q095__R0024,180.1875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0022,R01ZF_SARF000114__Q095__R0027,78.875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0023,R01ZF_SARF000114__Q095__R0021,457.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0025,R01ZF_SARF000114__Q095__R0028,208.75,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0026,R01ZF_SARF000114__Q095__R0020,415.9375,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0026,R01ZF_SARF000114__Q095__R0036,84.375,True,M1,False,3,3,P0_SPLIT_AND_MERGE_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0026,R01ZF_SARF000114__Q095__R0051,10.0,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0027,R01ZF_SARF000114__Q095__R0044,83.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0027,R01ZF_SARF000114__Q095__R0045,26.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,113,114,R01ZF_SARF000113__Q095__R0028,R01ZF_SARF000114__Q095__R0025,126.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
