event_id,run_id,mode,frame_index,hypothesis_id,runtime_optical_fragment_id,previous_state,new_state,transition_evidence,segment_generated_from_stream
TERGR2E_F43E1149A5CF843544E4,R02ZF,CAUSAL_REPLAY,388,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_3A1721DCAE90BC2E35B1,R02ZF,CAUSAL_REPLAY,494,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_FAB06A5E1DC4A4D6F30E,R02ZF,FIXED_LAG_100MS,387,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_6ECD4B4FA754A374CE3A,R02ZF,FIXED_LAG_100MS,388,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_72CF43748D27C2AEC7F8,R02ZF,FIXED_LAG_100MS,494,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_29DB04117BCC9C2782F5,R02ZF,FULL_CONTEXT_OFFLINE,387,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_FB64774238D8C7014D66,R02ZF,FULL_CONTEXT_OFFLINE,388,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_BD6A5BCAA63B59EA87A2,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_9517147B08780E49D952,R02ZF_REUSED_R02ZF_PERSON100012,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_56718EC6ABDF9712061F,R02ZF,CAUSAL_REPLAY,400,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_8C44C9B97FDE218F3624,R02ZF,CAUSAL_REPLAY,401,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_C3F68B26A0F7DECF837C,R02ZF,CAUSAL_REPLAY,494,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_0C82D77DA4FD95737A65,R02ZF,FIXED_LAG_100MS,400,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_3B83506908FD5222FD4D,R02ZF,FIXED_LAG_100MS,401,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_E7799788536449F7963E,R02ZF,FIXED_LAG_100MS,494,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_0DA27AEF79E3C2E1424B,R02ZF,FULL_CONTEXT_OFFLINE,400,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_A777895C5227C6C412D0,R02ZF,FULL_CONTEXT_OFFLINE,401,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_296FEF9456C05E376D43,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_A6CEC3C4A8310AEBBA11,R02ZF_REUSED_R02ZF_PERSON100013,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_5AF24D829B9838B30BED,R02ZF,CAUSAL_REPLAY,418,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_8291A6F312A3ABD85322,R02ZF,CAUSAL_REPLAY,419,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_89B1EAAE82055C85BDFF,R02ZF,CAUSAL_REPLAY,494,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_64CAA14EDFF79F61C414,R02ZF,FIXED_LAG_100MS,418,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_70FAC62F834236F39D3B,R02ZF,FIXED_LAG_100MS,419,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_891650CC8AEF4740B284,R02ZF,FIXED_LAG_100MS,494,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_810629F409B9DFA6EF26,R02ZF,FULL_CONTEXT_OFFLINE,418,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_4E12FEC64252E0F49AB6,R02ZF,FULL_CONTEXT_OFFLINE,419,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_FC8BA5027045BCC1CD1C,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_5768464767DF149B23F3,R02ZF_REUSED_R02ZF_PERSON100014,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_3B6AEFCA236ECEF7B149,R02ZF,CAUSAL_REPLAY,420,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_ADB8C30829786500EEC3,R02ZF,CAUSAL_REPLAY,421,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_CB326198EB3D1BCBAA88,R02ZF,CAUSAL_REPLAY,494,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_1A424F31B5561357CD2D,R02ZF,FIXED_LAG_100MS,420,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F4830655D3AE355511EB,R02ZF,FIXED_LAG_100MS,421,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_E8D48CF6ED615FE5C932,R02ZF,FIXED_LAG_100MS,494,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_10418952A6F9A2F030CD,R02ZF,FULL_CONTEXT_OFFLINE,420,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_A01F882C07DE0F9F6EE4,R02ZF,FULL_CONTEXT_OFFLINE,421,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_668AED8BF3EE3E63E35D,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_0D201C0B242AD827F9B1,R02ZF_REUSED_R02ZF_PERSON100015,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_E5CEF70968BE4801C866,R02ZF,CAUSAL_REPLAY,425,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_13DC0A38244170C9CDE2,R02ZF,CAUSAL_REPLAY,426,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_273D50F593F2F5512856,R02ZF,CAUSAL_REPLAY,494,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_F49AC7F20B8870DE33F9,R02ZF,FIXED_LAG_100MS,425,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F132C5DB933D04081953,R02ZF,FIXED_LAG_100MS,426,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_FEC930191E6A9B52B185,R02ZF,FIXED_LAG_100MS,494,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_E39368D8A8F7590A16E1,R02ZF,FULL_CONTEXT_OFFLINE,425,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_17A520200E7D739F6B2A,R02ZF,FULL_CONTEXT_OFFLINE,426,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_20FBAA8BF54180CCE3BC,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_8FFF367152405C5D0D6B,R02ZF_REUSED_R02ZF_PERSON100016,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_4CFA0D34E97F3511FD45,R02ZF,CAUSAL_REPLAY,427,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_52456B49DFD6E266B1C3,R02ZF,CAUSAL_REPLAY,429,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_286371DE283878533DED,R02ZF,CAUSAL_REPLAY,494,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_24D1E7685001C0E1AE33,R02ZF,FIXED_LAG_100MS,427,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_7063C8FCB1A1EAF11B3B,R02ZF,FIXED_LAG_100MS,429,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,ACTIVE_AMBIGUOUS,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_48C9831AD0101A251C7F,R02ZF,FIXED_LAG_100MS,494,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_A1A56A3F9E539172AFD0,R02ZF,FULL_CONTEXT_OFFLINE,427,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_C0E3AFE47D9B32F06902,R02ZF,FULL_CONTEXT_OFFLINE,429,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,ACTIVE_AMBIGUOUS,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_29F0CDD3076EE5B0DA04,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_1CCD12832E3885F7078B,R02ZF_REUSED_R02ZF_PERSON011,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_02DF5E32155301543FDE,R02ZF,CAUSAL_REPLAY,430,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_6AD55A1510DB219A4F99,R02ZF,CAUSAL_REPLAY,431,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_F3CA6EE90439DA492C9D,R02ZF,CAUSAL_REPLAY,494,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_CB97D6323787D7394914,R02ZF,FIXED_LAG_100MS,430,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_BAAE6AFACE20A97E7B3B,R02ZF,FIXED_LAG_100MS,431,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_66A6094E8BB494E970EF,R02ZF,FIXED_LAG_100MS,494,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_F5BDC0669AE70870E489,R02ZF,FULL_CONTEXT_OFFLINE,430,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_B1BDBF5818DFC982556C,R02ZF,FULL_CONTEXT_OFFLINE,431,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_47147B94E14F6F402206,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_8BD8AE97748AD70B2199,R02ZF_REUSED_R02ZF_PERSON100017,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_56A2CA893E8E5642705C,R02ZF,CAUSAL_REPLAY,432,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_BFE28CFA541A8801F44E,R02ZF,CAUSAL_REPLAY,433,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_BD08E3D3E163CE4B018E,R02ZF,CAUSAL_REPLAY,494,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_B02D49017DFD2A9D302A,R02ZF,FIXED_LAG_100MS,432,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_8F45CA383AAC15AC0F04,R02ZF,FIXED_LAG_100MS,433,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_DC9EDBE38BA0FC2A55D5,R02ZF,FIXED_LAG_100MS,494,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_BE5856F7B87A44072766,R02ZF,FULL_CONTEXT_OFFLINE,432,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_59FE0587F0890A618596,R02ZF,FULL_CONTEXT_OFFLINE,433,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_FEF4E9436705FB9029EE,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_529F1225B92AEC5B7B23,R02ZF_REUSED_R02ZF_PERSON100018,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_9013F756BBBAF0BD117F,R02ZF,CAUSAL_REPLAY,435,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7AF005C1880C83CFE965,R02ZF,CAUSAL_REPLAY,436,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_BBC3CD5B1ECB419846BD,R02ZF,CAUSAL_REPLAY,494,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_8BE3F928561F49B72B77,R02ZF,FIXED_LAG_100MS,435,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_52032669696699E7707C,R02ZF,FIXED_LAG_100MS,436,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_C8FBD19712D9CFEC8089,R02ZF,FIXED_LAG_100MS,494,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_3822C285A6B8C805DA5A,R02ZF,FULL_CONTEXT_OFFLINE,435,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_C38EB152EDF5DFB62F40,R02ZF,FULL_CONTEXT_OFFLINE,436,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_D9F99D45C87C5823DE6D,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_5144A03C5CA3957A5706,R02ZF_REUSED_R02ZF_PERSON100019,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_F548C1E8C3ED351ACDD4,R02ZF,CAUSAL_REPLAY,443,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_CF7940AB7C41DF771D0E,R02ZF,CAUSAL_REPLAY,444,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_90C520DD9F20FDB2370F,R02ZF,FIXED_LAG_100MS,443,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_D999D7D913E211DB6DD5,R02ZF,FIXED_LAG_100MS,444,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_F1B8E6B6E61017A722C6,R02ZF,FULL_CONTEXT_OFFLINE,443,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_9D741B6E267E703A609F,R02ZF,FULL_CONTEXT_OFFLINE,444,TERGR2H_F5497E48E27E03A6C6DD,R02ZF_REUSED_R02ZF_PERSON100020,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_FFF5549AE35A500CE0D2,R02ZF,CAUSAL_REPLAY,447,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F2E9E7BA680B222D5C38,R02ZF,CAUSAL_REPLAY,448,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_C3C3364F0FCFEEDF7E46,R02ZF,CAUSAL_REPLAY,494,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_EA2B781959AE423B23D7,R02ZF,FIXED_LAG_100MS,447,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_E1F7E60AD10C0CAE48E2,R02ZF,FIXED_LAG_100MS,448,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_A4F5FE5AECA4387C7BEE,R02ZF,FIXED_LAG_100MS,494,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_F0141360BD7439EF0821,R02ZF,FULL_CONTEXT_OFFLINE,447,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F97A68CDBAA2660B3DA5,R02ZF,FULL_CONTEXT_OFFLINE,448,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
